N	2gram	Medvedev_F_2	Myshleni
390	же что	1	1
391	иное как	1	1
392	с общими	1	1
393	бы то	1	1
394	во всех	5	1
395	именно тем	1	1
396	язык или	1	1
397	совсем не	2	1
398	то он	1	1
399	характерная для	1	1
400	они имеют	1	1
401	точка зрения	1	1
402	не то	3	1
403	смысле мы	1	1
404	не входит	3	1
405	в противоречии	1	1
406	значение и	3	1
407	только тогда	1	1
408	если в	3	1
409	не путем	1	1
410	слова они	1	1
411	если действительно	2	1
412	оно является	1	1
413	его развития	1	1
414	если она	1	1
415	независимо от	4	1
416	общего с	1	1
417	что именно	2	1
418	предмет получает	1	1
419	становится особенно	1	1
420	однако не	3	1
421	целом но	1	1
422	первым словам	1	1
423	существуют особые	1	1
424	прежде и	1	1
425	следует сказать	1	1
426	и хотя	1	1
427	в этот	1	1
428	развития это	1	1
429	объект изучения	2	1
430	то в	2	1
431	идет лишь	1	1
432	чуть ли	1	1
433	бы не	1	1
434	к самому	1	1
435	степени и	1	1
436	что к	1	1
437	в конкретной	1	1
438	методы познания	1	1
439	но на	1	1
440	так сказать	3	1
441	роли в	1	1
442	а вовсе	1	1
443	взятые в	1	1
444	в первых	1	1
445	задний план	1	1
446	связанные с	1	1
447	в статье	4	1
448	он не	6	1
449	в первой	1	1
450	образом на	1	1
451	он должен	1	1
452	как увидим	2	1
453	мы полагаем	1	1
454	его значением	1	1
455	в понятии	2	1
456	практически он	1	1
457	не могли	2	1
458	в плане	2	1
459	и попытка	2	1
460	приходим к	2	1
461	о правомерности	2	1
462	и по	2	1
463	без исключения	2	1
464	спрашивается что	1	1
465	но все	3	1
466	не из	1	1
467	то ни	2	1
468	тем в	1	1
469	главным образом	3	1
470	и может	3	1
471	они должны	2	1
472	поэтому мы	1	1
473	том случае	2	1
474	нами с	1	1
475	отношение которое	1	1
476	с другими	10	1
477	и определение	1	1
478	должен был	2	1
479	связанным с	1	1
480	признакам и	1	1
481	не чем	1	1
482	для них	3	1
483	он является	1	1
484	эта попытка	1	1
485	на что	1	1
486	нигде не	2	1
487	ведет к	1	1
488	время о	1	1
489	как таковой	3	1
490	звуком и	5	1
491	нас не	1	1
492	лежат в	1	1
493	на развитие	1	1
494	в такой	2	1
495	не столько	4	1
496	представление о	2	1
497	и понятия	1	1
498	дальнейшее развитие	1	1
499	не как	4	1
500	знаем что	1	1
501	до последнего	1	1
502	от его	2	1
503	должны были	2	1
504	образования тех	1	1
505	нельзя было	1	1
506	развивается и	1	1
507	но он	1	1
508	иным как	1	1
509	тем не	1	1
510	какое бы	1	1
511	специфические особенности	3	1
512	тому чтобы	2	1
513	о значении	1	1
514	для нее	2	1
515	по себе	7	1
516	является чем-то	1	1
517	задачи и	3	1
518	этом не	1	1
519	раз и	4	1
520	случае в	1	1
521	и другое	2	1
522	самого начала	2	1
523	между звуком	5	1
524	в то	5	1
525	как о	4	1
526	эти формы	1	1
527	и притом	1	1
528	на него	1	1
529	как установку	1	1
530	опираться на	1	1
531	к такому	1	1
532	вытекает из	1	1
533	просто становятся	1	1
534	на язык	2	1
535	ничего не	4	1
536	это то	1	1
537	этих двух	2	1
538	и лишь	2	1
539	другой как	1	1
540	в русском	1	1
541	базируется на	1	1
542	как она	2	1
543	могли не	1	1
544	бы по	1	1
545	вопрос в	1	1
546	здесь же	1	1
547	только с	1	1
548	являются такой	1	1
549	точке зрения	2	1
550	у нас	1	1
551	слово является	3	1
552	а путем	1	1
553	уже о	1	1
554	и именно	1	1
555	относиться к	1	1
556	во все	1	1
557	лежит в	1	1
558	всего в	2	1
559	его с	3	1
560	как для	1	1
561	слова с	1	1
562	образом является	1	1
563	для себя	1	1
564	значения и	2	1
565	особенно ясным	1	1
566	еще более	5	1
567	вывод что	1	1
568	как один	1	1
569	говоря уже	1	1
570	и та	1	1
571	без всякого	1	1
572	положения является	1	1
573	характер и	1	1
574	так на	1	1
575	только то	1	1
576	с самого	2	1
577	так в	3	1
578	в дальнейшем	4	1
579	и совершенно	2	1
580	и сам	1	1
581	слово есть	2	1
582	языку как	2	1
583	было в	2	1
584	как между	1	1
585	в научном	1	1
586	том как	1	1
587	для этого	2	1
588	однако нельзя	1	1
589	форме в	1	1
590	связанная с	1	1
591	образом в	1	1
592	находится в	2	1
593	говорят что	1	1
594	и вся	1	1
595	становится непонятным	1	1
596	о нем	1	1
597	самой в	1	1
598	исследования и	1	1
599	более высокой	1	1
600	все содержание	2	1
601	могут дать	1	1
602	одного из	3	1
603	еще дальше	1	1
604	можно сказать	1	1
605	как чисто	1	1
606	в различных	1	1
607	вне всякой	1	1
608	связанной с	1	1
609	вопросу о	1	1
610	происходит таким	1	1
611	котором они	1	1
612	на отдельные	1	1
613	как прежде	1	1
614	задерживается и	1	1
615	и каждого	1	1
616	каждого его	1	1
617	задачи стоящей	1	1
618	в форме	1	1
619	неизбежно будет	1	1
620	именно такое	1	1
621	слов и	1	1
622	и следовательно	1	1
623	если это	2	1
624	может иметь	1	1
625	полагая что	1	1
626	это приводит	3	1
627	происходит в	1	1
628	являются только	2	1
629	является существенным	1	1
630	чем это	1	1
631	с ними	2	1
632	мы увидим	1	1
633	и действительно	1	1
634	должен быть	1	1
635	и иными	1	1
636	не имеющих	1	1
637	и так	1	1
638	совершенно иные	1	1
639	никак нельзя	1	1
640	и ее	6	1
641	по этому	2	1
642	должно явиться	1	1
643	же и	2	1
644	к какому	1	1
645	уже не	7	1
646	указания на	1	1
647	каким образом	1	1
648	отдельные элементы	1	1
649	мы знаем	3	1
650	и формам	1	1
651	и их	3	1
652	не выражает	1	1
653	в конце	2	1
654	моментов в	1	1
655	стоящей перед	1	1
656	следует однако	1	1
657	с определенным	1	1
658	можно с	1	1
659	как его	2	1
660	как раз	6	1
661	существовать в	1	1
662	более элементарных	1	1
663	деле и	1	1
664	в других	7	1
665	даже и	4	1
666	перейти к	1	1
667	этой задачи	1	1
668	без всякой	3	1
669	и даже	4	1
670	даже не	2	1
671	говорим о	2	1
672	пришли к	1	1
673	быть даже	2	1
674	с другим	1	1
675	до сих	1	1
676	и глубже	1	1
677	здесь в	1	1
678	по своим	1	1
679	все равно	1	1
680	от этих	2	1
681	их от	1	1
682	чем он	4	1
683	характерно для	1	1
684	имеет место	1	1
685	как непрерывное	1	1
686	могут иметь	1	1
687	что не	4	1
688	элементов и	1	1
689	полагаем что	1	1
690	естественно что	1	1
691	между значением	1	1
692	то и	3	1
693	и самый	1	1
694	не на	1	1
695	однако и	3	1
696	если даже	1	1
697	его как	2	1
698	вся теория	1	1
699	слова слово	1	1
700	как особая	1	1
701	другими элементами	1	1
702	языка в	9	1
703	что перед	1	1
704	эта теория	1	1
705	вступает в	1	1
706	впервые возникает	1	1
707	каким мы	1	1
708	общее правило	1	1
709	ни на	2	1
710	затруднения и	1	1
711	мы говорим	4	1
712	совершенно в	1	1
713	бы заменить	1	1
714	исследований в	1	1
715	подойти к	2	1
716	обратил внимание	1	1
717	конечно не	1	1
718	о чем	1	1
719	для обозначения	1	1
720	а если	1	1
721	дает нам	1	1
722	эти признаки	1	1
723	это различие	1	1
724	в тех	2	1
725	противоречии и	1	1
726	как средство	1	1
727	палку в	1	1
728	эти вопросы	1	1
729	этого факта	2	1
730	не касается	1	1
731	в систему	2	1
732	художественное произведение	2	1
733	что из	1	1
734	речевого общения	6	1
735	сих пор	1	1
736	но это	2	1
737	все это	3	1
738	смысла с	2	1
739	тем и	2	1
740	не существует	1	1
741	на задний	1	1
742	к конкретному	2	1
743	фразы и	1	1
744	основе этой	2	1
745	или в	3	1
746	и практики	1	1
747	показать как	1	1
748	а все	2	1
749	хотя и	3	1
750	увидим дальше	1	1
751	из себя	1	1
752	правда уже	1	1
753	возникает вопрос	1	1
754	быть наиболее	1	1
755	вообще в	1	1
756	конце концов	2	1
757	в большей	1	1
758	с ним	2	1
759	же в	1	1
760	значения для	1	1
761	поэтому чрезвычайно	1	1
762	ибо они	2	1
763	в целях	2	1
764	значения в	2	1
765	но если	1	1
766	правомерности и	1	1
767	не говоря	1	1
768	признаков в	1	1
769	отношением к	1	1
770	отрывается от	1	1
771	речи и	3	1
772	равно как	2	1
773	необходимо отличать	1	1
774	какой мере	2	1
775	важный и	1	1
776	не что	1	1
777	чем иным	1	1
778	из этого	2	1
779	время не	1	1
780	различны и	1	1
781	ли они	1	1
782	поставить вопрос	2	1
783	ее в	2	1
784	речевое общение	1	1
785	случае если	1	1
786	в своих	1	1
787	то оно	1	1
788	помощью которых	1	1
789	которая не	1	1
790	смысле что	2	1
