N	2gram	Potebnia_M_1	Problema
566	духовной жизни	2	1
567	после этого	2	1
568	бытия с	1	1
569	в один	2	1
570	и того	2	1
571	только тем	2	1
572	или менее	1	1
573	во время	1	1
574	от своего	1	1
575	считать их	1	1
576	даже при	1	1
577	могут не	2	1
578	в такой	1	1
579	мы называем	2	1
580	самая сущность	1	1
581	на свою	1	1
582	не как	1	1
583	слова мы	3	1
584	как олицетворения	1	1
585	слова в	2	1
586	предполагает не	1	1
587	но жизнь	1	1
588	и той	3	1
589	а есть	1	1
590	но он	2	1
591	следующее ее	1	1
592	и эти	1	1
593	действительно есть	1	1
594	на другую	1	1
595	без всяких	1	1
596	том и	2	1
597	общего и	1	1
598	а мысль	1	1
599	вместе со	1	1
600	даже в	1	1
601	случае мы	1	1
602	в одно	2	1
603	что с	1	1
604	или что	1	1
605	ничего нового	1	1
606	можно понимать	1	1
607	и другое	3	1
608	мысли в	9	1
609	тогда когда	9	1
610	только из	3	1
611	всех языках	1	1
612	слова но	2	1
613	которого он	1	1
614	например что	1	1
615	сущность дела	2	1
616	говорить что	1	1
617	одной и	3	1
618	того чтобы	2	1
619	только не	2	1
620	самого предмета	4	1
621	подобно тому	3	1
622	природы в	2	1
623	к ней	2	1
624	в другую	2	1
625	гораздо богаче	1	1
626	или когда	1	1
627	не говорит	1	1
628	во всем	4	1
629	язык имеет	2	1
630	это слово	1	1
631	в естественных	2	1
632	мы бы	1	1
633	на него	3	1
634	она каждый	1	1
635	до того	1	1
636	отвлеченное понятие	1	1
637	не нуждается	2	1
638	память то	1	1
639	которые никак	1	1
640	представлять себе	1	1
641	в нее	1	1
642	это могло	1	1
643	от их	1	1
644	и живой	1	1
645	не могут	4	1
646	образом что	2	1
647	из самого	3	1
648	еще яснее	1	1
649	языка что	1	1
650	оно не	3	1
651	и можем	1	1
652	самостоятельно и	1	1
653	всегда в	1	1
654	самом акте	1	1
655	из всего	1	1
656	значения и	1	1
657	быть может	1	1
658	внимание на	1	1
659	но при	3	1
660	всего этого	1	1
661	с каким	1	1
662	ни стало	1	1
663	в собственном	2	1
664	и получает	1	1
665	и самого	1	1
666	на том	1	1
667	если они	1	1
668	развития языка	1	1
669	на нее	1	1
670	делает возможным	1	1
671	мог бы	2	1
672	есть произведение	1	1
673	что от	1	1
674	не исчерпывается	1	1
675	понятно что	1	1
676	образом в	1	1
677	произведения необходимо	1	1
678	бы даже	2	1
679	разница между	3	1
680	и деятельности	1	1
681	будет нам	1	1
682	местах то	1	1
683	язык и	5	1
684	все прочие	1	1
685	к одному	2	1
686	все его	1	1
687	там же	9	1
688	то тем	1	1
689	виде есть	1	1
690	все в	2	1
691	связь между	2	1
692	которой мы	1	1
693	тоже только	1	1
694	во втором	5	1
695	нуждается в	2	1
696	нового предмета	1	1
697	даже для	1	1
698	язык есть	17	1
699	исторического развития	1	1
700	видно что	2	1
701	что бы	2	1
702	в теории	2	1
703	о предмете	3	1
704	еще только	2	1
705	бы вполне	1	1
706	и об	1	1
707	спросим себя	1	1
708	образом как	1	1
709	своей идеи	1	1
710	вне себя	1	1
711	дело с	1	1
712	утверждении что	1	1
713	словом и	2	1
714	мысль наша	1	1
715	тождественно с	1	1
716	их мы	1	1
717	бы ни	4	1
718	не сказать	1	1
719	от них	1	1
720	говорят только	1	1
721	без этого	1	1
722	для всех	5	1
723	есть чисто	1	1
724	к идее	1	1
725	не можем	2	1
726	удовольствия но	1	1
727	если и	2	1
728	человеческого духа	6	1
729	языка как	5	1
730	которой тоже	1	1
731	в душе	11	1
732	и других	4	1
733	понятий в	2	1
734	и понимание	3	1
735	что содержание	1	1
736	был бы	1	1
737	в одном	8	1
738	этого различия	1	1
739	отличен от	1	1
740	чтобы она	1	1
741	мы рассматривали	1	1
742	только сказать	1	1
743	из одной	1	1
744	как его	1	1
745	у него	1	1
746	которые могут	1	1
747	только по	2	1
748	заметить что	2	1
749	явления природы	1	1
750	ее на	1	1
751	для того	3	1
752	нас как	1	1
753	а потому	10	1
754	с общим	1	1
755	что на	6	1
756	в мифологию	1	1
757	себе представить	7	1
758	и эту	1	1
759	в какие	2	1
760	может показаться	1	1
761	такое же	1	1
762	души и	5	1
763	к ее	1	1
764	себя и	1	1
765	что не	10	1
766	предмет и	1	1
767	обратить внимание	1	1
768	же будет	1	1
769	представляется в	1	1
770	не на	1	1
771	зависит от	5	1
772	предмет хотя	1	1
773	если даже	1	1
774	и непосредственно	1	1
775	речи это	1	1
776	была бы	2	1
777	там где	4	1
778	особенностей и	1	1
779	будет иметь	1	1
780	такой степени	1	1
781	начиная с	1	1
782	на смерть	1	1
783	и решить	1	1
784	которое в	1	1
785	ровно никакой	1	1
786	как та	1	1
787	места где	1	1
788	со словом	3	1
789	можем даже	1	1
790	перейти в	1	1
791	другу и	1	1
792	одной стороны	3	1
793	что за	1	1
794	который мы	1	1
795	смысле этого	1	1
796	вообще цель	1	1
797	быть только	5	1
798	близких к	1	1
799	ней не	1	1
800	все наше	1	1
801	для деятельности	1	1
802	действительности не	1	1
803	как предмет	2	1
804	только ради	1	1
805	только для	3	1
806	и развития	2	1
807	но для	1	1
808	остается в	1	1
809	нее только	1	1
810	в более	4	1
811	одного и	2	1
812	ли в	2	1
813	не существует	2	1
814	забыть о	1	1
815	об отношении	3	1
816	имеет дело	1	1
817	души а	2	1
818	о котором	3	1
819	на память	2	1
820	не представляет	1	1
821	то не	3	1
822	не с	1	1
823	но эти	2	1
824	в языке	33	1
825	здесь именно	1	1
826	это содержание	1	1
827	вовсе нет	1	1
828	не должен	1	1
829	понятия из	1	1
830	стороны в	1	1
831	было только	2	1
832	скажем что	1	1
833	несмотря на	5	1
834	и предметом	1	1
835	хотя в	3	1
836	кроме самого	1	1
837	менее в	1	1
838	всех тех	1	1
839	иначе чем	1	1
840	ее только	1	1
841	или других	1	1
842	равно как	1	1
843	их с	1	1
844	по одному	1	1
845	идея в	1	1
846	цели есть	1	1
847	которые сами	1	1
848	первом случае	1	1
849	природы или	1	1
850	языка то	4	1
851	д в	1	1
852	к другим	2	1
853	известного рода	1	1
854	указывают на	2	1
855	к этой	3	1
856	к этому	1	1
857	они не	1	1
