N	2gram	Bakhtin_Pr_2	Marksizm
657	что с	1	1
658	иной раз	2	1
659	есть прежде	1	1
660	высказывание а	1	1
661	мысли в	1	1
662	мышления и	1	1
663	же тип	1	1
664	тогда когда	1	1
665	одной плоскости	2	1
666	а ты	1	1
667	во время	4	1
668	чужие слова	1	1
669	и сама	1	1
670	сознания как	1	1
671	на того	1	1
672	но она	1	1
673	взаимоотношений в	1	1
674	но только	1	1
675	слово по	2	1
676	принадлежит к	1	1
677	в структуре	1	1
678	это еще	1	1
679	не могло	1	1
680	или еще	1	1
681	и всегда	2	1
682	мышления которые	1	1
683	в самой	4	1
684	слова героев	1	1
685	на себя	2	1
686	всего на	1	1
687	заложенные в	1	1
688	и уверенного	1	1
689	слову и	2	1
690	правда это	2	1
691	уже говорили	3	1
692	ему и	1	1
693	а лишь	2	1
694	это слово	5	1
695	и мысли	2	1
696	достоевский в	4	1
697	акцент и	1	1
698	и делает	1	1
699	с другом	4	1
700	раз все	1	1
701	в духе	1	1
702	не могут	4	1
703	что все	1	1
704	и другой	1	1
705	совершенно особая	1	1
706	идеологическим критерием	1	1
707	ли не	1	1
708	числе и	1	1
709	его с	1	1
710	слова с	7	1
711	конца и	1	1
712	этого второго	1	1
713	особый тип	1	1
714	него как	2	1
715	не поймем	1	1
716	пр он	1	1
717	слов но	1	1
718	этой своей	1	1
719	от друга	2	1
720	нему не	1	1
721	здесь не	6	1
722	в себя	3	1
723	говорили что	2	1
724	так в	1	1
725	мы наблюдаем	2	1
726	заложенные уже	1	1
727	еще лучше	1	1
728	собственно не	1	1
729	стремиться к	1	1
730	на том	2	1
731	глубже и	2	1
732	иной форме	1	1
733	и сам	7	1
734	здесь происходит	1	1
735	на нее	1	1
736	он соприкасается	1	1
737	в плоскости	2	1
738	отсюда и	1	1
739	здесь нет	3	1
740	еще в	1	1
741	высказывание из	1	1
742	всех возможных	3	1
743	понятно что	1	1
744	совершенно невозможно	1	1
745	их обычной	1	1
746	и вообще	1	1
747	к пределу	1	1
748	с ним	3	1
749	как выражение	2	1
750	он говорил	2	1
751	но может	1	1
752	лишь то	1	1
753	могут стать	1	1
754	только и	1	1
755	слово на	1	1
756	социальных тенденциях	1	1
757	ее при	1	1
758	и поэтому	1	1
759	и что	5	1
760	его жизни	2	1
761	можно сказать	1	1
762	упоминали выше	1	1
763	этих двух	1	1
764	говорящим как	1	1
765	эта перемена	1	1
766	лишь путем	1	1
767	переходит в	2	1
768	нам важна	1	1
769	какие мы	1	1
770	оценка не	1	1
771	и повторяя	1	1
772	в чужих	1	1
773	во всей	1	1
774	и только	3	1
775	этот последний	1	1
776	в другой	1	1
777	его так	1	1
778	каких бы	1	1
779	в него	7	1
780	с чужим	8	1
781	и мир	1	1
782	в каждую	1	1
783	нами случай	1	1
784	что здесь	1	1
785	войдет в	1	1
786	но с	1	1
787	землю и	1	1
788	оно и	1	1
789	мы видим	1	1
790	тот же	3	1
791	менее в	1	1
792	он совершенно	1	1
793	и так	2	1
794	этих слов	1	1
795	авторского высказывания	1	1
796	чужому слову	11	1
797	всегда с	1	1
798	именно на	1	1
799	с которыми	1	1
800	так что	5	1
801	же и	4	1
802	есть в	3	1
803	и др	2	1
804	значительно и	1	1
805	уже не	3	1
806	вопроса о	1	1
807	он начинает	1	1
808	ни одного	4	1
809	дать ответ	1	1
810	чужому высказыванию	1	1
811	же в	1	1
812	ним не	1	1
813	только слово	1	1
814	если в	1	1
815	кажется что	3	1
816	здесь же	1	1
817	рано или	1	1
818	или даже	1	1
819	автора в	1	1
820	глава первая	1	1
821	из них	2	1
822	конечно лишь	1	1
823	только их	1	1
824	и прямой	1	1
825	эти три	1	1
826	в одном	12	1
827	иначе как	1	1
828	сами по	1	1
829	не о	1	1
830	зрения другого	1	1
831	само по	1	1
832	к чужой	1	1
833	на меня	2	1
834	его внутренний	1	1
835	прямого пути	1	1
836	в других	1	1
837	лишь для	1	1
838	остается за	1	1
839	были бы	1	1
840	чувствует себя	1	1
841	в письменной	1	1
842	или поздно	1	1
843	другого в	3	1
844	и из	1	1
845	или иначе	1	1
846	тем социальным	1	1
847	и сложнее	1	1
848	слово мы	1	1
849	а именно	1	1
850	эти две	1	1
851	в каких	1	1
852	ему не	1	1
853	к которому	1	1
854	и между	1	1
855	как же	2	1
856	еще и	1	1
857	каждую эпоху	1	1
858	на которые	1	1
859	его таково	1	1
860	себя и	3	1
861	слово но	1	1
862	приближаться к	1	1
863	больше и	1	1
864	говорит о	1	1
865	равной степени	1	1
866	превращается в	2	1
867	для передачи	1	1
868	в стиле	4	1
869	смысла и	1	1
870	ничего что	2	1
871	которых мы	1	1
872	другой стороны	3	1
873	его как	1	1
874	как ни	1	1
875	увидим в	1	1
876	дело в	2	1
877	отсюда возникает	1	1
878	нет слова	1	1
879	него не	2	1
880	социального коллектива	1	1
881	они лишь	1	1
882	заставляя его	1	1
883	для историка	1	1
884	душевной жизни	1	1
885	существенные различия	1	1
886	себя на	2	1
887	чужих устах	1	1
888	и глубоко	1	1
889	бы оно	1	1
890	на фоне	5	1
891	но оно	1	1
892	слова от	1	1
893	него в	3	1
894	ни на	3	1
895	к себе	7	1
896	только его	1	1
897	со словом	1	1
898	чужой для	1	1
899	к самому	3	1
900	этих случаях	2	1
901	он говорит	2	1
902	если оно	2	1
903	притом так	1	1
904	принадлежащий к	1	1
905	может овладеть	1	1
906	не сказать	1	1
907	слова он	2	1
908	мы сразу	1	1
909	что же	7	1
910	слова например	1	1
911	и всей	1	1
912	реплике в	1	1
913	из этой	1	1
914	различные типы	1	1
915	ощущаться как	1	1
916	друг с	4	1
917	отношения не	1	1
918	в содержание	1	1
919	другого человека	4	1
920	и войдет	1	1
921	в это	1	1
922	реагирования на	1	1
923	значения оно	1	1
924	в целом	2	1
925	то перед	6	1
926	здесь конечно	1	1
927	на которой	1	1
928	но это	4	1
929	как чужое	3	1
930	в душевной	1	1
931	включено в	1	1
932	его же	1	1
933	силу и	1	1
934	однако не	1	1
935	это последнее	1	1
936	которые оно	1	1
937	вне его	2	1
938	мы совершенно	1	1
939	известной степени	1	1
940	конечно эта	1	1
941	слова но	2	1
942	при соединении	1	1
943	слова из	1	1
944	что ж	6	1
945	взаимоотношение этих	1	1
946	о котором	1	1
947	языковые особенности	1	1
948	хотя и	5	1
949	эти проблемы	2	1
950	у достоевского	14	1
951	из своего	1	1
952	и ни	1	1
953	может наоборот	1	1
954	мы как	1	1
955	и существенно	1	1
956	ибо в	1	1
957	все они	1	1
958	и резкой	1	1
959	укладывается в	2	1
960	его слов	1	1
961	обстоит дело	1	1
962	привлекать к	1	1
963	в равной	1	1
964	рассказчика замещающего	1	1
965	границу между	1	1
966	героя и	5	1
967	слово слово	3	1
968	ведь именно	1	1
969	но можно	1	1
970	следовательно к	1	1
971	него нет	1	1
972	в последнем	3	1
973	речи достигает	1	1
974	в кругу	1	1
975	это и	1	1
976	из этого	1	1
977	авторского и	1	1
978	предметного значения	1	1
979	основные особенности	1	1
980	но вот	1	1
981	целей и	1	1
982	кричит ему	1	1
983	речи как	2	1
984	и слов	1	1
985	а может	1	1
986	в речь	6	1
987	ее в	2	1
988	социологическое значение	1	1
989	и другие	1	1
990	по поводу	1	1
991	с чужой	1	1
992	этим явлениям	1	1
993	социальной среде	1	1
994	каждое слово	2	1
995	чужим словом	13	1
996	слово только	1	1
997	том числе	1	1
998	социального положения	1	1
