1	не только	16	31
578	что для	2	1
579	мог бы	1	1
580	с помощью	10	1
581	не происходит	1	1
582	в одну	1	1
583	то и	2	1
584	со всеми	2	1
585	в европейской	1	1
586	что иное	1	1
587	и предполагает	1	1
588	в другом	6	1
589	связь с	1	1
590	и мышления	1	1
591	на которых	1	1
592	а потому	3	1
593	в свое	2	1
594	отношение к	11	1
595	другой а	1	1
596	быть в	2	1
597	слово не	1	1
598	для его	2	1
599	как именно	1	1
600	которые не	2	1
601	нисколько не	1	1
602	хотя они	1	1
603	для развития	6	1
604	он указывает	1	1
605	одного и	3	1
606	с тем	3	1
607	связи в	1	1
608	дети не	1	1
609	мы и	5	1
610	числе и	1	1
611	в силу	10	1
612	ли он	1	1
613	друг от	4	1
614	для такого	1	1
615	на основании	2	1
616	это и	3	1
617	и нельзя	1	1
618	данное понятие	2	1
619	это очевидно	1	1
620	это на	1	1
621	по своей	3	1
622	в образовании	2	1
623	том числе	1	1
624	прямо не	1	1
625	что между	4	1
626	том как	2	1
627	мы видели	3	1
628	в корне	2	1
629	не можем	1	1
630	но на	1	1
631	так как	16	1
632	не возникнет	1	1
633	на самый	1	1
634	как он	6	1
635	может соответствовать	2	1
