N	2gram	Propp_Isto_4	Myslijsy
176	если мы	1	3
177	как не	1	3
178	те же	3	3
179	мог бы	1	3
180	том как	2	3
181	на вопрос	3	3
182	но мы	3	3
183	можно заметить	1	3
184	от них	2	3
185	которые мы	1	3
186	и во	2	3
187	в языке	2	3
188	и у	5	3
189	одно из	1	3
190	что на	2	3
191	только по	1	3
192	а от	1	3
193	есть явление	1	3
194	смысле этого	2	3
195	но это	3	3
196	и все	2	3
197	или нет	1	3
198	только что	3	3
199	с ними	5	3
200	все что	4	3
201	как на	1	3
202	на предмет	1	2
203	предполагает что	1	2
204	и есть	2	2
205	чего не	1	2
206	которое выражается	1	2
207	к другой	1	2
208	не имеют	1	2
209	которое может	1	2
210	вопрос о	4	2
211	только после	1	2
212	то мы	2	2
213	они имеют	2	2
214	что за	1	2
215	не все	1	2
216	его на	4	2
217	общего с	1	2
218	бы при	1	2
219	указывают на	2	2
220	все эти	3	2
221	и тот	2	2
222	но на	1	2
223	выражается в	1	2
224	перестает быть	1	2
225	всех этих	1	2
226	но вместе	1	2
227	что ни	3	2
228	и по	5	2
229	на этом	2	2
230	одно и	1	2
231	но все	5	2
232	такого же	2	2
233	связанные с	3	2
234	в другом	5	2
235	может стать	1	2
236	этого не	2	2
237	мы знаем	8	2
238	он представляется	1	2
239	но он	4	2
240	красный цвет	1	2
241	их в	7	2
242	не должно	1	2
243	тому что	1	2
244	что есть	2	2
245	некоторых случаях	4	2
246	и его	10	2
247	сказать что	2	2
248	и весь	1	2
249	к ней	1	2
250	во всем	3	2
251	мы бы	1	2
252	животных и	1	2
253	у нас	2	2
254	превращается в	7	2
255	когда мы	1	2
256	во все	2	2
257	его с	2	2
258	указывает на	4	2
259	и это	1	2
260	на другой	1	2
261	что у	3	2
262	после того	2	2
263	можно бы	1	2
264	и здесь	5	2
265	или от	2	2
266	внимание на	1	2
267	близки к	1	2
268	нас в	1	2
269	образом мы	1	2
270	связь между	2	2
271	и следовательно	1	2
272	как вообще	1	2
273	один из	1	2
274	что только	1	2
275	мы видим	6	2
276	случаи когда	2	2
277	есть в	2	2
278	и они	2	2
279	в нашей	1	2
280	не дает	2	2
281	и других	3	2
282	прибавить что	4	2
283	друг друга	1	2
284	у него	5	2
285	связано с	1	2
286	и делать	1	2
287	к которому	1	2
288	такое же	4	2
289	а с	1	2
290	и затем	1	2
291	между ними	3	2
292	ничем не	1	2
293	не на	3	2
294	зависит от	1	2
295	в связи	2	2
296	так же	18	2
297	как это	3	2
298	или по	1	2
299	не сразу	3	2
300	быть только	1	2
301	чем состоит	1	2
302	все это	2	2
303	в его	5	2
304	или в	3	2
305	что нет	1	2
306	а к	1	2
307	бы в	1	2
308	мы должны	5	2
309	хотя бы	2	2
310	что вообще	1	2
311	даже при	1	2
312	но если	1	2
313	другой стороны	4	2
314	но эти	1	2
315	даже и	2	2
316	к этому	5	2
317	близких к	1	1
318	часть этого	1	1
319	одним из	1	1
320	везде где	1	1
321	отношение к	2	1
322	и действительно	3	1
323	не видим	1	1
324	есть форма	1	1
325	он может	2	1
326	тех же	2	1
327	переход от	1	1
328	и так	1	1
329	имеем и	2	1
330	должна быть	2	1
331	видеть в	2	1
332	и за	2	1
333	и могут	1	1
334	мы уже	5	1
335	им самим	1	1
336	что между	1	1
337	уже более	1	1
338	содержания в	1	1
339	не была	1	1
340	эта форма	2	1
341	перейти к	1	1
342	только это	2	1
343	принадлежит к	1	1
344	животное в	4	1
345	они были	1	1
346	мы и	1	1
347	и заставляет	1	1
348	себе что	1	1
349	и самого	1	1
350	на нем	5	1
351	ними в	1	1
352	его так	1	1
353	подобных случаев	1	1
354	понятно почему	2	1
355	видели что	3	1
356	могло быть	1	1
357	мы будем	1	1
358	но как	1	1
359	это видно	2	1
360	друг на	1	1
361	и сказать	1	1
362	должны были	1	1
363	себе и	1	1
364	на тот	1	1
365	б мы	1	1
366	в истории	2	1
367	в одной	3	1
368	что именно	1	1
369	дает нам	4	1
370	на которое	1	1
371	как к	1	1
372	этого развития	1	1
373	однако не	1	1
374	перед нами	3	1
375	что по	1	1
376	и наконец	1	1
377	это легко	1	1
378	духа и	1	1
379	имеет в	1	1
380	ясно и	1	1
381	в этот	4	1
382	на руку	1	1
383	сливается с	2	1
384	здесь сам	1	1
385	он в	4	1
386	одном случае	3	1
387	и и	3	1
388	что так	1	1
389	только на	1	1
390	нами в	1	1
391	его и	2	1
392	имеем в	2	1
393	второй более	1	1
394	например как	1	1
395	дальше и	1	1
396	не следует	1	1
397	он не	7	1
398	от которого	2	1
399	на том	2	1
400	он должен	3	1
401	разве в	1	1
402	не к	2	1
403	том чтобы	1	1
404	и связанные	1	1
405	на земле	3	1
406	когда с	1	1
407	из него	1	1
408	между человеком	2	1
409	его от	2	1
410	никому не	1	1
411	дом и	1	1
412	им как	1	1
413	об этом	7	1
414	связанных с	2	1
415	и с	5	1
416	лишь в	2	1
417	на каком	1	1
418	или наконец	1	1
419	по одним	1	1
420	он есть	1	1
421	известно что	2	1
422	того места	1	1
423	известным образом	1	1
424	ни в	2	1
425	они между	1	1
426	не всегда	6	1
427	для чего	1	1
428	мы видели	6	1
429	легче всего	1	1
430	духи но	1	1
431	в развитии	1	1
432	можно считать	2	1
433	мы до	1	1
434	так ясно	1	1
435	в царстве	1	1
436	новое к	1	1
437	лошадей и	1	1
438	или вообще	1	1
439	в связь	3	1
440	можно сказать	1	1
441	что была	1	1
442	или точнее	1	1
443	таким же	6	1
444	можно найти	2	1
445	но сила	1	1
446	а как	2	1
447	же это	2	1
448	это только	1	1
449	человеком и	2	1
450	и животным	3	1
451	в которых	4	1
452	знаем что	7	1
453	что я	2	1
454	значение мы	1	1
455	мир и	1	1
456	выше мы	2	1
457	не будем	1	1
458	такую же	2	1
459	друг другу	1	1
460	и эти	1	1
461	действительно есть	1	1
462	и более	3	1
463	на следующее	1	1
464	этих и	1	1
465	случае мы	2	1
466	сам он	1	1
467	с развитием	1	1
468	и первоначально	1	1
469	что происходит	1	1
470	чем перейти	1	1
471	таких случаях	2	1
472	в таких	2	1
473	только частное	1	1
474	это дает	1	1
475	на котором	3	1
476	к этим	2	1
477	который при	2	1
478	и имеет	1	1
479	можем предположить	1	1
480	найти в	1	1
481	не всякий	1	1
482	а еще	1	1
483	ничего не	5	1
484	находятся в	1	1
485	два различных	1	1
486	этих двух	1	1
487	показывает как	2	1
488	же процесс	1	1
489	по своей	2	1
490	есть такой	1	1
491	меня и	2	1
492	живые существа	1	1
493	это слово	1	1
494	своей цели	1	1
495	до того	1	1
496	отсюда понятно	1	1
497	доказать что	1	1
498	однако это	1	1
499	не потому	1	1
500	к отдельным	2	1
501	к себе	3	1
502	него по	1	1
503	его за	1	1
504	указать на	3	1
505	и другой	1	1
506	к тому	1	1
507	основаны на	1	1
508	представляют для	1	1
509	их происхождения	1	1
510	что при	1	1
511	как новое	1	1
512	на это	2	1
513	где он	1	1
514	ничего общего	1	1
515	с образом	1	1
516	как мы	5	1
517	здесь не	4	1
518	только при	1	1
519	не могло	2	1
520	огонь и	4	1
521	не говорит	2	1
522	это для	3	1
523	как с	1	1
524	на нее	1	1
525	и которые	1	1
526	наше внимание	1	1
527	что дело	1	1
528	по сравнению	3	1
529	не за	1	1
530	на них	1	1
531	чтобы вызвать	3	1
532	предметам и	1	1
533	все его	1	1
534	от животного	1	1
535	то они	1	1
536	именно с	1	1
537	одного из	1	1
538	от своего	3	1
539	на что	1	1
540	этих предметов	2	1
541	и легче	1	1
542	переходит в	3	1
543	мы ни	1	1
544	современным человеком	1	1
545	ее как	1	1
546	его силы	1	1
547	к нему	6	1
548	что здесь	7	1
549	но так	1	1
550	пространственных представлений	1	1
551	но с	1	1
552	всякого рода	3	1
553	как нечто	3	1
554	к их	1	1
555	на двенадцати	1	1
556	по мнению	1	1
557	их не	2	1
558	в огонь	3	1
559	человека с	3	1
560	конечно не	2	1
561	в большинстве	1	1
562	этом как	1	1
563	большинстве случаев	1	1
564	при помощи	10	1
565	одного предмета	1	1
566	посредником между	2	1
567	какую они	1	1
568	он имеет	1	1
569	пока не	1	1
570	есть та	1	1
571	представить себе	1	1
572	цели и	1	1
573	могло бы	2	1
574	весьма сходные	1	1
575	с животным	1	1
576	не для	1	1
577	этом мы	1	1
578	с этими	2	1
579	к ним	2	1
580	только с	2	1
581	есть одно	1	1
582	есть следствие	1	1
583	они становятся	1	1
584	в особенности	2	1
585	в другой	3	1
586	животных так	1	1
587	а на	4	1
588	однако что	1	1
589	на ее	1	1
590	не один	1	1
591	нельзя сказать	1	1
592	именно в	1	1
593	по своим	1	1
594	а именно	3	1
595	несколько примеров	2	1
596	во второй	1	1
597	и др	5	1
598	происходит при	1	1
599	разумеется мы	1	1
600	предмет и	1	1
601	притом не	1	1
602	имеет только	1	1
603	на друга	1	1
604	его как	2	1
605	если этот	1	1
606	понятие о	1	1
607	для человека	1	1
608	могут служить	1	1
609	от животных	1	1
610	именно так	1	1
611	очень часто	1	1
612	виде в	1	1
613	уже давно	1	1
614	не исключительно	1	1
615	теперь он	1	1
616	являются уже	1	1
617	отразилось в	2	1
618	не удается	1	1
619	вопрос этот	2	1
620	например если	1	1
621	легко заметить	1	1
622	к своему	3	1
623	не знал	1	1
624	как предмет	1	1
625	сравнению с	3	1
626	мы считаем	2	1
627	что же	1	1
628	а потом	1	1
629	это его	1	1
630	ли эта	1	1
631	что как	1	1
632	кто такой	1	1
633	в человеческом	4	1
634	многих других	3	1
635	к чему	1	1
636	а вернее	1	1
637	с этой	2	1
638	в мертвых	1	1
639	иначе мы	1	1
640	этом случае	3	1
641	происходит с	1	1
642	я от	1	1
643	от нас	1	1
644	но для	2	1
645	между собой	1	1
646	в более	1	1
647	это уже	2	1
648	формы и	2	1
649	не представляет	1	1
650	которое можно	1	1
651	тем более	1	1
652	в большей	1	1
653	мог быть	1	1
654	на одно	1	1
655	бы на	1	1
656	к ее	1	1
657	здесь только	1	1
658	связь с	12	1
659	нем самом	1	1
660	иначе чем	1	1
661	его к	3	1
662	но эта	4	1
663	две стороны	1	1
664	на который	1	1
665	два вопроса	1	1
666	есть и	2	1
667	который не	1	1
668	жизни и	1	1
669	это так	1	1
670	в своих	1	1
671	и ни	1	1
672	им и	1	1
