N	2gram	Losev_Vlad_2	KulturaY
741	письмо от	1	1
742	развития и	1	1
743	собственно говоря	2	1
744	иное чем	1	1
745	и н	1	1
746	я хотел	2	1
747	главным образом	1	1
748	разве только	1	1
749	языке а	1	1
750	будто бы	2	1
751	он стал	1	1
752	поездка в	3	1
753	чувствовал себя	2	1
754	я в	3	1
755	есть уже	1	1
756	развития когда	1	1
757	отношении к	1	1
758	например на	1	1
759	чем можно	1	1
760	жизни в	2	1
761	сказать что	11	1
762	только как	1	1
763	бы приписать	1	1
764	также в	1	1
765	не что	1	1
766	есть и	2	1
767	та же	1	1
768	не сказал	1	1
769	которой я	1	1
770	жизни и	6	1
771	но эти	1	1
772	а может	1	1
773	в своих	2	1
774	кажется ему	1	1
775	к этому	6	1
776	точно так	3	1
777	как результат	1	1
