N	2gram	Propp_Morf_1	Istorich
142	хотя и	3	3
143	и наконец	1	3
144	этот мотив	1	3
145	со змеем	4	3
146	из этих	1	3
147	в лоб	1	3
148	все задачи	2	3
149	герой подвергается	2	3
150	на то	2	3
151	если он	1	3
152	на новые	2	3
153	в мифах	1	3
154	герой например	1	3
155	и по	2	3
156	его в	2	3
157	кажется что	1	3
158	в них	1	3
159	и становится	1	3
160	она в	2	3
161	вопрос о	7	3
162	где герой	1	3
163	таких случаев	2	3
164	укротить коня	1	3
165	и герой	1	3
166	но они	1	3
167	как мы	6	3
168	того как	2	3
169	дворец и	1	3
170	не все	6	3
171	видим что	10	3
172	такой случай	2	3
173	и его	1	3
174	связи с	10	3
175	сказке царевна	1	3
176	должны быть	1	3
177	данном случае	1	3
178	и этим	5	3
179	не столько	1	3
180	в образе	4	3
181	здесь нет	1	3
182	время боя	2	3
183	трудная задача	7	3
184	раньше чем	3	3
185	приходит к	1	3
186	и она	1	3
187	случаях герой	1	3
188	в качестве	5	3
189	чаще всего	7	3
190	так что	1	3
191	при помощи	9	3
192	между прочим	1	3
193	герой получает	5	3
194	в другой	1	3
195	и даже	1	3
196	сказке о	1	3
197	на дочери	1	3
198	после смерти	1	3
199	ее за	1	3
200	но есть	3	3
201	вступает в	1	3
202	предположить что	1	3
203	что за	1	3
204	что мы	2	3
205	сих пор	1	3
206	но это	6	3
207	героя герой	1	3
208	следует брак	2	3
209	обращается к	1	3
210	от него	1	3
211	она его	1	3
212	следующим образом	3	3
213	ее в	1	3
214	имеет характер	1	2
215	с тех	1	2
216	извести героя	1	2
217	очень много	1	2
218	из самых	1	2
219	поставлен вопрос	1	2
220	почти всегда	1	2
221	свое место	1	2
222	что эти	2	2
223	по его	1	2
224	его не	1	2
225	иное царство	5	2
226	он прячется	1	2
227	такое положение	1	2
228	время как	3	2
229	и ее	3	2
230	оказывается что	1	2
231	и на	1	2
232	что его	2	2
233	к королю	1	2
234	уже известную	1	2
235	задача может	1	2
236	если в	5	2
237	некоторые черты	1	2
238	со стороны	3	2
239	которые не	1	2
240	царевна не	1	2
241	имеют целью	1	2
242	в одной	1	2
243	с этим	11	2
244	на лбу	1	2
245	можно предположить	1	2
246	и нет	1	2
247	перед нами	10	2
248	царство и	1	2
249	увидим что	1	2
250	но эта	1	2
251	и сказка	2	2
252	та же	2	2
253	в которой	3	2
254	все эти	2	2
255	к месту	2	2
256	во многих	1	2
257	рассказ о	1	2
258	им в	1	2
259	нами в	2	2
260	и тот	1	2
261	после чего	2	2
262	вообще не	1	2
263	на его	4	2
264	три года	3	2
265	другие задачи	1	2
266	связанные с	1	2
267	этой сказки	1	2
268	д в	2	2
269	прочим и	1	2
270	в силу	1	2
271	быть поставлен	1	2
272	так например	3	2
273	сказка дает	1	2
274	не будет	1	2
275	где оно	2	2
276	раз он	1	2
277	было бы	3	2
278	и тем	2	2
279	ни в	1	2
280	это положение	2	2
281	сам он	3	2
282	этого не	2	2
283	здесь можно	3	2
284	может идти	1	2
285	в один	3	2
286	их на	1	2
287	эта сказка	1	2
288	не от	2	2
289	ее он	1	2
290	к этому	3	2
291	но он	1	2
292	что этот	1	2
293	для нее	1	2
294	мы пока	2	2
295	в пропасть	3	2
296	тому что	4	2
297	она не	2	2
298	нет необходимости	6	2
299	стоит в	1	2
300	вплоть до	1	2
301	в таких	2	2
302	можно указать	1	2
303	в то	3	2
304	ее отца	1	2
305	что такое	3	2
306	на него	3	2
307	не по	2	2
308	в основе	1	2
309	вытекает из	1	2
310	из другой	2	2
311	дочери и	1	2
312	к ней	1	2
313	друг друга	3	2
314	во всем	1	2
315	царь в	1	2
316	меня на	1	2
317	не могут	4	2
318	узнается по	1	2
319	он узнает	1	2
320	затем он	1	2
321	для героя	1	2
322	что при	2	2
323	царь не	1	2
324	не совсем	1	2
325	без всякого	2	2
326	нами выше	1	2
327	царя и	2	2
328	то время	3	2
329	они должны	1	2
330	собственно не	1	2
331	и когда	1	2
332	домой и	1	2
333	имеется в	3	2
334	с героем	1	2
335	но здесь	1	2
336	там же	1	2
337	образом мы	5	2
338	в приведенных	1	2
339	или укротить	1	2
340	доходит до	1	2
341	героя т	1	2
342	имеют отношение	1	2
343	в форме	6	2
344	сюда же	3	2
345	несколько случаев	1	2
346	если это	3	2
347	они пришли	1	2
348	герой в	1	2
349	здесь не	2	2
350	задачи на	3	2
351	а после	1	2
352	трудную задачу	2	2
353	этот вопрос	2	2
354	уже не	2	2
355	не можем	1	2
356	и у	1	2
357	только на	1	2
358	на свое	1	2
359	что не	1	2
360	из них	3	2
361	характерно что	1	2
362	не так	1	2
363	как такой	1	2
364	своего жениха	1	2
365	прежде всего	9	2
366	к царевне	2	2
367	у нее	1	2
368	сказка о	4	2
369	волшебных предметов	1	2
370	героя а	4	2
371	материала по	1	2
372	брак и	2	2
373	в особенности	1	2
374	до сих	1	2
375	женится на	2	2
376	на этот	1	2
377	такое же	1	2
378	и др	10	2
379	иногда это	1	2
380	на поиски	1	2
381	задач и	1	2
382	совершенно очевидно	1	2
383	к сказке	1	2
384	в связи	9	2
385	но оно	2	2
386	в лесу	1	2
387	как это	3	2
388	такие случаи	2	2
389	видит в	1	2
390	а если	4	2
391	трудной задачи	2	2
392	и там	1	2
393	это значит	1	2
394	довольно много	1	2
395	вышел на	1	2
396	только о	1	2
397	на коне	5	2
398	этом и	1	2
399	но для	2	2
400	в другое	1	2
401	дочь царя	2	2
402	этим она	2	2
403	но вот	2	2
404	сказать что	2	2
405	невеста и	1	2
406	всех других	1	2
407	в отдельности	1	2
408	точно так	1	2
409	они не	1	2
410	только он	1	1
411	ту же	2	1
412	улетает от	1	1
413	одним из	1	1
414	мост к	1	1
415	связана с	3	1
416	при разных	1	1
417	самом деле	4	1
418	говорилось выше	1	1
419	если сказка	1	1
420	и должны	1	1
421	показать что	4	1
422	к этой	1	1
423	говорит ты	1	1
424	свою жену	1	1
425	между двумя	1	1
426	которую они	1	1
427	из его	2	1
428	она все	1	1
429	должна быть	1	1
430	в доме	1	1
431	укажем что	1	1
432	или ее	1	1
433	коне поцелует	1	1
434	очень далеко	1	1
435	пока просто	1	1
436	элементы и	1	1
437	или наоборот	1	1
438	это совершенно	1	1
439	этому же	1	1
440	испытание едой	1	1
441	этого нет	2	1
442	случае это	1	1
443	ответить на	1	1
444	подходит под	1	1
445	мы легко	1	1
446	конь и	1	1
447	но она	1	1
448	ему в	1	1
449	один пример	1	1
450	увидим ниже	5	1
451	для наших	1	1
452	с большим	1	1
453	мужа в	2	1
454	большей частью	4	1
455	более или	2	1
456	царстве это	1	1
457	собой в	2	1
458	случай характерен	1	1
459	он был	1	1
460	в которых	2	1
461	между собой	4	1
462	качестве примера	1	1
463	прячется в	1	1
464	бы то	3	1
465	тем как	1	1
466	из земли	1	1
467	иных случаях	2	1
468	имеем здесь	1	1
469	чем это	2	1
470	совсем не	3	1
471	ему дается	1	1
472	характер они	1	1
473	заметим что	2	1
474	провести семь	1	1
475	нет не	1	1
476	что совсем	1	1
477	друг на	2	1
478	и сл	1	1
479	же она	2	1
480	не входит	1	1
481	сказки и	3	1
482	по отношению	4	1
483	важны для	1	1
484	до наших	2	1
485	можем обойти	1	1
486	наших целей	1	1
487	собой смерть	1	1
488	во что	1	1
489	он или	1	1
490	утверждение что	1	1
491	или вообще	1	1
492	же с	1	1
493	независимо от	3	1
494	что именно	1	1
495	вот как	1	1
496	дает нам	1	1
497	совершенно другой	1	1
498	может получить	1	1
499	к иному	1	1
500	и как	5	1
501	лечь с	1	1
502	и к	4	1
503	имеет в	1	1
504	на войну	1	1
505	в этот	1	1
506	герой ее	2	1
507	животных и	3	1
508	испытание огнем	1	1
509	не приходится	1	1
510	в целом	3	1
511	образом и	1	1
512	сказке №	10	1
513	или во	1	1
514	в главе	1	1
515	в этой	2	1
516	переходит на	1	1
517	здесь вслед	1	1
518	в колодец	1	1
519	случаях значение	1	1
520	отца на	1	1
521	в плену	1	1
522	у какого-нибудь	1	1
523	легко узнаем	1	1
524	иногда все	1	1
525	иногда этот	1	1
526	задачу или	1	1
527	предметы из	1	1
528	и одна	1	1
529	и задачи	2	1
530	царевна метит	1	1
531	был известен	1	1
532	как испытание	1	1
533	сказке герой	1	1
534	состоит в	2	1
535	он пользуется	1	1
536	и вот	1	1
537	быть рассмотрены	1	1
538	но сказка	2	1
539	исходит от	2	1
540	ни было	2	1
541	характер испытания	1	1
542	несколько ниже	1	1
543	здесь для	1	1
544	при случае	1	1
545	этим иногда	2	1
546	они играют	1	1
547	это один	1	1
548	в нее	1	1
549	и за	2	1
550	сделать из	2	1
551	в каждом	1	1
552	однако все	1	1
553	то ни	3	1
554	могла бы	4	1
555	материала они	1	1
556	же не	1	1
557	в совершенно	1	1
558	задачи следует	2	1
559	в другом	2	1
560	форма есть	1	1
561	эту функцию	1	1
562	члены семьи	1	1
563	к другу	2	1
564	как указано	1	1
565	них не	1	1
566	а по	3	1
567	на все	1	1
568	к заключению	1	1
569	очень важны	1	1
570	входит в	2	1
571	первый случай	1	1
572	садится на	1	1
573	задача в	1	1
574	мы постараемся	2	1
575	не простое	1	1
576	за ней	2	1
577	семьи или	1	1
578	еще одно	1	1
579	духа в	1	1
580	чтобы герой	3	1
581	лет в	1	1
582	о которых	1	1
583	превращаются в	1	1
584	объездить коня	1	1
585	друга что	1	1
586	ни одной	1	1
587	начале сказки	1	1
588	далеко не	5	1
589	на основании	1	1
590	и подобные	1	1
591	с тем	2	1
592	на друга	2	1
593	сказка знает	1	1
594	и вне	3	1
595	облика в	1	1
596	живых то	1	1
597	задачей здесь	1	1
598	случаях элемент	1	1
599	берет с	1	1
600	должно быть	1	1
601	он обращается	1	1
602	этого может	1	1
603	с золотыми	2	1
604	когда в	1	1
605	герой по	1	1
606	испытание силы	1	1
607	с первых	1	1
608	или менее	2	1
609	не представляет	1	1
610	переносится в	1	1
611	бы на	1	1
612	но если	7	1
613	и при	1	1
614	в своей	1	1
615	то сказка	1	1
616	этой связи	1	1
617	бой со	3	1
618	как все	1	1
619	о герое	3	1
620	именно и	1	1
621	наших дней	2	1
622	не вносят	1	1
623	с точки	2	1
624	некоторые сказки	1	1
625	происходит с	1	1
626	на берег	2	1
627	него герой	1	1
628	нельзя было	2	1
629	данный текст	1	1
630	важные для	1	1
631	можем наблюдать	1	1
632	дочь милолику-царевну	1	1
633	и более	1	1
634	собой и	1	1
635	и наоборот	4	1
636	не должно	1	1
637	отправляется в	3	1
638	и то	1	1
639	что эта	2	1
640	куда он	1	1
641	и есть	2	1
642	то с	2	1
643	приводят к	1	1
644	что мотив	1	1
645	вообще невозможно	1	1
646	они задаются	1	1
647	можно ли	1	1
648	таких случаях	2	1
649	иногда имеем	1	1
650	царской дочери	1	1
651	царевны или	1	1
652	не исчерпывают	1	1
653	герою в	1	1
654	в иное	5	1
655	дело в	1	1
656	задает девушке	1	1
657	уже очень	1	1
658	трудной задачей	2	1
659	царевну в	2	1
660	с некоторой	1	1
661	ночь дворец	1	1
662	случаев очень	1	1
663	элемент в	1	1
664	нашего материала	3	1
665	больше чем	1	1
666	под этим	1	1
667	с религией	1	1
668	оно есть	1	1
669	волшебного средства	19	1
670	она должна	1	1
671	стрелой а	1	1
672	в окно	1	1
673	пытаются его	1	1
674	сказок где	2	1
675	сватовством можно	1	1
676	же он	1	1
677	этого сходства	1	1
678	яга и	1	1
679	как будто	2	1
680	такое требование	1	1
681	случаях требуется	1	1
682	в руки	3	1
683	ложный герой	4	1
684	перед ним	1	1
685	оловянном царстве	1	1
686	тех сказок	1	1
687	мою дочь	1	1
688	дана задача	1	1
689	очень часто	6	1
690	один раз	1	1
691	в америке	1	1
692	а здесь	1	1
693	следует бегство	1	1
694	отвечает на	1	1
695	же самое	1	1
696	дух в	1	1
697	мы выделили	1	1
698	и другим	3	1
699	наблюдать что	2	1
700	к тому	4	1
701	золотыми яблоками	1	1
702	другие качества	1	1
703	пытается извести	1	1
704	дворец мост	1	1
705	в наши	1	1
706	здесь под	1	1
707	они и	3	1
708	оно не	2	1
709	утверждать что	3	1
710	если же	5	1
711	machina или	1	1
712	оно может	3	1
713	она соглашается	1	1
714	подобных случаях	4	1
715	за невесту	1	1
716	как не	1	1
717	вывод что	2	1
718	в некоторых	3	1
719	похищена у	1	1
720	здесь также	1	1
721	особый случай	1	1
722	изучение сказки	4	1
723	мысль о	1	1
724	него самого	1	1
725	можно сделать	2	1
726	на той	2	1
727	но мы	3	1
728	вопрос что	2	1
729	он пришел	1	1
730	и может	1	1
731	его самого	4	1
732	если они	2	1
733	будит его	1	1
734	можно было	2	1
735	те же	1	1
736	не с	2	1
737	ясно что	5	1
738	а этот	1	1
739	через которое	1	1
740	мог бы	1	1
741	правильный путь	1	1
742	сказку как	1	1
743	на обратном	1	1
744	вопрос но	1	1
745	которые он	1	1
746	сказки то	2	1
747	это сходство	1	1
748	специалист в	1	1
749	том как	1	1
750	и с	1	1
751	семь лет	1	1
752	составные части	7	1
753	с этого	2	1
754	если бы	2	1
755	что под	1	1
756	поцеловать царевну	1	1
757	ивана в	3	1
758	подземное царство	1	1
759	означает что	2	1
760	связанная с	1	1
761	которые можно	1	1
762	мы следовательно	1	1
763	находится в	1	1
764	во избежание	1	1
765	уничтожить героя	2	1
766	взгляд все	1	1
767	старшие братья	2	1
768	видите ли	1	1
769	же происходит	1	1
770	также должно	1	1
771	и задача	1	1
772	самому себе	1	1
773	можно сказать	2	1
774	герой является	1	1
775	случаев когда	1	1
776	а также	4	1
777	обратном пути	1	1
778	д но	4	1
779	как они	1	1
780	видим таким	1	1
781	решение трудной	1	1
782	проходит сквозь	1	1
783	оговорить что	1	1
784	на составные	1	1
785	два типа	1	1
786	дело совсем	1	1
787	помощи которых	1	1
788	подвенечное платье	2	1
789	можно усмотреть	1	1
790	в его	1	1
791	другие формы	3	1
792	да в	1	1
793	случай который	1	1
794	во всей	1	1
795	вслед за	5	1
796	свое царство	1	1
797	разнообразны что	1	1
798	делает это	1	1
799	в лице	1	1
800	другой и	1	1
801	же можно	2	1
802	значит что	3	1
803	задачи представляют	1	1
804	тех пор	1	1
805	в животное	1	1
806	как например	2	1
807	но так	1	1
808	на которой	1	1
809	но с	1	1
810	сразу же	2	1
811	этим же	1	1
812	в оловянном	1	1
813	сказке в	1	1
814	еще тем	1	1
815	с ними	1	1
816	дело с	1	1
817	в какой	3	1
818	милолику-царевну с	1	1
819	и действительно	1	1
820	его место	1	1
821	который в	2	1
822	всегда следует	1	1
823	змеем или	1	1
824	похожи друг	1	1
825	связь сказки	1	1
826	царевны и	1	1
827	мужа на	1	1
828	но впоследствии	1	1
829	так сказка	2	1
830	также часто	1	1
831	которых говорилось	1	1
832	он убивается	3	1
833	в большинстве	3	1
834	из причин	1	1
835	или не	3	1
836	в виде	2	1
837	в начале	3	1
838	а то	3	1
839	не дает	1	1
840	большинстве случаев	3	1
841	то чего	1	1
842	она посылает	1	1
843	за ним	1	1
844	он имеет	1	1
845	которые в	1	1
846	и их	2	1
847	никто не	3	1
848	волшебной силы	1	1
849	коня и	2	1
850	здесь перед	1	1
851	носит характер	1	1
852	часто не	1	1
853	как его	1	1
854	тех которые	1	1
855	как при	1	1
856	случай в	2	1
857	перед боем	2	1
858	от того	3	1
859	образом что	1	1
860	для того	2	1
861	на царевне	1	1
862	это будет	1	1
863	из двух	2	1
864	превращаться в	2	1
865	приведенных случаях	1	1
866	сказках о	1	1
867	с другим	1	1
868	волшебного помощника	1	1
869	типична для	2	1
870	дочь в	1	1
871	на ее	1	1
872	царство с	1	1
873	обратный случай	2	1
874	сказки а	2	1
875	эти две	1	1
876	в бою	2	1
877	задачи царевны	1	1
878	а с	2	1
879	последний случай	1	1
880	мы еще	1	1
881	колодец и	2	1
882	возражений но	1	1
883	просит у	1	1
884	и пр	37	1
885	что им	1	1
886	быть названо	3	1
887	выводы можно	1	1
888	ей не	1	1
889	а на	3	1
890	то получается	1	1
891	вдруг появляется	1	1
892	испытание героя	2	1
893	он отвечает	1	1
894	на вдове	1	1
895	как видно	1	1
896	о чем	1	1
897	совершенно одинаково	1	1
898	на ковре-самолете	1	1
899	взгляд кажется	1	1
900	могут служить	1	1
901	здесь следует	1	1
902	для этой	3	1
903	и отношение	1	1
904	до места	1	1
905	все более	1	1
906	является его	1	1
907	до этого	1	1
908	сказки о	6	1
909	в иных	4	1
910	в него	1	1
911	или по	2	1
912	к другой	1	1
913	то можно	2	1
914	незадолго до	2	1
915	наблюдение что	1	1
916	из которых	3	1
917	три ночи	2	1
918	мы опять	1	1
919	по своему	2	1
920	не дают	1	1
921	просыпается в	1	1
922	что же	2	1
923	заключению что	1	1
924	а царевна	1	1
925	таких условиях	1	1
926	два раза	2	1
927	при ближайшем	1	1
928	многих других	1	1
929	свойства и	1	1
930	действительно не	1	1
931	для тех	1	1
932	жены и	1	1
933	этом случае	8	1
934	змей в	1	1
935	действия одна	1	1
936	не меняет	2	1
937	силы или	1	1
938	при состязании	1	1
939	см гл	1	1
940	царство аф	1	1
941	в полночь	1	1
942	сказки это	1	1
943	д и	1	1
944	приметы царевны	1	1
945	становится понятным	1	1
946	ли в	1	1
947	тем и	2	1
948	не подходит	1	1
949	это дает	1	1
950	рассмотрим еще	1	1
951	дочерей и	1	1
952	е мы	1	1
953	же случай	1	1
954	на анализе	1	1
955	женится и	1	1
956	как эта	1	1
957	увидим дальше	1	1
958	быть изучена	1	1
959	исторической действительности	1	1
960	бегство и	2	1
961	хотя бы	4	1
962	только что	2	1
963	горы и	1	1
964	все они	1	1
965	же в	2	1
966	другой сказке	1	1
967	по всему	2	1
968	здесь только	1	1
969	требует чтобы	3	1
970	может и	1	1
971	все еще	3	1
972	сведения о	1	1
973	две формы	1	1
974	или духа	1	1
975	как похищение	1	1
976	это делает	1	1
977	не знает	1	1
978	это требование	1	1
979	они все	1	1
980	часто встречается	1	1
981	же относится	1	1
982	в точности	3	1
983	мотив не	2	1
984	видно будет	1	1
985	отношению к	4	1
986	дворца может	1	1
987	из этого	1	1
988	герой испытывается	1	1
989	сидит в	1	1
990	вопрос а	1	1
991	в свое	2	1
992	героя в	4	1
993	ниже мы	2	1
994	которые имеют	1	1
995	поставить вопрос	2	1
996	но эти	1	1
997	в поиски	3	1
998	также не	1	1
999	в частности	2	1
1000	играют в	2	1
1001	царь объявляет	1	1
1002	можно будет	1	1
1003	можно назвать	3	1
1004	как на	1	1
1005	в таком	1	1
1006	такой же	1	1
