N	2gram	Medvedev_F_2	FransuaR
317	становится непонятным	1	1
318	знаем что	1	1
319	время в	1	1
320	в чем	2	1
321	бы она	3	1
322	внутренняя форма	1	1
323	характерная для	1	1
324	мы будем	1	1
325	смысле мы	1	1
326	не говорят	1	1
327	значение и	3	1
328	только тогда	1	1
329	в общем	5	1
330	вступают в	1	1
331	иногда и	1	1
332	о некоторых	1	1
333	и речи	5	1
334	его развития	1	1
335	так что	1	1
336	жанрах и	1	1
337	чем же	3	1
338	в одной	2	1
339	независимо от	4	1
340	как в	4	1
341	более и	1	1
342	однако не	3	1
343	перед нами	2	1
344	целом но	1	1
345	не будем	1	1
346	и наконец	4	1
347	всего как	1	1
348	конечно не	1	1
349	от этого	3	1
350	именно эта	1	1
351	есть его	1	1
352	них как	1	1
353	где все	1	1
354	со своей	2	1
355	в которой	2	1
356	с самого	2	1
357	в целом	3	1
358	он в	2	1
359	бы не	1	1
360	или во	1	1
361	то я	1	1
362	что к	1	1
363	всего необходимо	1	1
364	и тот	1	1
365	не могла	1	1
366	так сказать	3	1
367	развиваться в	1	1
368	главным образом	3	1
369	вера в	1	1
370	оно было	1	1
371	он не	6	1
372	характерное явление	1	1
373	являются лишь	1	1
374	и художественно	1	1
375	но нельзя	1	1
376	них уже	1	1
377	в корне	7	1
378	том чтобы	1	1
379	свою силу	1	1
380	ко всякой	1	1
381	из него	2	1
382	его от	4	1
383	и по	2	1
384	на этом	2	1
385	всех своих	1	1
386	говоря в	1	1
387	в основу	2	1
388	этом последнем	1	1
389	смысле в	1	1
390	могла бы	1	1
391	ведь сущность	1	1
392	в единстве	2	1
393	говорить не	2	1
394	его в	3	1
395	входит в	4	1
396	как особый	2	1
397	это не	2	1
398	но вовсе	1	1
399	он есть	1	1
400	по мысли	1	1
401	связанным с	1	1
402	любовь к	1	1
403	кажется что	1	1
404	само собою	2	1
405	они определяли	1	1
406	целях пропаганды	2	1
407	в самую	1	1
408	место и	2	1
409	которая именно	1	1
410	так называемый	1	1
411	в развитии	2	1
412	здесь все	1	1
413	когда все	1	1
414	лучше всего	2	1
415	литература и	1	1
416	его нельзя	3	1
417	места в	1	1
418	но если	1	1
419	ли можно	1	1
420	центр тяжести	2	1
421	именно и	1	1
422	в такой	2	1
423	идеологической жизни	1	1
424	своих моментах	1	1
425	в первый	5	1
426	представление о	2	1
427	должны были	2	1
428	не менее	1	1
429	литературы как	1	1
430	эта не	1	1
431	чисто отрицательную	1	1
432	не в	15	1
433	творчества и	1	1
434	что эта	2	1
435	же мы	1	1
436	и вся	1	1
437	и есть	1	1
438	она не	2	1
439	было с	1	1
440	случае в	1	1
441	до известной	3	1
442	нужно уметь	2	1
443	иной раз	1	1
444	как о	4	1
445	дело в	1	1
446	этой тенденции	1	1
447	но характерно	1	1
448	и имеет	1	1
449	все без	2	1
450	для всего	2	1
451	на язык	2	1
452	однако именно	1	1
453	это объясняется	1	1
454	всего на	1	1
455	таким путем	1	1
456	явление в	1	1
457	преимущественно на	1	1
458	как она	2	1
459	такое понимание	1	1
460	потому что	2	1
461	контекст в	1	1
462	и теперь	4	1
463	острое ощущение	1	1
464	с тем	11	1
465	и несколько	1	1
466	события но	1	1
467	точке зрения	2	1
468	не создает	1	1
469	стиль и	1	1
470	это по	1	1
471	и именно	1	1
472	не могут	7	1
473	есть только	2	1
474	и сам	1	1
475	для развития	1	1
476	к тому	4	1
477	не стала	1	1
478	что уже	1	1
479	пытается оправдать	1	1
480	они и	1	1
481	не есть	3	1
482	из всей	1	1
483	но из	1	1
484	слова с	1	1
485	для того	3	1
486	отношении он	1	1
487	оно не	4	1
488	должен быть	1	1
489	литературного творчества	2	1
490	значения и	2	1
491	метода но	1	1
492	как не	1	1
493	и пытается	1	1
494	языка и	12	1
495	в средневековой	1	1
496	условный прием	1	1
497	роман для	1	1
498	на что-то	1	1
499	чрезвычайно сложно	1	1
500	и совершенно	2	1
501	например о	1	1
502	с наукой	1	1
503	поэтому мы	1	1
504	по аристотелю	1	1
505	и которые	1	1
506	во многом	1	1
507	подойти к	2	1
508	именно этот	1	1
509	они находились	1	1
510	можно только	1	1
511	во второй	2	1
512	все остальные	2	1
513	слово и	2	1
514	если бы	5	1
515	правда в	2	1
516	для этого	2	1
517	стремление к	1	1
518	а их	1	1
519	ней как	1	1
520	образом в	1	1
521	говорит здесь	1	1
522	о нем	1	1
523	и здесь	3	1
524	на их	1	1
525	что самая	1	1
526	в язык	1	1
527	в звуке	1	1
528	и та	1	1
529	настоящее время	1	1
530	как ее	3	1
531	к действительности	3	1
532	она продолжает	1	1
533	еще дальше	1	1
534	на что	1	1
535	и беспощадной	1	1
536	в различных	1	1
537	важна здесь	1	1
538	должно было	3	1
539	того или	4	1
540	художественном творчестве	1	1
541	с теми	2	1
542	резче и	1	1
543	вся эта	1	1
544	судить о	1	1
545	что и	8	1
546	отметить что	2	1
547	во всей	2	1
548	лишь к	1	1
549	в художественной	1	1
550	если это	2	1
551	соприкасаясь с	1	1
552	конце концов	2	1
553	того что	3	1
554	ровно ничего	1	1
555	происходит в	1	1
556	этой отрицательной	1	1
557	как например	2	1
558	хотя бы	6	1
559	он стал	1	1
560	и дело	1	1
561	в какой	3	1
562	для себя	1	1
563	но ни	1	1
564	ясно что	1	1
565	и положительные	1	1
566	и действительно	1	1
567	своей силы	1	1
568	правда и	1	1
569	поэтому и	1	1
570	в литературу	1	1
571	никак нельзя	1	1
572	и ее	6	1
573	этих традиций	1	1
574	все они	1	1
575	и новое	1	1
576	в эти	1	1
577	что из	1	1
578	не входит	3	1
579	с нею	2	1
580	в большинстве	4	1
581	борьбы с	2	1
582	что во	1	1
583	в виде	1	1
584	бог не	1	1
585	является не	2	1
586	его быть	1	1
587	большинстве случаев	3	1
588	глава первая	1	1
589	всех сферах	1	1
590	мы знаем	3	1
591	что будет	1	1
592	который как	1	1
593	и их	3	1
594	пока не	1	1
595	слова в	3	1
596	носит характер	1	1
597	к ним	1	1
598	не о	4	1
599	бытия и	1	1
600	с системой	2	1
601	как раз	6	1
602	и оценки	1	1
603	степени в	1	1
604	только на	3	1
605	превращаться в	1	1
606	без того	1	1
607	его утверждение	1	1
608	особый язык	1	1
609	конкретном материале	1	1
610	со всем	1	1
611	пришли к	1	1
612	имеет и	1	1
613	и глубже	1	1
614	а о	3	1
615	по своим	1	1
616	к которому	1	1
617	их от	1	1
618	элементов в	2	1
619	как же	1	1
620	один и	1	1
621	что не	4	1
622	действие романа	1	1
623	его из	2	1
624	говорит о	1	1
625	городской буржуазии	1	1
626	на этот	1	1
627	более того	5	1
628	не на	1	1
629	а не	6	1
630	только как	1	1
631	есть лишь	2	1
632	слов и	1	1
633	этой игры	1	1
634	он становится	3	1
635	существу и	1	1
636	которые так	1	1
637	ближе к	1	1
638	не существует	1	1
639	он и	3	1
640	если не	1	1
641	в руках	1	1
642	с помощью	10	1
643	все более	2	1
644	вступает в	1	1
645	представителем этого	1	1
646	в непрерывном	1	1
647	ни на	2	1
648	стиле и	1	1
649	другая сторона	1	1
650	если она	1	1
651	подвести под	1	1
652	к своему	1	1
653	предисловии к	2	1
654	чем-то само	1	1
655	чем в	1	1
656	пишет в	1	1
657	и там	1	1
658	истины в	1	1
659	со всею	2	1
660	однако отметить	1	1
661	гг и	1	1
662	материал для	1	1
663	важным с	1	1
664	тенденция к	1	1
665	завершается в	1	1
666	случае происходит	1	1
667	сливалась с	1	1
668	этом случае	1	1
669	с историей	1	1
670	о его	1	1
671	этого метода	1	1
672	с этими	1	1
673	совершенно недопустимо	1	1
674	под знаком	1	1
675	и где	1	1
676	оторваться от	1	1
677	всего в	2	1
678	в более	1	1
679	не является	3	1
680	известной степени	4	1
681	и для	5	1
682	и от	2	1
683	основе этой	2	1
684	стремлением к	1	1
685	а все	2	1
686	в настоящее	1	1
687	она уже	1	1
688	для нас	1	1
689	всего можно	1	1
690	понят и	1	1
691	бы в	5	1
692	еще более	5	1
693	и ни	1	1
694	народа что	1	1
695	значение лишь	2	1
696	вообще в	1	1
697	и создавать	1	1
698	и как	3	1
699	к историческому	1	1
700	утверждал что	1	1
701	от всякого	2	1
702	но оно	1	1
703	к самому	1	1
704	иначе чем	1	1
705	как явления	1	1
706	с ними	2	1
707	и религиозных	2	1
708	а ведь	1	1
709	равно как	2	1
710	в свою	1	1
711	является и	1	1
712	имеет место	1	1
713	или иного	5	1
714	существенное в	1	1
715	на своем	1	1
716	положительная сторона	1	1
717	собою разумеющимся	1	1
718	творчестве особенно	1	1
719	они вступают	1	1
720	к этому	4	1
