N	2gram	Bakhtin_Fr_5	StatiiOP
513	вообще нет	1	1
514	на том	2	1
515	и когда	1	1
516	и сам	1	1
517	оно также	1	1
518	в образе	1	1
519	можно было	4	1
520	здесь он	1	1
521	эти факты	1	1
522	те же	1	1
523	здесь как	4	1
524	на кобыле	1	1
525	чем у	1	1
526	она была	1	1
527	к первому	1	1
528	том как	2	1
529	часто в	3	1
530	в эпоху	7	1
531	свободной и	2	1
532	и вообще	2	1
533	с ним	5	1
534	стремление к	1	1
535	связанная с	2	1
536	образом в	1	1
537	но здесь	1	1
538	находится в	1	1
539	все его	1	1
540	вот почему	1	1
541	известной степени	4	1
542	тех кто	1	1
543	из рук	1	1
544	и т.д	2	1
545	этого основного	1	1
546	в новую	1	1
547	времени в	1	1
548	в значительной	2	1
549	как у	1	1
550	жизни он	3	1
551	связь между	1	1
552	что и	7	1
553	именно в	3	1
554	века и	1	1
555	в свете	2	1
556	большой успех	1	1
557	и она	2	1
558	и последнее	1	1
559	сказать несколько	1	1
560	и самые	1	1
561	в двух	1	1
562	его в	5	1
563	ли он	2	1
564	которой можно	2	1
565	года то	1	1
566	и особые	1	1
567	это очень	2	1
568	идет к	1	1
569	которую ставил	1	1
570	между этими	1	1
571	но то	1	1
572	которая была	1	1
573	же он	1	1
574	для всех	3	1
575	именно на	1	1
576	конечно не	2	1
577	литературы в	1	1
578	которому он	1	1
579	точно и	1	1
580	не можем	1	1
581	раз в	2	1
582	он заставляет	1	1
583	и они	1	1
584	является не	1	1
585	за счет	1	1
586	не дает	1	1
587	языка но	2	1
588	вся литература	1	1
589	из них	1	1
590	и их	5	1
591	в известной	2	1
592	в одном	3	1
593	в современном	1	1
594	идет в	2	1
595	во всей	1	1
596	к той	1	1
597	в других	1	1
598	смерти и	1	1
599	очень тесно	1	1
600	не были	1	1
601	ней и	1	1
602	и из	1	1
603	то это	1	1
604	был в	1	1
605	связаны с	4	1
606	из библии	2	1
607	и тех	1	1
608	стороны он	1	1
609	а именно	2	1
610	и создает	1	1
611	он это	1	1
612	характерно для	3	1
613	еще и	3	1
614	и образов	5	1
615	было и	1	1
616	во внешней	1	1
617	говорит о	1	1
618	же объясняется	1	1
619	он тратит	1	1
620	же функции	1	1
621	новыми явлениями	1	1
622	о чем	3	1
623	он становится	1	1
624	там где	3	1
625	на время	4	1
626	речи и	1	1
627	в одно	2	1
628	если не	1	1
629	для этой	1	1
630	с помощью	3	1
631	люди в	1	1
632	в частности	1	1
633	из трех	1	1
634	это такой	1	1
635	ни перед	2	1
636	понимает как	1	1
637	в данном	2	1
638	что за	1	1
639	встречается в	1	1
640	это были	1	1
641	в той	1	1
642	и этот	1	1
643	очень важно	2	1
644	которые по	1	1
645	вражда к	1	1
646	когда она	1	1
647	по существу	3	1
648	дан в	1	1
649	смысл в	1	1
650	четырех и	1	1
651	в формах	1	1
652	о его	1	1
653	говорить что	1	1
654	в книге	1	1
655	это уже	1	1
656	иоанна в	1	1
657	и времени	1	1
658	причем в	1	1
659	котором он	1	1
660	совершенно иной	1	1
661	и все	7	1
662	и события	1	1
663	бы в	4	1
664	вообще в	1	1
665	но зато	1	1
666	на языке	1	1
667	хотя бы	2	1
668	находим в	3	1
669	на такой	1	1
670	классической форме	1	1
671	которым мы	1	1
672	в период	2	1
673	мог не	1	1
674	не знает	1	1
675	понимать как	1	1
676	по тематике	1	1
677	прямо противоположное	1	1
678	мы здесь	1	1
679	но этот	3	1
680	одновременно и	2	1
681	ко всему	2	1
682	и еще	1	1
683	есть и	5	1
684	в свое	1	1
685	атмосфера и	1	1
686	жизни и	8	1
687	пути к	1	1
688	но эти	1	1
689	вполне понятно	1	1
690	из головы	1	1
691	и эта	1	1
692	которая не	2	1
693	так же	8	1
694	они не	1	1
