N	2gram	Propp_Isto_7	Freidism
255	и поэтому	1	2
256	скрыть от	1	2
257	до сих	2	2
258	что и	8	2
259	во всей	1	2
260	которые он	1	2
261	в него	1	2
262	как ее	1	2
263	на которой	1	2
264	мы видим	10	2
265	в какой	1	2
266	очень много	2	2
267	для нее	2	2
268	с одной	5	2
269	не можем	2	2
270	и у	2	2
271	уже в	3	2
272	только на	2	2
273	и они	1	2
274	ни было	1	2
275	он продолжает	1	2
276	из них	2	2
277	в конце	3	2
278	рядом с	1	2
279	и даже	3	2
280	с другой	9	2
281	и тех	1	2
282	здесь в	1	2
283	а с	1	2
284	ничем не	2	2
285	связано с	3	2
286	них и	1	2
287	одной стороны	5	2
288	а не	8	2
289	всей той	1	2
290	такие представления	1	2
291	что мы	3	2
292	так же	6	2
293	в предыдущей	1	2
294	быть это	1	2
295	и всей	1	2
296	для понимания	1	2
297	действительно ли	1	2
298	все наше	1	2
299	в основном	2	2
300	же самое	1	2
301	и часто	1	2
302	формы и	1	2
303	в силах	1	2
304	для нас	6	2
305	все они	1	2
306	с сыном	1	2
307	всех других	2	2
308	есть и	4	2
309	в заключение	1	2
310	и другие	9	2
311	к этому	2	2
312	во сне	2	2
313	как на	1	2
314	они не	2	2
315	сила которую	1	1
316	ту же	1	1
317	и т	17	1
318	не должны	1	1
319	одним из	1	1
320	о каких	1	1
321	же как	4	1
322	всех видах	1	1
323	противоречие с	1	1
324	но тем	2	1
325	и должны	1	1
326	бы для	1	1
327	показать что	1	1
328	нам кажется	1	1
329	кажется что	3	1
330	не имеют	2	1
331	этого он	1	1
332	укажем что	1	1
333	в несколько	1	1
334	а как	1	1
335	взгляд не	1	1
336	на тех	1	1
337	ней мы	1	1
338	элементы и	1	1
339	или наоборот	1	1
340	которую мы	1	1
341	случае это	1	1
342	вопрос о	3	1
343	ответить на	1	1
344	знакомый нам	1	1
345	но она	1	1
346	приходится и	1	1
347	оно есть	1	1
348	ему в	1	1
349	один пример	1	1
350	мы и	1	1
351	то это	5	1
352	в целом	1	1
353	затем он	2	1
354	оказывается что	2	1
355	вывод что	1	1
356	собой в	1	1
357	дать ему	1	1
358	она носит	1	1
359	что по	2	1
360	руки или	1	1
361	что его	2	1
362	без всякого	2	1
363	но конечно	2	1
364	о смерти	1	1
365	заметим что	1	1
366	к которой	2	1
367	только потому	1	1
368	друг на	1	1
369	силы и	1	1
370	же она	1	1
371	не приобретает	1	1
372	в качестве	3	1
373	иногда и	1	1
374	в свои	1	1
375	отличаются от	1	1
376	что они	3	1
377	только путем	1	1
378	для объяснения	3	1
379	которые не	2	1
380	во что	1	1
381	первый взгляд	4	1
382	что во	2	1
383	независимо от	1	1
384	вот как	1	1
385	вспомним что	1	1
386	и нет	2	1
387	этом же	2	1
388	утверждают что	1	1
389	и хотя	1	1
390	за собой	1	1
391	но эта	2	1
392	где все	1	1
393	ситуации в	1	1
394	та же	2	1
395	которую они	1	1
396	образом и	1	1
397	он в	2	1
398	склоняется к	1	1
399	представления не	2	1
400	переходит на	1	1
401	там мы	1	1
402	смерти по	1	1
403	имеем в	5	1
404	как он	6	1
405	на то	3	1
406	если он	3	1
407	дальше и	1	1
408	в наших	1	1
409	вообще не	2	1
410	от его	1	1
411	таких условиях	1	1
412	т д	16	1
413	на новые	3	1
414	начала его	1	1
415	из него	1	1
416	его от	1	1
417	в нее	1	1
418	это конечно	2	1
419	этим самым	1	1
420	как они	1	1
421	теми которые	1	1
422	входит в	1	1
423	всех народов	1	1
424	и которые	1	1
425	связанная с	1	1
426	чтобы узнать	2	1
427	должен был	2	1
428	и тем	2	1
429	он приходит	1	1
430	части тела	1	1
431	от отца	4	1
432	во многом	1	1
433	о которых	1	1
434	далеко не	1	1
435	на друга	1	1
436	со своими	1	1
437	не всегда	4	1
438	можно считать	1	1
439	и было	1	1
440	обратимся к	1	1
441	в один	2	1
442	не мог	1	1
443	на первый	4	1
444	в связь	1	1
445	этом случае	1	1
446	нас не	2	1
447	наших дней	1	1
448	и без	1	1
449	участие в	2	1
450	дать точный	1	1
451	миф о	1	1
452	которые в	1	1
453	друг другу	1	1
454	таких случаев	3	1
455	в пропасть	2	1
456	нас к	2	1
457	там именно	1	1
458	того момента	1	1
459	можно ли	1	1
460	главная задача	1	1
461	а иногда	1	1
462	это дает	1	1
463	друг друга	2	1
464	тогда когда	3	1
465	не по	2	1
466	мы вспоминаем	1	1
467	же значение	1	1
468	вытекает из	2	1
469	дело в	1	1
470	они являются	1	1
471	того в	1	1
472	к ней	2	1
473	правда это	1	1
474	работу и	1	1
475	задолго до	1	1
476	самым важным	1	1
477	это один	1	1
478	ли это	1	1
479	до смерти	1	1
480	и здесь	12	1
481	он склонен	1	1
482	вражде к	1	1
483	что отец	2	1
484	его за	2	1
485	мы все	1	1
486	его с	1	1
487	за что	1	1
488	всего что	1	1
489	смерти и	1	1
490	своего отца	4	1
491	только одну	1	1
492	если же	1	1
493	о том	9	1
494	в работе	1	1
495	и это	2	1
496	и которая	1	1
497	приходит к	3	1
498	до них	1	1
499	но при	2	1
500	мы иногда	1	1
501	на другой	1	1
502	совершенно ясно	4	1
503	мысль о	1	1
504	то время	2	1
505	этим же	1	1
506	в дальнейшем	3	1
507	и когда	2	1
508	и сам	1	1
509	на нее	1	1
510	на заре	1	1
511	не с	1	1
512	ясно что	1	1
513	мог бы	1	1
514	в голос	1	1
515	увидим что	2	1
516	другая форма	1	1
517	с собой	7	1
518	можно только	1	1
519	должен подвергнуться	1	1
520	основана на	1	1
521	должны признать	1	1
522	из одного	3	1
523	только у	1	1
524	ничего не	5	1
525	означает что	1	1
526	находится в	1	1
527	все его	2	1
528	загадку сфинкса	1	1
529	о ней	1	1
530	на все	1	1
531	а также	1	1
532	того он	1	1
533	и та	1	1
534	после того	4	1
535	в пользу	1	1
536	там же	2	1
537	откуда у	1	1
538	кладет его	1	1
539	и во	1	1
540	все на	1	1
541	при которой	1	1
542	на ее	1	1
543	от них	1	1
544	может его	3	1
545	в форме	2	1
546	способность к	2	1
547	выше в	3	1
548	нем и	1	1
549	а его	3	1
550	не знала	1	1
551	о своих	1	1
552	или может	1	1
553	в лице	1	1
554	но так	1	1
555	девушки в	2	1
556	оказалось что	1	1
557	согласиться с	2	1
558	дело с	1	1
559	но этим	1	1
560	вступить в	1	1
561	во всем	2	1
562	к нашему	1	1
563	и так	2	1
564	страх перед	1	1
565	который в	1	1
566	это означает	2	1
567	ноги и	2	1
568	бы ни	1	1
569	ведь она	1	1
570	то и	4	1
571	в виде	1	1
572	смысл этой	1	1
573	на определенной	1	1
574	в ином	12	1
575	дает ему	2	1
576	не так	2	1
577	остановимся только	1	1
578	играет в	1	1
579	как будто	1	1
580	тем что	6	1
581	к той	1	1
582	даже и	1	1
583	и только	1	1
584	находит его	1	1
585	в другой	3	1
586	связан с	1	1
587	представление о	3	1
588	она в	3	1
589	этим вопросом	1	1
590	которые можно	1	1
591	именно в	1	1
592	эти две	1	1
593	в каких	2	1
594	с большим	1	1
595	такое же	2	1
596	ты должен	1	1
597	интересен тем	1	1
598	в некоторых	1	1
599	только по	1	1
600	превращается в	3	1
601	вот в	1	1
602	а на	1	1
603	отцу во	1	1
604	у других	1	1
605	мы легко	1	1
606	в свете	3	1
607	человек в	1	1
608	у всех	1	1
609	совершенно одинаково	1	1
610	там где	5	1
611	ребенка и	1	1
612	здесь имеет	1	1
613	этих способностей	1	1
614	если это	2	1
615	является его	1	1
616	или по	1	1
617	теперь к	1	1
618	та сила	1	1
619	требует от	1	1
620	что давало	1	1
621	из которых	1	1
622	направление в	1	1
623	к своему	1	1
624	влияния на	1	1
625	связаны с	2	1
626	нуждается ни	1	1
627	что весь	1	1
628	же их	1	1
629	и там	2	1
630	свое внимание	1	1
631	и формы	1	1
632	под влиянием	1	1
633	и собственно	1	1
634	становится ясным	2	1
635	в книге	1	1
636	задачу и	1	1
637	гораздо шире	1	1
638	его происхождение	1	1
639	ее и	1	1
640	но эти	1	1
641	еще более	1	1
642	тем более	2	1
643	и смысл	1	1
644	против отца	1	1
645	я в	1	1
646	развития этого	1	1
647	или не	1	1
648	же в	1	1
649	в различных	3	1
650	в том	7	1
651	утверждал что	1	1
652	требует чтобы	1	1
653	нам не	1	1
654	может и	1	1
655	что сохраняется	1	1
656	сведения о	1	1
657	на смену	1	1
658	обычно не	1	1
659	же относится	1	1
660	роль играет	1	1
661	совсем так	1	1
662	в иной	2	1
663	же мы	1	1
664	религии и	1	1
665	из этого	1	1
666	на ней	3	1
667	только одна	1	1
668	можно назвать	1	1
