N	2gram	Losev_Vlad_1	FransuaR
364	для всех	1	1
365	другого человека	1	1
366	за то	1	1
367	же касается	4	1
368	его ничем	1	1
369	их и	1	1
370	то после	1	1
371	и других	2	1
372	на протяжении	1	1
373	и непосредственное	1	1
374	отца и	3	1
375	жизни именно	1	1
376	и тем	1	1
377	знаком с	1	1
378	в жизни	3	1
379	эти же	1	1
380	говорить в	1	1
381	он начал	1	1
382	далеко не	1	1
383	эти годы	3	1
384	на основании	2	1
385	с тем	2	1
386	подробно описывает	1	1
387	со своими	3	1
388	которой он	5	1
389	он и	6	1
390	несмотря на	4	1
391	чем в	1	1
392	и тогда	1	1
393	и того	1	1
394	или менее	3	1
395	таким же	1	1
396	них все	1	1
397	особенности же	1	1
398	место в	2	1
399	не столько	2	1
400	знакомство с	1	1
401	от его	1	1
402	поэтому в	1	1
403	мир и	1	1
404	в iii	1	1
405	был не	2	1
406	по всем	2	1
407	и относительно	1	1
408	ним в	1	1
409	и почти	2	1
410	слов о	1	1
411	для нее	2	1
412	в историческом	1	1
413	этой области	2	1
414	в отношении	3	1
415	и против	1	1
416	не менее	2	1
417	не раз	4	1
418	что с	2	1
419	правда в	1	1
420	дело в	4	1
421	он жил	1	1
422	на него	3	1
423	родился в	1	1
424	которого он	2	1
425	о них	1	1
426	можно судить	4	1
427	но только	3	1
428	он с	1	1
429	это мы	2	1
430	ничего не	3	1
431	одна из	1	1
432	он успел	1	1
433	и весь	2	1
434	и многочисленные	1	1
435	и столько	1	1
436	к концу	2	1
437	он стоит	1	1
438	же года	5	1
439	же этот	1	1
440	xix веке	1	1
441	и нужно	1	1
442	свидетельствуют о	3	1
443	за ними	1	1
444	ему не	1	1
445	настоящего времени	1	1
446	связан не	1	1
447	у меня	2	1
448	очень часто	1	1
449	в момент	2	1
450	искусства и	1	1
451	и вполне	1	1
452	на это	2	1
453	где он	2	1
454	приведем еще	1	1
455	и это	2	1
456	те его	1	1
457	и о	2	1
458	о необычайном	1	1
459	здесь не	3	1
460	всего этого	1	1
461	нами выше	1	1
462	самый настоящий	1	1
463	только то	1	1
464	то время	2	1
465	и получившее	1	1
466	веру в	1	1
467	он так	2	1
468	ясно что	2	1
469	особенно в	1	1
470	с самим	1	1
471	раз он	1	1
472	мы приведем	2	1
473	когда его	1	1
474	работу а	1	1
475	был самый	1	1
476	веры в	1	1
477	жизнь и	3	1
478	еще пример	1	1
479	в некоторой	1	1
480	об этом	7	1
481	связанная с	1	1
482	ними и	2	1
483	далекими и	1	1
484	о нем	7	1
485	устроенного по	1	1
486	он здесь	1	1
487	и здесь	3	1
488	является весьма	1	1
489	известной степени	1	1
490	тех кто	1	1
491	и поэтому	1	1
492	настоящее время	1	1
493	одного из	1	1
494	на что	2	1
495	можно сказать	6	1
496	времени в	2	1
497	нас в	1	1
498	это была	3	1
499	это традиционное	1	1
500	от них	1	1
501	этот момент	2	1
502	и хорошо	1	1
503	что и	5	1
504	это не	1	1
505	в другой	1	1
506	того в	2	1
507	идти на	1	1
508	в которую	2	1
509	говорит в	1	1
510	мог найти	1	1
511	что здесь	1	1
512	казалось что	1	1
513	мог понять	1	1
514	рассуждение о	1	1
515	и одновременно	1	1
516	оказалось что	1	1
517	хотя у	1	1
518	человека в	1	1
519	с ними	2	1
520	с каждым	1	1
521	как нечто	1	1
522	трудно как	1	1
523	и так	3	1
524	значительной мере	1	1
525	которых он	2	1
526	и перед	1	1
527	с молодыми	1	1
528	всякого человека	1	1
529	по этому	2	1
530	был также	1	1
531	уже не	3	1
532	это либо	1	1
533	свидетельствует о	3	1
534	этому вопросу	1	1
535	а то	1	1
536	воображения и	1	1
537	одно из	1	1
538	для него	7	1
539	ни в	2	1
540	представлений о	1	1
541	у нее	1	1
542	мы можем	1	1
543	был глубоко	2	1
544	ее на	1	1
545	в других	1	1
546	для того	2	1
547	любил и	1	1
548	в последние	1	1
549	чувствует себя	1	1
550	же деле	1	1
551	он объясняет	1	1
552	он смеется	1	1
553	и из	3	1
554	влияние на	1	1
555	в знак	1	1
556	по своим	3	1
557	больше того	1	1
558	именно здесь	1	1
559	здесь полностью	1	1
560	еще и	7	1
561	во второй	1	1
562	а с	5	1
563	себя и	1	1
564	люди как	2	1
565	что для	4	1
566	говорит о	1	1
567	выступает в	1	1
568	притом не	1	1
569	самом же	1	1
570	не было	5	1
571	и стал	3	1
572	на этот	6	1
573	а главное	1	1
574	рассуждений в	1	1
575	у такого	1	1
576	было сказано	2	1
577	его как	1	1
578	увидим в	1	1
579	подобного рода	1	1
580	было для	1	1
581	о чем	1	1
582	когда она	1	1
583	под влиянием	3	1
584	в связи	3	1
585	в руках	1	1
586	связь с	1	1
587	этой же	1	1
588	него в	2	1
589	к его	3	1
590	принужден был	1	1
591	которого мы	1	1
592	но этот	3	1
593	не из	2	1
594	к своему	3	1
595	до настоящего	1	1
596	он говорит	2	1
597	теми же	1	1
598	что за	1	1
599	шесть раз	1	1
600	смысле этого	1	1
601	не удалось	1	1
602	на эту	1	1
603	что же	5	1
604	да и	4	1
605	по существу	2	1
606	которым он	1	1
607	этого слова	1	1
608	первом плане	1	1
609	были и	1	1
610	выдвигает на	1	1
611	в основном	1	1
612	между прочим	11	1
613	это был	5	1
614	что касается	3	1
615	своей физической	1	1
616	даже больше	1	1
617	под названием	2	1
618	по другой	1	1
619	этом же	1	1
620	не существует	1	1
621	он чувствовал	1	1
622	всякого рода	2	1
623	в настоящее	1	1
624	а к	22	1
625	об этих	3	1
626	у них	1	1
627	конце концов	3	1
628	года в	3	1
629	весьма часто	1	1
630	и роста	1	1
631	как вы	2	1
632	г и	1	1
633	когда публика	1	1
634	нисколько не	2	1
635	по одному	1	1
636	жизни а	1	1
637	этот последний	1	1
638	к этой	2	1
639	по поводу	12	1
640	было весьма	1	1
641	в противоположность	1	1
642	на лице	1	1
643	как на	2	1
644	в таком	1	1
