N	2gram	Losev_Prob_3	KulturaY
319	никак не	9	2
320	которое в	1	2
321	и такие	3	2
322	отличается от	4	2
323	к другой	2	2
324	не станем	1	2
325	такая же	1	2
326	из всего	1	2
327	то или	3	2
328	но мы	1	2
329	в пределах	1	2
330	в дальнейшем	1	2
331	на том	1	2
332	есть также	2	2
333	мог бы	1	2
334	когда в	3	2
335	что дело	2	2
336	все те	1	2
337	и нужно	1	2
338	и здесь	5	2
339	внимание на	1	2
340	язык и	1	2
341	можно сказать	6	2
342	как они	1	2
343	доходит до	2	2
344	а потому	1	2
345	и содержания	1	2
346	и об	1	2
347	она может	2	2
348	сразу же	2	2
349	все они	2	2
350	в качестве	3	2
351	то и	5	2
352	что если	1	2
353	а то	3	2
354	в одном	1	2
355	так то	1	2
356	образом не	1	2
357	себе представить	1	2
358	говорим о	3	2
359	еще и	7	2
360	ни на	3	2
361	один и	1	2
362	только что	2	2
363	на этот	4	2
364	не означает	1	2
365	именно так	3	2
366	в свете	1	2
367	подобного рода	3	2
368	о чем	2	2
369	что мы	8	2
370	чем же	4	2
371	в частности	2	2
372	эти слова	2	2
373	вместе с	2	2
374	так же	5	2
375	он будет	2	2
376	но сам	1	2
377	в тех	3	2
378	быть не	1	2
379	еще раз	1	2
380	в условиях	3	2
381	только для	1	2
382	все это	5	2
383	кроме того	3	2
384	от нас	2	2
385	к вопросу	1	2
386	каждой из	1	2
387	ставит перед	1	2
388	указать на	1	2
389	тип и	2	2
390	то не	1	2
391	не с	1	2
392	равно как	1	2
393	понимается как	1	2
394	является и	1	2
395	первом случае	1	2
396	только о	3	2
397	это так	2	2
398	это в	2	2
399	во всяком	9	2
400	скажет что	4	1
401	отношения к	3	1
402	например в	1	1
403	языка с	1	1
404	же как	3	1
405	эти различения	1	1
406	и то	14	1
407	значении этого	1	1
408	речи во	1	1
409	мере в	1	1
410	самый предмет	1	1
411	но чего	1	1
412	вопрос мы	1	1
413	не имеют	4	1
414	случае нельзя	2	1
415	значение но	2	1
416	уже по	1	1
417	и литературы	1	1
418	из всех	1	1
419	да еще	2	1
420	огден и	1	1
421	и ничего	1	1
422	что далеко	1	1
423	нам в	1	1
424	именно к	1	1
425	и идей	2	1
426	почти все	1	1
427	время как	4	1
428	достаточно привести	1	1
429	на себе	3	1
430	это казалось	1	1
431	вместо этого	1	1
432	и самой	4	1
433	конечно и	1	1
434	конструктивного принципа	1	1
435	большей частью	1	1
436	характером и	1	1
437	который может	1	1
438	отношении в	1	1
439	литературы и	2	1
440	на наше	1	1
441	не нужно	1	1
442	и на	1	1
443	а еще	2	1
444	между собой	1	1
445	он сам	4	1
446	как смысл	1	1
447	бы то	4	1
448	ведь тоже	3	1
449	но тогда	3	1
450	имеет здесь	1	1
451	мы будем	2	1
452	а только	5	1
453	в сторону	1	1
454	значение и	5	1
455	ни стало	1	1
456	и будет	2	1
457	тут же	4	1
458	сделать это	1	1
459	после всего	1	1
460	которые не	1	1
461	во что	1	1
462	идет о	1	1
463	оказывается не	1	1
464	указывает нам	1	1
465	с этим	2	1
466	перед нами	8	1
467	тех случаях	1	1
468	в школьной	1	1
469	то ясно	1	1
470	на память	1	1
471	в каком-то	1	1
472	войне и	1	1
473	для которой	4	1
474	именно эта	1	1
475	чего же	1	1
476	или иную	1	1
477	себе как	3	1
478	в которой	2	1
479	это есть	3	1
480	мы при	1	1
481	другой то	1	1
482	одном случае	1	1
483	такое значение	1	1
484	нами в	2	1
485	при новом	1	1
486	почти всегда	2	1
487	нам на	2	1
488	а вовсе	2	1
489	например как	2	1
490	связанные с	1	1
491	сейчас и	1	1
492	а скорее	1	1
493	от которого	1	1
494	что сказать	1	1
495	пушкина и	3	1
496	данного слова	4	1
497	отдельных слов	1	1
498	всех этих	2	1
499	в понимании	1	1
500	ведь не	2	1
501	не к	1	1
502	однако под	1	1
503	образом и	2	1
504	есть один	1	1
505	ни была	2	1
506	или иному	1	1
507	у пушкина	6	1
508	очевидным что	1	1
509	одной и	1	1
510	данное слово	5	1
511	приходим к	1	1
512	его от	1	1
513	но дело	1	1
514	так например	1	1
515	или иных	4	1
516	слова можно	1	1
517	форма у	1	1
518	здесь мы	1	1
519	одна на	1	1
520	так называемым	1	1
521	типах и	1	1
522	же касается	4	1
523	речи или	1	1
524	в другом	2	1
525	нам остается	1	1
526	конечно в	1	1
527	нашей собственной	1	1
528	слова или	1	1
529	например такое	1	1
530	ни при	1	1
531	входит в	1	1
532	образом если	1	1
533	эта есть	1	1
534	брать не	1	1
535	он есть	2	1
536	отца и	1	1
537	именно что	1	1
538	после этого	1	1
539	ведь в	2	1
540	между фактом	1	1
541	известным образом	1	1
542	он является	3	1
543	и вы	1	1
544	человек который	1	1
545	все равно	3	1
546	содержании и	1	1
547	одному тому	1	1
548	не всегда	1	1
549	например или	1	1
550	для чего	2	1
551	б не	1	1
552	строгом смысле	1	1
553	другое дело	2	1
554	ясно из	1	1
555	можно придумать	1	1
556	же есть	2	1
557	во время	1	1
558	в войне	1	1
559	она сама	1	1
560	и поскольку	1	1
561	и ее	3	1
562	ведь когда	1	1
563	мы приходим	1	1
564	самих этих	1	1
565	могут не	1	1
566	в такой	1	1
567	мы конечно	1	1
568	всяком случае	6	1
569	не требующим	1	1
570	на месте	1	1
571	бы к	3	1
572	можно понимать	1	1
573	она в	1	1
574	представление о	1	1
575	то его	1	1
576	оказывается что	1	1
577	от его	2	1
578	вовсе еще	1	1
579	много и	2	1
580	мы теперь	2	1
581	однако достаточно	1	1
582	и той	1	1
583	для данного	1	1
584	у тургенева	2	1
585	о его	2	1
586	по крайней	5	1
587	бы о	2	1
588	действительно есть	1	1
589	на другую	1	1
590	чтобы она	1	1
591	не должно	1	1
592	для нее	2	1
593	зрения и	1	1
594	положительную роль	1	1
595	даже в	1	1
596	случае мы	1	1
597	же такое	3	1
598	дня и	1	1
599	или что	1	1
600	что с	1	1
601	есть прежде	1	1
602	например не	2	1
603	правда в	1	1
604	в основе	2	1
605	виду не	1	1
606	без конца	1	1
607	функцию в	1	1
608	чем не	3	1
609	для отграничения	1	1
610	рассматривать как	2	1
611	казалось бы	1	1
612	возможно и	2	1
613	в самой	2	1
614	а во	1	1
615	они являются	1	1
616	должны сказать	5	1
617	ровно ничего	2	1
618	и мире	1	1
619	во всем	1	1
620	это слово	1	1
621	существу же	1	1
622	и его	5	1
623	наших дней	1	1
624	своей цели	1	1
625	целом и	1	1
626	как будто	3	1
627	коммуникативной функции	1	1
628	каждый раз	3	1
629	если только	1	1
630	представлять себе	1	1
631	от их	1	1
632	к таким	1	1
633	ни о	3	1
634	начиная с	1	1
635	политической и	1	1
636	мы возьмем	3	1
637	же самое	9	1
638	ли в	1	1
639	это а	1	1
640	свое значение	3	1
641	в одну	1	1
642	особенности и	1	1
643	от которой	1	1
644	значение это	1	1
645	то ни	6	1
646	но только	6	1
647	от друга	2	1
648	здесь говорить	1	1
649	это будет	4	1
650	без всякого	3	1
651	то уже	1	1
652	в собственном	1	1
653	но тоже	2	1
654	нет никакой	1	1
655	об отношении	1	1
656	слова а	2	1
657	никогда не	6	1
658	это вовсе	4	1
659	и прочих	1	1
660	как таковую	1	1
661	и ричардс	1	1
662	можно только	1	1
663	имеется в	4	1
664	мы в	4	1
665	понятно что	1	1
666	о котором	1	1
667	об искусстве	1	1
668	означает что	1	1
669	нас и	2	1
670	в известной	2	1
671	еще их	1	1
672	вот это	2	1
673	разница между	1	1
674	о функции	1	1
675	тому или	1	1
676	именно потому	3	1
677	произведения как	1	1
678	логического мышления	1	1
679	искусства и	2	1
680	не стоит	2	1
681	например такие	1	1
682	они ничего	1	1
683	то тем	1	1
684	что иначе	1	1
685	что указанная	2	1
686	в данных	1	1
687	но он	1	1
688	которой мы	1	1
689	которого оно	1	1
690	во втором	1	1
691	нуждается в	1	1
692	есть с	2	1
693	крайней мере	5	1
694	есть действительно	2	1
695	котором он	2	1
696	как указание	1	1
697	что бы	1	1
698	в теории	1	1
699	все время	1	1
700	о предмете	1	1
701	своему содержанию	2	1
702	такие формы	1	1
703	в него	1	1
704	но тут	2	1
705	мы убеждаемся	1	1
706	действительности не	1	1
707	что здесь	5	1
708	быть и	3	1
709	можно отметить	1	1
710	но с	2	1
711	собой разумеется	1	1
712	а если	1	1
713	только одной	2	1
714	что даже	4	1
715	в себе	8	1
716	словом и	1	1
717	о художественном	1	1
718	которое мы	5	1
719	поэтому и	2	1
720	и после	2	1
721	самые разнообразные	1	1
722	образа в	2	1
723	наоборот все	1	1
724	как оно	3	1
725	который в	2	1
726	от них	1	1
727	это же	3	1
728	ради которого	1	1
729	же и	4	1
730	точно и	1	1
731	своей целью	1	1
732	не можем	1	1
733	тех или	5	1
734	говорить об	1	1
735	примеры из	2	1
736	своим собственным	2	1
737	вернуться к	2	1
738	в виде	6	1
739	в начале	2	1
740	свидетельствует о	1	1
741	является не	2	1
742	или даже	5	1
743	при помощи	8	1
744	и обратно	1	1
745	являются совершенно	1	1
746	конечно нет	1	1
747	ту или	1	1
748	суждением а	1	1
749	для него	3	1
750	структуры и	3	1
751	заключение в	1	1
752	понимает что	1	1
753	нас только	1	1
754	главе о	1	1
755	и политической	1	1
756	является именно	1	1
757	говорим что	1	1
758	никто не	2	1
759	самого факта	1	1
760	то время	4	1
761	но что	2	1
762	ясным становится	1	1
763	только с	4	1
764	само по	3	1
765	не говорит	1	1
766	они будут	1	1
767	к одной	2	1
768	образом что	1	1
769	указание на	1	1
770	само собой	2	1
771	литературы которая	1	1
772	друг от	2	1
773	самого же	2	1
774	когда во	1	1
775	правды и	2	1
776	с общим	1	1
777	отличаются от	1	1
778	мы скажем	2	1
779	только путем	3	1
780	писателя и	1	1
781	несколько или	1	1
782	представляет собою	1	1
783	свои особые	1	1
784	такое же	1	1
785	однако чтобы	1	1
786	что для	3	1
787	обратить внимание	1	1
788	смысла и	1	1
789	немецкого и	1	1
790	которых мы	1	1
791	а наоборот	1	1
792	зависит от	1	1
793	мы и	2	1
794	мы специально	1	1
795	и непосредственно	1	1
796	было сказано	1	1
797	речи это	1	1
798	здесь очевидно	1	1
799	далеко еще	1	1
800	на какие	1	1
801	если не	3	1
802	разговорный язык	1	1
803	ведь только	1	1
804	когда имеется	1	1
805	и потому	7	1
806	имеются в	1	1
807	не важным	1	1
808	этот смысл	1	1
809	к самому	2	1
810	из которых	2	1
811	месте и	1	1
812	который мы	1	1
813	какого-нибудь одного	1	1
814	это возможно	1	1
815	мы сразу	2	1
816	говоря об	1	1
817	в первой	1	1
818	слов в	1	1
819	где это	1	1
820	сама эта	3	1
821	получает свое	1	1
822	том смысле	3	1
823	дело здесь	4	1
824	весьма редко	1	1
825	указанием на	1	1
826	поэтому когда	1	1
827	в контексте	2	1
828	всегда будут	1	1
829	в какую	1	1
830	приемами и	1	1
831	имеет значение	6	1
832	еще яснее	1	1
833	исключает всякую	1	1
834	д и	4	1
835	вопрос однако	1	1
836	и для	2	1
837	совершенно разное	1	1
838	и часто	1	1
839	о совершенно	1	1
840	случаях когда	1	1
841	от той	1	1
842	для этой	1	1
843	и от	9	1
844	которые хотя	1	1
845	это можно	2	1
846	поэтический образ	3	1
847	в те	1	1
848	не представляет	1	1
849	главное внимание	1	1
850	всего что	1	1
851	от него	2	1
852	собственно говоря	5	1
853	же что	1	1
854	у них	2	1
855	не должен	1	1
856	у которого	1	1
857	пришлось бы	1	1
858	будто бы	3	1
859	находим в	3	1
860	или несколько	1	1
861	же в	3	1
862	есть уже	3	1
863	и другие	3	1
864	но вот	3	1
865	от всякого	2	1
866	в целях	1	1
867	нами не	1	1
868	несмотря на	1	1
869	нам не	2	1
870	и множество	1	1
871	на более	1	1
872	состоит из	5	1
873	а ведь	3	1
874	имеет ничего	3	1
875	а образ	1	1
876	именно о	1	1
877	пушкин и	1	1
878	сколько угодно	4	1
879	например и	2	1
880	по одному	1	1
881	на дорогу	1	1
882	типа и	2	1
883	возможным только	1	1
884	одновременно и	1	1
885	что под	1	1
886	есть и	2	1
887	что об	1	1
888	самое что	1	1
889	утверждать что	1	1
890	к этому	1	1
891	решительно ни	1	1
892	отношении является	1	1
893	об этих	1	1
894	заметить что	1	1
895	а может	2	1
896	к этой	1	1
897	попросту говоря	3	1
898	только не	1	1
899	именно здесь	2	1
900	это понятие	2	1
901	о которых	3	1
902	менее по	1	1
903	этой точки	2	1
904	смысле что	3	1
905	слова это	2	1
