N	2gram	Ircho_Kome_1	Psycholo
215	же как	3	2
216	того же	2	2
217	почти не	2	2
218	из самых	1	2
219	что эти	1	2
220	в действие	1	2
221	едва ли	7	2
222	а как	1	2
223	время как	4	2
224	что иное	1	2
225	и он	1	2
226	собой в	1	2
227	он был	2	2
228	иное как	1	2
229	не найдем	1	2
230	в последних	3	2
231	во всех	1	2
232	различия между	1	2
233	предположить что	1	2
234	на самом	1	2
235	совсем не	2	2
236	по отношению	3	2
237	очевидно что	1	2
238	отличие от	2	2
239	друг от	1	2
240	на искусство	1	2
241	от друга	1	2
242	с этим	1	2
243	перед нами	1	2
244	что по	2	2
245	в противоположность	2	2
246	и хотя	2	2
247	он в	1	2
248	в ответ	1	2
249	как он	1	2
250	оно в	1	2
251	и вот	4	2
252	и следовательно	1	2
253	но все	1	2
254	в каждом	1	2
255	же не	1	2
256	и с	3	2
257	из них	10	2
258	на сцене	3	2
259	материал для	1	2
260	утверждает что	1	2
261	о которых	5	2
262	все равно	1	2
263	к которым	1	2
264	бы на	1	2
265	в котором	4	2
266	он дает	1	2
267	в отличие	1	2
268	в которых	1	2
269	несомненно что	1	2
270	и под	1	2
271	с так	1	2
272	в отношении	6	2
273	и другое	1	2
274	в то	10	2
275	того как	3	2
276	что их	1	2
277	к этим	3	2
278	своего героя	1	2
279	достигает своего	1	2
280	чем не	1	2
281	во всем	1	2
282	со своим	5	2
283	и почему	1	2
284	ли не	4	2
285	в себя	2	2
286	приводит к	1	2
287	на том	1	2
288	мог бы	2	2
289	еще в	5	2
290	когда в	1	2
291	наше внимание	1	2
292	и даже	5	2
293	ничего не	3	2
294	находится в	2	2
295	места и	1	2
296	говорит он	1	2
297	в форме	2	2
298	которые он	2	2
299	и можно	2	2
300	самых важных	1	2
301	тех пор	1	2
302	образом все	1	2
303	в качестве	4	2
304	ни одного	1	2
305	его с	1	2
306	каким образом	1	2
307	речь в	1	2
308	не дает	1	2
309	в душе	1	2
310	мы знаем	2	2
311	представить себе	1	2
312	в одном	8	2
313	нет в	1	2
314	даже и	1	2
315	с это	1	2
316	естественно что	1	2
317	на которых	1	2
318	и эта	1	2
319	до конца	2	2
320	именно поэтому	1	2
321	в течение	3	2
322	по существу	1	2
323	с этой	1	2
324	все это	5	2
325	и таким	2	2
326	что касается	2	2
327	конце концов	4	2
328	же в	4	2
329	не знает	1	2
330	не что	1	2
331	событий в	1	2
332	нас не	1	2
333	гораздо более	1	2
334	самых общих	1	1
335	к полному	1	1
336	речь идет	3	1
337	одним из	1	1
338	переходит к	1	1
339	все остальное	1	1
340	противоречия между	2	1
341	он может	1	1
342	идет о	3	1
343	выражено в	1	1
344	здесь и	2	1
345	и внешних	1	1
346	на копейку	1	1
347	на две	2	1
348	из его	4	1
349	и за	1	1
350	самых высоких	1	1
351	всего видно	1	1
352	из всех	2	1
353	эту же	1	1
354	для своего	1	1
355	статьи в	1	1
356	из своих	1	1
357	почти все	1	1
358	мы и	1	1
359	действующего лица	1	1
360	большей частью	2	1
361	или от	1	1
362	столь же	2	1
363	в чем	3	1
364	чуть ли	1	1
365	а только	1	1
366	к которой	1	1
367	не все	1	1
368	если в	1	1
369	отношение к	3	1
370	при первом	1	1
371	сказано только	1	1
372	к сожалению	2	1
373	относится к	2	1
374	и вовсе	1	1
375	дает нам	1	1
376	что нет	1	1
377	еще и	2	1
378	хотя и	3	1
379	ему что	1	1
380	более или	1	1
381	в действительности	2	1
382	этой цели	2	1
383	можно сделать	3	1
384	месте где	1	1
385	за собой	1	1
386	бы с	1	1
387	как-то не	1	1
388	представляет собой	1	1
389	в известном	2	1
390	остановиться на	1	1
391	и тот	1	1
392	тому же	6	1
393	достаточно сказать	1	1
394	больше всего	1	1
395	главным образом	3	1
396	в поэтике	1	1
397	время и	2	1
398	о которой	1	1
399	не являются	1	1
400	близким к	1	1
401	не к	2	1
402	сказал что	1	1
403	по своему	3	1
404	его от	1	1
405	и отдельные	1	1
406	с собой	1	1
407	такого же	1	1
408	в нескольких	1	1
409	выражение и	1	1
410	они должны	1	1
411	учением о	1	1
412	единственное что	1	1
413	обе они	1	1
414	на этой	1	1
415	бы поэт	1	1
416	в дополнение	1	1
417	на протяжении	4	1
418	оставляет без	1	1
419	в жизни	1	1
420	эти же	1	1
421	том насколько	2	1
422	из действующих	2	1
423	этого слова	1	1
424	ни одной	2	1
425	далеко не	1	1
426	первые два	1	1
427	которой он	1	1
428	не заметить	1	1
429	жизни но	1	1
430	за ним	1	1
431	года и	1	1
432	проявляется в	1	1
433	не мог	3	1
434	со всей	1	1
435	или менее	2	1
436	в эту	1	1
437	которую он	2	1
438	различных точек	1	1
439	в следующем	2	1
440	из которой	1	1
441	представление о	1	1
442	не менее	3	1
443	одном из	4	1
444	из области	1	1
445	не раз	2	1
446	мнения и	1	1
447	которые в	1	1
448	двумя другими	1	1
449	доказывает что	1	1
450	и эти	1	1
451	надо сказать	1	1
452	даже в	3	1
453	и очень	1	1
454	кругом и	1	1
455	если и	1	1
456	при всех	1	1
457	вплоть до	1	1
458	но они	1	1
459	для каждого	1	1
460	означает что	1	1
461	на него	4	1
462	мы помним	1	1
463	и два	1	1
464	в русской	1	1
465	которого он	1	1
466	к стиху	1	1
467	подобное же	1	1
468	в театре	1	1
469	в самых	1	1
470	это еще	2	1
471	тут и	1	1
472	больше чем	1	1
473	под этим	1	1
474	которые и	1	1
475	к ней	2	1
476	х годов	3	1
477	сцены в	1	1
478	с достаточной	2	1
479	и теперь	2	1
480	можно рассматривать	1	1
481	мы бы	1	1
482	каждый раз	1	1
483	в области	2	1
484	ему не	1	1
485	один раз	1	1
486	к себе	1	1
487	те и	1	1
488	в других	2	1
489	быть отнесены	1	1
490	в пьесе	1	1
491	отказаться от	1	1
492	на это	1	1
493	в применении	1	1
494	обычно в	1	1
495	следует отнести	1	1
496	не делает	1	1
497	с ее	2	1
498	как один	1	1
499	рассматривать как	1	1
500	лиц и	1	1
501	только при	2	1
502	как по	2	1
503	том месте	1	1
504	и этим	1	1
505	то время	5	1
506	зрителя в	1	1
507	и разрешает	1	1
508	если они	2	1
509	поэтому мы	2	1
510	свое мнение	1	1
511	каждого из	1	1
512	и каждый	1	1
513	подойти к	1	1
514	бы известное	1	1
515	и трудно	1	1
516	в последней	1	1
517	трагический поэт	1	1
518	есть больше	1	1
519	о нем	1	1
520	из драм	1	1
521	говорить не	1	1
522	прямо называет	1	1
523	к действительности	1	1
524	после того	3	1
525	в значительной	1	1
526	там же	3	1
527	это была	1	1
528	и во	2	1
529	прямо указывает	1	1
530	под именем	2	1
531	нас в	2	1
532	к нему	2	1
533	между тем	5	1
534	комедии и	3	1
535	нуждается в	1	1
536	заботясь о	1	1
537	вслед за	2	1
538	не так	1	1
539	поэт но	1	1
540	что действия	1	1
541	впечатление не	1	1
542	показывают что	1	1
543	о его	1	1
544	что только	1	1
545	действие в	1	1
546	одной из	3	1
547	и представляет	1	1
548	поэта во	1	1
549	которым он	1	1
550	однако в	3	1
551	отказ от	1	1
552	к их	1	1
553	то в	1	1
554	течение всей	1	1
555	в стороне	1	1
556	поэтому и	1	1
557	который в	2	1
558	во времени	1	1
559	и ее	3	1
560	моего в	1	1
561	тот что	1	1
562	в эти	2	1
563	себя в	1	1
564	оказывается в	1	1
565	можно выразить	1	1
566	отнести к	1	1
567	о взаимоотношении	1	1
568	в виде	3	1
569	в начале	3	1
570	в сознании	3	1
571	не принимает	1	1
572	за счет	3	1
573	его из	1	1
574	показано что	1	1
575	никто не	1	1
576	тем как	2	1
577	составных частей	1	1
578	каждый из	3	1
579	заметить что	1	1
580	в руки	1	1
581	к чувству	1	1
582	развитие действия	1	1
583	зрителей для	1	1
584	объяснение в	1	1
585	как у	1	1
586	герои и	1	1
587	о соответствии	1	1
588	на ее	1	1
589	совпадает с	1	1
590	на чем	1	1
591	на которые	2	1
592	вразрез с	1	1
593	жизнь была	1	1
594	он считал	1	1
595	и др	1	1
596	элементов и	1	1
597	противоречие между	1	1
598	что им	1	1
599	превращается в	1	1
600	и гете	1	1
601	стало быть	1	1
602	его как	1	1
603	и достаточно	1	1
604	комедии с	4	1
605	ее на	1	1
606	мы встречаем	5	1
607	мы видели	2	1
608	все более	3	1
609	с трудом	1	1
610	рассматривать и	1	1
611	ко всем	1	1
612	знаем о	1	1
613	даже до	1	1
614	так мы	1	1
615	между ее	1	1
616	слишком много	1	1
617	ненависть к	1	1
618	на внутреннем	1	1
619	мы сумеем	1	1
620	смысле этого	1	1
621	применении к	1	1
622	тому как	1	1
623	что же	1	1
624	да и	3	1
625	в первой	2	1
626	с тремя	1	1
627	сам не	1	1
628	из отдельных	1	1
629	в широких	2	1
630	может служить	1	1
631	в любом	3	1
632	но это	2	1
633	очень просто	1	1
634	общественной жизни	1	1
635	или по	2	1
636	это ясно	1	1
637	здесь в	3	1
638	ближе к	1	1
639	всего в	3	1
640	любовь к	1	1
641	лучше всего	1	1
642	фарса как	1	1
643	не достигает	1	1
644	и другим	1	1
645	и постоянно	1	1
646	чтобы понять	1	1
647	у них	1	1
648	еще более	1	1
649	будто бы	2	1
650	находим в	1	1
651	во время	5	1
652	этих элементов	1	1
653	следующем виде	1	1
654	к ее	1	1
655	вопрос как	1	1
656	только трагедия	1	1
657	к внутреннему	1	1
658	нам не	1	1
659	может и	1	1
660	месте в	1	1
661	или другими	1	1
662	и одно	1	1
663	к его	1	1
664	остается на	1	1
665	по одному	2	1
666	расходы на	1	1
667	тех самых	1	1
668	отношению к	3	1
669	ко всему	1	1
670	что под	1	1
671	к числу	2	1
672	то оно	1	1
673	именно здесь	1	1
674	из чего	1	1
675	во всяком	2	1
676	все что	2	1
677	этой точки	1	1
678	и эстетической	1	1
