N	2gram	Potebnia_M_4	Problemy
113	собою и	2	4
114	еще не	3	4
115	но не	1	4
116	но как	1	4
117	как в	7	4
118	бы и	5	4
119	он в	1	4
120	все эти	3	4
121	но на	1	4
122	на его	3	4
123	при этом	15	4
124	на этом	1	4
125	ни был	3	4
126	что все	4	4
127	в мире	2	4
128	его в	4	4
129	с другими	4	4
130	рядом с	1	4
131	все равно	3	4
132	с точки	3	4
133	но это	3	4
134	друг другу	1	4
135	ничего не	1	4
136	его внутренней	1	4
137	его с	1	4
138	и это	2	4
139	если бы	13	4
140	на вопрос	4	4
141	его мысль	1	4
142	и прежде	2	4
143	только на	4	4
144	в виде	2	4
145	так как	14	4
146	у него	1	4
147	даже и	3	4
148	с другой	2	4
149	тем что	10	4
150	вместе с	6	4
151	да и	4	4
152	бы он	1	4
153	я в	2	4
154	а между	4	3
155	в такой	1	3
156	и то	5	3
157	бы уже	1	3
158	б и	1	3
159	говорить о	5	3
160	в виду	3	3
161	в ней	2	3
162	что его	2	3
163	нет и	1	3
164	хотя и	5	3
165	и как	2	3
166	уже в	5	3
167	он ни	1	3
168	к одному	3	3
169	не как	2	3
170	их в	3	3
171	в каждом	3	3
172	это было	2	3
173	он все	2	3
174	а что	2	3
175	далеко не	1	3
176	мы видели	1	3
177	должно быть	5	3
178	в своей	1	3
179	в котором	4	3
180	и другого	1	3
181	не менее	5	3
182	но он	1	3
183	по крайней	5	3
184	по себе	11	3
185	что с	1	3
186	том что	12	3
187	во всем	1	3
188	есть только	5	3
189	слова с	3	3
190	не могу	2	3
191	в ее	2	3
192	в глаза	1	3
193	и во	1	3
194	между тем	9	3
195	крайней мере	5	3
196	но так	2	3
197	в том	23	3
198	человека с	1	3
199	большинстве случаев	2	3
200	совсем другое	1	3
201	к самому	1	3
202	а с	1	3
203	своего собственного	1	3
204	другому и	1	3
205	под влиянием	1	3
206	эти слова	1	3
207	со словом	3	3
208	по своему	2	3
209	слов в	4	3
210	сам не	1	3
211	про себя	1	3
212	словом и	1	3
213	но для	1	3
214	если не	1	3
215	сознания и	1	3
216	бы в	2	3
217	только что	3	3
218	его к	2	3
219	только с	1	3
220	другой стороны	1	3
221	жизни и	1	3
222	например в	3	2
223	себя как	1	2
224	он может	1	2
225	сам и	1	2
226	если б	4	2
227	той же	3	2
228	а как	2	2
229	себе как	1	2
230	та же	1	2
231	еще до	3	2
232	мы и	2	2
233	того же	1	2
234	почти на	1	2
235	слово не	1	2
236	меня в	1	2
237	в которых	3	2
238	столь же	2	2
239	во всех	1	2
240	мысль что	3	2
241	бы не	3	2
242	эта особенность	1	2
243	отличие от	1	2
244	за пределы	1	2
245	с этим	7	2
246	показать что	1	2
247	по которому	3	2
248	в своем	8	2
249	виду и	1	2
250	и слова	2	2
251	увидим что	1	2
252	в которой	6	2
253	в большинстве	2	2
254	можно лишь	2	2
255	так сказать	5	2
256	вообще не	1	2
257	т д	3	2
258	и если	3	2
259	подобно тому	2	2
260	бы они	2	2
261	те же	3	2
262	входит в	1	2
263	было в	3	2
264	было бы	8	2
265	он есть	1	2
266	в них	3	2
267	если я	1	2
268	а прежде	1	2
269	всю жизнь	1	2
270	и того	1	2
271	что значит	2	2
272	что такое	7	2
273	своего рода	1	2
274	признать что	2	2
275	оно должно	1	2
276	которые в	1	2
277	тем не	4	2
278	тому чтобы	1	2
279	на всю	1	2
280	другим на	1	2
281	в той	4	2
282	тому что	2	2
283	если и	2	2
284	во время	2	2
285	его собственного	1	2
286	и без	2	2
287	слова как	1	2
288	этом случае	5	2
289	к ней	2	2
290	как она	2	2
291	как на	1	2
292	и мысли	2	2
293	же он	1	2
294	о нем	1	2
295	для другого	1	2
296	то другой	1	2
297	лежит в	1	2
298	одно только	1	2
299	той или	1	2
300	отказаться от	1	2
301	всей своей	1	2
302	так в	3	2
303	и вообще	2	2
304	с человеком	1	2
305	находится в	5	2
306	о том	8	2
307	надо было	1	2
308	все его	1	2
309	на нее	3	2
310	или как	1	2
311	на одном	1	2
312	в форме	1	2
313	и только	3	2
314	другого в	1	2
315	еще более	2	2
316	и об	1	2
317	и мир	1	2
318	эти последние	1	2
319	быть и	2	2
320	один из	2	2
321	но с	1	2
322	вне себя	1	2
323	тот же	2	2
324	что даже	2	2
325	то в	3	2
326	при всей	1	2
327	не то	5	2
328	конечно не	2	2
329	уже не	3	2
330	к слову	3	2
331	слова не	3	2
332	в душе	1	2
333	за ним	2	2
334	ту сторону	1	2
335	друг друга	2	2
336	тогда в	1	2
337	нет в	1	2
338	были бы	1	2
339	слово в	4	2
340	к которому	1	2
341	было и	2	2
342	не было	12	2
343	у человека	1	2
344	их друг	1	2
345	должна была	1	2
346	и потому	10	2
347	отрывок из	1	2
348	в человеке	1	2
349	это в	1	2
350	смысле этого	1	2
351	чем теперь	1	2
352	мысль и	1	2
353	тому как	2	2
354	благодаря этому	1	2
355	мире а	1	2
356	вопрос о	2	2
357	в другой	2	2
358	человек и	1	2
359	я как	1	2
360	среди других	1	2
361	обращается к	1	2
362	не с	2	2
363	ибо в	1	2
364	как слово	1	2
365	мысли о	2	2
366	сказать что	8	2
367	на который	2	2
368	в последнем	1	2
369	каждое лицо	1	2
370	к другим	2	2
371	а может	2	2
372	каждое слово	1	2
373	я сказал	1	1
374	ту же	3	1
375	можно говорить	1	1
376	одним из	1	1
377	мысль развивается	1	1
378	мы замечаем	1	1
379	человека и	3	1
380	начинается с	1	1
381	но тем	2	1
382	идет о	1	1
383	и разным	1	1
384	нам кажется	2	1
385	ясно что	1	1
386	в первом	3	1
387	что эти	3	1
388	в их	1	1
389	в несколько	1	1
390	со всех	1	1
391	пока он	1	1
392	или наоборот	1	1
393	умным человеком	1	1
394	смысле можно	1	1
395	что никто	1	1
396	а во-вторых	1	1
397	бы ни	2	1
398	значение таких	1	1
399	но даже	2	1
400	то это	8	1
401	степени как	1	1
402	из которых	2	1
403	хотя конечно	2	1
404	зависимости от	1	1
405	такое же	2	1
406	в каждой	1	1
407	всех сторон	1	1
408	проявляется в	2	1
409	свою очередь	1	1
410	меньшей степени	1	1
411	и иначе	1	1
412	разумеется не	1	1
413	дать ему	1	1
414	себя а	1	1
415	нам представляется	2	1
416	тем как	2	1
417	без которого	2	1
418	сказать и	1	1
419	видели что	1	1
420	то он	2	1
421	не все	1	1
422	когда например	2	1
423	заключают в	1	1
424	меньше всего	1	1
425	лицом к	1	1
426	они ни	1	1
427	сих пор	4	1
428	независимо от	6	1
429	внутренняя жизнь	1	1
430	словом в	1	1
431	как нам	1	1
432	перед нами	1	1
433	вообще а	1	1
434	могли бы	4	1
435	что по	2	1
436	и каждое	1	1
437	и хотя	3	1
438	что слово	10	1
439	не дано	2	1
440	и отчасти	1	1
441	сказать о	1	1
442	то я	1	1
443	в этой	1	1
444	он думает	2	1
445	не приводит	1	1
446	им в	1	1
447	отношений к	1	1
448	и тот	3	1
449	бы только	2	1
450	и до	3	1
451	роль в	1	1
452	говорят о	1	1
453	жизнь как	1	1
454	во многих	2	1
455	слово это	1	1
456	человек не	2	1
457	есть ее	1	1
458	этот процесс	1	1
459	главным образом	1	1
460	раз когда	1	1
461	что же?	1	1
462	же это	1	1
463	из виду	2	1
464	на жизнь	1	1
465	глубины души	1	1
466	какой бы	1	1
467	языком и	3	1
468	из него	2	1
469	что может	2	1
470	его можно	1	1
471	что желание	2	1
472	заключает в	8	1
473	на то	7	1
474	в нее	3	1
475	человека в	2	1
476	значительной степени	2	1
477	а вместе	1	1
478	здесь мы	2	1
479	полном убеждении	1	1
480	и может	4	1
481	что такой	1	1
482	действует на	1	1
483	об этом	2	1
484	к другу	1	1
485	них не	1	1
486	а его	1	1
487	то есть	34	1
488	ко второму	2	1
489	речи почти	1	1
490	может стать	1	1
491	и мы	5	1
492	только одно	1	1
493	не ясно	1	1
494	этом мы	2	1
495	тех которые	2	1
496	но уже	3	1
497	она и	2	1
498	здесь можно	1	1
499	строгом смысле	1	1
500	в передаче	1	1
501	п но	1	1
502	и было	1	1
503	одного и	1	1
504	перед собой	1	1
505	в других	2	1
506	в эту	1	1
507	в этих	3	1
508	я может	1	1
509	бы на	1	1
510	можно сказать	4	1
511	дошли до	1	1
512	и при	2	1
513	таким же	5	1
514	а пожалуй	1	1
515	произведении так	1	1
516	предмета объекта	1	1
517	вопрос на	1	1
518	стало быть	8	1
519	но эта	2	1
520	и сознательной	1	1
521	слова уже	1	1
522	теми же	2	1
523	в прямом	1	1
524	и более	4	1
525	есть еще	1	1
526	том и	2	1
527	том же	2	1
528	что этот	1	1
529	бы быть	1	1
530	для нее	1	1
531	же мы	2	1
532	можем сказать	2	1
533	из слов	1	1
534	существует для	1	1
535	эта мысль	2	1
536	она не	2	1
537	от нас	1	1
538	есть нечто	5	1
539	на котором	4	1
540	на два	1	1
541	них идет	1	1
542	что их	1	1
543	в процессе	3	1
544	к изучению	1	1
545	мысли в	2	1
546	образом в	5	1
547	во всякой	1	1
548	слово по	1	1
549	тот процесс	1	1
550	тогда когда	8	1
551	слово и	3	1
552	этих двух	1	1
553	и по	3	1
554	того в	1	1
555	в ком	1	1
556	эта для	1	1
557	связи с	3	1
558	мы бы	2	1
559	по первому	1	1
560	доказать что	1	1
561	этом отношении	1	1
562	от их	1	1
563	не могут	2	1
564	да рядом	1	1
565	когда мы	6	1
566	в среде	1	1
567	бы кто	1	1
568	можно сравнить	2	1
569	явлениям в	1	1
570	и другим	3	1
571	себе что	1	1
572	они и	1	1
573	встречаются и	1	1
574	для того	6	1
575	оно не	2	1
576	которой она	1	1
577	же бы	1	1
578	их внутреннего	1	1
579	и самое	1	1
580	образы и	3	1
581	и о	4	1
582	того чтобы	4	1
583	как не	1	1
584	в дело	1	1
585	но при	1	1
586	говорит и	1	1
587	без всякого	1	1
588	данном случае	2	1
589	на основе	1	1
590	только не	3	1
591	в себя	1	1
592	вопрос что	2	1
593	значение в	1	1
594	речи то	1	1
595	как с	1	1
596	и совершенно	1	1
597	в ушах	1	1
598	котором мы	1	1
599	же касается	1	1
600	можно было	2	1
601	времени и	1	1
602	себя что	1	1
603	того и	1	1
604	бы слово	1	1
605	представить в	1	1
606	является в	1	1
607	должны признать	1	1
608	из одного	3	1
609	смысле и	1	1
610	в разных	3	1
611	и человека	1	1
612	разговорной речи	1	1
613	каждый раз	4	1
614	на все	1	1
615	в произведении	1	1
616	в применении	1	1
617	мы могли	2	1
618	знает но	1	1
619	внимание на	5	1
620	что каждый	1	1
621	этой мысли	1	1
622	это потому	2	1
623	после того	2	1
624	ли она	1	1
625	все в	2	1
626	связь между	3	1
627	и требует	1	1
628	ними в	1	1
629	других но	1	1
630	в ту	2	1
631	выражению как	1	1
632	и нельзя	2	1
633	на других	1	1
634	еще только	1	1
635	для самого	2	1
636	от всех	1	1
637	друг к	1	1
638	происходит в	2	1
639	что здесь	1	1
640	на которой	1	1
641	слове и	1	1
642	что только	2	1
643	простым и	1	1
644	другим но	1	1
645	но слово	1	1
646	себе много	1	1
647	не идет	1	1
648	по мнению	1	1
649	самого говорящего	2	1
650	между этими	1	1
651	вопрос об	1	1
652	с одной	1	1
653	из которого	1	1
654	со своим	4	1
655	как передать	1	1
656	на всем	1	1
657	что если	6	1
658	или не	1	1
659	чтобы он	1	1
660	же явления	1	1
661	быть что	2	1
662	рано или	2	1
663	и обратно	1	1
664	и других	3	1
665	это такая	1	1
666	участие в	1	1
667	превращаются в	1	1
668	слова если	1	1
669	не так	2	1
670	себе в	3	1
671	и их	3	1
672	никто не	2	1
673	самого слова	3	1
674	до того	3	1
675	слово как	1	1
676	и стремится	1	1
677	для меня	10	1
678	меня то	2	1
679	мы можем	10	1
680	но что	2	1
681	речь и	1	1
682	и вместе	3	1
683	ее на	1	1
684	лишь один	2	1
685	другое что	1	1
686	но из	1	1
687	одном слове	1	1
688	или поздно	2	1
689	что на	2	1
690	не были	2	1
691	на второй	1	1
692	мы это	1	1
693	до сих	4	1
694	должны рассмотреть	1	1
695	каждый человек	1	1
696	и речи	1	1
697	что человек	3	1
698	и самая	1	1
699	слово но	1	1
700	и быть	2	1
701	другого что	1	1
702	один и	5	1
703	а они	1	1
704	предмет и	1	1
705	что будет	2	1
706	к человеку	1	1
707	бывает и	1	1
708	этом роде	1	1
709	можно представить	1	1
710	может ли	1	1
711	на этот	2	1
712	пожалуй и	1	1
713	так это	1	1
714	есть лишь	2	1
715	которой есть	1	1
716	было для	1	1
717	из моментов	1	1
718	пришел к	1	1
719	все более	3	1
720	нет ничего	3	1
721	в непрерывном	1	1
722	ко всем	3	1
723	к его	2	1
724	как мысль	2	1
725	слова поэтому	1	1
726	определяет его	1	1
727	в столь	1	1
728	с внутренней	1	1
729	в данном	4	1
730	она есть	1	1
731	образ и	1	1
732	я с	1	1
733	быть не	2	1
734	слова есть	1	1
735	более и	2	1
736	художественное произведение	2	1
737	человеку как	1	1
738	бога и	1	1
739	сплошь да	1	1
740	что сознание	1	1
741	только для	2	1
742	внимания на	1	1
743	если оно	2	1
744	явления с	1	1
745	это последнее	4	1
746	смысл имеет	1	1
747	слова но	1	1
748	в самые	1	1
749	слове мы	1	1
750	или в	1	1
751	и среди	1	1
752	между ними	4	1
753	которая в	1	1
754	и веселья	1	1
755	в отдельных	2	1
756	мысль о	6	1
757	лишь как	1	1
758	со второй	1	1
759	убеждении в	1	1
760	меня все	1	1
761	оставалось бы	1	1
762	хотя в	2	1
763	давно уже	3	1
764	к лицу	1	1
765	от всякого	1	1
766	здесь только	1	1
767	одной из	1	1
768	требует чтобы	2	1
769	в свою	2	1
770	из тех	2	1
771	есть своего	1	1
772	из этого	2	1
773	в непосредственной	1	1
774	себе но	1	1
775	и слов	1	1
776	уже есть	2	1
777	в своих	2	1
778	с первого	1	1
779	уже после	1	1
