N	2gram	Tiupa_Vved_1	KulturaY
124	той же	1	3
125	мы не	4	3
126	в ней	4	3
127	но не	5	3
128	то он	2	3
129	но как	1	3
130	по отношению	7	3
131	отношение к	2	3
132	отнюдь не	7	3
133	и к	2	3
134	бы и	4	3
135	что это	1	3
136	бы не	2	3
137	тому же	4	3
138	но на	2	3
139	он не	3	3
140	и вот	1	3
141	и с	2	3
142	мы видели	2	3
143	не так	1	3
144	но если	1	3
145	в которых	1	3
146	имеет смысл	2	3
147	и более	3	3
148	в отношении	1	3
149	в то	4	3
150	как о	2	3
151	не имеет	2	3
152	на него	2	3
153	в процессе	1	3
154	в структуре	1	3
155	должна быть	2	3
156	не по	1	3
157	что на	2	3
158	в результате	3	3
159	но и	19	3
160	это не	6	3
161	и только	1	3
162	в какой	4	3
163	а лишь	2	3
164	уже в	1	3
165	в данной	2	3
166	могло бы	3	3
167	а именно	1	3
168	а с	2	3
169	в ряду	2	3
170	смысл который	2	3
171	смысловом отношении	1	3
172	это уже	1	3
173	этого рода	1	3
174	к тому	6	3
175	мы должны	1	3
176	другой стороны	2	3
177	по поводу	2	3
178	они не	1	3
179	таком случае	1	2
180	и через	1	2
181	тем же	1	2
182	отношению к	7	2
183	мы имеем	5	2
184	на себя	1	2
185	подчеркнуть что	5	2
186	здесь не	2	2
187	чем это	1	2
188	не все	2	2
189	отличие от	2	2
190	что они	1	2
191	связи и	1	2
192	относится к	1	2
193	как к	1	2
194	имеет в	1	2
195	более или	2	2
196	но в	6	2
197	для которого	3	2
198	очень много	1	2
199	он в	1	2
200	и тот	1	2
201	как он	2	2
202	слово это	1	2
203	так сказать	2	2
204	если же	1	2
205	и если	1	2
206	в корне	1	2
207	состоит в	10	2
208	на этом	1	2
209	что все	1	2
210	значение в	1	2
211	на протяжении	1	2
212	с другими	1	2
213	для меня	1	2
214	как об	1	2
215	становится и	1	2
216	как таковой	1	2
217	и того	2	2
218	одного и	1	2
219	или менее	2	2
220	в этих	3	2
221	из того	1	2
222	в котором	8	2
223	в отличие	2	2
224	не как	2	2
225	своего рода	10	2
226	сам же	1	2
227	однако в	4	2
228	а вот	1	2
229	что есть	1	2
230	не о	2	2
231	может служить	4	2
232	дело не	1	2
233	до их	1	2
234	по своему	2	2
235	никак не	2	2
236	в текст	1	2
237	а что	1	2
238	так в	4	2
239	в пределах	2	2
240	на том	1	2
241	здесь как	1	2
242	так называемую	1	2
243	мог бы	1	2
244	к его	3	2
245	когда в	2	2
246	внимание на	3	2
247	при котором	1	2
248	можно сказать	4	2
249	частном случае	1	2
250	путь к	1	2
251	она может	1	2
252	в двух	1	2
253	может оказаться	1	2
254	все они	2	2
255	в качестве	8	2
256	то и	2	2
257	ни одного	1	2
258	а то	2	2
259	в одном	1	2
260	в особенности	1	2
261	точек зрения	2	2
262	следует подчеркнуть	5	2
263	еще и	1	2
264	один и	1	2
265	только что	1	2
266	на этот	1	2
267	о чем	2	2
268	что мы	2	2
269	именно поэтому	1	2
270	в частности	13	2
271	вместе с	1	2
272	так же	1	2
273	тому как	2	2
274	быть не	4	2
275	иначе говоря	6	2
276	материал для	1	2
277	все это	1	2
278	материале и	1	2
279	каждой из	1	2
280	не с	3	2
281	еще более	1	2
282	надо полагать	1	2
283	функции не	1	2
284	не знает	1	2
285	является и	1	2
286	первом случае	1	2
287	во всяком	1	2
288	том числе	1	2
289	я сказал	1	1
290	от основной	1	1
291	о каких	1	1
292	например в	2	1
293	в движение	1	1
294	что ты	1	1
295	значении этого	1	1
296	бы для	1	1
297	мере в	2	1
298	оказываются в	1	1
299	между двумя	3	1
300	с общей	1	1
301	из всех	1	1
302	чего в	1	1
303	в несколько	1	1
304	же следует	1	1
305	повседневной жизни	1	1
306	с конструкцией	1	1
307	во времени	2	1
308	язык как	2	1
309	нам в	1	1
310	именно к	1	1
311	оба эти	1	1
312	и внутренние	1	1
313	но она	1	1
314	на себе	1	1
315	в полной	1	1
316	в изложении	2	1
317	в составе	2	1
318	увидим ниже	1	1
319	не совсем	1	1
320	что до	1	1
321	события здесь	1	1
322	и на	3	1
323	как ему	1	1
324	между собой	2	1
325	он сам	1	1
326	а только	1	1
327	в сторону	1	1
328	не входит	1	1
329	к слову	1	1
330	тогда как	10	1
331	тут же	1	1
332	от основного	1	1
333	его развития	1	1
334	которые не	1	1
335	идет о	1	1
336	в одной	2	1
337	его смысловой	1	1
338	например для	1	1
339	что касается	5	1
340	в противном	1	1
341	перед нами	6	1
342	все без	1	1
343	собственно и	1	1
344	как уже	1	1
345	и понимания	2	1
346	однако на	1	1
347	войне и	2	1
348	в противоположность	1	1
349	зрения как	1	1
350	именно эта	1	1
351	за собой	1	1
352	впечатление что	1	1
353	со своей	1	1
354	всего лишь	5	1
355	оттого что	2	1
356	действия и	1	1
357	мы при	1	1
358	сказать не	1	1
359	что без	1	1
360	языком в	1	1
361	времени для	1	1
362	читателя в	1	1
363	всех этих	1	1
364	в принципе	1	1
365	не к	4	1
366	нам только	1	1
367	обычно имеет	1	1
368	у современного	1	1
369	наших глазах	1	1
370	или иному	1	1
371	действительно так	1	1
372	очевидным что	1	1
373	ему на	1	1
374	так например	1	1
375	без исключения	2	1
376	и наоборот	1	1
377	быть использован	1	1
378	здесь мы	1	1
379	речи или	1	1
380	на каком	1	1
381	входит в	1	1
382	не умеет	1	1
383	и иных	1	1
384	и мы	1	1
385	он есть	1	1
386	известно что	1	1
387	этом смысле	1	1
388	отца и	1	1
389	практически не	1	1
390	которая в	3	1
391	вводит в	1	1
392	он является	2	1
393	все равно	2	1
394	русской культуры	1	1
395	этого не	1	1
396	не всегда	2	1
397	как сказано	1	1
398	обратимся к	2	1
399	не мог	1	1
400	и становится	1	1
401	оно свидетельствует	1	1
402	слова что	1	1
403	во время	1	1
404	в войне	2	1
405	рассказа о	2	1
406	и ее	1	1
407	не зависит	1	1
408	самих этих	1	1
409	в следующем	1	1
410	всяком случае	1	1
411	той мере	2	1
412	что я	1	1
413	от его	1	1
414	всякий раз	1	1
415	вовсе еще	1	1
416	фраз и	1	1
417	мир и	1	1
418	по крайней	1	1
419	связано с	3	1
420	того кто	1	1
421	как видим	1	1
422	даже в	1	1
423	случае мы	1	1
424	малом количестве	1	1
425	все для	1	1
426	дня и	1	1
427	искусство слова	1	1
428	меня не	1	1
429	себе например	1	1
430	в основе	3	1
431	как показывают	1	1
432	занимать в	2	1
433	функцию в	1	1
434	не могло	2	1
435	здесь может	1	1
436	как формы	1	1
437	же время	3	1
438	а во	1	1
439	бывает как	1	1
440	по своей	3	1
441	и мире	2	1
442	слова иначе	1	1
443	во всем	1	1
444	и его	5	1
445	к работе	1	1
446	из истории	1	1
447	как будто	4	1
448	от их	1	1
449	ни о	1	1
450	бы одно	1	1
451	начиная с	3	1
452	слова легко	1	1
453	же самое	1	1
454	как для	2	1
455	в особую	1	1
456	прошлом и	1	1
457	ориентируясь на	1	1
458	от которой	1	1
459	на наших	1	1
460	но только	1	1
461	от друга	1	1
462	свою очередь	4	1
463	это будет	1	1
464	самое последнее	1	1
465	на основе	1	1
466	характер и	1	1
467	и бессмысленны	1	1
468	приводит к	2	1
469	до самого	1	1
470	бы выделить	1	1
471	природе своей	1	1
472	никогда не	4	1
473	по аналогии	1	1
474	это вовсе	1	1
475	по природе	1	1
476	общения с	1	1
477	она была	2	1
478	это только	2	1
479	о котором	2	1
480	зрения поскольку	1	1
481	сводится к	4	1
482	тому или	1	1
483	произведения как	1	1
484	в речи	2	1
485	все тех	1	1
486	одного из	3	1
487	с того	1	1
488	в сфере	1	1
489	в конечном	1	1
490	важно не	2	1
491	о пользе	1	1
492	к нему	1	1
493	но он	1	1
494	тем или	1	1
495	во втором	2	1
496	только внешние	1	1
497	есть с	1	1
498	крайней мере	1	1
499	чем и	1	1
500	котором он	2	1
501	вслед за	2	1
502	также в	1	1
503	легко можно	1	1
504	в него	1	1
505	но тут	1	1
506	быть и	2	1
507	но так	1	1
508	но с	1	1
509	интереса к	1	1
510	мы видим	1	1
511	мы увидим	1	1
512	проникнуть в	1	1
513	в себе	5	1
514	с несколькими	1	1
515	о художественном	1	1
516	которое мы	1	1
517	и так	1	1
518	поэтому и	1	1
519	и после	1	1
520	простейшим примером	1	1
521	иной степени	1	1
522	они могут	1	1
523	как оно	2	1
524	который в	2	1
525	от них	1	1
526	язык а	1	1
527	всем многообразии	1	1
528	с какой	1	1
529	сколько в	1	1
530	и др	1	1
531	оказывается в	1	1
532	не можем	2	1
533	вернуться к	1	1
534	в виде	1	1
535	в начале	3	1
536	свидетельствует о	4	1
537	не обладают	1	1
538	или даже	1	1
539	конечном счете	1	1
540	постановка вопроса	1	1
541	сказано в	1	1
542	нуждаются в	1	1
543	для него	3	1
544	и их	1	1
545	представить себе	2	1
546	в особых	2	1
547	текста в	3	1
548	иначе как	1	1
549	убедимся что	1	1
550	отношении к	1	1
551	только с	1	1
552	само по	1	1
553	каждый из	1	1
554	при отсутствии	2	1
555	к одной	1	1
556	остается за	1	1
557	друг от	1	1
558	со стороны	5	1
559	может передать	1	1
560	сюда же	1	1
561	по своим	3	1
562	и прежде	1	1
563	которая обладает	1	1
564	воображении в	1	1
565	что для	1	1
566	обратиться к	2	1
567	противном случае	1	1
568	превращается в	1	1
569	а на	2	1
570	которых мы	1	1
571	и составляет	3	1
572	зависит от	2	1
573	мы и	2	1
574	легко и	1	1
575	литература в	1	1
576	на эту	1	1
577	свое внимание	1	1
578	не об	1	1
579	и потому	1	1
580	в смысл	1	1
581	в строгом	1	1
582	не сразу	1	1
583	из которых	1	1
584	его остается	1	1
585	и стилистике	1	1
586	наряду с	2	1
587	которого создается	1	1
588	к великому	1	1
589	в первой	1	1
590	слов в	1	1
591	кто такой	3	1
592	исходя из	2	1
593	и было	1	1
594	в современной	3	1
595	рамках одного	1	1
596	ли не	2	1
597	в контексте	1	1
598	столько в	1	1
599	это явление	1	1
600	чем дело	1	1
601	и для	3	1
602	мы тем	1	1
603	и от	2	1
604	в те	1	1
605	собственно говоря	1	1
606	у них	1	1
607	интерес к	1	1
608	не должен	1	1
609	будто бы	3	1
610	и передается	1	1
611	этот рассказ	1	1
612	же в	1	1
613	в равной	1	1
614	в целях	1	1
615	несмотря на	1	1
616	нам не	1	1
617	в период	1	1
618	а о	1	1
619	в свою	4	1
620	письма и	1	1
621	между ними	1	1
622	культуры в	1	1
623	становится очевидным	1	1
624	к этому	2	1
625	этого события	1	1
626	об этих	1	1
627	заметить что	1	1
628	к этой	1	1
629	здесь скорее	1	1
630	о которых	1	1
631	который не	1	1
632	все что	3	1
633	слова это	1	1
