N	2gram	Bakhtin_Pr_3	Literetu
270	зависимость от	2	1
271	и хотя	1	1
272	начинается с	1	1
273	к духовной	1	1
274	с кем	1	1
275	и то	3	1
276	в сердце	1	1
277	на самом	11	1
278	тех же	1	1
279	это и	2	1
280	сама себя	1	1
281	идет о	1	1
282	я тебя	1	1
283	между двумя	2	1
284	такого слова	1	1
285	от самого	1	1
286	о тебе	1	1
287	его же	1	1
288	по преимуществу	1	1
289	и до	1	1
290	из его	4	1
291	все те	2	1
292	с таким	4	1
293	где я	1	1
294	могу обойтись	1	1
295	по его	1	1
296	обойтись без	1	1
297	мы уже	6	1
298	сильное впечатление	1	1
299	бы уже	3	1
300	одних и	1	1
301	приводят к	1	1
302	в последнем	2	1
303	в каждый	1	1
304	говорить о	3	1
305	котором не	1	1
306	как я	3	1
307	и со	2	1
308	и цельный	1	1
309	кто же	2	1
310	и он	2	1
311	становясь на	1	1
312	в ней	3	1
313	проявляется в	1	1
314	он был	1	1
315	он сам	5	1
316	себя а	1	1
317	в чем	5	1
318	и себе	2	1
319	тем как	1	1
320	во внешнем	1	1
321	к которой	1	1
322	черты и	1	1
323	к богу	1	1
324	чтоб не	1	1
325	герой не	2	1
326	уже как	1	1
327	с собою	6	1
328	ними а	2	1
329	не просто	1	1
330	нет и	3	1
331	когда например	1	1
332	за пределы	2	1
333	вмешивается в	1	1
334	определяется не	2	1
335	сама по	2	1
336	в центре	1	1
337	независимо от	1	1
338	с этим	2	1
339	встречи с	1	1
340	в своем	2	1
341	ней в	1	1
342	что касается	1	1
343	перед нами	1	1
344	героев достоевского	4	1
345	что по	1	1
346	в этот	2	1
347	и человек	1	1
348	за собой	3	1
349	себе как	2	1
350	говорил он	1	1
351	романа это	1	1
352	бы не	2	1
353	чем бы	1	1
354	т п	6	1
355	заключение мы	1	1
356	уже в	3	1
357	и кто	1	1
358	ее как	3	1
359	как он	3	1
360	еще одна	1	1
361	так сказать	2	1
362	в общении	1	1
363	что эти	1	1
364	вообще не	2	1
365	больше всего	1	1
366	тем не	2	1
367	заявляет что	1	1
368	он не	15	1
369	к героям	1	1
370	поэтому ее	1	1
371	собой не	1	1
372	в корне	1	1
373	в зеркало	1	1
374	оно должно	2	1
375	не бывает	2	1
376	о таком	1	1
377	последнее слово	4	1
378	бы они	2	1
379	встречаются и	1	1
380	плачут и	1	1
381	здесь мы	1	1
382	слова и	10	1
383	что почти	1	1
384	а то	1	1
385	выражение и	1	1
386	значение в	1	1
387	момент и	1	1
388	на все	1	1
389	так чтоб	1	1
390	о в	1	1
391	обращения к	1	1
392	с другими	4	1
393	частей романа	1	1
394	а просто	2	1
395	кажется что	2	1
396	я хотел	2	1
397	только одно	1	1
398	в них	2	1
399	нет в	2	1
400	все равно	4	1
401	а прежде	2	1
402	этого не	3	1
403	и вне	1	1
404	на этот	1	1
405	в точку	1	1
406	и того	2	1
407	же я	3	1
408	был бы	2	1
409	во время	2	1
410	я может	1	1
411	ты но	1	1
412	что такое	2	1
413	на месте	1	1
414	народ и	1	1
415	взглянула на	1	1
416	самого в	1	1
417	в их	1	1
418	не столько	1	1
419	а там	1	1
420	первой реплики	1	1
421	художественного мира	1	1
422	но это	4	1
423	другом и	1	1
424	но он	3	1
425	друг другу	4	1
426	и эти	1	1
427	уезжает в	1	1
428	что никакой	1	1
429	была не	1	1
430	что сам	2	1
431	в устах	1	1
432	бы быть	1	1
433	вам было	1	1
434	возвращается к	1	1
435	вовсе не	11	1
436	враждебности к	1	1
437	тому что	2	1
438	натуральную школу	1	1
439	его внутреннего	3	1
440	пять лет	1	1
441	в отношении	9	1
442	с миром	3	1
443	я для	2	1
444	она не	1	1
445	почти никогда	1	1
446	при всей	2	1
447	мысли в	1	1
448	тогда когда	1	1
449	на два	1	1
450	чтобы в	1	1
451	внутренний диалогизм	1	1
452	и остается	1	1
453	в процессе	1	1
454	цельный образ	1	1
455	что вы	2	1
456	он мог	1	1
457	для всего	1	1
458	он с	4	1
459	только не	1	1
460	в огромном	1	1
461	не лучше	1	1
462	слова как	2	1
463	такого же	2	1
464	в ком	1	1
465	к концу	3	1
466	за исключением	1	1
467	во всем	3	1
468	ему и	1	1
469	и теперь	1	1
470	возвращает нас	1	1
471	слова о	4	1
472	входят в	2	1
473	и делает	2	1
474	к той	1	1
475	сделать в	1	1
476	у меня	6	1
477	материала но	1	1
478	становится для	2	1
479	когда мы	1	1
480	его за	3	1
481	значительной степени	1	1
482	его с	4	1
483	и мне	1	1
484	стояли у	1	1
485	приходит к	1	1
486	говорит сам	1	1
487	и о	1	1
488	в виду	3	1
489	свою очередь	1	1
490	но при	1	1
491	во внутренний	5	1
492	самим собою	9	1
493	остается в	2	1
494	и от	5	1
495	да что	1	1
496	к тебе	1	1
497	так в	2	1
498	материала для	1	1
499	обращаясь к	2	1
500	котором мы	1	1
501	с собой	1	1
502	времени и	1	1
503	было в	2	1
504	себя что	1	1
505	она была	1	1
506	как ему	1	1
507	жизнь и	2	1
508	в диалог	2	1
509	для этого	3	1
510	объекта есть	1	1
511	всего произведения	1	1
512	в голосе	5	1
513	на другого	2	1
514	тех кто	1	1
515	нет на	2	1
516	на вопрос	4	1
517	столь же	2	1
518	этой мысли	1	1
519	очень существенная	1	1
520	каждом своем	1	1
521	в значительной	1	1
522	посмотрел на	1	1
523	не вмешивается	1	1
524	нет у	1	1
525	а во	1	1
526	путь из	1	1
527	на нее	2	1
528	материал для	1	1
529	нуждается в	3	1
530	ним и	1	1
531	его герой	1	1
532	бы в	3	1
533	в середине	1	1
534	человека как	4	1
535	которой в	1	1
536	и она	1	1
537	и мир	2	1
538	все выше	1	1
539	к нему	14	1
540	но так	3	1
541	среди других	2	1
542	одной из	1	1
543	будь то	1	1
544	на уме	1	1
545	с каждым	1	1
546	будто бы	2	1
547	и действительно	1	1
548	обращаться к	5	1
549	не идет	1	1
550	по мнению	1	1
551	и требует	1	1
552	с читателем	1	1
553	как другого	2	1
554	мире и	2	1
555	в эти	2	1
556	своего собственного	3	1
557	вот этот	2	1
558	так что	5	1
559	для всех	1	1
560	переходит в	2	1
561	и у	5	1
562	в итоге	1	1
563	оно в	1	1
564	вопрос что	1	1
565	на протяжении	5	1
566	и других	1	1
567	свой собственный	2	1
568	и их	1	1
569	руки и	1	1
570	в котором	3	1
571	слово как	1	1
572	так как	4	1
573	на душу	1	1
574	человек существует	1	1
575	друг друга	2	1
576	у него	4	1
577	случае не	1	1
578	в каждом	3	1
579	лишь один	1	1
580	но из	1	1
581	только мне	2	1
582	момент в	1	1
583	только на	4	1
584	никого не	1	1
585	не были	1	1
586	боже мой	1	1
587	что они	6	1
588	и тех	1	1
589	чем он	1	1
590	совпадает с	2	1
591	и быть	1	1
592	а с	3	1
593	человека из	13	1
594	или о	1	1
595	борьба за	1	1
596	предмет и	1	1
597	обратиться к	1	1
598	его из	1	1
599	ничем не	1	1
600	к человеку	1	1
601	не было	2	1
602	я пишу	1	1
603	с тем	5	1
604	а сам	1	1
605	власти и	1	1
606	сам себе	1	1
607	он отвечает	2	1
608	и взаимоотношение	1	1
609	произведение в	1	1
610	они лишь	1	1
611	и ему	2	1
612	в те	1	1
613	именно поэтому	1	1
614	ведет и	1	1
615	на фоне	1	1
616	ко всем	1	1
617	мир он	1	1
618	в москве	1	1
619	речь не	1	1
620	ибо в	2	1
621	со словом	3	1
622	и самой	1	1
623	нет ни	2	1
624	в человеке	2	1
625	к своему	5	1
626	человек но	1	1
627	конечно не	2	1
628	не зная	1	1
629	в той	2	1
630	есть только	3	1
631	другого как	4	1
632	самого себя	2	1
633	как средство	1	1
634	сам не	3	1
635	и было	1	1
636	и там	1	1
637	что здесь	1	1
638	человека который	1	1
639	это противостояние	1	1
640	все это	16	1
641	точно и	1	1
642	ему он	1	1
643	характерные для	1	1
644	к другим	2	1
645	себе с	1	1
646	слова с	3	1
647	под названием	1	1
648	это уже	2	1
649	глубине души	1	1
650	и более	1	1
651	себя на	1	1
652	которая в	1	1
653	человек и	2	1
654	себя самого	11	1
655	и все	19	1
656	лишь как	1	1
657	в этих	1	1
658	еще более	2	1
659	тот другой	1	1
660	не должен	1	1
661	его уже	1	1
662	самому как	1	1
663	хотя бы	5	1
664	диалога но	1	1
665	тут мы	1	1
666	с ума	1	1
667	внутренний диалог	11	1
668	отношении к	7	1
669	нисколько не	2	1
670	себе и	5	1
671	в общем	4	1
672	над собою	1	1
673	может и	1	1
674	нет ничего	1	1
675	свою внутреннюю	1	1
676	героя и	9	1
677	из тех	1	1
678	сказать что	2	1
679	на другом	1	1
680	на один	1	1
681	жизни нет	1	1
682	к его	1	1
683	всех других	1	1
684	бы его	4	1
685	из этого	1	1
686	и жизнь	1	1
687	во мрак	1	1
688	себе но	1	1
689	не сказал	1	1
690	того времени	2	1
691	который не	1	1
