N	2gram	Bakhtin_fo_1	Dialekti
153	мы можем	1	3
154	та или	1	3
155	есть только	2	3
156	могут быть	5	3
157	к жизни	2	3
158	в словах	1	3
159	этот момент	1	3
160	и следовательно	4	3
161	быть и	2	3
162	от всего	1	3
163	тотчас же	1	3
164	для всех	2	3
165	об его	1	3
166	при помощи	1	3
167	это будет	1	3
168	о времени	1	3
169	себя и	3	3
170	что не	3	3
171	говорит о	1	3
172	у нас	1	3
173	и потому	3	3
174	и абсолютно	1	3
175	из которых	1	3
176	или другой	1	3
177	от него	1	3
178	и события	2	3
179	с ним	2	3
180	в свою	2	3
181	совершенно не	2	3
182	к этому	3	3
183	можно назвать	2	3
184	одних и	2	2
185	нем нет	2	2
186	человека и	11	2
187	тех же	2	2
188	очень много	1	2
189	мы говорим	1	2
190	случайности с	1	2
191	он всегда	1	2
192	ведь и	1	2
193	и само	1	2
194	и ничего	1	2
195	вопрос о	2	2
196	науки и	1	2
197	во всех	6	2
198	бы не	1	2
199	природы и	2	2
200	начале и	1	2
201	мы будем	2	2
202	но как	1	2
203	мы нашли	1	2
204	есть по	1	2
205	себе и	3	2
206	нет и	2	2
207	данный момент	1	2
208	все же	6	2
209	кроме того	4	2
210	себе не	1	2
211	в этот	2	2
212	в самом	8	2
213	в которой	2	2
214	ни один	1	2
215	из этих	1	2
216	тоже не	1	2
217	что даже	1	2
218	всей его	2	2
219	при этом	3	2
220	но все	5	2
221	есть все	1	2
222	лишь в	6	2
223	это было	1	2
224	время и	4	2
225	в них	4	2
226	и вне	3	2
227	между собою	1	2
228	должно быть	1	2
229	в котором	4	2
230	по сравнению	2	2
231	говорил о	1	2
232	далее в	1	2
233	что было	3	2
234	есть еще	1	2
235	необходимо чтобы	2	2
236	для нее	1	2
237	с третьим	1	2
238	в отношении	3	2
239	но они	3	2
240	как о	1	2
241	как таковых	1	2
242	никогда не	2	2
243	или иная	1	2
244	и по	2	2
245	во всем	2	2
246	не могут	3	2
247	всегда есть	1	2
248	и тогда	1	2
249	свою очередь	1	2
250	в ее	6	2
251	совершенно ясно	1	2
252	и может	2	2
253	вещи и	1	2
254	жизнь и	4	2
255	этой жизни	1	2
256	даже не	2	2
257	в разных	5	2
258	находится в	1	2
259	ровно никакого	1	2
260	часто и	2	2
261	и возможно	1	2
262	ее в	2	2
263	вне всякой	1	2
264	и во	7	2
265	во всей	3	2
266	и только	1	2
267	одной из	3	2
268	образа в	1	2
269	в качестве	3	2
270	себя в	1	2
271	же и	2	2
272	конечно не	4	2
273	то и	1	2
274	из них	1	2
275	был бы	3	2
276	и их	8	2
277	никто не	2	2
278	мы находим	2	2
279	отличие от	2	2
280	тем что	2	2
281	не было	7	2
282	в данный	1	2
283	что человек	1	2
284	и тех	2	2
285	и нельзя	1	2
286	и идеальным	1	2
287	в частности	6	2
288	вместе с	3	2
289	к своему	2	2
290	сравнению с	2	2
291	да и	3	2
292	телесное и	1	2
293	нашего анализа	1	2
294	мы еще	3	2
295	где бы	1	2
296	но для	2	2
297	и ни	1	2
298	главным образом	1	2
299	а как	3	2
300	что этот	1	2
301	возможно лишь	1	2
302	и при	1	2
303	равно как	2	2
304	день и	1	2
305	оно не	2	2
306	видим в	1	2
307	во всяком	3	2
308	смысле слова	2	1
309	же как	2	1
310	и через	1	1
311	все остальное	1	1
312	он может	1	1
313	всего это	2	1
314	идет о	1	1
315	по этим	1	1
316	с идеей	1	1
317	так уже	1	1
318	самих событий	1	1
319	и реального	1	1
320	к другому	2	1
321	дело не	1	1
322	когда это	1	1
323	в зависимости	1	1
324	их и	2	1
325	для своего	1	1
326	при анализе	1	1
327	о воле	1	1
328	только благодаря	1	1
329	такое положение	1	1
330	но она	2	1
331	оно вообще	1	1
332	из того	1	1
333	конечно и	4	1
334	жизни это	2	1
335	и он	1	1
336	это время	7	1
337	и явления	1	1
338	собой в	1	1
339	на них	2	1
340	он сам	1	1
341	первый план	1	1
342	философии не	1	1
343	что люди	1	1
344	или во	1	1
345	и всего	1	1
346	оно совершенно	1	1
347	жить и	1	1
348	явлений и	1	1
349	значение и	3	1
350	происходить в	1	1
351	в новом	1	1
352	отношение к	2	1
353	тут же	1	1
354	реального исторического	3	1
355	можно прямо	2	1
356	складываются в	1	1
357	полнее и	1	1
358	и я	1	1
359	стороны и	2	1
360	на минуту	2	1
361	может состояться	1	1
362	мы также	1	1
363	они есть	1	1
364	в полном	1	1
365	тот же	1	1
366	даже просто	1	1
367	имеет в	2	1
368	этой идеи	1	1
369	где все	1	1
370	жизни есть	1	1
371	не приходится	1	1
372	и основной	1	1
373	в нашем	2	1
374	только два	2	1
375	вообще а	1	1
376	и тот	1	1
377	вот когда	1	1
378	роль в	9	1
379	имеем в	1	1
380	в философии	1	1
381	юноша и	1	1
382	как совершенно	1	1
383	все ее	3	1
384	вообще не	3	1
385	как он	2	1
386	образ его	1	1
387	с чем	1	1
388	наш анализ	1	1
389	и лучше	1	1
390	она становится	3	1
391	человек не	1	1
392	он не	5	1
393	о которой	1	1
394	чтобы они	4	1
395	всех этих	5	1
396	и еще	2	1
397	нее и	1	1
398	категорий в	1	1
399	и совершенно	1	1
400	такого человека	1	1
401	значение может	1	1
402	и более	1	1
403	его от	2	1
404	будем говорить	1	1
405	но дело	2	1
406	не бывает	1	1
407	одно и	3	1
408	в основу	3	1
409	как оно	2	1
410	связанные с	1	1
411	быть как	1	1
412	конечно в	1	1
413	нашем случае	1	1
414	его в	3	1
415	входит в	3	1
416	не предполагает	1	1
417	с другими	3	1
418	здесь идет	1	1
419	все может	1	1
420	новое и	2	1
421	данном случае	1	1
422	чаще всего	1	1
423	каком же	2	1
424	из хаоса	1	1
425	о которых	1	1
426	бытие и	1	1
427	бы было	1	1
428	и очень	1	1
429	вызывает никаких	1	1
430	все моменты	2	1
431	форма и	1	1
432	одного и	5	1
433	что значит	1	1
434	особенности же	1	1
435	он должен	2	1
436	на месте	1	1
437	самый момент	1	1
438	место в	2	1
439	в отличие	2	1
440	в которых	2	1
441	миф о	1	1
442	понятно что	4	1
443	всего мифологического	1	1
444	и другого	1	1
445	ничего существенного	1	1
446	основе ее	1	1
447	которые в	1	1
448	но он	2	1
449	друг другу	2	1
450	три типа	1	1
451	их в	3	1
452	важный момент	1	1
453	вещей и	1	1
454	том же	2	1
455	вплоть до	1	1
456	с которой	1	1
457	виду что	1	1
458	и сама	1	1
459	в религиозной	1	1
460	в процессе	4	1
461	они же	1	1
462	слова но	1	1
463	не вызывает	1	1
464	на самый	1	1
465	и имеет	1	1
466	во всякой	2	1
467	их значение	1	1
468	следовательно и	1	1
469	того и	2	1
470	самой жизни	1	1
471	одна из	2	1
472	это то	2	1
473	на землю	1	1
474	с детства	1	1
475	чужой жизни	3	1
476	или как	4	1
477	того в	1	1
478	его можно	1	1
479	казни и	1	1
480	связи с	6	1
481	здесь же	1	1
482	даже самая	1	1
483	это уже	1	1
484	случая и	2	1
485	здоровья и	1	1
486	такие же	1	1
487	а в	3	1
488	бытия как	1	1
489	судьбы и	4	1
490	к себе	4	1
491	когда мы	1	1
492	человека в	17	1
493	зависимости от	1	1
494	не греческий	1	1
495	всего в	1	1
496	этого и	1	1
497	и чужой	1	1
498	они и	1	1
499	он видит	1	1
500	и они	1	1
501	жизни очень	1	1
502	как они	1	1
503	приходит к	1	1
504	из всего	1	1
505	как мы	14	1
506	чем не	3	1
507	всего этого	2	1
508	чтобы быть	1	1
509	тело в	1	1
510	нет никакой	1	1
511	обладает в	1	1
512	в пределах	5	1
513	в дальнейшем	6	1
514	смысле но	2	1
515	этой идее	1	1
516	на том	1	1
517	природе своей	2	1
518	наукой и	1	1
519	те же	2	1
520	было в	1	1
521	здесь как	2	1
522	и которые	1	1
523	по природе	2	1
524	человек по	2	1
525	можем поставить	1	1
526	но такая	1	1
527	образом в	1	1
528	или прямо	1	1
529	и историческое	1	1
530	и здесь	1	1
531	ее лежит	1	1
532	его жизни	8	1
533	с одной	3	1
534	были бы	1	1
535	мира а	1	1
536	все его	3	1
537	но когда	1	1
538	время не	2	1
539	мы понимаем	1	1
540	но ничего	1	1
541	не могло	5	1
542	нем не	3	1
543	от них	1	1
544	один или	2	1
545	событий и	3	1
546	поступков и	1	1
547	во втором	2	1
548	с нами	1	1
549	когда оно	1	1
550	по случаю	1	1
551	то место	1	1
552	никаких сомнений	1	1
553	все в	1	1
554	чем полнее	1	1
555	человека как	1	1
556	вся жизнь	1	1
557	у которого	1	1
558	в него	1	1
559	не зная	2	1
560	эти последние	1	1
561	наконец и	2	1
562	тем полнее	1	1
563	почти все	1	1
564	философии и	1	1
565	исторических событий	1	1
566	сфер и	1	1
567	этот вопрос	1	1
568	уже одно	1	1
569	с другим	1	1
570	и основные	1	1
571	которое мы	1	1
572	было и	4	1
573	во времени	3	1
574	их не	1	1
575	точка зрения	1	1
576	в окружающем	1	1
577	становления поэтому	1	1
578	эпохи но	1	1
579	не входит	2	1
580	с нею	1	1
581	и у	5	1
582	уже в	2	1
583	историческом развитии	1	1
584	не произошло	1	1
585	должно иметь	1	1
586	и других	3	1
587	его и	2	1
588	он имеет	1	1
589	процесс и	1	1
590	одно из	3	1
591	и насквозь	1	1
592	эти три	1	1
593	и нового	1	1
594	цели и	1	1
595	и также	1	1
596	в конце	9	1
597	не для	2	1
598	с этими	2	1
599	как его	1	1
600	вовсе ничего	1	1
601	которые могут	1	1
602	человек как	1	1
603	поэтому и	3	1
604	она имеет	1	1
605	которой нет	1	1
606	других же	1	1
607	и всему	1	1
608	именно как	4	1
609	не были	2	1
610	она и	1	1
611	или иной	2	1
612	мы это	1	1
613	говорим о	1	1
614	а мы	2	1
615	прямо сказать	2	1
616	с другой	2	1
617	моменты и	1	1
618	и прежде	2	1
619	дело в	2	1
620	бы эти	1	1
621	на которые	1	1
622	на ней	1	1
623	но есть	1	1
624	только к	3	1
625	к человеку	1	1
626	них и	1	1
627	ничего что	1	1
628	до конца	4	1
629	и самый	1	1
630	самое слово	1	1
631	жизнь в	2	1
632	как ни	1	1
633	и оно	1	1
634	минуты и	1	1
635	мира в	3	1
636	в связи	5	1
637	на родину	1	1
638	но оно	2	1
639	отличается от	1	1
640	здесь поэтому	1	1
641	человек в	3	1
642	эта идея	1	1
643	и последнее	2	1
644	конечно прежде	1	1
645	пространства и	4	1
646	с реальным	1	1
647	этот смысл	1	1
648	и секунды	1	1
649	их к	2	1
650	наряду с	5	1
651	в той	4	1
652	этих типов	1	1
653	быть только	3	1
654	по существу	12	1
655	нем как	1	1
656	мы сказали	1	1
657	судьба или	1	1
658	в это	2	1
659	этом случае	1	1
660	жизни или	2	1
661	своей жизни	4	1
662	событие как	1	1
663	ближе к	1	1
664	имел в	1	1
665	при всем	1	1
666	становится ясным	1	1
667	вопрос в	1	1
668	не является	2	1
669	вне своей	1	1
670	указать на	1	1
671	могло не	1	1
672	и искусства	1	1
673	этот день	1	1
674	уже на	2	1
675	и от	1	1
676	и человек	1	1
677	она может	1	1
678	в точном	2	1
679	место для	3	1
680	религиозной сфере	2	1
681	которой можно	1	1
682	человек и	2	1
683	в другое	1	1
684	оно ничего	1	1
685	себя самого	1	1
686	на первый	1	1
687	время или	1	1
688	из себя	1	1
689	оказались бы	3	1
690	у них	2	1
691	не более	1	1
692	все события	1	1
693	поэтому все	2	1
694	становления в	2	1
695	она же	2	1
696	все они	1	1
697	на берегу	1	1
698	есть бытие	1	1
699	находятся в	1	1
700	на фоне	3	1
701	жизни в	8	1
702	становления и	1	1
703	места не	1	1
704	в романе	32	1
705	не знает	3	1
706	не быть	1	1
707	с необходимостью	2	1
708	начать с	1	1
709	в реальный	1	1
710	в глаза	2	1
711	является и	1	1
712	идеал и	1	1
713	явления в	2	1
714	я и	1	1
715	включает в	1	1
716	судьбы в	1	1
717	вполне понятно	4	1
718	в своих	1	1
719	было чисто	1	1
720	в птицу	1	1
721	всегда живет	1	1
722	них но	1	1
723	гораздо более	1	1
