N	2gram	Vygotskiy__2	Dialekti
252	нас не	1	2
253	далекая от	1	2
254	всяком случае	6	2
255	это что	1	2
256	во всем	2	2
257	в которых	3	2
258	и другого	1	2
259	и от	1	2
260	ни было	1	2
261	не знает	1	2
262	как можно	1	2
263	и другое	2	2
264	как о	1	2
265	мысли в	1	2
266	дело не	1	2
267	к ним	1	2
268	что их	1	2
269	учения о	2	2
270	заметить что	2	2
271	и является	1	2
272	из того	4	2
273	и эта	2	2
274	этом отношении	3	2
275	которое в	1	2
276	как только	2	2
277	отличается от	1	2
278	и это	3	2
279	о которых	3	2
280	другими словами	1	2
281	в другом	2	2
282	или на	1	2
283	по сравнению	5	2
284	что под	1	2
285	для этого	3	2
286	по мере	1	2
287	на точку	1	2
288	это может	1	2
289	эти два	1	2
290	для той	1	2
291	для того	10	2
292	вслед за	1	2
293	о своих	2	2
294	того что	17	2
295	в современной	1	2
296	что здесь	2	2
297	чем он	1	2
298	мы увидим	2	2
299	в механизме	1	2
300	и так	1	2
301	с одной	7	2
302	в качестве	4	2
303	есть своя	1	2
304	же и	1	2
305	если мы	6	2
306	то и	1	2
307	только тогда	2	2
308	следует за	2	2
309	из них	3	2
310	тут есть	1	2
311	для него	3	2
312	и их	5	2
313	никто не	1	2
314	были бы	2	2
315	со стороны	3	2
316	как у	2	2
317	именно в	2	2
318	здесь в	1	2
319	с той	1	2
320	а с	4	2
321	с ней	2	2
322	стороны в	1	2
323	в частности	6	2
324	как в	4	2
325	одной стороны	7	2
326	сравнению с	5	2
327	или хотя	1	2
328	как например	2	2
329	такой же	1	2
330	сих пор	1	2
331	но так	1	2
332	об одном	1	2
333	даже больше	1	2
334	и для	2	2
335	тем более	3	2
336	находим в	1	2
337	значило бы	1	2
338	характерна для	1	2
339	не понимают	2	2
340	что даже	1	2
341	точно так	1	2
342	к этому	4	2
343	этой точки	1	2
344	равным образом	1	1
345	я и	1	1
346	как известно	6	1
347	что отношение	1	1
348	речь идет	2	1
349	неотделима от	1	1
350	категорий и	2	1
351	будем иметь	2	1
352	самим по	1	1
353	есть очень	1	1
354	силы и	1	1
355	показать что	5	1
356	и закон	1	1
357	и принципиально	1	1
358	мировоззрения и	1	1
359	и до	3	1
360	что эти	1	1
361	и этот	1	1
362	той же	2	1
363	совершенно в	2	1
364	и само	2	1
365	учения об	1	1
366	мы не	10	1
367	связаны между	1	1
368	всякая вещь	1	1
369	вот те	2	1
370	с самых	1	1
371	бы что	2	1
372	из этого	1	1
373	он как	2	1
374	не находил	1	1
375	о формах	1	1
376	почти исключительно	1	1
377	в самих	1	1
378	но даже	1	1
379	же что	1	1
380	понятие это	1	1
381	и самого	2	1
382	бытия что	1	1
383	столь же	2	1
384	говорит и	1	1
385	бы мы	2	1
386	во всех	2	1
387	в ее	1	1
388	других источников	1	1
389	коем случае	1	1
390	мы будем	3	1
391	явлений и	1	1
392	вообще как	1	1
393	друг от	2	1
394	нет и	2	1
395	один и	1	1
396	чем же	1	1
397	и вовсе	1	1
398	при известных	1	1
399	в той	1	1
400	его на	1	1
401	каждая из	2	1
402	данный момент	1	1
403	в связи	6	1
404	когда он	3	1
405	сознания в	1	1
406	могли бы	4	1
407	я должен	1	1
408	и наконец	1	1
409	не обозначает	1	1
410	его к	2	1
411	и к	6	1
412	но действительность	1	1
413	следующим образом	2	1
414	и свою	1	1
415	есть ли	2	1
416	этой теории	3	1
417	и говорит	1	1
418	к чему	2	1
419	еще на	1	1
420	в которой	4	1
421	эту идею	2	1
422	самой природе	1	1
423	формы в	1	1
424	он состоит	1	1
425	по преимуществу	1	1
426	с их	2	1
427	говорит не	1	1
428	в мышлении	2	1
429	в наших	1	1
430	и если	1	1
431	вообще не	1	1
432	что каждая	2	1
433	теории и	1	1
434	с чем	1	1
435	к выводу	6	1
436	при этом	3	1
437	после этого	2	1
438	раз навсегда	1	1
439	и научно	1	1
440	в понимании	1	1
441	свою собственную	2	1
442	не к	1	1
443	что нужно	1	1
444	показать на	1	1
445	в силу	2	1
446	в толковании	1	1
447	существует и	1	1
448	к прямому	1	1
449	чем она	1	1
450	самом существе	1	1
451	постольку поскольку	1	1
452	и по	3	1
453	показал что	5	1
454	находим у	1	1
455	служащий для	1	1
456	таким образом	14	1
457	по его	1	1
458	бы они	2	1
459	здесь мы	1	1
460	что все	4	1
461	учением о	1	1
462	мы уже	6	1
463	и никакого	1	1
464	а по	1	1
465	на ту	1	1
466	зрения на	1	1
467	ни при	3	1
468	с целью	2	1
469	его в	1	1
470	как две	1	1
471	научного знания	1	1
472	же если	1	1
473	нечто внешнее	2	1
474	и тем	2	1
475	не соответствует	1	1
476	в жизни	1	1
477	направлений ни	1	1
478	он является	2	1
479	нет в	1	1
480	это положение	1	1
481	показывает что	1	1
482	в этой	6	1
483	эта попытка	1	1
484	всю жизнь	1	1
485	не всегда	1	1
486	с такой	2	1
487	сам говорит	2	1
488	в развитии	26	1
489	есть такая	1	1
490	что значит	1	1
491	что между	2	1
492	можно констатировать	1	1
493	именно и	1	1
494	в такой	2	1
495	как там	1	1
496	тянет нас	1	1
497	место в	1	1
498	представление о	5	1
499	вещи не	1	1
500	и той	2	1
501	мир и	1	1
502	есть его	1	1
503	которые в	1	1
504	самых ранних	1	1
505	сами по	1	1
506	том чтобы	4	1
507	детское мышление	1	1
508	имеет смысл	1	1
509	как осуществляется	1	1
510	так хорошо	1	1
511	где нет	1	1
512	зрения и	1	1
513	и вся	1	1
514	вообще но	1	1
515	тем самым	3	1
516	мало того	1	1
517	и начинает	1	1
518	самого начала	1	1
519	непосредственно и	1	1
520	дело в	1	1
521	того как	4	1
522	два мира	1	1
523	когда они	1	1
524	свои внутренние	2	1
525	в нас	1	1
526	такая простая	1	1
527	того чтобы	12	1
528	вытекает из	3	1
529	как два	1	1
530	на язык	2	1
531	в коем	1	1
532	больше чем	2	1
533	под этим	2	1
534	что тот	1	1
535	этих двух	2	1
536	показывает как	1	1
537	действительно в	1	1
538	по своей	6	1
539	и его	4	1
540	связи с	9	1
541	вот почему	3	1
542	здесь же	1	1
543	не потому	2	1
544	может показаться	1	1
545	с другом	2	1
546	к отрицательному	2	1
547	сравнить с	1	1
548	формы с	1	1
549	есть совершенно	1	1
550	быть уверенным	1	1
551	не могут	2	1
552	это также	1	1
553	когда мы	1	1
554	иногда даже	1	1
555	же самое	2	1
556	мы все	1	1
557	должны быть	1	1
558	всего что	1	1
559	оно не	1	1
560	на это	1	1
561	но сама	1	1
562	где он	1	1
563	на предмет	1	1
564	должен быть	2	1
565	правда не	1	1
566	и всецело	1	1
567	и вещью	1	1
568	ни даже	1	1
569	а круг	1	1
570	но по	1	1
571	от друга	2	1
572	вывод что	1	1
573	здесь не	1	1
574	подходе к	1	1
575	на другой	1	1
576	смысле чрезвычайно	1	1
577	с самого	1	1
578	этих категорий	1	1
579	на том	2	1
580	и которую	1	1
581	и сам	3	1
582	что у	3	1
583	по природе	1	1
584	отношении совершенно	1	1
585	и этой	1	1
586	в результате	3	1
587	основана на	1	1
588	потребностей и	1	1
589	же форма	1	1
590	выводу что	1	1
591	обрисован в	1	1
592	и там	1	1
593	незаметно для	1	1
594	и должно	1	1
595	язык и	1	1
596	структуру и	1	1
597	но мы	3	1
598	чисто научный	1	1
599	того или	1	1
600	заключается в	8	1
601	между тем	1	1
602	общение душ	1	1
603	суть не	1	1
604	переходит в	1	1
605	судить о	2	1
606	а потому	1	1
607	ним и	1	1
608	для ясности	1	1
609	научной точки	1	1
610	и только	3	1
611	тотчас же	1	1
612	оно требует	1	1
613	все время	3	1
614	и заключается	1	1
615	общий принцип	2	1
616	раз на	1	1
617	у которого	1	1
618	а именно	1	1
619	спросим себя	1	1
620	сделать это	1	1
621	ее к	1	1
622	мне кажется	2	1
623	известных условиях	1	1
624	но ни	1	1
625	бы показать	1	1
626	как нечто	2	1
627	в стороне	2	1
628	деле не	1	1
629	бы ни	2	1
630	имеет своим	1	1
631	вопрос об	2	1
632	играет роль	1	1
633	за ней	1	1
634	и учения	1	1
635	из которого	1	1
636	это ни	1	1
637	вот что	1	1
638	бы у	1	1
639	не можем	3	1
640	уже в	5	1
641	вопроса о	1	1
642	и чисто	1	1
643	не дает	2	1
644	при помощи	4	1
645	законченной и	1	1
646	и других	2	1
647	уже ясно	1	1
648	сущность и	1	1
649	менее всего	1	1
650	мир в	1	1
651	был бы	1	1
652	земли и	1	1
653	и также	1	1
654	или как	2	1
655	не для	1	1
656	это верно	1	1
657	от тех	1	1
658	с применением	1	1
659	для них	1	1
660	можно с	1	1
661	это значило	1	1
662	же категорически	1	1
663	у него	2	1
664	как при	2	1
665	не видел	1	1
666	в случаях	1	1
667	от того	2	1
668	указание на	4	1
669	особенностей его	1	1
670	бы это	1	1
671	в очень	1	1
672	же деле	1	1
673	во власти	3	1
674	не привести	1	1
675	не были	1	1
676	в данный	1	1
677	мне и	1	1
678	на примере	1	1
679	в соответствующих	1	1
680	и можно	2	1
681	уверенным что	1	1
682	только один	1	1
683	из других	1	1
684	такое же	1	1
685	объяснении происхождения	1	1
686	в природе	1	1
687	и др	5	1
688	привести еще	1	1
689	связано с	1	1
690	самом же	1	1
691	его природе	1	1
692	на употребление	1	1
693	и самый	2	1
694	зависит от	1	1
695	бы ее	1	1
696	становится на	2	1
697	когда она	2	1
698	там где	6	1
699	и достаточно	1	1
700	выражения но	1	1
701	момент самого	1	1
702	вместе с	6	1
703	эта идея	1	1
704	объединения отдельных	1	1
705	к своему	1	1
706	не дают	1	1
707	наряду с	2	1
708	перехода от	1	1
709	еще мыслить	1	1
710	перед нами	2	1
711	что всякое	1	1
712	впрочем это	1	1
713	с которым	1	1
714	ибо для	1	1
715	по существу	5	1
716	другое не	1	1
717	ли все	1	1
718	друг с	2	1
719	я с	1	1
720	сходство и	1	1
721	действительности как	1	1
722	нас интересует	2	1
723	того и	1	1
724	появляется из	1	1
725	что мы	9	1
726	действительность в	1	1
727	не рассматривается	1	1
728	двух миров	2	1
729	но для	2	1
730	к другим	1	1
731	о мире	3	1
732	разве что	1	1
733	можно сравнить	1	1
734	всего в	1	1
735	в полном	2	1
736	и принципиальная	1	1
737	форм и	1	1
738	же есть	1	1
739	результате получается	1	1
740	не знаем	1	1
741	уже на	1	1
742	для автора	1	1
743	мира и	2	1
744	о котором	1	1
745	это как	1	1
746	поэтому она	1	1
747	бы даже	1	1
748	как именно	1	1
749	развития и	3	1
750	который является	1	1
751	на первый	1	1
752	для нас	4	1
753	они говорят	1	1
754	к этой	3	1
755	возникает вопрос	1	1
756	за него	1	1
757	также не	1	1
758	а также	2	1
759	существует ли	1	1
760	исключительно в	1	1
761	что вообще	1	1
762	действие в	1	1
763	к ее	1	1
764	поскольку это	1	1
765	жизни в	1	1
766	между ними	1	1
767	мысли которая	1	1
768	к его	2	1
769	жизни а	1	1
770	действительность не	3	1
771	и идеи	2	1
772	они не	3	1
773	который не	1	1
774	все что	5	1
