N	2gram	Propp_Isto_5	Analitik
227	есть не	1	1
228	с более	1	1
229	и входит	1	1
230	на первом	1	1
231	на место	1	1
232	они могут	1	1
233	бросился в	1	1
234	именно к	1	1
235	ассоциируется с	1	1
236	не вполне	1	1
237	я не	1	1
238	все того	1	1
239	из того	1	1
240	они были	1	1
241	но даже	1	1
242	то его	2	1
243	собой он	1	1
244	быть в	1	1
245	миф о	5	1
246	на своих	2	1
247	не требует	1	1
248	совсем не	1	1
249	то он	1	1
250	о смерти	1	1
251	и всякий	1	1
252	тех же	2	1
253	очевидно что	2	1
254	а и	1	1
255	и должны	1	1
256	нож и	1	1
257	он взял	2	1
258	когда он	2	1
259	и наконец	1	1
260	и тот	1	1
261	его к	3	1
262	тем же	1	1
263	следующим образом	1	1
264	есть на	2	1
265	в которой	4	1
266	интересно что	1	1
267	черта в	1	1
268	все эти	8	1
269	еще один	2	1
270	в иную	1	1
271	героя есть	2	1
272	но на	1	1
273	в нем	7	1
274	вера в	1	1
275	и легко	1	1
276	всех этих	1	1
277	не как	4	1
278	в силу	1	1
279	одном лице	1	1
280	борьбу с	1	1
281	пребывание в	5	1
282	и по	2	1
283	бы вера	1	1
284	человека в	3	1
285	а когда	1	1
286	об этом	2	1
287	из самой	1	1
288	в глубине	1	1
289	первый и	1	1
290	входит в	5	1
291	при встрече	1	1
292	и приходит	1	1
293	это не	6	1
294	каждого из	1	1
295	что один	1	1
296	в жизни	1	1
297	в ином	3	1
298	к которым	2	1
299	этого не	1	1
300	со своими	2	1
301	которой он	2	1
302	мифа о	2	1
303	раздваивается на	1	1
304	нечистой силы	1	1
305	такой же	2	1
306	разрубает его	1	1
307	но если	1	1
308	и при	2	1
309	почти нет	1	1
310	таким же	2	1
311	прийти к	2	1
312	от себя	2	1
313	при рассмотрении	1	1
314	и эти	1	1
315	и более	1	1
316	что этот	2	1
317	где каждый	1	1
318	виду что	1	1
319	таких случаях	2	1
320	и другое	1	1
321	меня не	1	1
322	тогда когда	2	1
323	одна из	2	1
324	материала в	1	1
325	он с	1	1
326	имеет отношение	1	1
327	и такой	1	1
328	этих двух	1	1
329	же после	1	1
330	к мотиву	1	1
331	потому что	7	1
332	связи с	8	1
333	с другом	2	1
334	языка в	1	1
335	которых он	1	1
336	если он	1	1
337	встречается в	3	1
338	легко можно	1	1
339	далеко за	1	1
340	его за	1	1
341	должны быть	1	1
342	природа этого	1	1
343	героя из	1	1
344	указывает на	1	1
345	как человек	3	1
346	он видит	4	1
347	что при	3	1
348	о них	1	1
349	некоторой степени	1	1
350	и о	1	1
351	и тогда	1	1
352	в виду	1	1
353	свою очередь	1	1
354	в ее	4	1
355	здесь также	1	1
356	по земле	1	1
357	рассудка и	1	1
358	что может	1	1
359	в образе	5	1
360	с собой	1	1
361	здесь он	2	1
362	связан с	2	1
363	чем выше	1	1
364	две части	1	1
365	и оставляет	1	1
366	есть миф	3	1
367	о нем	3	1
368	и соответственно	1	1
369	и здесь	7	1
370	на вопрос	1	1
371	но мы	3	1
372	и что	8	1
373	близки к	1	1
374	что его	3	1
375	все его	2	1
376	но когда	3	1
377	служит для	1	1
378	восходит к	1	1
379	в центральной	1	1
380	в которую	2	1
381	к нему	3	1
382	из рассмотренных	1	1
383	от них	2	1
384	где у	1	1
385	меньше и	1	1
386	узнает об	1	1
387	выступает как	1	1
388	это лишь	1	1
389	не тот	1	1
390	в литературе	1	1
391	что здесь	3	1
392	ее уже	1	1
393	мы видим	8	1
394	тот же	1	1
395	в основном	4	1
396	хотя бы	1	1
397	и ее	1	1
398	не мешает	1	1
399	все они	1	1
400	которым герой	1	1
401	же и	1	1
402	носит в	1	1
403	он состоит	1	1
404	уже в	2	1
405	вопроса о	1	1
406	нами и	2	1
407	то и	1	1
408	героя с	1	1
409	существования и	1	1
410	его и	2	1
411	за ним	4	1
412	проникает в	1	1
413	это место	1	1
414	слова в	1	1
415	часто с	1	1
416	так как	11	1
417	себе и	1	1
418	до некоторой	1	1
419	не говорит	1	1
420	появление в	1	1
421	античности в	1	1
422	к совершенно	1	1
423	даже не	1	1
424	мы это	1	1
425	и из	3	1
426	как у	2	1
427	особое внимание	1	1
428	я был	1	1
429	в свою	3	1
430	еще и	1	1
431	то эти	1	1
432	однако некоторые	1	1
433	вырастает до	2	1
434	если не	4	1
435	в связи	4	1
436	но оно	3	1
437	себя за	1	1
438	до этого	2	1
439	и потому	2	1
440	относятся к	1	1
441	на втором	1	1
442	в тех	1	1
443	здесь совершенно	1	1
444	стороны и	1	1
445	друг с	2	1
446	довольно много	1	1
447	том смысле	1	1
448	случилось с	1	1
449	и там	1	1
450	с этой	2	1
451	остается один	1	1
452	под собой	1	1
453	на которой	2	1
454	только для	1	1
455	с этими	1	1
456	перед нами	2	1
457	к другим	1	1
458	встрече с	1	1
459	ухом и	1	1
460	это явление	1	1
461	наоборот в	2	1
462	то можно	1	1
463	как на	1	1
464	его не	3	1
465	показать как	1	1
466	а все	1	1
467	например не	1	1
468	для нас	5	1
469	от него	1	1
470	или нет	1	1
471	к этой	1	1
472	и как	3	1
473	мы должны	4	1
474	но это	7	1
475	только что	1	1
476	в мировом	1	1
477	все остальные	1	1
478	же в	2	1
479	это естественно	1	1
480	к ее	1	1
481	еще ничего	1	1
482	героя и	3	1
483	с ней	2	1
484	обратим внимание	2	1
485	состоит из	3	1
486	совершенно не	2	1
487	остается на	1	1
488	по которой	2	1
489	из этого	1	1
490	у которых	2	1
491	и жизнь	1	1
492	в свое	2	1
493	ли он	2	1
494	на это	1	1
495	ее в	2	1
496	этой точки	1	1
497	точно так	1	1
