N	2gram	Tiupa_Vved_1	Problemy
328	его нельзя	1	2
329	будто бы	3	2
330	сказать что	1	2
331	время не	1	2
332	к другим	1	2
333	сохраняется и	2	2
334	я сказал	1	1
335	одним из	5	1
336	также и	4	1
337	о героях	1	1
338	начинается с	1	1
339	неизбежно должно	1	1
340	с кем	1	1
341	характера а	1	1
342	тех же	1	1
343	идет о	1	1
344	а непосредственно	1	1
345	в первом	2	1
346	к рассказу	1	1
347	в доме	1	1
348	в их	1	1
349	этом направлении	1	1
350	из всех	1	1
351	в несколько	1	1
352	и само	1	1
353	в каждый	1	1
354	благодаря тому	1	1
355	но она	1	1
356	своему герою	1	1
357	не совсем	1	1
358	из которых	1	1
359	зависимости от	1	1
360	в каждой	1	1
361	свою очередь	4	1
362	и самого	1	1
363	внешне но	1	1
364	на своих	1	1
365	бы она	1	1
366	без которого	1	1
367	сказать и	1	1
368	и главное	1	1
369	или ближе	1	1
370	то он	2	1
371	к которой	1	1
372	не все	2	1
373	xix столетия	2	1
374	рассказ или	1	1
375	тут же	1	1
376	произведение в	2	1
377	своим словом	1	1
378	в центре	2	1
379	встречи с	1	1
380	перед нами	6	1
381	всему свету	1	1
382	бы я	1	1
383	могли бы	1	1
384	мертвых душ	4	1
385	именно эта	1	1
386	них как	2	1
387	оттого что	2	1
388	в ответ	1	1
389	чужих слов	1	1
390	тоже не	2	1
391	в этой	1	1
392	с их	1	1
393	и тот	1	1
394	особое место	1	1
395	и до	1	1
396	роль в	1	1
397	слово это	1	1
398	собой не	1	1
399	в корне	1	1
400	в повествовательном	1	1
401	на жизнь	1	1
402	чтобы в	1	1
403	из него	1	1
404	что может	1	1
405	так например	1	1
406	заключает в	1	1
407	на то	1	1
408	в нее	1	1
409	человека в	1	1
410	значительной степени	1	1
411	введение в	1	1
412	здесь мы	1	1
413	об этом	4	1
414	них не	1	1
415	а его	2	1
416	то есть	8	1
417	косвенной речи	1	1
418	и мы	1	1
419	голосов как	1	1
420	рассказчика и	2	1
421	в последующих	1	1
422	в итоге	3	1
423	материал для	1	1
424	в мир	1	1
425	только одно	1	1
426	отказавшись от	1	1
427	период его	1	1
428	речь как	1	1
429	или напротив	2	1
430	в москве	1	1
431	чтобы они	1	1
432	и было	1	1
433	в романе	6	1
434	как таковой	1	1
435	она была	2	1
436	одного и	1	1
437	и становится	1	1
438	в этих	3	1
439	бы на	1	1
440	можно сказать	4	1
441	вследствие такой	1	1
442	рассказа о	2	1
443	о герое	1	1
444	не столько	4	1
445	на фоне	2	1
446	должны были	2	1
447	оказывается здесь	1	1
448	стало быть	7	1
449	говорит с	1	1
450	и более	3	1
451	том же	1	1
452	бы быть	1	1
453	бы иначе	1	1
454	без его	2	1
455	он остается	1	1
456	на котором	1	1
457	одна из	4	1
458	далек от	1	1
459	реагирует на	1	1
460	у кого	1	1
461	всех без	1	1
462	в процессе	1	1
463	в основе	3	1
464	и такого	1	1
465	рассказ с	1	1
466	это мы	1	1
467	человек как	1	1
468	а во	1	1
469	и по	3	1
470	это сделать	1	1
471	только внешне	1	1
472	с читателем	1	1
473	и теперь	1	1
474	связи с	1	1
475	мы бы	1	1
476	в эпилоге	1	1
477	этом отношении	4	1
478	с сюжетной	1	1
479	похожи на	1	1
480	от их	1	1
481	ни о	1	1
482	и другим	1	1
483	первом и	1	1
484	каким она	1	1
485	оно не	1	1
486	из их	1	1
487	оно может	1	1
488	и о	1	1
489	того чтобы	1	1
490	но при	5	1
491	здесь не	2	1
492	данном случае	6	1
493	миром и	1	1
494	на основе	1	1
495	ни слова	1	1
496	в особенности	1	1
497	она только	1	1
498	своей сюжетной	1	1
499	приводит к	2	1
500	условии что	1	1
501	значение в	1	1
502	как с	1	1
503	котором мы	1	1
504	с собой	1	1
505	можно было	2	1
506	а рассказ	1	1
507	времени и	7	1
508	это вовсе	1	1
509	как ему	1	1
510	всеми силами	1	1
511	между собой	2	1
512	из одного	1	1
513	взаимодействие и	1	1
514	в разных	1	1
515	никогда и	1	1
516	приближается к	1	1
517	в произведении	1	1
518	внимание на	3	1
519	оно лишено	1	1
520	никак не	2	1
521	а самому	1	1
522	самому себе	1	1
523	в значительной	1	1
524	в приведенных	1	1
525	путь к	1	1
526	его герой	1	1
527	во всей	1	1
528	и судия	2	1
529	не должен	1	1
530	как если	1	1
531	и она	1	1
532	происходит в	1	1
533	большей или	1	1
534	в формах	1	1
535	по своей	3	1
536	или меньшей	1	1
537	причастен к	1	1
538	глазами но	1	1
539	нем не	1	1
540	должен быть	1	1
541	поэтому и	1	1
542	впрочем и	1	1
543	иной степени	1	1
544	всех его	1	1
545	между этими	1	1
546	с одной	5	1
547	себя в	1	1
548	из которого	1	1
549	сколько в	1	1
550	со своим	1	1
551	чужой воли	1	1
552	или не	2	1
553	оно в	1	1
554	а то	2	1
555	или просто	1	1
556	это такая	1	1
557	участие в	1	1
558	этот раз	2	1
559	ответ на	1	1
560	не так	1	1
561	себе в	1	1
562	и их	1	1
563	интриги в	1	1
564	которая может	2	1
565	установки и	1	1
566	для меня	1	1
567	мы можем	2	1
568	случае не	1	1
569	не хотел	1	1
570	интенции автора	1	1
571	лишь один	1	1
572	после него	1	1
573	событий и	1	1
574	что на	2	1
575	устранить из	1	1
576	не оказывается	1	1
577	на второй	1	1
578	действующих лиц	2	1
579	еще и	1	1
580	один и	1	1
581	подошла к	1	1
582	обратиться к	2	1
583	что будет	1	1
584	показалось что	2	1
585	к человеку	1	1
586	можно представить	1	1
587	на этот	1	1
588	а событие	1	1
589	в рассказе	6	1
590	что находится	1	1
591	власти и	1	1
592	жизнь в	1	1
593	за выбор	1	1
594	в те	1	1
595	именно поэтому	1	1
596	но оно	1	1
597	нет ничего	1	1
598	к его	3	1
599	человека к	1	1
600	она тем	1	1
601	в строгом	1	1
602	или нет?	1	1
603	в данном	13	1
604	на себя	1	1
605	фраза и	1	1
606	общения с	1	1
607	в тот	1	1
608	на первом	1	1
609	ко мне	1	1
610	плачут и	2	1
611	быть не	4	1
612	главного героя	1	1
613	первом плане	1	1
614	столько в	1	1
615	с первой	1	1
616	внимания на	1	1
617	его отца	1	1
618	в аспекте	2	1
619	что касается	5	1
620	сам же	1	1
621	событие взаимодействия	2	1
622	слова но	2	1
623	котором он	2	1
624	или в	1	1
625	между ними	1	1
626	которая в	3	1
627	мысль о	1	1
628	могу и	1	1
629	действительной жизни	1	1
630	за три	1	1
631	все они	2	1
632	несмотря на	1	1
633	хотя в	1	1
634	требует чтобы	1	1
635	может и	1	1
636	в свою	4	1
637	в аналогичной	1	1
638	обратим внимание	1	1
639	а со	1	1
640	является и	1	1
641	из этого	1	1
642	который не	1	1
643	об этих	1	1
644	в своих	2	1
645	и вновь	3	1
