N	2gram	Propp_Isto_5	Myslijsy
152	и тот	1	3
153	и если	1	3
154	т д	18	3
155	и по	2	3
156	в нее	6	3
157	на нее	2	3
158	мы его	1	3
159	но уже	3	3
160	к которым	2	3
161	не всегда	4	3
162	с точки	1	3
163	но это	7	3
164	в которых	3	3
165	их в	3	3
166	ее не	1	3
167	что есть	1	3
168	в науке	1	3
169	никогда не	3	3
170	же время	1	3
171	связи с	8	3
172	должны быть	1	3
173	к тому	1	3
174	как человек	3	3
175	представления и	1	3
176	что у	4	3
177	ту же	2	3
178	мы в	1	3
179	в виду	1	3
180	образом мы	2	3
181	и только	1	3
182	то в	2	3
183	и так	1	3
184	уже не	11	3
185	при помощи	7	3
186	и других	2	3
187	себе в	1	3
188	всяком случае	1	3
189	со стороны	2	3
190	и из	3	3
191	что человек	1	3
192	до этого	2	3
193	нет ничего	1	3
194	и таким	2	3
195	в этих	6	3
196	только что	1	3
197	и вместе	2	3
198	в искусстве	1	3
199	в процессе	1	3
200	языку и	1	2
201	но тем	1	2
202	выражения как	2	2
203	такое же	2	2
204	а как	2	2
205	как мы	5	2
206	не вполне	1	2
207	я не	1	2
208	но даже	1	2
209	мы и	2	2
210	же что	1	2
211	в ней	5	2
212	не нужно	1	2
213	и многие	1	2
214	в различных	2	2
215	этих случаях	8	2
216	то он	1	2
217	и я	1	2
218	эта связь	2	2
219	его к	3	2
220	это можно	1	2
221	вопрос почему	1	2
222	что так	1	2
223	он думает	1	2
224	во многих	1	2
225	что она	1	2
226	он не	4	2
227	идет от	1	2
228	состоит в	1	2
229	не как	4	2
230	из него	2	2
231	подобно тому	1	2
232	человека в	3	2
233	здесь мы	5	2
234	форма есть	1	2
235	об этом	2	2
236	это было	2	2
237	этом мы	1	2
238	она и	1	2
239	одна и	1	2
240	в других	2	2
241	и при	2	2
242	на ступени	2	2
243	от его	1	2
244	вопрос о	2	2
245	выше мы	2	2
246	и вообще	3	2
247	даже в	2	2
248	она не	2	2
249	в таких	3	2
250	даже не	1	2
251	виду что	1	2
252	и другое	1	2
253	самого начала	1	2
254	что представление	2	2
255	дело не	1	2
256	иметь в	1	2
257	к ней	1	2
258	дальше в	1	2
259	и его	9	2
260	в более	3	2
261	более позднее	1	2
262	уже и	2	2
263	что на	1	2
264	указывает на	1	2
265	оно не	1	2
266	из себя	4	2
267	и это	4	2
268	слов но	1	2
269	в ее	4	2
270	данном случае	2	2
271	на той	1	2
272	на том	3	2
273	судя по	1	2
274	что может	1	2
275	в образе	5	2
276	можно только	1	2
277	что от	2	2
278	и здесь	7	2
279	но мы	3	2
280	от земли	1	2
281	после того	3	2
282	что его	3	2
283	но нет	1	2
284	бы в	1	2
285	в другой	3	2
286	в ту	1	2
287	может иметь	1	2
288	но так	2	2
289	происходит в	1	2
290	один из	2	2
291	мы видим	8	2
292	тот же	1	2
293	связь и	1	2
294	позднее явление	1	2
295	они могут	1	2
296	именно на	2	2
297	конечно не	1	2
298	и у	1	2
299	и они	2	2
300	в виде	9	2
301	за ним	4	2
302	не так	1	2
303	никто не	3	2
304	отношение к	1	2
305	друг друга	3	2
306	из нее	2	2
307	не были	1	2
308	и даже	1	2
309	с другой	9	2
310	в свою	3	2
311	и быть	2	2
312	и др	3	2
313	превращается в	7	2
314	языка в	1	2
315	с которым	2	2
316	равно как	1	2
317	нее как	1	2
318	к его	2	2
319	относятся к	1	2
320	только для	1	2
321	из которых	2	2
322	по своему	1	2
323	а если	2	2
324	в течение	2	2
325	тому как	1	2
326	в состоянии	1	2
327	том смысле	1	2
328	быть не	1	2
329	в это	2	2
330	и для	2	2
331	не знаем	3	2
332	а что	1	2
333	камня и	1	2
334	от него	1	2
335	и как	3	2
336	мы должны	4	2
337	во время	7	2
338	хотя в	1	2
339	есть представление	1	2
340	общее достояние	1	2
341	из этого	1	2
342	есть и	1	2
343	только о	1	2
344	во сне	2	2
345	к другим	1	2
346	точно так	1	2
347	все что	1	2
348	в своих	1	2
349	можно назвать	1	2
350	себя как	1	1
351	вряд ли	1	1
352	то на	1	1
353	также что	3	1
354	одним из	2	1
355	потом и	1	1
356	с образом	1	1
357	до него	4	1
358	относится и	1	1
359	того же	2	1
360	он может	2	1
361	тем же	1	1
362	говорит так	1	1
363	по которым	2	1
364	представление об	2	1
365	должна быть	1	1
366	в их	1	1
367	чего в	1	1
368	пока он	1	1
369	представлению и	1	1
370	большую роль	1	1
371	лошадь и	1	1
372	и другая	1	1
373	ему в	3	1
374	в некотором	2	1
375	что можно	1	1
376	в развитом	1	1
377	зависимости от	1	1
378	без всякого	1	1
379	это время	2	1
380	свою очередь	1	1
381	а птица	1	1
382	и этого	1	1
383	олень и	1	1
384	на них	2	1
385	он сам	1	1
386	быть в	1	1
387	во всех	2	1
388	только после	3	1
389	не без	1	1
390	землю и	2	1
391	видели что	2	1
392	но не	5	1
393	но как	1	1
394	значением и	1	1
395	мы же	1	1
396	нужно быть	1	1
397	отличие от	1	1
398	том чем	1	1
399	относится к	1	1
400	как говорит	1	1
401	его на	4	1
402	дает нам	1	1
403	словом в	1	1
404	перед нами	2	1
405	в непосредственной	1	1
406	следующим образом	1	1
407	и отчасти	1	1
408	носит в	1	1
409	та же	1	1
410	и животных	1	1
411	он в	1	1
412	в греции	3	1
413	может считаться	1	1
414	в этой	3	1
415	еще один	2	1
416	сюда относятся	1	1
417	только один	3	1
418	этого образа	1	1
419	причин по	1	1
420	если он	1	1
421	что знание	2	1
422	дальше и	1	1
423	но на	1	1
424	мы получим	1	1
425	уже тогда	1	1
426	на двор	1	1
427	вера в	1	1
428	другое название	1	1
429	он ни	1	1
430	одно целое	1	1
431	они в	1	1
432	и еще	1	1
433	том чтобы	2	1
434	и сам	2	1
435	наших глазах	1	1
436	с представлением	2	1
437	не теряет	1	1
438	что первоначально	1	1
439	на этом	3	1
440	но все	5	1
441	сделать из	2	1
442	смысле в	1	1
443	что этот	2	1
444	главным образом	1	1
445	видит что	3	1
446	из самой	1	1
447	образом развитие	1	1
448	с целью	1	1
449	входит в	5	1
450	стоит на	1	1
451	еще одно	1	1
452	другое то	1	1
453	и легко	1	1
454	роль что	1	1
455	не ясно	3	1
456	нет в	1	1
457	это положение	1	1
458	видно как	2	1
459	знания и	1	1
460	случае мы	1	1
461	показывает что	5	1
462	мы видели	7	1
463	здесь можно	2	1
464	очень сложное	1	1
465	в развитии	1	1
466	многие другие	1	1
467	сказать когда	1	1
468	и тогда	1	1
469	перед собой	1	1
470	переносится в	2	1
471	к тем	1	1
472	общества и	1	1
473	в своей	2	1
474	или слушатель	1	1
475	можно выразиться	1	1
476	приведем пример	1	1
477	от себя	2	1
478	сделал его	1	1
479	бы мы	2	1
480	его мы	1	1
481	но он	2	1
482	с человеком	1	1
483	ясна и	1	1
484	на всю	1	1
485	который оно	1	1
486	момента два	1	1
487	что такие	1	1
488	имеет свое	1	1
489	стоит в	1	1
490	но они	1	1
491	что эта	1	1
492	с которой	1	1
493	что с	1	1
494	но для	2	1
495	как о	1	1
496	нас это	1	1
497	не по	1	1
498	к изучению	1	1
499	но вместе	3	1
500	в самых	1	1
501	этот комплекс	1	1
502	в систему	1	1
503	ничего не	2	1
504	все рассмотренные	1	1
505	находятся в	1	1
506	этих двух	1	1
507	или как	2	1
508	в другую	2	1
509	и связи	1	1
510	видим что	5	1
511	во всем	2	1
512	следует что	1	1
513	из истории	1	1
514	на которой	2	1
515	как будто	1	1
516	не потому	2	1
517	перед ним	1	1
518	другой форме	1	1
519	достояние всех	1	1
520	истории не	1	1
521	существовало в	1	1
522	числе и	1	1
523	наоборот в	2	1
524	основаны на	1	1
525	его с	1	1
526	важное обстоятельство	1	1
527	они и	1	1
528	всегда есть	1	1
529	что при	3	1
530	утверждать что	1	1
531	оленя в	1	1
532	на наших	1	1
533	но вообще	1	1
534	меня в	2	1
535	можно сделать	1	1
536	в себя	3	1
537	с самого	1	1
538	или для	1	1
539	то время	1	1
540	ясно что	5	1
541	в пределах	4	1
542	как представление	1	1
543	роль в	2	1
544	мы приведем	2	1
545	положение что	1	1
546	теряет своей	1	1
547	сказано выше	1	1
548	переход к	1	1
549	хотя слова	1	1
550	том как	2	1
551	это только	1	1
552	а все	1	1
553	основана на	1	1
554	как у	2	1
555	что огонь	1	1
556	о ней	1	1
557	о нем	3	1
558	не был	1	1
559	это происходит	2	1
560	все его	2	1
561	а также	1	1
562	листьев и	1	1
563	как форма	1	1
564	затем в	3	1
565	на основе	1	1
566	один момент	1	1
567	доходит до	1	1
568	и требует	3	1
569	от них	2	1
570	во втором	1	1
571	на одном	2	1
572	это увидим	1	1
573	в форме	3	1
574	вслед за	1	1
575	оно еще	1	1
576	что здесь	3	1
577	показывают что	3	1
578	но с	1	1
579	обе эти	1	1
580	словами мы	1	1
581	одной из	1	1
582	на другие	1	1
583	уже довольно	1	1
584	самые разнообразные	1	1
585	по мнению	1	1
586	или же	3	1
587	их не	1	1
588	этого мифа	2	1
589	состоит не	1	1
590	своего народа	1	1
591	тот что	1	1
592	ясно в	1	1
593	у царя	2	1
594	с одной	7	1
595	в качестве	7	1
596	же он	1	1
597	это показывает	2	1
598	чтобы он	2	1
599	в нашей	1	1
600	свидетельствует о	1	1
601	а это	1	1
602	из них	2	1
603	менее можно	1	1
604	превращаются в	2	1
605	с морем	1	1
606	одно из	1	1
607	это место	1	1
608	иногда и	1	1
609	есть условие	4	1
610	у него	2	1
611	не говорит	1	1
612	тогда в	1	1
613	ее на	1	1
614	перейти к	1	1
615	были бы	1	1
616	из двух	2	1
617	же роль	1	1
618	животное и	1	1
619	мы это	1	1
620	исходят из	1	1
621	здесь в	1	1
622	ключа к	1	1
623	а с	1	1
624	чего мы	1	1
625	и затем	2	1
626	д то	1	1
627	прежде всего	6	1
628	два раза	1	1
629	выводы можно	1	1
630	одной стороны	7	1
631	ей не	1	1
632	здесь дело	1	1
633	здесь видим	1	1
634	этого сна	1	1
635	кусок дерева	1	1
636	в руках	1	1
637	его по	2	1
638	не ясна	1	1
639	что перед	1	1
640	под влиянием	2	1
641	в одно	2	1
642	если не	4	1
643	в связи	4	1
644	говорит например	1	1
645	связь с	8	1
646	в частности	7	1
647	можно утверждать	1	1
648	в лесу	2	1
649	как это	1	1
650	с началом	1	1
651	то можно	1	1
652	играет ту	1	1
653	власть над	1	1
654	к своему	1	1
655	где еще	1	1
656	xix века	1	1
657	это делается	4	1
658	знать что	1	1
659	а потом	1	1
660	только чтобы	1	1
661	где не	1	1
662	связь образа	1	1
663	это значит	2	1
664	с животными	1	1
665	на пути	1	1
666	как из	1	1
667	не могло	1	1
668	развивается из	1	1
669	заставляет нас	1	1
670	требует по	1	1
671	из ряда	1	1
672	люди не	1	1
673	это явление	1	1
674	все же	10	1
675	в наше	2	1
676	потому не	1	1
677	или в	6	1
678	его не	3	1
679	мира и	1	1
680	думает что	1	1
681	здесь связь	1	1
682	или другой	1	1
683	ее и	3	1
684	но когда	3	1
685	у них	1	1
686	как уже	1	1
687	или нет	1	1
688	стороны в	1	1
689	его функции	1	1
690	ее в	2	1
691	же в	2	1
692	нас от	1	1
693	морем а	1	1
694	но если	1	1
695	не знает	1	1
696	другой стороны	8	1
697	состоит из	3	1
698	например и	1	1
699	по которой	2	1
700	что под	1	1
701	в свое	2	1
702	из своей	1	1
703	на свет	1	1
704	это дом	1	1
705	какой другой	1	1
706	себе но	1	1
707	чтобы ее	1	1
708	жизни и	2	1
709	это нужно	1	1
710	указывают на	2	1
711	увидим что	1	1
712	видим в	1	1
713	уже после	2	1
714	как на	1	1
715	эти категории	1	1
716	стороны одного	1	1
717	том числе	1	1
