N	2gram	Tiupa_Lite_3	RusskieA
172	в ряд	1	2
173	что и	2	2
174	также в	1	2
175	и пели	1	2
176	в г	3	2
177	в самый	2	2
178	один из	2	2
179	и ее	2	2
180	есть в	1	2
181	одно из	4	2
182	представлений о	1	2
183	связано с	1	2
184	чем в	1	2
185	сюда же	1	2
186	а с	1	2
187	прежде всего	3	2
188	одной стороны	4	2
189	из наиболее	1	2
190	там где	3	2
191	совершенно не	3	2
192	можно будет	1	2
193	быть только	2	2
194	как средство	1	2
195	с этой	2	2
196	человека который	1	2
197	этом и	1	2
198	под названием	1	2
199	и для	4	2
200	жизни в	4	2
201	и при	2	2
202	не что	1	2
203	из этого	1	2
204	в своих	2	2
205	силы на	1	2
206	отношение к	2	1
207	в среду	1	1
208	к этой	1	1
209	в приведенном	1	1
210	и есть	1	1
211	из самых	1	1
212	и до	1	1
213	что эти	1	1
214	с таким	1	1
215	мы уже	1	1
216	например в	3	1
217	песен и	1	1
218	эта песня	1	1
219	как способ	1	1
220	жизни по	1	1
221	собой как	1	1
222	этом не	1	1
223	совпадает с	1	1
224	говорить о	1	1
225	из того	2	1
226	мы и	2	1
227	то это	2	1
228	в ней	1	1
229	это наблюдение	1	1
230	тем как	1	1
231	самих себя	1	1
232	если в	1	1
233	он пишет	1	1
234	нет и	1	1
235	что они	1	1
236	к сожалению	1	1
237	быть смешной	1	1
238	отнюдь не	3	1
239	первый взгляд	1	1
240	независимо от	1	1
241	стороны и	2	1
242	в своем	1	1
243	все остальные	1	1
244	перед нами	1	1
245	и где	1	1
246	хотя и	4	1
247	когда он	2	1
248	и наконец	3	1
249	себе на	2	1
250	более или	1	1
251	за рекой	1	1
252	в самом	3	1
253	еще на	2	1
254	уже в	1	1
255	с места	1	1
256	он в	2	1
257	не оставляет	1	1
258	ни одна	1	1
259	что к	1	1
260	тому же	5	1
261	ее как	1	1
262	как он	1	1
263	на то	2	1
264	и если	4	1
265	вообще не	1	1
266	что без	1	1
267	в нем	2	1
268	плачут и	1	1
269	момента когда	1	1
270	так сказать	1	1
271	в первую	1	1
272	до самого	1	1
273	наоборот человек	1	1
274	только в	7	1
275	человек с	2	1
276	по аналогии	2	1
277	по его	1	1
278	встречаются и	1	1
279	значение в	1	1
280	этого они	1	1
281	в другом	6	1
282	на все	1	1
283	приобретает облик	1	1
284	знает что	2	1
285	входит в	4	1
286	не хуже	1	1
287	они по	1	1
288	и была	1	1
289	> и	2	1
290	моя не	1	1
291	еще одно	1	1
292	из первых	1	1
293	только одно	1	1
294	нет в	1	1
295	о которой	2	1
296	говорится о	1	1
297	остается в	1	1
298	или менее	1	1
299	и одно	1	1
300	сила эта	1	1
301	этой связи	1	1
302	как когда-то	1	1
303	место в	4	1
304	на свою	3	1
305	своего рода	10	1
306	и временем	1	1
307	только для	3	1
308	такую же	1	1
309	как от	1	1
310	однако в	4	1
311	возвращается к	1	1
312	этот был	1	1
313	с которой	2	1
314	как о	2	1
315	в русской	1	1
316	и притом	1	1
317	в основе	5	1
318	с и	1	1
319	в игру	1	1
320	к тебе	1	1
321	в огромном	1	1
322	по своей	3	1
323	и его	6	1
324	как будто	4	1
325	этом отношении	5	1
326	форма все	1	1
327	и всех	1	1
328	как только	1	1
329	сходство с	1	1
330	и за	1	1
331	для его	3	1
332	кто же	1	1
333	например по	1	1
334	как некое	1	1
335	оно не	2	1
336	на долю	1	1
337	ничего общего	1	1
338	стояли у	1	1
339	свою очередь	1	1
340	здесь не	2	1
341	не могу	2	1
342	что у	2	1
343	что однако	1	1
344	с собой	1	1
345	так и	9	1
346	шел в	1	1
347	здесь нет	1	1
348	особый интерес	1	1
349	можно только	1	1
350	том как	1	1
351	он был	1	1
352	именно тогда	1	1
353	если бы	2	1
354	другом месте	1	1
355	ему нужно	1	1
356	на этой	1	1
357	и песни	1	1
358	с того	1	1
359	можно сказать	2	1
360	аналогии с	1	1
361	путь из	1	1
362	нас в	1	1
363	теперь уже	1	1
364	в его	6	1
365	во всей	2	1
366	имеет то	1	1
367	не надо	2	1
368	в середине	1	1
369	если эта	1	1
370	в ту	2	1
371	все время	3	1
372	как правило	1	1
373	если это	2	1
374	проблемы о	1	1
375	и мир	1	1
376	в литературе	1	1
377	но так	1	1
378	но с	2	1
379	год и	1	1
380	день ивана	1	1
381	с ними	2	1
382	что он	5	1
383	и является	1	1
384	к их	1	1
385	и действительно	1	1
386	который в	1	1
387	в эти	1	1
388	какой степени	1	1
389	где-то в	1	1
390	только на	1	1
391	ее а	1	1
392	здесь это	2	1
393	ни с	2	1
394	был бы	1	1
395	для него	2	1
396	в одном	4	1
397	в конце	2	1
398	ее не	1	1
399	случае не	1	1
400	как раз	2	1
401	не просто	1	1
402	следует признать	2	1
403	чем и	1	1
404	из своих	1	1
405	нужно было	1	1
406	ней и	1	1
407	и даже	2	1
408	даже не	1	1
409	как у	4	1
410	по своим	1	1
411	в ряде	1	1
412	на поверхности	1	1
413	превращается в	1	1
414	смысла и	1	1
415	не на	1	1
416	и преимущественно	1	1
417	а по	2	1
418	человек но	1	1
419	него не	2	1
420	эти слова	2	1
421	и потому	2	1
422	некоторые из	1	1
423	в иных	3	1
424	к себе	8	1
425	книге о	1	1
426	в москве	1	1
427	а так	2	1
428	что за	1	1
429	исходя из	1	1
430	и более	1	1
431	и жизнь	1	1
432	быть не	2	1
433	в путь	1	1
434	факты как	1	1
435	и не	22	1
436	активности и	1	1
437	на пути	1	1
438	с последним	1	1
439	но это	1	1
440	что касается	1	1
441	и тогда	2	1
442	становится ясным	1	1
443	и другими	1	1
444	первую очередь	1	1
445	в двух	1	1
446	его уже	1	1
447	в мировом	1	1
448	не я	2	1
449	к ее	1	1
450	несмотря на	2	1
451	все еще	3	1
452	этой же	1	1
453	в период	1	1
454	в свою	2	1
455	две стороны	1	1
456	сказать что	1	1
457	другой стороны	2	1
458	например и	1	1
459	всех других	1	1
460	есть и	1	1
461	из своей	1	1
462	тех сил	1	1
463	с дерева	1	1
464	и состоит	1	1
465	упоминаний о	1	1
466	как на	3	1
