N	2gram	Tiupa_Lite_3	Analitik
164	ответственности перед	2	3
165	ведет к	1	3
166	в ходе	1	3
167	в котором	1	3
168	разного рода	1	3
169	своего рода	10	3
170	всякий раз	2	3
171	однако в	4	3
172	того чтобы	2	3
173	т п	1	3
174	о нем	2	3
175	в таком	1	3
176	как будто	4	3
177	знакового материала	1	3
178	если бы	2	3
179	а также	4	3
180	к нему	1	3
181	с его	6	3
182	еще не	6	3
183	и представляет	1	3
184	это означает	1	3
185	с одной	4	3
186	обратиться к	1	3
187	ни с	2	3
188	от себя	2	3
189	что и	2	3
190	не случайно	3	3
191	одной стороны	4	3
192	другого в	4	3
193	на уровне	1	3
194	а именно	5	3
195	а с	1	3
196	что не	2	3
197	смысла и	1	3
198	более того	3	3
199	личности в	3	3
200	произведения искусства	1	3
201	по мысли	6	3
202	тому как	3	3
203	быть не	2	3
204	к объекту	1	3
205	эстетического субъекта	7	3
206	произведении искусства	1	3
207	объекта и	2	3
208	которая в	1	3
209	и одновременно	2	3
210	и все	1	3
211	хотя бы	1	3
212	будто бы	1	3
213	я в	7	3
214	что он	5	3
215	том числе	3	3
216	отношения к	3	2
217	самом деле	3	2
218	на самом	1	2
219	в первом	2	2
220	субъект и	2	2
221	едва ли	3	2
222	той же	3	2
223	жизненной позиции	1	2
224	на себя	2	2
225	х годов	15	2
226	как совокупность	1	2
227	и то	1	2
228	такое отношение	1	2
229	данном случае	4	2
230	в противовес	7	2
231	искусство в	2	2
232	отношение к	2	2
233	не просто	1	2
234	нет и	1	2
235	за пределы	1	2
236	в акте	1	2
237	без другого	2	2
238	встречи с	1	2
239	могли бы	2	2
240	с двумя	1	2
241	эстетический субъект	2	2
242	в противоположность	2	2
243	то в	3	2
244	природе своей	1	2
245	бы не	1	2
246	и до	1	2
247	на его	3	2
248	как личность	1	2
249	не к	1	2
250	общения людей	1	2
251	собой не	1	2
252	художественного высказывания	1	2
253	силу своей	1	2
254	свидетельствует о	1	2
255	и с	2	2
256	своей эстетической	1	2
257	самим собой	3	2
258	на все	1	2
259	адекватный способ	1	2
260	из них	4	2
261	личность в	1	2
262	реальности и	1	2
263	вовсе не	1	2
264	так как	1	2
265	несмотря на	2	2
266	текста может	1	2
267	рода и	1	2
268	жизни но	1	2
269	с бытием	1	2
270	коммуникативных стратегий	1	2
271	о ком	1	2
272	для него	2	2
273	от своего	1	2
274	художественного творчества	2	2
275	не становится	3	2
276	не должен	1	2
277	к предмету	2	2
278	этого текста	2	2
279	не столько	1	2
280	начале х	3	2
281	по отдельности	1	2
282	вопрос о	2	2
283	художественного мира	1	2
284	только для	3	2
285	для этого	1	2
286	тогда когда	1	2
287	в процессе	1	2
288	найдя другого	1	2
289	совпадает с	1	2
290	только не	1	2
291	в творческом	2	2
292	никогда не	4	2
293	субъекта высказывания	1	2
294	и является	1	2
295	потому что	3	2
296	нас самих	2	2
297	же самое	2	2
298	для себя	2	2
299	как мы	2	2
300	и о	1	2
301	быть может	2	2
302	здесь не	2	2
303	не могу	2	2
304	в искусстве	1	2
305	читателя в	1	2
306	и сам	2	2
307	художественное творчество	2	2
308	одного из	2	2
309	еще в	3	2
310	не говоря	4	2
311	должно быть	4	2
312	такой объект	1	2
313	и восприятия	1	2
314	все прочие	1	2
315	можно сказать	2	2
316	и смыслом	1	2
317	ним и	1	2
318	чем и	1	2
319	дискурс в	1	2
320	один из	2	2
321	в двух	1	2
322	субъекта в	2	2
323	который в	1	2
324	в мировом	1	2
325	в литературоведении	1	2
326	в облике	2	2
327	по рассуждению	3	2
328	с позиций	1	2
329	в начале	4	2
330	по выражению	1	2
331	при всей	1	2
332	бытия и	1	2
333	случае не	1	2
334	присутствия в	6	2
335	этом отношении	5	2
336	один в	2	2
337	совокупность факторов	1	2
338	со стороны	7	2
339	другом найдя	1	2
340	было бы	2	2
341	соответствии с	5	2
342	следовало ожидать	1	2
343	исторической поэтики	1	2
344	объекте в	1	2
345	в ряду	1	2
346	и адресата	2	2
347	мира в	3	2
348	на фоне	1	2
349	и потому	2	2
350	в присутствии	2	2
351	как от	1	2
352	в данном	4	2
353	другого я	2	2
354	с первой	2	2
355	и тогда	2	2
356	произведение в	1	2
357	писал в	1	2
358	восходящая к	3	2
359	лирического героя	7	2
360	об искусстве	4	2
361	это как	3	2
362	мире и	1	2
363	нет ничего	1	2
364	другой стороны	2	2
365	была бы	1	2
366	найти себя	2	2
367	этого феномена	1	2
368	культуры в	1	2
369	обращена к	1	1
370	например в	3	1
371	зависимость от	1	1
372	с кем	1	1
373	что произведение	1	1
374	е годы	9	1
375	тех же	1	1
376	образ мира	1	1
377	о тебе	1	1
378	или о	1	1
379	по преимуществу	1	1
380	в какой-то	1	1
381	все те	1	1
382	каждого в	2	1
383	в году	5	1
384	могу обойтись	1	1
385	по его	1	1
386	обойтись без	1	1
387	в театре	1	1
388	мы уже	1	1
389	иосиф бродский	2	1
390	и души	1	1
391	и была	1	1
392	что наиболее	1	1
393	самотрансценденции как	1	1
394	к художественному	1	1
395	ситуации в	1	1
396	жизни по	1	1
397	я как	4	1
398	жизненной позицией	1	1
399	архитектонического задания	2	1
400	принадлежит к	1	1
401	существеннейшее влияние	1	1
402	не вполне	2	1
403	поэзии не	1	1
404	под диктовку	1	1
405	как я	1	1
406	хотел сказать	1	1
407	художественности как	1	1
408	здесь как	2	1
409	р ингардену	1	1
410	лишь от	1	1
411	искусства есть	1	1
412	в ней	1	1
413	свою очередь	1	1
414	над ним	1	1
415	и ждет	1	1
416	начало и	1	1
417	индивидуальностью художника	1	1
418	он был	1	1
419	он сам	1	1
420	ответа на	1	1
421	быть в	1	1
422	такая позиция	1	1
423	не индивидуальностью	1	1
424	жизни однако	1	1
425	в чем	1	1
426	во всех	2	1
427	сознания а	1	1
428	тем как	1	1
429	и подобно	1	1
430	в ее	5	1
431	к которой	1	1
432	в сторону	3	1
433	сознания не	1	1
434	герой не	1	1
435	он заранее	1	1
436	теории высказывания	1	1
437	в е	8	1
438	определяется не	1	1
439	и эстетического	1	1
440	искусства такое	1	1
441	первый взгляд	1	1
442	их именно	1	1
443	независимо от	1	1
444	как в	5	1
445	данный момент	1	1
446	цельность как	1	1
447	присутствии эстетического	1	1
448	предполагает в	1	1
449	и объекта	1	1
450	которой устремляются	1	1
451	есть в	1	1
452	что касается	1	1
453	в полном	2	1
454	ые годы	2	1
455	я должен	1	1
456	и наконец	3	1
457	я к	2	1
458	требуется лишь	1	1
459	более или	1	1
460	ждет только	1	1
461	переросла в	1	1
462	искусство и	1	1
463	качественно новое	1	1
464	не изнутри	1	1
465	нобелевской лекции	2	1
466	он в	2	1
467	не оставляет	1	1
468	и неслиянность	1	1
469	и отношения	1	1
470	объекта в	2	1
471	присутствия личности	1	1
472	социального взаимодействия	1	1
473	двух других	1	1
474	личность но	1	1
475	к эстетическому	1	1
476	взаимодействия трех	1	1
477	личностного бытия	1	1
478	момента когда	1	1
479	адресата эстетического	1	1
480	духовного общения	1	1
481	практики письма	1	1
482	эстетическое решение	1	1
483	полном соответствии	2	1
484	творца и	1	1
485	равно и	1	1
486	сама личность	1	1
487	становится его	1	1
488	а баумгартена	1	1
489	не как	2	1
490	любое высказывание	1	1
491	реальности эстетического	2	1
492	могу стать	1	1
493	с иной	2	1
494	слушателя который	1	1
495	экзистенциального присутствия	1	1
496	учитывает третьего	1	1
497	не бывает	1	1
498	и наоборот	2	1
499	объект и	2	1
500	здесь мы	1	1
501	а затем	3	1
502	выражение и	1	1
503	незаместимое место	1	1
504	не отменяет	1	1
505	высказывания и	1	1
506	его в	2	1
507	ощущается как	1	1
508	которого не	1	1
509	в коммуникативное	1	1
510	который и	1	1
511	и адресат	1	1
512	системе ценностей	1	1
513	всегда бежит	1	1
514	в воспринимающем	1	1
515	и тем	3	1
516	качестве эстетического	1	1
517	> и	2	1
518	моменты произведения	1	1
519	еще одно	1	1
520	из первых	1	1
521	который по	1	1
522	некоторая ментальность	1	1
523	искусства слова	1	1
524	в них	1	1
525	в историческом	1	1
526	к сотворчеству	1	1
527	все равно	1	1
528	с тем	1	1
529	чувствую себя	1	1
530	и уже	1	1
531	он и	2	1
532	функция художественного	1	1
533	художественного дискурса	1	1
534	литературного процесса	1	1
535	от художественного	1	1
536	оказывает существеннейшее	1	1
537	остается в	1	1
538	эстетическим субъектом	2	1
539	же я	1	1
540	в восприятии	1	1
541	и конец	1	1
542	хх века	11	1
543	или менее	1	1
544	в этих	1	1
545	все более	2	1
546	во время	1	1
547	осмысленно написанное	1	1
548	автором и	2	1
549	трех говорящего	1	1
550	и при	2	1
551	она сама	1	1
552	этой связи	1	1
553	и ее	2	1
554	сознания но	1	1
555	со всяким	1	1
556	в отношении	1	1
557	взгляд на	3	1
558	сущего вечного	1	1
559	эстетический адресат	1	1
560	жизни с	1	1
561	ключевая роль	1	1
562	творческих актов	1	1
563	взаимодействие автора	1	1
564	об отсутствии	2	1
565	акцентирует ее	1	1
566	одном из	2	1
567	процесса и	1	1
568	него не	2	1
569	втором случае	1	1
570	по характеристике	1	1
571	но он	1	1
572	жизни других	1	1
573	и эти	1	1
574	не требуется	1	1
575	свое незаместимое	1	1
576	о подлинном	1	1
577	нас к	2	1
578	например и	1	1
579	тому что	1	1
580	по мере	1	1
581	между людьми	2	1
582	а от	1	1
583	с миром	1	1
584	не менее	2	1
585	эстетической природы	1	1
586	произнесенное или	1	1
587	фактами а	1	1
588	и остается	1	1
589	текст литературного	1	1
590	сознания как	1	1
591	именно такова	1	1
592	в самых	1	1
593	другого эта	1	1
594	отрешенности от	1	1
595	однако если	3	1
596	нельзя не	1	1
597	о природе	2	1
598	созреет воспринимающее	1	1
599	личность а	1	1
600	такова что	1	1
601	наличествует и	1	1
602	всегда наличествует	1	1
603	во взаимоприятии	1	1
604	к концу	1	1
605	существенное расхождение	1	1
606	во всем	1	1
607	ему и	1	1
608	себе во	1	1
609	виртуальной границей	1	1
610	искусства всегда	2	1
611	но это	1	1
612	слова о	1	1
613	входят в	1	1
614	мы и	2	1
615	требуется чтобы	1	1
616	xx века	1	1
617	уже о	3	1
618	знаковом материале	1	1
619	начиная с	1	1
620	к себе	8	1
621	пространство и	1	1
622	эстетического адресата	1	1
623	этой причине	1	1
624	числе и	2	1
625	в событии	1	1
626	того о	1	1
627	его с	1	1
628	именно таков	1	1
629	я чувствую	1	1
630	оно не	2	1
631	говоря словами	3	1
632	этот путь	2	1
633	не одного	1	1
634	ни даже	1	1
635	цикла к	1	1
636	собственную личность	1	1
637	согласно р	1	1
638	но по	1	1
639	вне этого	1	1
640	в виду	1	1
641	но при	1	1
642	проявляется в	1	1
643	людей в	1	1
644	говоря уже	4	1
645	лирическому герою	2	1
646	события как	1	1
647	самим собою	1	1
648	только момента	1	1
649	определенным образом	1	1
650	духовно уже	1	1
651	как система	1	1
652	языка и	1	1
653	художественной культуры	5	1
654	чтобы быть	1	1
655	сознания с	2	1
656	со мною	1	1
657	это путь	2	1
658	на том	1	1
659	субъекта объекта	1	1
660	по этой	2	1
661	слово есть	1	1
662	по аналогии	2	1
663	в точке	1	1
664	соответствующую ей	1	1
665	сознания и	2	1
666	свой другой	1	1
667	высшая форма	3	1
668	продукт социального	1	1
669	общественного сознания	2	1
670	том как	1	1
671	события особого	1	1
672	раз качественно	1	1
673	в.т и	2	1
674	которое подобно	1	1
675	в диалог	1	1
676	как говаривал	1	1
677	и всякого	1	1
678	и эстетический	1	1
679	роевого сознания	1	1
680	события социокультурного	1	1
681	знает категории	1	1
682	в глубине	2	1
683	творческую рефлексию	1	1
684	с целым	1	1
685	> как	1	1
686	познания и	1	1
687	и парадигматикой	1	1
688	и т.д	1	1
689	внимание на	2	1
690	на художественную	1	1
691	говорит об	1	1
692	слова как	1	1
693	но мы	1	1
694	миф в	1	1
695	другого как	1	1
696	себя самого	1	1
697	с хаосом	1	1
698	аналогии с	1	1
699	как было	1	1
700	времени в	1	1
701	на точку	1	1
702	от автора	1	1
703	воспринимающее сознание	1	1
704	восходит к	1	1
705	уже сущего	1	1
706	по слову	1	1
707	произведение является	1	1
708	однако с	1	1
709	его существования	2	1
710	аналогичным образом	1	1
711	складывается из	2	1
712	творчества в	1	1
713	когда оно	1	1
714	эти два	1	1
715	искусства к	1	1
716	читателя и	2	1
717	во всей	2	1
718	и оказывает	1	1
719	этом как	1	1
720	и только	2	1
721	представляется автору	1	1
722	действительно произнесенное	1	1
723	наконец в	3	1
724	третьего слушателя	1	1
725	которая и	1	1
726	объективную данность	1	1
727	очевидным образом	1	1
728	в ту	2	1
729	и иных	1	1
730	все время	3	1
731	от иных	1	1
732	вплоть до	2	1
733	человека как	1	1
734	которой в	1	1
735	творческого акта	1	1
736	тех пор	1	1
737	герой в	2	1
738	и подсказывает	1	1
739	другого не	1	1
740	своей сущности	1	1
741	события отсюда	1	1
742	не само	1	1
743	друг друга	1	1
744	границей к	1	1
745	бы личность	1	1
746	входит в	4	1
747	может оказаться	1	1
748	бытия в	2	1
749	и жизни	3	1
750	все они	2	1
751	в эстетическом	1	1
752	личного самоопределения	1	1
753	намерения творческих	1	1
754	так что	1	1
755	для всех	1	1
756	связи с	2	1
757	говорящего автора	1	1
758	свою родину	1	1
759	то и	1	1
760	интенциональные намерения	1	1
761	и продукт	1	1
762	в итоге	1	1
763	может наиболее	1	1
764	чтобы он	2	1
765	за свой	2	1
766	оно в	1	1
767	к объективности	1	1
768	объекта при	1	1
769	во втором	2	1
770	а то	1	1
771	двух основных	1	1
772	как писал	2	1
773	или даже	1	1
774	чем обратиться	1	1
775	за ним	2	1
776	к своим	2	1
777	только одно	1	1
778	без такого	1	1
779	становится слово	1	1
780	каждая личность	1	1
781	человеческой субъективности	1	1
782	к чему-то	1	1
783	постановка проблемы	1	1
784	это размежевание	1	1
785	в одном	4	1
786	адресата и	1	1
787	новое эстетическое	1	1
788	говорят героя	1	1
789	у него	1	1
790	как раз	2	1
791	есть выражение	1	1
792	и вместе	2	1
793	легко можно	1	1
794	чем говорят	1	1
795	и напротив	2	1
796	самому в	1	1
797	только на	1	1
798	собою не	1	1
799	она и	2	1
800	и даже	2	1
801	в истинном	1	1
802	даже не	1	1
803	влияние на	1	1
804	может и	1	1
805	являет собой	1	1
806	оказывается своего	1	1
807	или иначе	2	1
808	повторения и	1	1
809	вслед за	3	1
810	ком или	1	1
811	и быть	1	1
812	или словами	3	1
813	что для	1	1
814	его из	1	1
815	к человеку	1	1
816	в соответствии	3	1
817	когда созреет	1	1
818	превращается в	1	1
819	устремляются интенциональные	1	1
820	не было	1	1
821	бы послужить	1	1
822	заранее создавал	1	1
823	не означает	2	1
824	однако его	1	1
825	напротив к	1	1
826	известную цельность	1	1
827	индивидуальная целостность	1	1
828	воплощению духовно	1	1
829	и следовало	1	1
830	социокультурного взаимодействия	1	1
831	о чем	3	1
832	говорит лишь	1	1
833	внутренним пространством	1	1
834	не об	1	1
835	если не	2	1
836	в связи	1	1
837	как представляется	1	1
838	ко всем	1	1
839	соотносима с	1	1
840	как это	3	1
841	путь от	1	1
842	в лице	2	1
843	обладающий собственной	1	1
844	все моменты	1	1
845	диалог с	2	1
846	прислушаемся к	1	1
847	субъектом только	1	1
848	к персонажу	1	1
849	к своему	1	1
850	для искусства	1	1
851	от воспринимающего	1	1
852	природе того	1	1
853	словно бы	1	1
854	во взаимоотражении	1	1
855	содержат в	1	1
856	бродский в	3	1
857	за рамки	1	1
858	воспринимающем сознании	1	1
859	я с	3	1
860	как говорилось	1	1
861	свою другость	1	1
862	мира с	1	1
863	с субъектом	1	1
864	предмету требуется	1	1
865	с этой	2	1
866	воплощаясь в	1	1
867	еще раз	2	1
868	речевого общения	1	1
869	творческого сознания	1	1
870	стать самим	1	1
871	меня я	1	1
872	как может	1	1
873	перед нами	1	1
874	к другим	1	1
875	реальность а	1	1
876	то именно	1	1
877	целостности доступной	1	1
878	глубине души	1	1
879	и для	4	1
880	еще одна	1	1
881	искусства как	1	1
882	всего произведения	1	1
883	должен найти	1	1
884	прежде чем	1	1
885	и от	1	1
886	всё что	1	1
887	я всегда	1	1
888	мира и	2	1
889	о котором	1	1
890	человек и	1	1
891	но одновременно	2	1
892	я не	2	1
893	но отнюдь	1	1
894	хотя и	4	1
895	как сам	1	1
896	на первый	1	1
897	для нас	1	1
898	со второй	2	1
899	той виртуальной	1	1
900	причастности внутренней	1	1
901	в литературной	1	1
902	из текста	1	1
903	его уже	1	1
904	физическому воплощению	1	1
905	бежит повторения	1	1
906	же в	2	1
907	позиции субъекта	1	1
908	не я	2	1
909	в своих	2	1
910	в заключительном	1	1
911	среди других	1	1
912	отталкиваясь от	1	1
913	жизни в	4	1
914	собою без	1	1
915	все еще	3	1
916	в свою	2	1
917	в ые	2	1
918	в романе	3	1
919	или осмысленно	1	1
920	тайна личности	1	1
921	не знает	2	1
922	отношением к	2	1
923	совершенно не	3	1
924	время учитывает	1	1
925	к его	1	1
926	всеобщего личного	1	1
927	к собеседнику	1	1
928	иного я	1	1
929	взаимоотражении во	1	1
930	из этого	1	1
931	к физическому	1	1
932	своей нобелевской	1	1
933	в действительности	1	1
934	воспринимающего субъекта	1	1
935	жизни и	3	1
936	а я	3	1
937	ее в	2	1
938	особенность эстетического	1	1
939	в ссср	1	1
940	героя как	2	1
941	они не	1	1
942	вот этот	1	1
943	который не	1	1
944	этой точки	1	1
945	на интерсубъективную	1	1
