N	2gram	Voloshinov_1	Myslijsy
186	рядом с	2	3
187	далеко не	4	3
188	и тогда	1	3
189	в эту	2	3
190	в этих	2	3
191	и при	3	3
192	но во	1	3
193	быть не	1	3
194	в ней	5	3
195	и притом	1	3
196	на него	4	3
197	в каком	3	3
198	оно не	2	3
199	если мы	5	3
200	те же	4	3
201	мог бы	1	3
202	представлений и	2	3
203	мы в	1	3
204	и вообще	1	3
205	находится в	3	3
206	на вопрос	1	3
207	но мы	2	3
208	которые мы	2	3
209	и во	1	3
210	и у	6	3
211	одно из	3	3
212	не так	1	3
213	что на	1	3
214	на ней	1	3
215	одной стороны	1	3
216	мы говорим	1	3
217	слова и	2	3
218	но это	2	3
219	к другим	2	3
220	и для	2	3
221	и от	1	3
222	и все	4	3
223	с ними	4	3
224	одною из	1	3
225	все что	9	3
226	как на	3	3
227	в движение	1	2
228	таком случае	2	2
229	самом деле	7	2
230	на самом	2	2
231	воспоминания о	2	2
232	и есть	2	2
233	на две	3	2
234	когда это	1	2
235	отношения к	2	2
236	этот взгляд	1	2
237	вопрос о	1	2
238	мы легко	1	2
239	изменение в	1	2
240	нашей души	1	2
241	с его	8	2
242	то мы	1	2
243	совсем не	5	2
244	не то	1	2
245	только потому	1	2
246	не все	1	2
247	с которыми	2	2
248	по отношению	11	2
249	в общем	1	2
250	за пределы	2	2
251	общего с	1	2
252	все эти	9	2
253	в нашем	3	2
254	и тот	2	2
255	а скорее	1	2
256	всех этих	5	2
257	но вместе	2	2
258	одной и	1	2
259	и по	5	2
260	на этом	5	2
261	одно и	1	2
262	но все	2	2
263	такого же	1	2
264	связанные с	2	2
265	в другом	1	2
266	где оно	3	2
267	чувства к	2	2
268	может стать	3	2
269	нам до	1	2
270	в жизни	5	2
271	само собою	1	2
272	этого не	2	2
273	мы знаем	7	2
274	и чувств	2	2
275	должно быть	2	2
276	что такое	3	2
277	они служат	1	2
278	как совокупность	1	2
279	и той	1	2
280	мы находим	1	2
281	их в	2	2
282	для нее	1	2
283	остановимся на	1	2
284	тому что	3	2
285	и его	15	2
286	что с	1	2
287	есть прежде	1	2
288	сказать что	6	2
289	самого начала	5	2
290	того чтобы	2	2
291	вытекает из	1	2
292	же время	5	2
293	к ней	2	2
294	животных и	1	2
295	от общего	1	2
296	у нас	3	2
297	две группы	3	2
298	превращается в	1	2
299	когда мы	1	2
300	во все	1	2
301	его с	1	2
302	это содержание	2	2
303	для образования	3	2
304	и это	1	2
305	оно может	3	2
306	что все	5	2
307	на другой	1	2
308	к нам	1	2
309	в собственном	2	2
310	в себя	5	2
311	с самого	7	2
312	что может	3	2
313	было в	1	2
314	после того	1	2
315	стремление к	2	2
316	может в	1	2
317	прикосновения к	1	2
318	и здесь	1	2
319	и поэтому	1	2
320	нас в	2	2
321	к больному	2	2
322	это было	1	2
323	которой мы	3	2
324	теперь уже	2	2
325	и следовательно	1	2
326	если это	1	2
327	не зная	1	2
328	одному человеку	1	2
329	один из	4	2
330	мы видим	1	2
331	в какой	1	2
332	в обществе	2	2
333	кроме этого	1	2
334	с нею	1	2
335	и они	1	2
336	в нашей	1	2
337	не дает	1	2
338	жизни ребенка	1	2
339	прибавить что	1	2
340	у него	3	2
341	связано с	1	2
342	к которому	1	2
343	такое же	1	2
344	а с	1	2
345	содержание его	4	2
346	себя и	3	2
347	между ними	2	2
348	как часть	1	2
349	не на	1	2
350	зависит от	1	2
351	для сознания	1	2
352	было для	1	2
353	при воспоминании	1	2
354	для их	1	2
355	с первого	1	2
356	так же	1	2
357	ко всем	1	2
358	и потому	8	2
359	как это	1	2
360	его содержание	1	2
361	или по	1	2
362	не сразу	1	2
363	влияния на	1	2
364	некоторое время	1	2
365	чем состоит	1	2
366	все это	5	2
367	общие черты	1	2
368	не знаем	1	2
369	в его	9	2
370	или в	1	2
371	между различными	1	2
372	души в	1	2
373	бы в	2	2
374	мы должны	7	2
375	его уже	1	2
376	хотя бы	7	2
377	но если	2	2
378	при других	1	2
379	чувства как	1	2
380	душевные потрясения	1	2
381	но эти	2	2
382	к этому	7	2
383	я и	6	1
384	можем определить	1	1
385	одним из	3	1
386	отношение к	7	1
387	чтобы не	2	1
388	с новыми	1	1
389	не видим	1	1
390	телу и	2	1
391	связи между	1	1
392	тех же	1	1
393	бы для	1	1
394	и так	1	1
395	нашей душевной	2	1
396	и до	3	1
397	должна быть	1	1
398	собственном смысле	1	1
399	и связанное	1	1
400	и за	2	1
401	в самое	2	1
402	мы уже	5	1
403	себе как	1	1
404	что между	1	1
405	которую мы	1	1
406	уже более	1	1
407	из своих	1	1
408	единство и	3	1
409	перейти к	1	1
410	только это	1	1
411	оно есть	1	1
412	из того	2	1
413	которое не	1	1
414	мы и	4	1
415	с мыслью	2	1
416	и заставляет	1	1
417	и образуют	1	1
418	так а	1	1
419	корень всех	1	1
420	всех сторон	1	1
421	и совсем	1	1
422	и самого	1	1
423	в отличие	1	1
424	хотя с	1	1
425	бы то	1	1
426	близко к	1	1
427	этим не	1	1
428	сознания а	1	1
429	не без	3	1
430	но конечно	1	1
431	в ее	4	1
432	видели что	1	1
433	мы будем	1	1
434	но как	1	1
435	заметим что	1	1
436	друг на	1	1
437	ответ на	2	1
438	себе и	1	1
439	отличие от	1	1
440	пор говоря	1	1
441	и чем	1	1
442	только путем	1	1
443	жизнь организма	1	1
444	человек может	2	1
445	один и	2	1
446	случаев но	1	1
447	последнего не	1	1
448	в истории	3	1
449	в одной	2	1
450	дает нам	2	1
451	для всех	2	1
452	однако не	1	1
453	перед нами	1	1
454	испытывает человек	1	1
455	что по	1	1
456	и наконец	10	1
457	психологии но	1	1
458	в противоположность	1	1
459	этой цели	1	1
460	от этого	1	1
461	в этот	4	1
462	то в	1	1
463	представлял себе	1	1
464	точкой зрения	1	1
465	бы и	2	1
466	сознание с	1	1
467	мы при	1	1
468	он в	1	1
469	на душу	1	1
470	не обращать	1	1
471	только на	2	1
472	с их	3	1
473	остановиться на	1	1
474	его и	2	1
475	человек не	2	1
476	в наших	1	1
477	роли в	2	1
478	с чувством	2	1
479	не следует	2	1
480	по-видимому не	1	1
481	он не	4	1
482	который они	1	1
483	действуют на	1	1
484	есть именно	1	1
485	он должен	2	1
486	какие именно	1	1
487	не к	1	1
488	страдания и	1	1
489	из виду	1	1
490	несомненно что	1	1
491	для ребенка	2	1
492	законы образования	2	1
493	из него	2	1
494	прежде чем	1	1
495	последнее слово	1	1
496	нам известно	1	1
497	всех отношениях	1	1
498	то ни	1	1
499	как они	1	1
500	вывести из	2	1
501	все наше	1	1
502	различие между	1	1
503	же касается	1	1
504	об этом	4	1
505	связанных с	4	1
506	и с	7	1
507	сознание не	1	1
508	рождается вместе	1	1
509	на каком	1	1
510	входит в	1	1
511	но их	1	1
512	в переводе	1	1
513	которыми оно	1	1
514	приходит в	2	1
515	делает его	1	1
516	тела в	1	1
517	ни в	6	1
518	не всегда	4	1
519	во внимание	1	1
520	мы видели	5	1
521	жизни но	2	1
522	чем в	1	1
523	в развитии	4	1
524	форма и	1	1
525	которое тоже	1	1
526	особенно для	1	1
527	лучше всего	1	1
528	что значит	2	1
529	в связь	1	1
530	можно сказать	4	1
531	таким же	1	1
532	а как	1	1
533	в такой	1	1
534	и без	1	1
535	же это	1	1
536	это только	2	1
537	не хотим	1	1
538	с точки	10	1
539	состояние организма	1	1
540	себе оно	1	1
541	на первых	2	1
542	мысли и	4	1
543	знаем что	3	1
544	не исчерпывается	1	1
545	на место	3	1
546	значение для	2	1
547	внутренней речи	3	1
548	поэтому в	1	1
549	не будем	2	1
550	которые в	1	1
551	такую же	1	1
552	страха и	1	1
553	друг другу	1	1
554	и эти	1	1
555	на другую	1	1
556	возможно только	2	1
557	всякому другому	1	1
558	же такое	2	1
559	можем сказать	2	1
560	и форма	1	1
561	раз и	1	1
562	рода в	1	1
563	таких случаях	2	1
564	это чувство	1	1
565	в таких	3	1
566	это дает	1	1
567	значению слова	1	1
568	дело в	2	1
569	на себе	1	1
570	к этим	2	1
571	в самых	2	1
572	только не	1	1
573	ничего не	2	1
574	производит на	1	1
575	находятся в	1	1
576	этих двух	2	1
577	известно из	1	1
578	не замечать	1	1
579	или как	3	1
580	сознание даже	1	1
581	мыслей и	1	1
582	и им	1	1
583	все стороны	1	1
584	ровно ничего	1	1
585	все члены	1	1
586	или при	1	1
587	но теперь	1	1
588	другой но	1	1
589	уже и	1	1
590	тела и	1	1
591	которая по	1	1
592	разложения и	2	1
593	сразу и	1	1
594	же чувства	1	1
595	известной степени	1	1
596	к себе	3	1
597	конец его	1	1
598	похож на	1	1
599	про себя	1	1
600	и другой	1	1
601	к тому	4	1
602	бы он	3	1
603	делает невозможным	1	1
604	он никогда	1	1
605	время сна	1	1
606	что при	2	1
607	на это	1	1
608	ничего общего	2	1
609	должен быть	2	1
610	из всего	1	1
611	как мы	10	1
612	не делает	1	1
613	но при	1	1
614	организме и	2	1
615	без всякого	1	1
616	которые на	2	1
617	могут и	1	1
618	знаем только	1	1
619	не говорит	1	1
620	только то	3	1
621	всего к	3	1
622	степени и	1	1
623	обращать внимания	1	1
624	это для	1	1
625	как с	1	1
626	субъективное и	1	1
627	начала и	1	1
628	во многом	2	1
629	сознания и	5	1
630	по сравнению	1	1
631	на них	1	1
632	чтобы вызвать	1	1
633	разумеется что	1	1
634	и внешней	1	1
635	на ряд	1	1
636	в содержании	1	1
637	все его	2	1
638	связанное с	2	1
639	похожим на	1	1
640	со всех	1	1
641	переводе на	1	1
642	содержание этого	1	1
643	человек есть	1	1
644	именно с	1	1
645	др и	1	1
646	его жизни	6	1
647	одного из	1	1
648	делает возможным	1	1
649	всякого участия	1	1
650	любви к	1	1
651	отчета в	1	1
652	по их	1	1
653	нельзя ни	1	1
654	заключается в	1	1
655	это второе	1	1
656	всегда может	2	1
657	ее от	1	1
658	эта сила	2	1
659	организма и	3	1
660	при исследовании	1	1
661	насколько оно	1	1
662	во втором	3	1
663	психологическая теория	1	1
664	мы ни	1	1
665	на одном	1	1
666	которое делает	1	1
667	ни об	2	1
668	не более	1	1
669	внутри организма	1	1
670	все в	1	1
671	в бессознательном	2	1
672	слов и	1	1
673	сознания таким	1	1
674	к сознанию	2	1
675	может иметь	1	1
676	к нему	7	1
677	что представляется	1	1
678	но так	1	1
679	с себя	1	1
680	оно и	6	1
681	время когда	1	1
682	и быть	1	1
683	непосредственно из	2	1
684	его место	1	1
685	наше время	1	1
686	по мнению	6	1
687	к психологии	2	1
688	именно на	1	1
689	со всеми	3	1
690	человека с	2	1
691	впасть в	1	1
692	для врача	1	1
693	конечно не	3	1
694	в большинстве	4	1
695	этом как	1	1
696	большинстве случаев	5	1
697	при помощи	1	1
698	величинами и	1	1
699	нам все	1	1
700	есть та	1	1
701	цели и	2	1
702	но повторяем	1	1
703	этом мы	3	1
704	нашем сознании	1	1
705	с собою	1	1
706	к человеку	1	1
707	о чувственности	1	1
708	других обстоятельствах	1	1
709	этот последний	1	1
710	в особенности	1	1
711	таком виде	1	1
712	в другой	1	1
713	а эта	1	1
714	не связано	1	1
715	более поражает	1	1
716	и начинается	2	1
717	мы привыкли	1	1
718	мыслей которые	2	1
719	на ее	1	1
720	что человек	1	1
721	именно в	3	1
722	этого значения	1	1
723	и прежде	5	1
724	убедить в	1	1
725	во второй	5	1
726	на которые	1	1
727	всякого человека	1	1
728	и др	8	1
729	внимание от	1	1
730	на друга	1	1
731	например это	1	1
732	нам совершенно	1	1
733	и психологии	1	1
734	нашего сознания	3	1
735	была бы	1	1
736	на основании	2	1
737	человека или	1	1
738	ребенка и	1	1
739	в психологическом	1	1
740	то она	1	1
741	вызывает в	1	1
742	душевного развития	1	1
743	все то	2	1
744	человека к	2	1
745	же с	2	1
746	вопрос этот	1	1
747	к своему	1	1
748	остается и	1	1
749	сравнению с	1	1
750	мы считаем	1	1
751	в течение	2	1
752	прорывается в	1	1
753	это есть	1	1
754	что же	4	1
755	совсем другой	1	1
756	форме что	1	1
757	в первой	1	1
758	что как	1	1
759	ни одно	1	1
760	распадается на	1	1
761	имеют только	1	1
762	так сильно	1	1
763	этом случае	1	1
764	его собственный	1	1
765	в условиях	3	1
766	и о	3	1
767	занимает в	1	1
768	между собой	4	1
769	же значение	1	1
770	рассматривать как	1	1
771	независимое от	1	1
772	какой именно	1	1
773	сходство с	1	1
774	душе человека	5	1
775	в наше	1	1
776	в более	3	1
777	это уже	1	1
778	при таком	1	1
779	необходимость его	1	1
780	формы и	2	1
781	или только	2	1
782	мы только	1	1
783	которого они	2	1
784	никогда бы	1	1
785	это как	3	1
786	их при	1	1
787	это часто	1	1
788	и совершенно	1	1
789	тем более	1	1
790	которое должно	1	1
791	все они	2	1
792	но всегда	1	1
793	и бессознательное	5	1
794	сознание или	1	1
795	к ее	1	1
796	чувства или	1	1
797	связь с	4	1
798	сознании или	1	1
799	его к	1	1
800	слово в	1	1
801	но эта	1	1
802	в органах	1	1
803	из тех	1	1
804	говорит нам	1	1
805	от всех	1	1
806	речи и	1	1
807	в последнем	1	1
808	есть и	2	1
809	только о	1	1
810	который не	1	1
811	и представления	1	1
812	ребенку с	1	1
813	в заключение	3	1
814	которой происходит	1	1
815	одном плане	1	1
816	жизни и	5	1
817	можем не	1	1
818	ни на	2	1
819	ее в	2	1
820	в своих	4	1
821	то оно	1	1
822	которое испытывает	1	1
823	в процессе	4	1
824	и ни	1	1
825	снова и	2	1
