N	2gram	Losev_Prob_5	Analitik
188	между тем	2	2
189	в его	12	2
190	борьбе с	2	2
191	вообще и	2	2
192	того что	3	2
193	один из	2	2
194	для всех	1	2
195	в поэзии	1	2
196	свидетельствует о	2	2
197	по выражению	1	2
198	связывается с	1	2
199	одно из	1	2
200	и их	5	2
201	в одном	3	2
202	вовсе не	8	2
203	не о	1	2
204	уже и	2	2
205	здесь в	2	2
206	вслед за	2	2
207	превращается в	1	2
208	и стал	1	2
209	была бы	2	2
210	о чем	1	2
211	вместе с	7	2
212	так же	5	2
213	к его	1	2
214	к своему	1	2
215	впрочем еще	1	2
216	такого рода	2	2
217	в ответ	1	2
218	по существу	2	2
219	тех или	2	2
220	и для	6	2
221	в двух	1	2
222	внимание на	3	2
223	еще более	3	2
224	личности и	1	2
225	от своего	1	2
226	сказать что	9	2
227	другой стороны	6	2
228	об этих	1	2
229	все что	2	2
230	к этому	2	2
231	в таком	2	2
232	в роли	2	2
233	и наиболее	2	1
234	и т	1	1
235	также и	12	1
236	самом деле	2	1
237	к другому	1	1
238	по его	2	1
239	тема здесь	1	1
240	мы уже	1	1
241	их и	1	1
242	с более	1	1
243	на первом	3	1
244	на место	1	1
245	что иное	3	1
246	не вполне	1	1
247	нечего делать	2	1
248	я не	2	1
249	все того	2	1
250	они были	1	1
251	но даже	4	1
252	и самого	3	1
253	анализа с	1	1
254	собой он	1	1
255	иное как	3	1
256	нам представляется	1	1
257	миф о	5	1
258	в чем	2	1
259	тем как	2	1
260	начале и	1	1
261	не требует	1	1
262	и всего	1	1
263	совсем не	3	1
264	то он	1	1
265	и всякий	1	1
266	тех же	1	1
267	не все	2	1
268	рассказывает как	1	1
269	тут же	6	1
270	сама по	1	1
271	не принимает	1	1
272	никогда он	1	1
273	этой стороны	1	1
274	однако не	1	1
275	на краю	3	1
276	в полном	1	1
277	когда он	2	1
278	и наконец	1	1
279	дается в	1	1
280	его к	1	1
281	уже содержит	1	1
282	тем же	3	1
283	есть на	1	1
284	в которой	5	1
285	бы и	1	1
286	бы с	2	1
287	другого как	2	1
288	так или	1	1
289	и черный	1	1
290	все эти	2	1
291	бы не	3	1
292	из этих	1	1
293	в сновидениях	1	1
294	поскольку в	3	1
295	в главе	1	1
296	рассказ о	1	1
297	раз в	2	1
298	говорит не	1	1
299	и те	1	1
300	но на	1	1
301	быть только	3	1
302	по словам	2	1
303	бы от	1	1
304	в нем	6	1
305	у а	1	1
306	а скорее	2	1
307	сказали мне	1	1
308	всех этих	1	1
309	и появляется	1	1
310	не к	2	1
311	не как	1	1
312	в силу	5	1
313	борьбу с	2	1
314	на свободу	1	1
315	которая определяет	1	1
316	i в	1	1
317	чтобы в	1	1
318	то самое	1	1
319	никому не	1	1
320	и по	1	1
321	его до	1	1
322	тут не	1	1
323	оказывается объектом	1	1
324	что такой	2	1
325	об этом	4	1
326	времени и	1	1
327	входит в	1	1
328	это не	2	1
329	то все	1	1
330	например с	1	1
331	только одно	1	1
332	ни в	4	1
333	в них	2	1
334	к которым	1	1
335	далеко не	4	1
336	но лишь	1	1
337	мифа о	19	1
338	говорится о	4	1
339	такой же	1	1
340	нисколько не	5	1
341	со всей	2	1
342	но я	1	1
343	и при	1	1
344	таким же	1	1
345	в следующем	1	1
346	в такой	1	1
347	имеется в	1	1
348	одним и	1	1
349	жизнь и	3	1
350	была названа	1	1
351	что я	1	1
352	умом и	1	1
353	вплоть до	1	1
354	в краткой	1	1
355	и более	2	1
356	мере в	2	1
357	однако в	3	1
358	что этот	5	1
359	тому что	1	1
360	раз и	2	1
361	во-первых это	1	1
362	с теми	1	1
363	и другое	3	1
364	хотелось бы	1	1
365	тогда когда	4	1
366	было не	1	1
367	которого он	1	1
368	и имеет	1	1
369	но только	3	1
370	для всего	1	1
371	он с	1	1
372	что ни	1	1
373	только и	3	1
374	именно с	1	1
375	глядя на	1	1
376	как она	1	1
377	по своей	2	1
378	людей не	2	1
379	потому что	13	1
380	связи с	7	1
381	которая по	1	1
382	а мы	1	1
383	у нас	7	1
384	которых он	1	1
385	если он	2	1
386	и другой	2	1
387	с явным	1	1
388	его за	2	1
389	уже было	1	1
390	указывает на	3	1
391	как человек	1	1
392	он видит	3	1
393	для себя	5	1
394	некоторой степени	4	1
395	и о	5	1
396	и тогда	2	1
397	в виду	3	1
398	в ее	3	1
399	все прочие	1	1
400	отвлечься от	1	1
401	это путь	1	1
402	и исторически	1	1
403	он сначала	1	1
404	с первым	1	1
405	в образе	1	1
406	судьбы и	1	1
407	в отношении	3	1
408	что нам	1	1
409	здесь он	1	1
410	речи самого	1	1
411	веры в	1	1
412	в последней	1	1
413	поэтому в	1	1
414	и пространстве	1	1
415	нас и	2	1
416	весьма существенно	1	1
417	является по	2	1
418	и здесь	1	1
419	является весьма	1	1
420	мы могли	1	1
421	в другом	3	1
422	но к	1	1
423	они оказываются	1	1
424	и что	6	1
425	но одна	1	1
426	среди всех	1	1
427	что его	3	1
428	но когда	1	1
429	заключительная фраза	1	1
430	восходит к	1	1
431	к нему	3	1
432	с его	1	1
433	в драме	2	1
434	или иначе	1	1
435	от них	2	1
436	и ф	1	1
437	искусство не	1	1
438	именно она	2	1
439	выступает как	1	1
440	это лишь	1	1
441	из одних	1	1
442	в литературе	1	1
443	что здесь	2	1
444	автор этой	1	1
445	что очень	1	1
446	ее уже	1	1
447	зная что	1	1
448	тот же	3	1
449	менее в	1	1
450	нуждается в	1	1
451	в какой	2	1
452	хотя бы	2	1
453	христианин в	1	1
454	и после	3	1
455	который в	9	1
456	и ее	1	1
457	творца а	1	1
458	же и	1	1
459	этот вопрос	1	1
460	он состоит	1	1
461	уже в	2	1
462	вопроса о	1	1
463	то и	2	1
464	больше не	1	1
465	в начале	3	1
466	существования и	1	1
467	на этих	1	1
468	у того	1	1
469	за ним	1	1
470	который как	1	1
471	страсть к	1	1
472	так как	6	1
473	с настоящим	1	1
474	и оказывается	1	1
475	к ним	1	1
476	до некоторой	4	1
477	составных частей	1	1
478	как его	1	1
479	имеется еще	2	1
480	характерны для	1	1
481	обращением к	1	1
482	глубине и	1	1
483	и речи	2	1
484	даже не	1	1
485	и из	1	1
486	как у	1	1
487	в свою	2	1
488	еще и	4	1
489	с небом	2	1
490	но о	1	1
491	себя и	1	1
492	снижение не	1	1
493	нового времени	4	1
494	совмещается с	1	1
495	его из	1	1
496	говорит я	1	1
497	в рассказе	1	1
498	зависит от	1	1
499	ниже в	1	1
500	в третьей	1	1
501	его гибели	1	1
502	а так	1	1
503	что хотя	1	1
504	хотя он	1	1
505	мира в	3	1
506	если не	4	1
507	в связи	7	1
508	но оно	1	1
509	и потому	1	1
510	однако для	2	1
511	который мы	1	1
512	глаза а	1	1
513	имеется целая	1	1
514	слова он	1	1
515	и терпит	1	1
516	в тех	1	1
517	здесь совершенно	1	1
518	для человека	1	1
519	да и	2	1
520	указание на	1	1
521	я с	1	1
522	и называет	1	1
523	поскольку сам	1	1
524	том смысле	1	1
525	с этой	2	1
526	только для	2	1
527	между прочим	1	1
528	перед нами	1	1
529	фигуры и	1	1
530	в мировой	1	1
531	и сама	2	1
532	то можно	1	1
533	прежде чем	2	1
534	представляется что	1	1
535	его не	2	1
536	а все	1	1
537	человек и	2	1
538	себя самого	2	1
539	для нас	10	1
540	от него	1	1
541	или нет	1	1
542	тем более	1	1
543	и как	6	1
544	мы должны	1	1
545	зрения в	1	1
546	будто бы	5	1
547	не забывает	1	1
548	но это	1	1
549	только что	1	1
550	однако на	2	1
551	ощущал свою	1	1
552	же в	3	1
553	а о	1	1
554	в романе	1	1
555	героя и	1	1
556	с ней	1	1
557	из тех	2	1
558	состоит из	1	1
559	остается на	2	1
560	по одному	1	1
561	не что	3	1
562	из этого	4	1
563	ли он	2	1
564	на это	1	1
565	просто не	1	1
566	ее в	2	1
567	этой точки	1	1
568	это в	1	1
569	значение в	1	1
570	точно так	3	1
571	смысле что	1	1
