N	2gram	Losev_Prob_3	Tvorches
151	и если	6	2
152	а скорее	1	2
153	едва ли	5	2
154	и по	2	2
155	не считать	4	2
156	при помощи	8	2
157	особенно в	1	2
158	которой он	1	2
159	в такой	1	2
160	не столько	2	2
161	классической литературы	1	2
162	в отличие	2	2
163	точку зрения	1	2
164	т ii	1	2
165	у тургенева	2	2
166	не менее	10	2
167	из нас	1	2
168	как о	5	2
169	на него	1	2
170	в процессе	2	2
171	а во	1	2
172	другой стороны	5	2
173	с полным	4	2
174	целом и	1	2
175	что на	1	2
176	однако это	2	2
177	у нас	10	2
178	и далее	1	2
179	если у	1	2
180	могут быть	2	2
181	более не	1	2
182	же не	2	2
183	и что	7	2
184	не стоит	2	2
185	в литературной	1	2
186	и только	6	2
187	крайней мере	5	2
188	всяком случае	6	2
189	в ту	1	2
190	все время	1	2
191	а н	1	2
192	в литературе	1	2
193	д и	4	2
194	всякого рода	4	2
195	только в	19	2
196	и ее	3	2
197	не мешает	3	2
198	точка зрения	1	2
199	себя в	2	2
200	и у	2	2
201	уже в	3	2
202	в виде	6	2
203	или даже	5	2
204	и других	1	2
205	из них	2	2
206	не так	3	2
207	в одном	1	2
208	вовсе не	37	2
209	друг друга	2	2
210	только с	4	2
211	отличие от	3	2
212	с другой	7	2
213	не было	5	2
214	на этот	4	2
215	не означает	1	2
216	зависит от	1	2
217	по крайней	5	2
218	в произведениях	1	2
219	и вообще	8	2
220	в частности	2	2
221	начиная с	1	2
222	образ и	3	2
223	в первой	1	2
224	только для	1	2
225	и тогда	3	2
226	вообще говоря	1	2
227	это уже	3	2
228	в руки	1	2
229	в основе	2	2
230	ни к	3	2
231	с другими	3	2
232	к самому	2	2
233	но если	6	2
234	и без	4	2
235	из этого	3	2
236	но эти	1	2
237	в искусстве	4	2
238	однако эти	1	2
239	во всяком	9	2
240	чем было	1	1
241	речь идет	1	1
242	художественного произведения	14	1
243	как его	1	1
244	не остается	1	1
245	он более	1	1
246	только потому	2	1
247	это и	7	1
248	мы говорим	4	1
249	в первом	1	1
250	почти всегда	2	1
251	действительности и	1	1
252	и за	2	1
253	становиться на	1	1
254	мы уже	4	1
255	той же	1	1
256	еще нет	2	1
257	из всех	1	1
258	и значение	3	1
259	из всего	1	1
260	у гоголя	8	1
261	что если	1	1
262	это казалось	1	1
263	не вполне	1	1
264	в самих	2	1
265	мы и	2	1
266	то это	10	1
267	какой-то другой	1	1
268	сказать о	1	1
269	же что	1	1
270	первого взгляда	3	1
271	из действительности	1	1
272	нечто более	2	1
273	литературы и	2	1
274	между собой	1	1
275	быть в	2	1
276	не был	2	1
277	писателя а	1	1
278	к целому	1	1
279	ведь тоже	3	1
280	во всех	2	1
281	и и	1	1
282	но как	4	1
283	а только	5	1
284	словами что	1	1
285	и всякий	1	1
286	с присущей	1	1
287	в противоречии	1	1
288	не все	1	1
289	присущей ему	1	1
290	ответ на	1	1
291	есть по	1	1
292	него с	2	1
293	в жизни	1	1
294	или иное	2	1
295	другое и	1	1
296	взятая в	5	1
297	изображения и	1	1
298	чем же	4	1
299	но тоже	2	1
300	оказывается не	1	1
301	общего с	3	1
302	с этим	2	1
303	и нет	2	1
304	однако не	1	1
305	перед нами	8	1
306	третий раз	1	1
307	и как	3	1
308	не являются	2	1
309	новую жизнь	1	1
310	и к	6	1
311	и событий	1	1
312	и материальными	1	1
313	сливается с	1	1
314	еще на	2	1
315	что это	3	1
316	в известном	2	1
317	говорили что	1	1
318	в дрездене	1	1
319	из этих	1	1
320	смысл этого	1	1
321	античной мифологии	1	1
322	основе же	1	1
323	с их	2	1
324	вообще а	1	1
325	нами в	2	1
326	и до	2	1
327	но его	1	1
328	на то	3	1
329	а более	1	1
330	у а	1	1
331	например как	2	1
332	в прямом	1	1
333	мысли и	1	1
334	не говорит	1	1
335	или очень	1	1
336	после этого	1	1
337	от которого	1	1
338	о которой	1	1
339	поскольку он	1	1
340	и эти	1	1
341	в первую	3	1
342	не значит	3	1
343	эта последняя	2	1
344	важным и	1	1
345	идеи и	3	1
346	к одному	1	1
347	этого вопроса	1	1
348	не к	1	1
349	создает условия	1	1
350	несколько ниже	1	1
351	к выводу	1	1
352	можно было	4	1
353	что все	2	1
354	значение в	3	1
355	речи или	1	1
356	себя не	2	1
357	художественный образ	9	1
358	входит в	1	1
359	того или	6	1
360	заключается в	4	1
361	ней нет	1	1
362	первую очередь	3	1
363	образом если	1	1
364	было бы	8	1
365	то все	1	1
366	по себе	25	1
367	ведь в	2	1
368	мог бы	1	1
369	ни в	8	1
370	для них	2	1
371	в них	1	1
372	нет в	1	1
373	несмотря на	1	1
374	мы видели	2	1
375	жизни но	2	1
376	потому и	1	1
377	в один	1	1
378	остается в	1	1
379	перед собой	1	1
380	в саду	1	1
381	в этих	2	1
382	во время	1	1
383	от своего	1	1
384	это делает	1	1
385	древних греков	1	1
386	одной области	1	1
387	говорил о	1	1
388	знаем что	1	1
389	король лир	2	1
390	и о	5	1
391	является только	5	1
392	войне и	1	1
393	образом и	2	1
394	но он	1	1
395	общее положение	1	1
396	и более	2	1
397	произведения в	2	1
398	однако в	2	1
399	в таких	3	1
400	является так	1	1
401	зрения и	1	1
402	даже в	1	1
403	по улице	1	1
404	нас к	2	1
405	тому что	4	1
406	необходимо сказать	3	1
407	отдельно от	3	1
408	содержит в	3	1
409	автора и	1	1
410	вплоть до	1	1
411	дня и	1	1
412	участвует в	1	1
413	она не	3	1
414	что с	1	1
415	некоторого рода	10	1
416	правдой жизни	1	1
417	хотелось бы	1	1
418	дело в	4	1
419	она ни	2	1
420	на себе	3	1
421	д все	1	1
422	в идее	1	1
423	всей их	1	1
424	героев и	1	1
425	точно так	3	1
426	имеют дело	1	1
427	но только	6	1
428	чем не	3	1
429	не имеет	9	1
430	символическое значение	1	1
431	действительности но	2	1
432	однако такое	1	1
433	дает нам	2	1
434	к ней	1	1
435	и мире	1	1
436	и является	4	1
437	же он	1	1
438	со своим	2	1
439	то этот	1	1
440	не столь	1	1
441	как будто	3	1
442	именно потому	3	1
443	факта что	1	1
444	от их	1	1
445	свое собственное	2	1
446	представляется нам	1	1
447	идею и	1	1
448	от морали	1	1
449	не могут	1	1
450	во все	1	1
451	с красивой	1	1
452	и вполне	5	1
453	как только	3	1
454	только еще	3	1
455	к тому	3	1
456	что оно	2	1
457	всего что	1	1
458	бы он	1	1
459	той или	12	1
460	указывает на	7	1
461	его идею	1	1
462	если же	3	1
463	ничего общего	7	1
464	для себя	2	1
465	она дана	1	1
466	принцип который	1	1
467	именно эту	1	1
468	как мы	8	1
469	здесь необходимо	1	1
470	но при	1	1
471	у чехова	3	1
472	внимания ни	1	1
473	то или	3	1
474	то чтобы	1	1
475	только то	2	1
476	то время	4	1
477	в пределах	1	1
478	и элементарного	1	1
479	он сначала	1	1
480	в анализе	1	1
481	и давно	1	1
482	не с	1	1
483	ясно что	6	1
484	связан с	1	1
485	собой в	1	1
486	отлична от	1	1
487	которого у	1	1
488	к самой	1	1
489	с собой	3	1
490	когда в	3	1
491	в изображении	1	1
492	том как	2	1
493	в которые	1	1
494	что от	1	1
495	жизнь и	2	1
496	является в	2	1
497	поэтому в	1	1
498	означает что	1	1
499	образом в	1	1
500	но отнюдь	1	1
501	в виду	10	1
502	без которой	1	1
503	говорят что	1	1
504	произведения как	1	1
505	и здесь	5	1
506	в другом	2	1
507	нам представляется	2	1
508	второй план	1	1
509	нам хотелось	1	1
510	функционировать и	1	1
511	с одной	2	1
512	почему же	1	1
513	лишь в	1	1
514	мы понимаем	1	1
515	от автора	1	1
516	от него	2	1
517	истории в	1	1
518	и символа	3	1
519	писателя и	1	1
520	же о	1	1
521	а потому	1	1
522	не обязан	2	1
523	то мы	1	1
524	по разным	1	1
525	от этих	1	1
526	ли здесь	1	1
527	шире понятия	1	1
528	как она	2	1
529	условия для	1	1
530	такие термины	1	1
531	значит что	7	1
532	образом как	1	1
533	сразу же	2	1
534	образов и	3	1
535	конце своей	1	1
536	заключающийся в	1	1
537	нуждается в	1	1
538	идеологическим содержанием	1	1
539	как нечто	9	1
540	то в	3	1
541	даже если	2	1
542	то он	2	1
543	такое же	1	1
544	который в	2	1
545	их жизни	1	1
546	еще от	1	1
547	души и	1	1
548	том чтобы	1	1
549	не то	2	1
550	но сам	1	1
551	без этого	1	1
552	от одной	1	1
553	связи с	8	1
554	переходит в	2	1
555	не порождает	1	1
556	не можем	1	1
557	своим собственным	2	1
558	является не	2	1
559	свой собственный	3	1
560	был бы	1	1
561	сами по	6	1
562	отличен от	1	1
563	и никогда	1	1
564	как носитель	1	1
565	это общее	1	1
566	дальше в	1	1
567	как раз	8	1
568	не просто	23	1
569	что и	9	1
570	или иной	8	1
571	даже не	2	1
572	говорим о	3	1
573	а мы	2	1
574	и эту	1	1
575	термины как	1	1
576	не прав	1	1
577	представляет собою	1	1
578	и между	1	1
579	они отличаются	1	1
580	что для	3	1
581	нужно сказать	1	1
582	а главное	1	1
583	ни о	3	1
584	и исторической	1	1
585	нам нечто	1	1
586	всегда и	1	1
587	жизнь в	3	1
588	такое изображение	2	1
589	будет иметь	1	1
590	в связи	7	1
591	и имеет	1	1
592	уже давно	1	1
593	и она	1	1
594	эти слова	2	1
595	с первого	3	1
596	и особенно	2	1
597	не видно	1	1
598	как это	2	1
599	к другой	2	1
600	требует от	1	1
601	который на	1	1
602	он говорит	1	1
603	что за	1	1
604	он будет	2	1
605	такого рода	6	1
606	идейность и	1	1
607	что же	8	1
608	самого себя	3	1
609	о соотношении	1	1
610	в третий	1	1
611	духовной жизни	1	1
612	и такие	3	1
613	том смысле	3	1
614	в художественную	1	1
615	о принципе	1	1
616	этого слова	5	1
617	а к	2	1
618	такова же	1	1
619	отличается от	4	1
620	то ничего	1	1
621	ничего кроме	2	1
622	пока еще	2	1
623	этот образ	1	1
624	и для	2	1
625	поэтому нам	1	1
626	кроме него	1	1
627	для ее	2	1
628	этот принцип	1	1
629	представляется что	1	1
630	об отношении	1	1
631	в реалистическом	2	1
632	мы только	2	1
633	в результате	2	1
634	а все	1	1
635	это как	1	1
636	своей собственной	2	1
637	об этих	1	1
638	себя самого	1	1
639	ее и	2	1
640	для нас	16	1
641	но когда	2	1
642	жить и	1	1
643	а может	2	1
644	и ни	3	1
645	не должен	1	1
646	будто бы	3	1
647	и предметом	1	1
648	не есть	35	1
649	в целях	1	1
650	по поводу	2	1
651	и множество	1	1
652	с ней	5	1
653	сказать что	16	1
654	только как	1	1
655	была бы	1	1
656	совершенно не	4	1
657	идея в	1	1
658	которые сами	1	1
659	метафоры и	4	1
660	или иного	3	1
661	его именно	1	1
662	себе не	2	1
663	к другим	1	1
664	и другие	3	1
665	это понятие	2	1
666	нас не	5	1
667	как на	2	1
668	однако все	1	1
669	смысле что	3	1
