N	2gram	Bakhtin_Fr_5	Literetu
284	полноте и	1	1
285	должен был	1	1
286	не служит	1	1
287	даже по	1	1
288	она и	2	1
289	далеко не	1	1
290	и подобные	1	1
291	мы видели	7	1
292	между собою	4	1
293	здесь все	3	1
294	со всей	1	1
295	приближаются к	2	1
296	освобождает от	2	1
297	в своей	3	1
298	индивидуальной жизни	1	1
299	он должен	2	1
300	знает и	1	1
301	в отличие	2	1
302	от его	3	1
303	на три	1	1
304	видно в	1	1
305	но эта	2	1
306	он враг	1	1
307	обращение к	1	1
308	не его	1	1
309	но было	1	1
310	их в	1	1
311	свобода и	3	1
312	что этот	1	1
313	и вся	1	1
314	тому что	1	1
315	в отношении	2	1
316	о почти	1	1
317	но они	3	1
318	стихотворение в	1	1
319	возможным и	1	1
320	что ему	1	1
321	не имеет	3	1
322	того как	1	1
323	и притом	2	1
324	от жизни	1	1
325	свободы и	2	1
326	не могло	3	1
327	частного человека	1	1
328	и всегда	1	1
329	казалось бы	1	1
330	этих двух	1	1
331	есть не	1	1
332	со своим	1	1
333	связи с	6	1
334	не нужен	1	1
335	этот образ	1	1
336	что на	3	1
337	за ними	1	1
338	бытия как	1	1
339	все то	1	1
340	места для	1	1
341	не могут	2	1
342	всеми и	1	1
343	это конечно	1	1
344	в других	1	1
345	же самое	2	1
346	числе и	2	1
347	является одним	1	1
348	к тому	2	1
349	но за	1	1
350	в наши	1	1
351	на своей	1	1
352	время он	1	1
353	и юность	1	1
354	в последующие	1	1
355	ничего общего	1	1
356	своим языком	1	1
357	и о	4	1
358	более не	1	1
359	того чтобы	6	1
360	свою очередь	1	1
361	и завершителя	1	1
362	вечности и	1	1
363	здесь не	6	1
364	говорит и	2	1
365	некоторые другие	1	1
366	своей полноте	1	1
367	в особенности	2	1
368	и говорит	1	1
369	идет не	1	1
370	в пределах	2	1
371	приводит к	1	1
372	на том	2	1
373	и когда	1	1
374	в образе	1	1
375	можно было	4	1
376	с позиций	1	1
377	в последующих	1	1
378	во второй	2	1
379	жизнь и	2	1
380	поэтому в	1	1
381	с этого	1	1
382	в таком	1	1
383	находится в	1	1
384	движения и	1	1
385	вот почему	1	1
386	но мы	2	1
387	притом в	1	1
388	после того	1	1
389	можно сказать	2	1
390	основе своей	1	1
391	самому себе	1	1
392	времени в	1	1
393	второй половины	2	1
394	лет а	1	1
395	переходит в	2	1
396	не чувствует	1	1
397	бы в	4	1
398	стихи и	1	1
399	в ту	2	1
400	и мы	1	1
401	в жизнь	1	1
402	землю и	1	1
403	в новой	1	1
404	но зато	1	1
405	в традиции	1	1
406	которое мы	1	1
407	вольности в	1	1
408	здесь о	1	1
409	в большом	1	1
410	но то	1	1
411	мире и	1	1
412	в эти	2	1
413	же он	1	1
414	человека с	5	1
415	не можем	1	1
416	не все	1	1
417	мышления и	1	1
418	вся литература	1	1
419	где бы	1	1
420	мир в	1	1
421	земли и	1	1
422	себе в	1	1
423	руки и	1	1
424	бессмертие и	1	1
425	в прозе	1	1
426	мы находим	4	1
427	во всей	1	1
428	к той	1	1
429	он один	1	1
430	дороги по	1	1
431	рядом с	2	1
432	нет и	2	1
433	и стал	1	1
434	вином то	1	1
435	или иной	1	1
436	живой и	1	1
437	не поддается	1	1
438	как у	1	1
439	вопреки всем	1	1
440	не просто	1	1
441	именно в	3	1
442	к которому	1	1
443	и прежде	3	1
444	еще и	3	1
445	души и	1	1
446	из таких	1	1
447	в романе	11	1
448	говорит о	1	1
449	свободы от	1	1
450	кто не	2	1
451	более того	1	1
452	он становится	1	1
453	для этой	1	1
454	этой же	1	1
455	время она	1	1
456	так же	8	1
457	и потому	1	1
458	мы говорим	1	1
459	книге о	1	1
460	со словом	2	1
461	характера и	1	1
462	с миром	8	1
463	выход в	1	1
464	ни одно	1	1
465	в своем	11	1
466	в это	1	1
467	могло не	2	1
468	его в	5	1
469	и от	4	1
470	и некоторые	1	1
471	своей жизни	2	1
472	как некий	1	1
473	о мире	1	1
474	и где	1	1
475	не мог	4	1
476	за его	2	1
477	еще одна	1	1
478	и другим	1	1
479	на самом	5	1
480	всего мира	1	1
481	в пределе	3	1
482	он по	1	1
483	мира и	8	1
484	которая в	1	1
485	совершенно иной	1	1
486	ее и	1	1
487	от него	1	1
488	и все	7	1
489	той или	1	1
490	этого рода	1	1
491	еще более	1	1
492	от всего	1	1
493	в слова	1	1
494	в ходе	1	1
495	в системе	2	1
496	нами не	1	1
497	от лица	1	1
498	отрывается от	1	1
499	от всех	5	1
500	в свою	1	1
501	по которой	1	1
502	культуры в	1	1
503	из этого	1	1
504	есть и	5	1
505	ее в	1	1
506	и эта	1	1
507	к этому	2	1
508	можно назвать	1	1
509	они не	1	1
