N	2gram	Tiupa_Hudo_2	DiskursI
362	в нашем	2	1
363	бы не	3	1
364	между настоящим	1	1
365	ни одна	1	1
366	и отношения	1	1
367	раз в	3	1
368	человеке и	1	1
369	было видно	2	1
370	личности но	1	1
371	лица и	1	1
372	по имени	1	1
373	как у	2	1
374	претендует на	1	1
375	человек не	1	1
376	своей внешней	3	1
377	роли в	2	1
378	теми же	1	1
379	в поэтике	1	1
380	автора не	1	1
381	к миру	1	1
382	но именно	2	1
383	так сказать	1	1
384	и только	2	1
385	о которой	2	1
386	готовности к	1	1
387	учитель словесности	4	1
388	на мысль	1	1
389	и еще	1	1
390	же это	1	1
391	не как	2	1
392	в силу	1	1
393	мире я	1	1
394	характерное для	1	1
395	ту внутреннюю	1	1
396	на этом	2	1
397	человек с	1	1
398	с этой	1	1
399	дистанции между	1	1
400	обнаруживает себя	1	1
401	не бывает	1	1
402	значительной степени	1	1
403	то ни	1	1
404	и тайным	2	1
405	[...] к	1	1
406	существования не	1	1
407	и трогательно	1	1
408	об этом	7	1
409	лишь в	2	1
410	по выражению	1	1
411	рассказа счастье	1	1
412	того или	2	1
413	своего героя	1	1
414	и иных	1	1
415	к иллюзии	1	1
416	главного героя	2	1
417	я другой	1	1
418	других субъектов	1	1
419	в жизни	8	1
420	этому ряду	1	1
421	читателя в	1	1
422	она и	1	1
423	между я	1	1
424	открытый финал	1	1
425	жизни то	2	1
426	этого не	1	1
427	несмотря на	3	1
428	пользуясь словами	1	1
429	духовной жизни	1	1
430	и было	2	1
431	со всей	2	1
432	на краткие	1	1
433	и внутреннее	1	1
434	рассказа о	1	1
435	рассказе не	1	1
436	о герое	1	1
437	где мы	1	1
438	если можно	2	1
439	пределах одного	1	1
440	для зрелого	1	1
441	жизни с	2	1
442	героя с	1	1
443	родном углу	3	1
444	установка на	1	1
445	в памяти	3	1
446	стало быть	1	1
447	своей жизни	4	1
448	человеком и	1	1
449	другом и	1	1
450	тем не	4	1
451	а почему	1	1
452	это разумеется	1	1
453	и более	1	1
454	перед ним	1	1
455	не должно	1	1
456	том же	1	1
457	краткие мгновения	1	1
458	для нее	4	1
459	гурова в	2	1
460	а вот	2	1
461	стратегии художественного	1	1
462	случае мы	1	1
463	при переходе	1	1
464	любви и	3	1
465	с миром	1	1
466	человеческого я	4	1
467	она не	5	1
468	из нас	2	1
469	виду что	1	1
470	самого начала	1	1
471	как о	3	1
472	мысли в	1	1
473	дело не	2	1
474	мышления и	1	1
475	одна из	2	1
476	с живым	1	1
477	на него	3	1
478	смертью в	1	1
479	о них	3	1
480	личность однако	1	1
481	драматизм самореализации	1	1
482	та или	1	1
483	себе самом	1	1
484	например не	1	1
485	и всегда	1	1
486	на язык	1	1
487	ничего не	5	1
488	в разных	1	1
489	того как	2	1
490	имеем дело	1	1
491	обратим внимание	1	1
492	или иная	1	1
493	к ней	2	1
494	такая же	1	1
495	героя это	1	1
496	[...] как	2	1
497	однако это	1	1
498	ему не	1	1
499	настоящего времени	1	1
500	ни о	3	1
501	в городе	4	1
502	к себе	3	1
503	он видел	1	1
504	или притче	1	1
505	но все	1	1
506	в прозе	1	1
507	отличается от	1	1
508	числе и	1	1
509	всего в	1	1
510	в своего	1	1
511	к тому	7	1
512	его с	1	1
513	именно таков	1	1
514	отчетливо проступает	1	1
515	между автором	2	1
516	оно не	2	1
517	приходит к	2	1
518	жизни гурова	1	1
519	от друга	1	1
520	заданности и	1	1
521	текста о	1	1
522	для читателя	1	1
523	жизни своего	1	1
524	эпизода в	1	1
525	с самого	1	1
526	художественного мышления	2	1
527	к смерти	1	1
528	на свой	2	1
529	в условиях	1	1
530	бытия как	2	1
531	и сам	5	1
532	только через	1	1
533	повседневную жизнь	1	1
534	его героев	1	1
535	это ощущение	1	1
536	мы в	1	1
537	в повседневную	1	1
538	ней и	1	1
539	и даже	1	1
540	остановимся на	1	1
541	один человек	2	1
542	с ним	7	1
543	и лишена	1	1
544	и смерть	1	1
545	жизненная позиция	2	1
546	о ней	1	1
547	о нем	2	1
548	и здесь	1	1
549	и т.д	2	1
550	т.п в	1	1
551	внимание на	3	1
552	никак не	1	1
553	и что	1	1
554	субъектом самоопределения	1	1
555	[...] но	1	1
556	ядра личности	1	1
557	мы ничего	1	1
558	не позволяет	1	1
559	в значительной	1	1
560	нас в	1	1
561	предстает в	1	1
562	должно было	1	1
563	в конечном	4	1
564	здесь со	1	1
565	рассказа и	2	1
566	погружен в	1	1
567	субъекта жизни	1	1
568	какая была	1	1
569	на одном	1	1
570	в глазах	6	1
571	внешнее и	1	1
572	которая и	1	1
573	к личности	1	1
574	как она	1	1
575	который бы	1	1
576	что вот	1	1
577	не зная	2	1
578	в немалой	1	1
579	в миропорядке	4	1
580	действующих лиц	1	1
581	в ситуации	1	1
582	и весьма	1	1
583	и так	1	1
584	фразы как	1	1
585	зрелого творчества	1	1
586	в родном	3	1
587	жалобной книги	1	1
588	одних и	1	1
589	имеет своим	1	1
590	на мир	1	1
591	[...] и	3	1
592	так что	1	1
593	что подобно	1	1
594	же и	2	1
595	для всех	1	1
596	оказывается в	1	1
597	дважды в	1	1
598	только на	5	1
599	же из	1	1
600	себя и	2	1
601	во втором	2	1
602	присутствует в	1	1
603	например к	1	1
604	искать в	1	1
605	это произвол	1	1
606	могло бы	1	1
607	эстетическое завершение	1	1
608	вовсе не	2	1
609	не для	1	1
610	в состоянии	3	1
611	для меня	1	1
612	может служить	1	1
613	не случайно	10	1
614	принципиально не	1	1
615	тем что	6	1
616	к той	2	1
617	это по	1	1
618	в любви	2	1
619	в других	4	1
620	не обладает	1	1
621	когда бы	1	1
622	чем и	1	1
623	были бы	1	1
624	гробовщика и	2	1
625	того что	1	1
626	в финале	2	1
627	в.т и	1	1
628	нами своего	1	1
629	и эмоционально	1	1
630	как художественного	1	1
631	и тех	3	1
632	этот тезис	1	1
633	о своем	4	1
634	еще и	2	1
635	во второй	2	1
636	бытия в	1	1
637	пародия на	4	1
638	личностью в	2	1
639	между ними	2	1
640	превращается в	4	1
641	и составляет	2	1
642	до конца	1	1
643	места времени	1	1
644	подробности не	1	1
645	там где	1	1
646	для чужих	1	1
647	более глубокое	1	1
648	отступления от	1	1
649	читателю не	1	1
650	характер здесь	1	1
651	бытия она	1	1
652	на фоне	3	1
653	человек в	3	1
654	от страха	2	1
655	как это	7	1
656	места для	1	1
657	однако для	1	1
658	сути дела	1	1
659	этого момента	1	1
660	в разговоре	1	1
661	поставленный вопрос	1	1
662	это своего	1	1
663	почему он	1	1
664	это были	1	1
665	художественного мира	1	1
666	это его	1	1
667	да и	5	1
668	исходя из	1	1
669	жизни во	1	1
670	даме с	6	1
671	в это	3	1
672	и смерти	1	1
673	даже в	1	1
674	он от	1	1
675	грани между	1	1
676	приобретает в	1	1
677	слова и	1	1
678	бытия с	1	1
679	автором и	2	1
680	и от	2	1
681	видно что	1	1
682	правильно поставленный	1	1
683	этом и	3	1
684	но для	1	1
685	один из	2	1
686	но служит	1	1
687	но с	1	1
688	более того	1	1
689	слова но	1	1
690	ли в	3	1
691	лицо и	2	1
692	[...] не	2	1
693	умирает а	1	1
694	неожиданный вопрос	1	1
695	контакта с	1	1
696	когда он	1	1
697	как сам	1	1
698	к чужому	3	1
699	в третьем	1	1
700	еще более	1	1
701	житейских обстоятельств	1	1
702	стороны в	1	1
703	будто бы	3	1
704	по самой	1	1
705	можно так	2	1
706	же в	1	1
707	в искусстве	1	1
708	чехова как	3	1
709	быть и	1	1
710	человека не	1	1
711	так выразиться	2	1
712	этом свете	1	1
713	аспектами бытия	1	1
714	одной из	3	1
715	а о	2	1
716	чужому слову	1	1
717	сказать что	2	1
718	он предполагает	1	1
719	я это	2	1
720	бы его	1	1
721	из этого	1	1
722	только о	1	1
723	или нескольких	1	1
724	в голову	2	1
725	личного я	1	1
726	другой личности	1	1
727	том числе	1	1
