N	2gram	Tiupa_Narr_2	Problemy
139	всяком случае	1	4
140	не о	1	4
141	у него	6	4
142	тем что	1	4
143	или иной	3	4
144	с другой	5	4
145	что не	1	4
146	а не	17	4
147	с которым	1	4
148	его внутренней	2	4
149	по своему	2	4
150	в той	5	4
151	это он	1	4
152	человек и	1	4
153	к чужому	1	4
154	бы в	2	4
155	но зато	2	4
156	я в	5	4
157	во всяком	1	4
158	а между	1	3
159	это и	1	3
160	за собой	1	3
161	говорить о	2	3
162	в виду	1	3
163	как символ	1	3
164	это действительно	1	3
165	во всех	1	3
166	для других	3	3
167	в общем	1	3
168	за пределы	1	3
169	в одной	1	3
170	когда он	1	3
171	его к	1	3
172	в целом	3	3
173	все эти	3	3
174	ее как	1	3
175	тому же	4	3
176	него и	1	3
177	было бы	2	3
178	этом смысле	1	3
179	эту минуту	1	3
180	в котором	5	3
181	собой и	1	3
182	раз и	1	3
183	появляется в	1	3
184	ничего не	6	3
185	только с	1	3
186	и т.д	4	3
187	с ее	1	3
188	не могу	2	3
189	в ее	4	3
190	с внутренним	1	3
191	сводится к	9	3
192	из рассказа	1	3
193	время не	1	3
194	и во	1	3
195	что и	2	3
196	это не	3	3
197	в форме	5	3
198	в него	2	3
199	того что	6	3
200	одного сознания	1	3
201	он уже	1	3
202	со всеми	2	3
203	уже не	4	3
204	о своей	1	3
205	а с	2	3
206	и своего	1	3
207	другого человека	2	3
208	должно быть	1	3
209	в начале	2	3
210	которой он	3	3
211	не мог	1	3
212	и от	1	3
213	я как	1	3
214	мы должны	1	3
215	только что	2	3
216	том что	13	3
217	отношением к	1	3
218	сказать что	3	3
219	бы его	1	3
220	например в	1	2
221	в движение	1	2
222	из его	1	2
223	а как	3	2
224	она в	1	2
225	героя но	1	2
226	время как	1	2
227	в каждой	2	2
228	в ней	2	2
229	в которых	1	2
230	быть в	1	2
231	столь же	2	2
232	со словами	1	2
233	бы не	1	2
234	именно тем	1	2
235	отличие от	5	2
236	не просто	1	2
237	определяется не	1	2
238	однако в	2	2
239	в произведениях	3	2
240	в своем	6	2
241	им в	1	2
242	виду и	1	2
243	кто я?	1	2
244	хотя и	5	2
245	и как	1	2
246	я к	1	2
247	в которой	1	2
248	бы и	1	2
249	бы с	2	2
250	раз в	2	2
251	он то	1	2
252	как он	2	2
253	так сказать	3	2
254	при этом	14	2
255	другом человеке	1	2
256	с таким	2	2
257	их в	1	2
258	и по	3	2
259	на этом	1	2
260	без исключения	1	2
261	что все	1	2
262	той же	2	2
263	это было	1	2
264	было в	1	2
265	героя на	2	2
266	ни в	1	2
267	но уже	1	2
268	достоевского и	2	2
269	если я	1	2
270	внутренний конфликт	1	2
271	и того	3	2
272	в этих	1	2
273	как все	1	2
274	с точки	2	2
275	в отличие	5	2
276	своего рода	9	2
277	и другого	2	2
278	как можно	1	2
279	между двумя	1	2
280	тому что	3	2
281	вопрос о	1	2
282	что с	2	2
283	его внутреннего	1	2
284	не менее	4	2
285	его внутренняя	1	2
286	но что	1	2
287	о них	2	2
288	к другим	1	2
289	не приносит	1	2
290	подобно тому	2	2
291	и лишь	1	2
292	другой как	1	2
293	к ней	3	2
294	по своей	3	2
295	такая же	1	2
296	ли это	1	2
297	есть только	1	2
298	и он	2	2
299	характер и	3	2
300	всей своей	2	2
301	приводит к	1	2
302	с собой	1	2
303	можно было	2	2
304	на нее	1	2
305	конечно в	1	2
306	те же	2	2
307	времени и	4	2
308	особенно в	1	2
309	жизнь и	1	2
310	благодаря этому	1	2
311	о нем	3	2
312	о том	5	2
313	в раннем	1	2
314	себя но	2	2
315	быть и	1	2
316	слове и	1	2
317	среди других	1	2
318	одной из	1	2
319	и кажется	1	2
320	то в	1	2
321	себя в	2	2
322	со своим	2	2
323	в сторону	1	2
324	в большинстве	1	2
325	в жизни	6	2
326	большинстве случаев	1	2
327	в душе	2	2
328	для другого	1	2
329	не случайно	2	2
330	каждый из	1	2
331	тогда в	1	2
332	говорит о	2	2
333	на этот	1	2
334	всю жизнь	1	2
335	в рассказе	4	2
336	у человека	1	2
337	человека как	1	2
338	вступает в	2	2
339	вместе с	1	2
340	я уже	2	2
341	тому как	2	2
342	когда она	1	2
343	из этого	1	2
344	с этой	3	2
345	но для	2	2
346	пока еще	3	2
347	мире а	1	2
348	или в	1	2
349	в речи	1	2
350	хотя бы	2	2
351	будто бы	1	2
352	меня в	1	2
353	и внутренне	1	2
354	в последнем	1	2
355	себе но	1	2
356	но эти	1	2
357	сохраняется и	1	2
358	неприятии его	1	1
359	не иначе	1	1
360	именно как	1	1
361	одним из	1	1
362	о героях	1	1
363	начинается с	1	1
364	неизбежно должно	1	1
365	с кем	1	1
366	в сердце	2	1
367	не имел	1	1
368	он может	2	1
369	здесь и	1	1
370	по преимуществу	1	1
371	характер это	1	1
372	все те	2	1
373	рассказ и	1	1
374	отношения к	1	1
375	по его	2	1
376	сказать с	1	1
377	человеческий и	1	1
378	этом направлении	1	1
379	есть не	1	1
380	до времени	1	1
381	мы не	2	1
382	и ничего	1	1
383	развернуть в	1	1
384	итог его	1	1
385	считал главной	1	1
386	которое не	2	1
387	ему в	2	1
388	он вовсе	1	1
389	зависимости от	1	1
390	того же	1	1
391	проявляется в	1	1
392	и самого	1	1
393	на другом	1	1
394	собой в	1	1
395	проявляет себя	1	1
396	а еще	1	1
397	внешне но	1	1
398	я на	1	1
399	на своих	1	1
400	бы она	1	1
401	без которого	1	1
402	себя другим	1	1
403	в юности	1	1
404	человеке в	1	1
405	не все	2	1
406	в качестве	14	1
407	с совершенно	1	1
408	xix столетия	2	1
409	него с	1	1
410	в главе	1	1
411	который однако	1	1
412	отнюдь не	4	1
413	чем же	1	1
414	в центре	2	1
415	его участие	1	1
416	без другого	1	1
417	за этим	1	1
418	тем более	2	1
419	того не	1	1
420	встречи с	2	1
421	ней в	2	1
422	некоторые из	1	1
423	что касается	1	1
424	перед нами	4	1
425	могли бы	2	1
426	как характер	1	1
427	мертвых душ	2	1
428	в точке	1	1
429	самое важное	1	1
430	вовлекается в	1	1
431	мнения но	1	1
432	кричит в	1	1
433	в ответ	3	1
434	это придает	1	1
435	это такая	1	1
436	в этой	4	1
437	о слове	1	1
438	особое место	3	1
439	роль в	2	1
440	говорит не	1	1
441	не могла	1	1
442	вследствие этого	2	1
443	в общении	1	1
444	все так	1	1
445	не следует	3	1
446	к миру	2	1
447	раз когда	1	1
448	когда все	2	1
449	из виду	1	1
450	на жизнь	1	1
451	раз подтверждает	1	1
452	чтобы в	2	1
453	из него	1	1
454	никому не	1	1
455	его можно	1	1
456	так быстро	1	1
457	в нее	1	1
458	не бывает	1	1
459	здесь мы	1	1
460	выражение и	1	1
461	и характер	1	1
462	есть все	1	1
463	об этом	4	1
464	и внутренняя	1	1
465	а его	1	1
466	себя не	2	1
467	входит в	1	1
468	главного героя	2	1
469	приходит в	1	1
470	звучат не	1	1
471	делает его	1	1
472	в итоге	3	1
473	участие в	2	1
474	далеко не	5	1
475	освободиться от	1	1
476	все было	1	1
477	в реальной	1	1
478	личности не	1	1
479	эту тему	1	1
480	и вопреки	1	1
481	строгом смысле	1	1
482	этом я	1	1
483	одного и	1	1
484	и видит	1	1
485	бы на	2	1
486	том как	2	1
487	таким же	1	1
488	о герое	3	1
489	смысле можно	1	1
490	случае в	1	1
491	на основаниях	1	1
492	еще нет	1	1
493	его мнению	1	1
494	от времени	1	1
495	мысли и	1	1
496	признать что	1	1
497	оказывается здесь	1	1
498	тонах и	1	1
499	иначе как	1	1
500	другом и	1	1
501	с такою	2	1
502	тем не	5	1
503	и более	2	1
504	для нее	1	1
505	всех их	1	1
506	но они	1	1
507	речь самого	1	1
508	после себя	1	1
509	она не	1	1
510	иной раз	1	1
511	которых он	1	1
512	на котором	1	1
513	одна из	3	1
514	у кого	1	1
515	в процессе	2	1
516	в основе	1	1
517	и такого	2	1
518	того чтобы	3	1
519	чем не	1	1
520	действующие лица	1	1
521	это еще	1	1
522	только не	2	1
523	не оставив	1	1
524	в самой	1	1
525	это сделать	1	1
526	только внешне	1	1
527	не говорит	1	1
528	к вам	1	1
529	а лишь	1	1
530	и после	1	1
531	с читателем	1	1
532	ее внутренняя	1	1
533	связи с	1	1
534	эти три	1	1
535	этом отношении	3	1
536	к читателю	2	1
537	от их	1	1
538	свое собственное	1	1
539	не могут	1	1
540	же самое	1	1
541	об одном	1	1
542	только еще	1	1
543	все не	1	1
544	тому и	1	1
545	первом и	1	1
546	быстро что	1	1
547	как для	1	1
548	мысли о	1	1
549	для того	1	1
550	оно не	2	1
551	люди что	1	1
552	говорит сам	1	1
553	но по	1	1
554	здесь не	2	1
555	данном случае	6	1
556	для читателя	1	1
557	не вступает	1	1
558	реальной действительности	1	1
559	в себя	4	1
560	но мы	1	1
561	то время	1	1
562	на свой	2	1
563	его самого	1	1
564	становится лишь	1	1
565	участия в	2	1
566	во многом	1	1
567	по сравнению	1	1
568	если бы	4	1
569	он остается	1	1
570	же было	1	1
571	жизнь героя	1	1
572	тех кто	1	1
573	зрения на	2	1
574	оно лишено	1	1
575	всех без	1	1
576	никак не	3	1
577	героя не	1	1
578	или на	1	1
579	его тело	1	1
580	душ и	1	1
581	событие именно	1	1
582	первая фраза	1	1
583	том или	1	1
584	он прямо	1	1
585	на одном	2	1
586	что человек	1	1
587	во всей	1	1
588	мыслей и	1	1
589	по разным	1	1
590	внутренним голосом	1	1
591	выше в	1	1
592	но она	1	1
593	было тогда	1	1
594	следовало бы	1	1
595	и она	1	1
596	происходит в	1	1
597	в формах	1	1
598	один из	3	1
599	но с	1	1
600	что только	1	1
601	и дело	2	1
602	этот вопрос	1	1
603	нем не	1	1
604	очень много	1	1
605	действительной жизни	1	1
606	деле не	1	1
607	протяжении рассказа	2	1
608	не происходит	2	1
609	в уста	1	1
610	другого что	1	1
611	с одной	5	1
612	этого рассказа	2	1
613	голосом и	1	1
614	есть в	1	1
615	не входит	1	1
616	то и	3	1
617	или не	1	1
618	героя с	1	1
619	этот момент	1	1
620	еще одной	1	1
621	а то	2	1
622	или даже	3	1
623	ответ на	5	1
624	свой собственный	1	1
625	интриги в	3	1
626	не для	1	1
627	установки и	1	1
628	рассказ или	1	1
629	интриги и	1	1
630	или ином	1	1
631	к той	1	1
632	в других	2	1
633	героя его	1	1
634	они становятся	1	1
635	рассказа не	1	1
636	степени в	1	1
637	после него	1	1
638	не оказывается	2	1
639	на второй	2	1
640	рассказ ивана	1	1
641	до сих	1	1
642	а именно	1	1
643	к которому	2	1
644	чем он	1	1
645	при всей	4	1
646	действующих лиц	3	1
647	и быть	1	1
648	к его	3	1
649	но о	1	1
650	в банке	1	1
651	обратиться к	2	1
652	и их	1	1
653	превращается в	2	1
654	ей не	1	1
655	таким каков	1	1
656	можно представить	1	1
657	не обращая	1	1
658	не на	1	1
659	обращенной к	1	1
660	о чем	2	1
661	его собственной	1	1
662	если не	2	1
663	не последним	1	1
664	а рассказ	1	1
665	но оно	1	1
666	человек в	3	1
667	о своих	1	1
668	глядят на	1	1
669	и особенно	1	1
670	и потому	1	1
671	в строгом	2	1
672	в человеке	1	1
673	что теперь	1	1
674	он говорит	1	1
675	в данном	10	1
676	не удалось	1	1
677	находятся в	1	1
678	даже с	1	1
679	в мир	1	1
680	только себя	1	1
681	в первой	1	1
682	плачут и	1	1
683	или хотя	1	1
684	вопреки этой	1	1
685	еще раз	1	1
686	внутренняя жизнь	2	1
687	можно сказать	6	1
688	сих пор	1	1
689	внимания на	1	1
690	о его	1	1
691	чтобы сделать	1	1
692	в аспекте	3	1
693	не видит	1	1
694	какой он	1	1
695	не является	4	1
696	еще одна	1	1
697	ли в	1	1
698	в результате	2	1
699	между ними	1	1
700	в другой	1	1
701	своей собственной	2	1
702	в двух	1	1
703	мысль о	2	1
704	в романе	1	1
705	еще более	1	1
706	своих героев	2	1
707	на других	1	1
708	т.п но	1	1
709	не должен	2	1
710	могу и	1	1
711	уже давно	1	1
712	же в	4	1
713	не я	1	1
714	давно уже	2	1
715	жизни ивана	1	1
716	на фоне	2	1
717	требует чтобы	1	1
718	может и	1	1
719	в свою	2	1
720	это все	1	1
721	своего мира	1	1
722	они все	2	1
723	в кругу	1	1
724	себе не	1	1
725	речи как	1	1
726	души человеческой	1	1
727	того или	3	1
728	в своих	2	1
729	который не	1	1
730	к этому	1	1
731	кажется и	1	1
732	как на	2	1
733	и вновь	2	1
