N	2gram	Propp_Isto_5	Vladivir
129	именно к	1	3
130	что можно	1	3
131	быть в	1	3
132	во всех	2	3
133	но не	5	3
134	не то	1	3
135	отличие от	1	3
136	его на	4	3
137	как в	6	3
138	что касается	1	3
139	и как	3	3
140	в очень	1	3
141	всех этих	1	3
142	таким образом	9	3
143	он сказал	1	3
144	с точки	1	3
145	в отличие	1	3
146	но он	2	3
147	же время	1	3
148	к ней	1	3
149	где он	1	3
150	и это	4	3
151	никак не	1	3
152	с вами	1	3
153	что и	6	3
154	уже не	11	3
155	уже в	2	3
156	в виде	9	3
157	а это	1	3
158	здесь мы	5	3
159	само собой	1	3
160	наконец в	1	3
161	под влиянием	2	3
162	нет ничего	1	3
163	в данном	3	3
164	по существу	2	3
165	и для	2	3
166	хотя бы	1	3
167	в свою	3	3
168	в таком	1	3
169	точно так	1	3
170	также что	3	2
171	увидим ниже	3	2
172	сам по	1	2
173	но тем	1	2
174	и есть	1	2
175	из его	1	2
176	приходит к	1	2
177	мы уже	4	2
178	его не	3	2
179	на первом	1	2
180	время как	1	2
181	не вполне	1	2
182	ему в	3	2
183	но то	1	2
184	не был	1	2
185	только после	3	2
186	по своему	1	2
187	только тогда	2	2
188	себе и	1	2
189	как к	1	2
190	цель не	1	2
191	это тоже	1	2
192	он на	2	2
193	и хотя	4	2
194	в самом	1	2
195	еще один	2	2
196	во многих	1	2
197	на то	2	2
198	вера в	1	2
199	том чтобы	2	2
200	и сам	2	2
201	и по	2	2
202	на этом	3	2
203	но дело	1	2
204	но все	5	2
205	это значит	2	2
206	это не	6	2
207	он же	2	2
208	и вы	1	2
209	этого не	1	2
210	с тем	8	2
211	а за	1	2
212	которой он	2	2
213	мы видели	7	2
214	мы не	5	2
215	еще в	2	2
216	народа и	1	2
217	и при	2	2
218	ли он	2	2
219	в их	1	2
220	то его	2	2
221	их в	3	2
222	даже в	2	2
223	то с	1	2
224	мы пока	1	2
225	с которой	1	2
226	она не	2	2
227	меня не	1	2
228	не имеет	1	2
229	на котором	1	2
230	тогда когда	2	2
231	правда в	1	2
232	того как	4	2
233	в самых	1	2
234	само по	1	2
235	того чтобы	3	2
236	в русском	1	2
237	уже и	2	2
238	как будто	1	2
239	которое в	1	2
240	и часто	1	2
241	к тому	1	2
242	а что	1	2
243	некоторой степени	1	2
244	в виду	1	2
245	свою очередь	1	2
246	меня в	2	2
247	без всякого	1	2
248	данном случае	2	2
249	возможно что	1	2
250	ничего не	2	2
251	о нем	3	2
252	после того	3	2
253	борьба с	1	2
254	или как	2	2
255	к нему	3	2
256	и она	3	2
257	в каких	1	2
258	на другие	1	2
259	себя в	6	2
260	в указанном	1	2
261	он сам	1	2
262	него и	5	2
263	а то	1	2
264	его и	2	2
265	себе в	1	2
266	друг друга	3	2
267	до некоторой	1	2
268	но уже	3	2
269	ее на	1	2
270	для того	3	2
271	себе представить	1	2
272	и из	3	2
273	как у	2	2
274	здесь в	1	2
275	что не	1	2
276	что для	1	2
277	с которым	2	2
278	если не	4	2
279	уже давно	1	2
280	нет никаких	1	2
281	в частности	7	2
282	здесь можно	2	2
283	к его	2	2
284	и потому	2	2
285	наряду с	4	2
286	такого рода	1	2
287	в более	3	2
288	и от	1	2
289	к этой	1	2
290	даже после	1	2
291	же в	2	2
292	с ней	2	2
293	есть и	1	2
294	же и	1	2
295	можно назвать	1	2
296	не говорится	1	2
297	в своих	1	2
298	во сне	2	2
299	этом свете	1	1
300	и т	20	1
301	одним из	2	1
302	например в	5	1
303	в тех	1	1
304	вы будете	2	1
305	и др	3	1
306	не считая	1	1
307	тех же	2	1
308	так у	1	1
309	между двумя	1	1
310	но после	1	1
311	года я	1	1
312	не соответствуют	1	1
313	чего в	1	1
314	есть не	1	1
315	она ему	1	1
316	этого нет	1	1
317	до него	4	1
318	пока только	1	1
319	представлением о	3	1
320	представление о	17	1
321	очень скоро	1	1
322	но даже	1	1
323	мы здесь	4	1
324	ним и	2	1
325	думаю что	1	1
326	в которых	3	1
327	в сердце	1	1
328	не без	1	1
329	самом деле	2	1
330	своей работе	1	1
331	воду из	1	1
332	то он	1	1
333	но как	1	1
334	если в	3	1
335	него с	1	1
336	что так	1	1
337	что они	1	1
338	что два	1	1
339	чем же	1	1
340	как говорит	1	1
341	мертвых и	1	1
342	некоторое время	2	1
343	до его	2	1
344	туда и	1	1
345	когда он	2	1
346	целый ряд	1	1
347	как уже	1	1
348	чего мы	1	1
349	его к	3	1
350	себе не	1	1
351	в противоположность	1	1
352	и отчасти	1	1
353	за собой	1	1
354	та же	1	1
355	он в	1	1
356	и и	1	1
357	было ни	1	1
358	право на	1	1
359	думать что	1	1
360	может считаться	1	1
361	часто даже	1	1
362	если он	1	1
363	его но	1	1
364	вас и	1	1
365	что она	1	1
366	земли на	1	1
367	ей в	3	1
368	главным образом	1	1
369	он едет	1	1
370	уже тогда	1	1
371	чтобы он	2	1
372	он ни	1	1
373	т д	18	1
374	после этого	2	1
375	они в	1	1
376	нужно не	1	1
377	и еще	1	1
378	на том	3	1
379	xix века	1	1
380	в тот	1	1
381	сердце и	1	1
382	борьбу с	1	1
383	и сказал	1	1
384	с представлением	2	1
385	как историческая	1	1
386	но вместе	3	1
387	ему на	1	1
388	ней не	1	1
389	так например	2	1
390	о первых	1	1
391	в глубину	1	1
392	сделать из	2	1
393	мы его	1	1
394	что все	4	1
395	чего он	1	1
396	связанных с	1	1
397	а как	2	1
398	в свое	2	1
399	остановиться на	1	1
400	в жизни	1	1
401	и находит	1	1
402	из нее	2	1
403	к которым	2	1
404	на основании	1	1
405	мы имеем	14	1
406	схему развития	1	1
407	еще можно	1	1
408	как видно	1	1
409	со своими	2	1
410	такой же	2	1
411	зато в	1	1
412	перед своим	1	1
413	лучше всего	1	1
414	можно только	1	1
415	не так	1	1
416	во время	7	1
417	но если	1	1
418	можно найти	2	1
419	ли можно	1	1
420	попасть в	2	1
421	на месте	1	1
422	место в	1	1
423	оказывается что	2	1
424	бы мы	2	1
425	все части	1	1
426	признает что	1	1
427	не путем	1	1
428	выше мы	2	1
429	не будем	5	1
430	основном не	1	1
431	если бы	2	1
432	без всяких	2	1
433	по всем	1	1
434	бессмертен и	1	1
435	которая представляет	1	1
436	что этот	2	1
437	действия не	1	1
438	случае мы	1	1
439	но они	1	1
440	что с	1	1
441	почти никогда	1	1
442	самого начала	1	1
443	в русской	3	1
444	дело не	1	1
445	что такое	1	1
446	на него	8	1
447	как о	1	1
448	знания и	1	1
449	не могло	1	1
450	когда уже	2	1
451	судя по	1	1
452	и всегда	1	1
453	всего и	1	1
454	этих двух	1	1
455	во всем	2	1
456	этом надо	1	1
457	в сознании	1	1
458	здесь же	1	1
459	из истории	1	1
460	в каком	1	1
461	перед ним	1	1
462	и здесь	7	1
463	очень часто	1	1
464	после своего	1	1
465	вождь а	1	1
466	заметил что	2	1
467	должны быть	1	1
468	пребывание в	5	1
469	все еще	4	1
470	утверждать что	1	1
471	приведем еще	1	1
472	здесь еще	3	1
473	иногда он	2	1
474	нас от	1	1
475	но вообще	1	1
476	и многие	1	1
477	совершенно ясно	4	1
478	уже потому	1	1
479	чтобы быть	1	1
480	смерти в	1	1
481	в себя	3	1
482	на той	1	1
483	но мы	3	1
484	с самого	1	1
485	так в	2	1
486	с собой	1	1
487	на нее	2	1
488	ясно что	5	1
489	здесь как	2	1
490	особенно в	2	1
491	мы приведем	2	1
492	здесь нет	1	1
493	во многом	1	1
494	еще не	8	1
495	том как	2	1
496	ступени его	1	1
497	для этого	1	1
498	день он	1	1
499	явлений а	1	1
500	сопоставление этих	1	1
501	из других	2	1
502	и начало	1	1
503	сводится к	1	1
504	на вопрос	1	1
505	в память	1	1
506	язык и	2	1
507	вошел туда	1	1
508	все его	2	1
509	поездки в	1	1
510	является с	1	1
511	и хочет	1	1
512	раньше чем	4	1
513	во втором	1	1
514	также в	1	1
515	представления о	3	1
516	в него	5	1
517	это несомненно	1	1
518	и самые	1	1
519	в литературе	1	1
520	значит что	2	1
521	в современной	1	1
522	что здесь	3	1
523	нас интересует	1	1
524	как из	1	1
525	но с	1	1
526	нами ниже	1	1
527	части его	2	1
528	и раньше	1	1
529	и ее	1	1
530	не мешает	1	1
531	и тем	4	1
532	богом и	2	1
533	возвращается в	1	1
534	в качестве	7	1
535	же он	1	1
536	оказывается в	1	1
537	непонятным и	1	1
538	только на	1	1
539	его по	2	1
540	хотя в	1	1
541	древний и	1	1
542	или даже	1	1
543	при помощи	7	1
544	и других	2	1
545	из них	2	1
546	характерно что	1	1
547	следует что	1	1
548	никто не	3	1
549	представлений о	7	1
550	в одном	1	1
551	что хотел	1	1
552	это нужно	1	1
553	с этими	1	1
554	этой не	1	1
555	тем что	10	1
556	как можно	2	1
557	вид что	3	1
558	быть названа	1	1
559	не были	1	1
560	даже не	1	1
561	до сих	2	1
562	два разных	1	1
563	что человек	1	1
564	и русская	1	1
565	тот кто	7	1
566	и быть	2	1
567	то и	1	1
568	и стал	2	1
569	а на	2	1
570	мир а	1	1
571	здесь дело	1	1
572	мы и	2	1
573	этого сна	1	1
574	обычно не	1	1
575	я вошел	1	1
576	что мы	2	1
577	еду в	1	1
578	видели и	3	1
579	можно утверждать	1	1
580	вследствие чего	1	1
581	ни на	1	1
582	что во	2	1
583	до этого	2	1
584	над ним	3	1
585	к своему	1	1
586	на втором	1	1
587	мы опять	3	1
588	находит в	2	1
589	перед нами	2	1
590	одновременно с	2	1
591	даже с	1	1
592	начинал терять	1	1
593	довольно много	1	1
594	нам из	1	1
595	этом случае	7	1
596	является для	1	1
597	сих пор	2	1
598	но для	2	1
599	за ним	4	1
600	пока еще	1	1
601	в книге	3	1
602	которых он	1	1
603	потому не	1	1
604	не исключают	2	1
605	к жене	1	1
606	мира и	1	1
607	в другое	1	1
608	от него	1	1
609	из себя	4	1
610	у них	1	1
611	есть уже	1	1
612	в целях	3	1
613	он понимает	1	1
614	всего мира	1	1
615	только как	1	1
616	равно как	1	1
617	что такие	1	1
618	уже после	2	1
619	но когда	3	1
620	мы увидим	5	1
621	можно привести	1	1
622	и солнце	1	1
623	на третьем	1	1
624	никогда в	1	1
625	но эти	3	1
626	ее в	2	1
627	и другие	1	1
628	что дальше	1	1
629	том числе	1	1
630	они не	3	1
