N	2gram	Losev_Dial_4	Myslijsy
285	человек не	1	2
286	она и	1	2
287	мысль у	1	2
288	одна и	1	2
289	можно считать	1	2
290	что значит	1	2
291	но что	5	2
292	и при	2	2
293	и без	2	2
294	значение то	1	2
295	вопрос о	2	2
296	перед собою	1	2
297	или что	2	2
298	том же	1	2
299	и вообще	7	2
300	даже в	1	2
301	можем сказать	2	2
302	судить по	1	2
303	она не	4	2
304	без него	1	2
305	что только	1	2
306	и науки	1	2
307	даже не	2	2
308	виду что	1	2
309	и другое	2	2
310	в сущности	5	2
311	и сама	1	2
312	дело не	1	2
313	иметь в	2	2
314	имеем дело	1	2
315	и притом	3	2
316	и его	7	2
317	что на	2	2
318	в области	3	2
319	об одной	1	2
320	у нас	3	2
321	с и	1	2
322	не могут	2	2
323	и вполне	1	2
324	оно не	2	2
325	из себя	1	2
326	слово которое	2	2
327	и это	8	2
328	не могу	1	2
329	в ее	2	2
330	данном случае	1	2
331	на том	1	2
332	и когда	2	2
333	что может	1	2
334	можно было	1	2
335	можно только	3	2
336	действительность и	1	2
337	и здесь	1	2
338	мы могли	1	2
339	то уже	1	2
340	но мы	2	2
341	от земли	1	2
342	после того	1	2
343	все в	1	2
344	которые мы	2	2
345	судить о	1	2
346	когда оно	1	2
347	природы и	2	2
348	бы в	4	2
349	я вижу	2	2
350	в другой	1	2
351	мы хотим	2	2
352	отлично от	1	2
353	но так	1	2
354	быть и	3	2
355	один из	4	2
356	мы видим	4	2
357	тот же	1	2
358	что даже	2	2
359	бы ни	2	2
360	именно на	1	2
361	конечно не	2	2
362	и у	1	2
363	если мы	5	2
364	и они	1	2
365	в виде	3	2
366	в понятие	1	2
367	за ним	1	2
368	что будет	1	2
369	этом в	1	2
370	не так	1	2
371	никто не	2	2
372	отношение к	1	2
373	есть слово	2	2
374	или поздно	1	2
375	не были	1	2
376	и даже	6	2
377	свою историю	2	2
378	с другой	1	2
379	или иначе	2	2
380	на этот	1	2
381	и нельзя	2	2
382	и прежде	1	2
383	в свою	3	2
384	было и	1	2
385	то значит	2	2
386	превращается в	1	2
387	как ни	1	2
388	равно как	2	2
389	который бы	1	2
390	только для	3	2
391	из которых	3	2
392	если так	2	2
393	а если	3	2
394	в течение	4	2
395	тому как	4	2
396	в состоянии	1	2
397	быть не	2	2
398	в это	1	2
399	художественное произведение	2	2
400	похоже на	1	2
401	из тех	1	2
402	и для	5	2
403	будет иметь	2	2
404	не знаем	1	2
405	а что	2	2
406	чтобы понять	1	2
407	от него	3	2
408	большею частью	1	2
409	и как	4	2
410	мы должны	4	2
411	хотя в	1	2
412	требует чтобы	1	2
413	отношении не	1	2
414	не что	8	2
415	из этого	1	2
416	есть и	3	2
417	только о	3	2
418	есть наука	1	2
419	во сне	1	2
420	в голову	1	2
421	точно так	2	2
422	все что	2	2
423	в своих	1	2
424	можно назвать	3	2
425	равным образом	1	1
426	себя как	3	1
427	то на	3	1
428	можно говорить	2	1
429	речь идет	1	1
430	не думает	2	1
431	потом и	1	1
432	с образом	1	1
433	предполагает что	1	1
434	все остальное	1	1
435	а из	1	1
436	представляем себе	1	1
437	он может	1	1
438	из подобных	1	1
439	идет о	1	1
440	по этим	1	1
441	не признает	1	1
442	и реального	1	1
443	к другому	1	1
444	должна быть	7	1
445	и имеем	1	1
446	каком отношении	1	1
447	то самое	2	1
448	научного анализа	1	1
449	от чего	2	1
450	в их	3	1
451	в сфере	5	1
452	следовательно она	2	1
453	может однако	1	1
454	бы уже	1	1
455	для своего	1	1
456	почему мы	1	1
457	происходит это	2	1
458	оба эти	1	1
459	быть выяснена	1	1
460	в некотором	1	1
461	зависимости от	1	1
462	перед нашим	1	1
463	себе что	2	1
464	действия как	1	1
465	без всякого	2	1
466	это время	1	1
467	свою очередь	2	1
468	и иначе	1	1
469	стороны но	2	1
470	и этого	1	1
471	на них	1	1
472	он сам	1	1
473	как один	1	1
474	быть в	5	1
475	в чем	8	1
476	во всех	2	1
477	только после	2	1
478	на высоте	1	1
479	которых один	1	1
480	видели что	1	1
481	природа а	1	1
482	но как	2	1
483	явлений и	1	1
484	таится в	1	1
485	вообще как	2	1
486	в новом	1	1
487	так говорят	1	1
488	отличие от	2	1
489	друг от	1	1
490	нет и	2	1
491	же примеры	1	1
492	в известном	1	1
493	как говорит	1	1
494	субъекта и	5	1
495	и напряженность	1	1
496	что нет	1	1
497	перед нами	6	1
498	виду и	1	1
499	вообще а	1	1
500	что ребенок	1	1
501	ничего и	1	1
502	и художественного	1	1
503	стороны мы	1	1
504	данного явления	4	1
505	та же	3	1
506	а во-вторых	1	1
507	сказать о	1	1
508	существует лишь	1	1
509	и через	1	1
510	в этой	4	1
511	к двум	1	1
512	только один	1	1
513	чувств и	1	1
514	и переход	1	1
515	говорят о	1	1
516	ибо если	1	1
517	имеем в	1	1
518	если он	1	1
519	дальше и	1	1
520	и идея	1	1
521	мы получим	1	1
522	есть но	1	1
523	быть только	1	1
524	вообще не	1	1
525	имя но	1	1
526	факта а	1	1
527	мы их	1	1
528	и стало	4	1
529	и лучше	1	1
530	время и	2	1
531	что же?	1	1
532	и еще	1	1
533	и совершенно	1	1
534	даже тогда	1	1
535	вещь существует	1	1
536	что одно	1	1
537	что называется	1	1
538	чем она	1	1
539	одной и	3	1
540	есть понятие	2	1
541	план то	1	1
542	на этом	3	1
543	его можно	1	1
544	это однако	1	1
545	что нельзя	1	1
546	но все	2	1
547	от нее	3	1
548	а вместе	1	1
549	что этот	2	1
550	в нечто	1	1
551	главным образом	2	1
552	есть все	2	1
553	в каком-нибудь	2	1
554	есть конечно	1	1
555	фактов не	1	1
556	и чтобы	1	1
557	а его	1	1
558	на все	2	1
559	с целью	1	1
560	входит в	1	1
561	заключается в	2	1
562	он есть	7	1
563	не встречает	1	1
564	этот человек	1	1
565	выше на	1	1
566	говорим мы	1	1
567	науки а	1	1
568	меня совершенно	1	1
569	еще одно	1	1
570	только одно	1	1
571	видно как	1	1
572	знания и	5	1
573	показывает что	2	1
574	бы было	1	1
575	всю жизнь	1	1
576	во внимание	2	1
577	мы видели	1	1
578	значит не	1	1
579	мы с	1	1
580	этой вещи	1	1
581	чтобы оба	1	1
582	и тогда	2	1
583	не мог	2	1
584	одного и	1	1
585	на первый	1	1
586	к тем	1	1
587	в своей	3	1
588	мысль и	1	1
589	и гармонию	1	1
590	мы замечаем	1	1
591	бы к	1	1
592	в которые	1	1
593	то для	1	1
594	понятием и	1	1
595	далее в	2	1
596	от себя	2	1
597	и значит	1	1
598	и другого	1	1
599	и той	3	1
600	бы мы	1	1
601	всегда мы	1	1
602	которые в	1	1
603	ли тогда	1	1
604	но он	1	1
605	друг другу	1	1
606	есть еще	2	1
607	этот предмет	2	1
608	тому чтобы	1	1
609	для нее	2	1
610	всего его	1	1
611	и потом	1	1
612	от тех	1	1
613	в отношении	2	1
614	теми или	1	1
615	существует для	1	1
616	есть собственное	2	1
617	но они	2	1
618	о значении	1	1
619	что эта	2	1
620	с которой	1	1
621	что с	2	1
622	но для	2	1
623	истории и	2	1
624	как о	2	1
625	непосредственно и	2	1
626	сделать и	1	1
627	дело в	1	1
628	ее с	1	1
629	идеального и	2	1
630	не по	2	1
631	свободы и	3	1
632	только наметить	1	1
633	и имеет	1	1
634	достаточно привести	1	1
635	во всякой	1	1
636	можно получить	1	1
637	следовательно и	1	1
638	этого явления	1	1
639	того и	1	1
640	ничего не	17	1
641	находятся в	1	1
642	поэтическое произведение	1	1
643	или как	1	1
644	природы в	1	1
645	с нами	1	1
646	того в	1	1
647	видим что	4	1
648	какой же	1	1
649	возможно было	1	1
650	во всем	2	1
651	есть стремление	1	1
652	и чувство	1	1
653	с своей	1	1
654	частью не	1	1
655	меня с	1	1
656	эти три	1	1
657	доказать что	1	1
658	как будто	2	1
659	о пространстве	1	1
660	если только	1	1
661	нас самих	1	1
662	понятие как	1	1
663	у меня	1	1
664	степени самосознания	1	1
665	относиться к	1	1
666	сравнении с	2	1
667	лежит в	3	1
668	такая вещь	1	1
669	той или	4	1
670	нечто данное	1	1
671	они и	1	1
672	всегда есть	2	1
673	и материи	2	1
674	отделяется от	1	1
675	этим самым	1	1
676	странным что	1	1
677	при таком	2	1
678	то она	1	1
679	от друга	1	1
680	как не	2	1
681	нужно сказать	1	1
682	этот камень	2	1
683	в собственном	3	1
684	представим себе	2	1
685	и человека	1	1
686	пределы мира	2	1
687	можно сделать	1	1
688	в себя	5	1
689	ясно что	11	1
690	в пределах	1	1
691	самое это	1	1
692	имеет никакого	2	1
693	роль в	1	1
694	материи и	1	1
695	почему в	1	1
696	как между	1	1
697	есть также	2	1
698	мелкие явления	1	1
699	положение что	1	1
700	переход к	1	1
701	сознания и	3	1
702	том как	2	1
703	это только	1	1
704	и трудно	1	1
705	силу того	1	1
706	которое будет	1	1
707	в словах	3	1
708	всегда имеет	1	1
709	ровно никакого	2	1
710	предмет или	1	1
711	о ней	2	1
712	о нем	2	1
713	возможна только	1	1
714	это то	1	1
715	третий член	1	1
716	образ есть	1	1
717	что существуют	1	1
718	необходим для	1	1
719	на что	2	1
720	все его	1	1
721	кроме человека	1	1
722	может не	1	1
723	то тем	1	1
724	доходит до	1	1
725	и требует	2	1
726	от них	1	1
727	все кроме	1	1
728	и во	2	1
729	и всякая	1	1
730	во втором	1	1
731	есть символ	5	1
732	разумеется это	2	1
733	чем и	1	1
734	не более	1	1
735	есть действительно	1	1
736	и можно	5	1
737	них в	1	1
738	вслед за	1	1
739	что бы	1	1
740	и всякое	1	1
741	если это	1	1
742	эти последние	1	1
743	к своим	1	1
744	что здесь	3	1
745	тела не	1	1
746	но с	1	1
747	оно и	3	1
748	и влияние	1	1
749	одной из	2	1
750	образом только	1	1
751	пришел к	1	1
752	явления в	1	1
753	бы из	1	1
754	как нечто	2	1
755	степени ее	1	1
756	их не	1	1
757	кроме этого	1	1
758	быть мыслимы	1	1
759	с одной	1	1
760	себе есть	1	1
761	в качестве	2	1
762	к поэзии	1	1
763	на всем	1	1
764	и насколько	1	1
765	так можно	1	1
766	это так	1	1
767	в нашей	2	1
768	которым не	1	1
769	а это	2	1
770	и знать	1	1
771	в душе	1	1
772	из них	2	1
773	самих себе	1	1
774	одно из	1	1
775	совсем другое	1	1
776	свете и	1	1
777	более как	1	1
778	прибавить что	1	1
779	должны стать	1	1
780	к человеку	1	1
781	бытия и	4	1
782	которые могут	1	1
783	не говорит	5	1
784	значение только	1	1
785	через это	1	1
786	бы это	1	1
787	же это	5	1
788	были бы	1	1
789	в данный	2	1
790	мне и	1	1
791	мы это	1	1
792	говорим о	1	1
793	с другим	1	1
794	за пределы	3	1
795	приближения к	1	1
796	догадаться что	1	1
797	будет ли	3	1
798	с той	2	1
799	мы верим	1	1
800	в природе	3	1
801	своего собственного	1	1
802	только к	1	1
803	предмет и	1	1
804	прежде всего	11	1
805	которой нет	1	1
806	поэтической и	1	1
807	или другими	1	1
808	а главное	1	1
809	именно так	2	1
810	одно а	1	1
811	не ясна	1	1
812	понятие о	2	1
813	но чем	1	1
814	что перед	1	1
815	его как	2	1
816	в связи	1	1
817	которая развивается	1	1
818	и об	3	1
819	направлении и	1	1
820	я называю	3	1
821	в частности	2	1
822	нужно взять	1	1
823	на самих	1	1
824	в непрерывном	1	1
825	в лесу	1	1
826	уже невозможно	1	1
827	религия в	2	1
828	из мира	1	1
829	никаких препятствий	1	1
830	как это	2	1
831	и выражение	1	1
832	если она	2	1
833	надо было	3	1
834	в человеке	2	1
835	к своему	2	1
836	ли самое	1	1
837	это делается	1	1
838	она есть	10	1
839	знать что	1	1
840	этой последней	1	1
841	а потом	1	1
842	где не	1	1
843	возможность и	1	1
844	чувства и	2	1
845	наукой в	1	1
846	я с	1	1
847	как нельзя	1	1
848	сам не	1	1
849	исходя из	1	1
850	это значит	8	1
851	силу этого	1	1
852	на другое	3	1
853	то следовательно	2	1
854	и нет	3	1
855	не могло	1	1
856	самое что	2	1
857	помнить что	1	1
858	явления с	1	1
859	все же	2	1
860	в наше	1	1
861	жизни могут	1	1
862	предполагая что	1	1
863	слова но	1	1
864	ограничиться только	1	1
865	потому не	1	1
866	такой взгляд	1	1
867	или в	7	1
868	мы только	2	1
869	его не	1	1
870	мира и	1	1
871	думает что	3	1
872	о котором	1	1
873	которая в	1	1
874	человек и	1	1
875	или другой	3	1
876	ее и	1	1
877	но когда	1	1
878	лишь как	4	1
879	у них	1	1
880	или нет	3	1
881	но о	2	1
882	разве только	1	1
883	ибо в	1	1
884	стороны в	1	1
885	могу сказать	2	1
886	от всего	3	1
887	зрения в	1	1
888	ее в	2	1
889	или не	4	1
890	бы на	1	1
891	могли быть	1	1
892	отношении к	2	1
893	от всякого	1	1
894	но если	5	1
895	две формы	1	1
896	же будет	1	1
897	не знает	1	1
898	природы не	2	1
899	другой стороны	2	1
900	сторона жизни	1	1
901	не быть	1	1
902	общего с	3	1
903	но можно	1	1
904	в глаза	1	1
905	через то	1	1
906	легко заметить	1	1
907	этот третий	1	1
908	которая будет	1	1
909	что под	1	1
910	и идеи	2	1
911	в свое	2	1
912	идеал и	1	1
913	до степени	1	1
914	жизни и	4	1
915	значило бы	1	1
916	предмет в	1	1
917	видим в	2	1
918	случае если	1	1
919	невозможна без	2	1
920	как на	1	1
921	ничего общего	4	1
