N	2gram	Bakhtin_Pr_3	Analitik
524	сохраняется и	1	1
525	и от	3	1
526	не подлежит	1	1
527	или в	1	1
528	в результате	1	1
529	мира и	2	1
530	между ними	2	1
531	того с	1	1
532	человек и	2	1
533	я не	4	1
534	хотя и	4	1
535	ее и	1	1
536	от него	3	1
537	со второй	1	1
538	мы должны	4	1
539	только с	1	1
540	в большей	2	1
541	сторона этой	1	1
542	отношению ко	1	1
543	диалог и	1	1
544	личности и	1	1
545	в своих	2	1
546	в сюжете	1	1
547	к самому	4	1
548	жизни в	3	1
549	все еще	3	1
550	в романе	1	1
551	конечно далеко	1	1
552	не знает	4	1
553	отношением к	1	1
554	к его	1	1
555	таким же	1	1
556	последующих этапах	1	1
557	включает в	1	1
558	где он	1	1
559	жизни и	9	1
560	а может	1	1
561	а я	2	1
562	ее в	3	1
563	они не	3	1
564	во всяком	1	1
