N	2gram	Tiupa_Anal_2	FransuaR
315	в жизни	1	1
316	смерть и	1	1
317	говорить в	1	1
318	далеко не	1	1
319	пространственных и	1	1
320	со своими	1	1
321	которой он	1	1
322	он и	2	1
323	несмотря на	3	1
324	видим как	1	1
325	обратимся к	1	1
326	и тогда	1	1
327	сосредоточиться на	1	1
328	или менее	1	1
329	наблюдали в	1	1
330	таким же	1	1
331	в следующем	1	1
332	одним и	1	1
333	место в	3	1
334	не столько	3	1
335	своего рода	12	1
336	другого старого	1	1
337	дается в	1	1
338	поэтому в	1	1
339	времени не	1	1
340	мук и	1	1
341	и эти	1	1
342	в устах	2	1
343	для нее	2	1
344	по себе	2	1
345	в отношении	1	1
346	не менее	4	1
347	до известной	1	1
348	все три	1	1
349	что с	2	1
350	в обоих	2	1
351	на него	2	1
352	которого он	1	1
353	всей их	1	1
354	о них	1	1
355	но только	1	1
356	он с	1	1
357	не имеет	2	1
358	казалось бы	3	1
359	ничего не	9	1
360	одна из	1	1
361	с одним	1	1
362	и другими	2	1
363	эпизода с	1	1
364	как будто	3	1
365	всех прочих	1	1
366	настоящего времени	1	1
367	у меня	1	1
368	ни о	3	1
369	могут быть	10	1
370	во все	1	1
371	здесь совершенно	1	1
372	и точно	1	1
373	его за	1	1
374	той или	3	1
375	и объясняются	1	1
376	как человек	1	1
377	на это	1	1
378	если же	1	1
379	говорит сам	1	1
380	и о	1	1
381	при свете	2	1
382	же не	2	1
383	здесь также	1	1
384	только то	1	1
385	в себя	4	1
386	в пределах	9	1
387	по способу	1	1
388	если они	1	1
389	продолжает жить	1	1
390	у которых	1	1
391	говорит на	1	1
392	можно было	3	1
393	связан с	1	1
394	особенно в	7	1
395	с самим	3	1
396	начала и	1	1
397	веры в	1	1
398	жизнь и	1	1
399	эту сцену	1	1
400	нас и	1	1
401	об этом	1	1
402	со всех	1	1
403	о нем	1	1
404	узнаем из	1	1
405	по-видимому и	1	1
406	ничему не	1	1
407	и здесь	1	1
408	является весьма	1	1
409	известной степени	1	1
410	и т.д	3	1
411	одного из	3	1
412	места для	1	1
413	романа мы	1	1
414	оно ни	1	1
415	можно сказать	4	1
416	могут нести	1	1
417	времени в	4	1
418	это была	1	1
419	восходит к	1	1
420	каждом из	1	1
421	места и	1	1
422	которой пользуется	1	1
423	от них	1	1
424	что и	3	1
425	это не	1	1
426	чем и	2	1
427	выступает как	1	1
428	вслед за	2	1
429	сказать и	1	1
430	вся первая	1	1
431	уж коли	1	1
432	всех сторон	1	1
433	в которую	1	1
434	то все	1	1
435	мог найти	1	1
436	что здесь	1	1
437	рассуждение о	1	1
438	явления как	1	1
439	и одновременно	3	1
440	художественного восприятия	2	1
441	человека в	1	1
442	с ними	3	1
443	этот вопрос	1	1
444	целого и	2	1
445	обладает и	1	1
446	которых он	1	1
447	в уста	1	1
448	по земле	1	1
449	и ничему	1	1
450	времени как	2	1
451	к земле	1	1
452	тем временем	1	1
453	уже не	4	1
454	борьбы с	3	1
455	же явления	1	1
456	свидетельствует о	2	1
457	а то	2	1
458	или даже	2	1
459	связывается с	2	1
460	одно из	2	1
461	для него	4	1
462	изображается в	1	1
463	ни в	1	1
464	художественное восприятие	2	1
465	к ним	1	1
466	космических сил	1	1
467	это рассуждение	1	1
468	в системе	1	1
469	образом не	1	1
470	самая первая	1	1
471	это первый	1	1
472	складывается и	1	1
473	на уровне	9	1
474	или иной	3	1
475	и из	1	1
476	именно здесь	1	1
477	характерно для	1	1
478	текст в	1	1
479	еще и	1	1
480	во второй	4	1
481	себя и	1	1
482	говорит о	5	1
483	и стал	2	1
484	но лишь	1	1
485	на этот	2	1
486	не знает	3	1
487	а главное	1	1
488	было сказано	1	1
489	его как	2	1
490	же точно	1	1
491	было для	1	1
492	здесь выступает	1	1
493	а так	1	1
494	о чем	2	1
495	и слово	2	1
496	в связи	1	1
497	на фоне	3	1
498	о себе	2	1
499	к его	2	1
500	характера например	1	1
501	объединены в	1	1
502	и временных	1	1
503	к своему	2	1
504	теми же	2	1
505	целом ряде	1	1
506	для обозначения	1	1
507	я так	1	1
508	мире так	1	1
509	что же	1	1
510	и там	1	1
511	да и	1	1
512	по существу	2	1
513	исходя из	1	1
514	и богатство	1	1
515	этого слова	3	1
516	не является	1	1
517	однажды с	1	1
518	слова и	1	1
519	была очень	1	1
520	в основном	1	1
521	только для	1	1
522	и носит	1	1
523	между прочим	1	1
524	и смертью	1	1
525	что касается	3	1
526	как до	1	1
527	это явление	1	1
528	в мировой	1	1
529	поражен в	1	1
530	он по	2	1
531	тот кто	2	1
532	об этих	2	1
533	всей первой	1	1
534	себя самого	1	1
535	как вы	1	1
536	нисколько не	1	1
537	в карты	1	1
538	от лица	1	1
539	надежды не	1	1
540	автор этой	1	1
541	не слишком	1	1
542	по одному	1	1
543	отношению к	4	1
544	в отдельности	1	1
545	начале этой	1	1
546	и жизнь	1	1
547	и другой	1	1
548	этой сцены	2	1
549	будучи в	1	1
550	к этой	1	1
551	по поводу	3	1
552	это в	1	1
553	в противоположность	2	1
554	на лице	2	1
555	как на	1	1
556	в таком	2	1
