N	2gram	Propp_Russ_2	Myslijsy
378	том же	4	1
379	не будет	1	1
380	об этом	2	1
381	связанных с	1	1
382	и с	10	1
383	к заключению	1	1
384	входит в	1	1
385	он есть	2	1
386	известно что	1	1
387	и дает	1	1
388	из нее	2	1
389	превращаются в	1	1
390	и путем	1	1
391	можно заключить	1	1
392	например и	1	1
393	ее тем	1	1
394	не всегда	3	1
395	для чего	1	1
396	мы видели	7	1
397	чем в	2	1
398	в развитии	1	1
399	значение что	1	1
400	в царстве	1	1
401	нужно чтобы	1	1
402	или вообще	4	1
403	в связь	1	1
404	можно сказать	1	1
405	и одно	1	1
406	или точнее	1	1
407	таким же	1	1
408	можно найти	1	1
409	а как	1	1
410	в такой	1	1
411	это только	1	1
412	в их	2	1
413	человеком и	1	1
414	в которых	4	1
415	на место	1	1
416	мир и	1	1
417	выше мы	3	1
418	не будем	3	1
419	которые в	1	1
420	такую же	1	1
421	и более	1	1
422	случае мы	1	1
423	и форма	1	1
424	отдельно от	1	1
425	с развитием	2	1
426	другой на	1	1
427	в таких	3	1
428	с которой	1	1
429	виду что	1	1
430	природа не	1	1
431	можно понимать	1	1
432	дело в	1	1
433	что чем	1	1
434	не вызывает	1	1
435	в игру	1	1
436	найти в	1	1
437	не всякий	1	1
438	не имели	2	1
439	ничего не	1	1
440	с одним	1	1
441	и им	1	1
442	свойств различных	1	1
443	по своей	1	1
444	удерживается в	1	1
445	до того	1	1
446	их по	3	1
447	которая по	1	1
448	каждую из	1	1
449	начиная с	2	1
450	к себе	1	1
451	и такие	1	1
452	возвращаются в	1	1
453	и другой	3	1
454	наоборот в	1	1
455	что при	2	1
456	ничего общего	1	1
457	в применении	1	1
458	должен быть	2	1
459	из всего	1	1
460	как мы	3	1
461	новой и	1	1
462	от разных	1	1
463	эти представления	4	1
464	здесь не	1	1
465	без всякого	1	1
466	огонь и	1	1
467	это для	1	1
468	на нее	6	1
469	как знак	1	1
470	на которую	1	1
471	которые с	2	1
472	этим в	1	1
473	к тем	1	1
474	на них	4	1
475	чтобы вызвать	2	1
476	имеем их	1	1
477	именно тогда	1	1
478	хотя это	1	1
479	можно объяснить	1	1
480	то они	1	1
481	именно с	1	1
482	что каждый	1	1
483	имеет и	1	1
484	утверждает что	1	1
485	ее от	2	1
486	и остаются	1	1
487	два случая	1	1
488	в ряд	2	1
489	не более	1	1
490	все в	2	1
491	ее как	1	1
492	в ту	1	1
493	может иметь	1	1
494	же можно	1	1
495	к нему	4	1
496	что здесь	3	1
497	но так	1	1
498	которой и	1	1
499	но с	1	1
500	с себя	1	1
501	оно совершенно	1	1
502	к их	1	1
503	представления в	1	1
504	в стороне	2	1
505	их не	1	1
506	который в	1	1
507	в огонь	1	1
508	собою как	1	1
509	сильнее чем	1	1
510	человека с	1	1
511	же и	1	1
512	в большинстве	1	1
513	как более	1	1
514	при помощи	1	1
515	обратить внимание	1	1
516	есть та	1	1
517	могло бы	1	1
518	к ним	1	1
519	только с	1	1
520	должны будем	1	1
521	каждый из	2	1
522	есть одно	1	1
523	следует признать	1	1
524	они становятся	1	1
525	в особенности	1	1
526	она начинает	1	1
527	таком виде	2	1
528	в другой	1	1
529	а на	9	1
530	с другим	2	1
531	и начинается	1	1
532	при первом	1	1
533	связаны с	3	1
534	именно в	4	1
535	по своим	1	1
536	а именно	3	1
537	человека а	2	1
538	вообще мы	1	1
539	на которые	1	1
540	по всей	3	1
541	и др	1	1
542	притом не	1	1
543	ей не	1	1
544	а за	4	1
545	значения не	1	1
546	которая нами	1	1
547	на основании	1	1
548	при более	1	1
549	когда же	1	1
550	этом основании	1	1
551	все то	2	1
552	эти слова	1	1
553	нее как	1	1
554	можно будет	2	1
555	которое в	2	1
556	некоторые из	1	1
557	другая сторона	1	1
558	относятся к	1	1
559	не удается	1	1
560	многих случаях	2	1
561	в течение	2	1
562	не подтверждается	2	1
563	а потом	1	1
564	как средство	2	1
565	в человеческом	1	1
566	многих других	1	1
567	свойства и	1	1
568	только человек	2	1
569	предположения что	1	1
570	с этой	2	1
571	потом на	1	1
572	этом случае	6	1
573	его окружает	1	1
574	и о	3	1
575	чтобы сделать	1	1
576	этом и	2	1
577	между собой	2	1
578	же значение	1	1
579	женщины в	1	1
580	сходство с	1	1
581	он связывает	1	1
582	тот кто	1	1
583	с другою	1	1
584	не представляет	1	1
585	и совершенно	1	1
586	тем более	1	1
587	что касается	1	1
588	о потере	1	1
589	есть уже	1	1
590	но возможно	1	1
591	не я	1	1
592	к ее	1	1
593	связь с	3	1
594	его к	1	1
595	но эта	1	1
596	две стороны	1	1
597	они как	1	1
598	на который	1	1
599	это на	1	1
600	еще ясно	1	1
601	не сами	1	1
602	и еще	2	1
603	есть и	1	1
604	время не	1	1
605	через них	7	1
606	в заключение	1	1
607	это так	1	1
608	ее в	8	1
609	в своих	2	1
610	на лице	1	1
