N	2gram	Bakhtin_Fr_1	Narrotol
265	обновления и	1	1
266	именно к	1	1
267	не была	2	1
268	только благодаря	1	1
269	оба эти	1	1
270	с радостью	1	1
271	и другая	1	1
272	мы и	3	1
273	так называемые	2	1
274	жизни это	1	1
275	это время	2	1
276	в xix	1	1
277	напротив они	1	1
278	в уста	1	1
279	также следует	1	1
280	во всех	9	1
281	и необходимых	1	1
282	небольшому числу	1	1
283	поскольку о	1	1
284	совершенно прав	1	1
285	восходящая к	2	1
286	других писателей	1	1
287	не входит	2	1
288	в общем	4	1
289	человеческих отношений	2	1
290	и воображения	1	1
291	отношение к	4	1
292	не просто	3	1
293	его произведение	1	1
294	человеку и	1	1
295	за пределы	8	1
296	к небольшому	1	1
297	это мир	1	1
298	как первые	1	1
299	чем же	1	1
300	наряду с	2	1
301	одновременно это	1	1
302	или косвенно	1	1
303	низа и	2	1
304	что касается	1	1
305	им в	1	1
306	по форме	1	1
307	и как	1	1
308	и наконец	2	1
309	его к	2	1
310	здесь и	4	1
311	для которого	1	1
312	за свои	2	1
313	отступает от	1	1
314	в которой	1	1
315	отказывается от	1	1
316	т.п но	1	1
317	приобретает характер	1	1
318	которому все	1	1
319	по преимуществу	1	1
320	с их	5	1
321	есть на	1	1
322	не могла	1	1
323	этой культуры	4	1
324	быть только	2	1
325	подобные явления	1	1
326	главное в	1	1
327	нашего времени	1	1
328	в формах	1	1
329	из него	1	1
330	на этом	1	1
331	людей и	1	1
332	с собой	1	1
333	здесь мы	1	1
334	здесь всегда	1	1
335	конечно в	2	1
336	оно становится	1	1
337	а его	2	1
338	в будущее	1	1
339	входит в	4	1
340	новой жизни	1	1
341	истории и	2	1
342	делает его	1	1
343	в новое	3	1
344	здесь нет	1	1
345	мы встречаемся	1	1
346	в это	2	1
347	смерть и	1	1
348	но уже	1	1
349	называет его	2	1
350	как об	1	1
351	и особенно	2	1
352	новые формы	1	1
353	он имеет	1	1
354	жизни но	2	1
355	в развитии	1	1
356	еще раз	2	1
357	и ничего	1	1
358	между ними	4	1
359	и конец	1	1
360	на первый	1	1
361	есть в	5	1
362	своем роде	1	1
363	и без	2	1
364	это делает	1	1
365	всяком случае	1	1
366	характер это	2	1
367	знает и	2	1
368	все и	1	1
369	в которых	1	1
370	мысли и	4	1
371	направлен на	1	1
372	своей не	1	1
373	мир и	3	1
374	есть его	1	1
375	к новой	1	1
376	остается вне	1	1
377	что было	1	1
378	совершенно иной	2	1
379	их в	2	1
380	не могли	1	1
381	вместе со	1	1
382	новое и	2	1
383	освободиться от	1	1
384	не готово	1	1
385	связи с	4	1
386	раз и	2	1
387	шире чем	1	1
388	в отношении	6	1
389	между людьми	5	1
390	можно ли	1	1
391	при всех	2	1
392	на рубеже	1	1
393	и нормам	1	1
394	вплоть до	1	1
395	но они	1	1
396	с которой	1	1
397	она не	1	1
398	на котором	3	1
399	принадлежат к	1	1
400	своего существования	1	1
401	в основе	8	1
402	веков и	2	1
403	у шекспира	3	1
404	всей жизни	1	1
405	чужой мир	1	1
406	эти три	1	1
407	и молитвы	1	1
408	от ее	1	1
409	настоящего времени	1	1
410	в живой	1	1
411	xx века	1	1
412	принадлежит к	1	1
413	не могут	3	1
414	есть только	2	1
415	ли не	1	1
416	вполне адекватным	1	1
417	как мы	6	1
418	тем и	1	1
419	что все	1	1
420	в виду	3	1
421	и образ	1	1
422	в организации	1	1
423	начало и	2	1
424	приводит к	2	1
425	сознания в	1	1
426	было в	1	1
427	особенно в	2	1
428	нет места	1	1
429	во многом	2	1
430	еще в	1	1
431	это только	1	1
432	жизнь и	1	1
433	всегда имеет	1	1
434	не на	1	1
435	мы всегда	2	1
436	в самой	3	1
437	в раннем	1	1
438	время в	2	1
439	говорит об	1	1
440	утверждает что	1	1
441	и объяснить	1	1
442	на что	2	1
443	основе своей	2	1
444	времени в	1	1
445	это было	2	1
446	к нему	3	1
447	со второй	2	1
448	и во	3	1
449	а потому	1	1
450	во всей	3	1
451	именно она	1	1
452	лишь к	1	1
453	них в	1	1
454	наконец в	1	1
455	выше в	1	1
456	циклического времени	1	1
457	иначе в	1	1
458	сложное и	1	1
459	и она	1	1
460	это всегда	2	1
461	говорит в	1	1
462	но с	2	1
463	среди других	1	1
464	одной из	1	1
465	уже принадлежит	1	1
466	этот вопрос	2	1
467	ли он	1	1
468	как мир	1	1
469	и так	2	1
470	героического эпоса	1	1
471	мы будем	3	1
472	не остаются	1	1
473	только художественная	1	1
474	показывает в	1	1
475	в большинстве	2	1
476	и чисто	2	1
477	оно всегда	1	1
478	от своей	1	1
479	большинстве случаев	2	1
480	мир в	3	1
481	и их	3	1
482	в одном	5	1
483	не для	2	1
484	начала жизни	1	1
485	не о	1	1
486	к человеку	1	1
487	в системе	3	1
488	тем что	1	1
489	это по	1	1
490	они становятся	1	1
491	для того	1	1
492	первая и	1	1
493	именно как	1	1
494	усматривает и	1	1
495	до сих	4	1
496	вовсе и	1	1
497	ожидания и	1	1
498	прямо или	1	1
499	неразрывном единстве	2	1
500	что не	2	1
501	и люди	1	1
502	это прежде	1	1
503	на этот	2	1
504	не исключает	1	1
505	о страхе	2	1
506	этой системе	1	1
507	более того	2	1
508	однако и	1	1
509	человеческой жизни	1	1
510	его как	1	1
511	и с	3	1
512	его собственной	1	1
513	что мы	2	1
514	в неразрывном	1	1
515	как именно	1	1
516	проникновения в	1	1
517	мог быть	1	1
518	уже давно	1	1
519	свести к	1	1
520	весенний и	1	1
521	такое определение	1	1
522	и потому	10	1
523	некоторые из	2	1
524	с конца	2	1
525	функционирует в	1	1
526	например когда	1	1
527	xix века	5	1
528	он говорит	1	1
529	к жизни	2	1
530	это так	1	1
531	в мир	2	1
532	на свете	1	1
533	многих других	1	1
534	или хотя	1	1
535	этот не	1	1
536	слова и	1	1
537	и от	2	1
538	сих пор	4	1
539	все это	9	1
540	мире а	1	1
541	времени его	1	1
542	он вовсе	1	1
543	в связи	1	1
544	не подлежит	2	1
545	в пределе	1	1
546	речи как	1	1
547	или в	2	1
548	по одной	1	1
549	в этих	2	1
550	еще более	5	1
551	на других	1	1
552	иначе он	1	1
553	к внешнему	1	1
554	ее проявления	1	1
555	по ходу	3	1
556	в современных	2	1
557	понимает его	1	1
558	самому и	1	1
559	но оно	1	1
560	всего на	2	1
561	в романе	2	1
562	не знает	6	1
563	себя самого	1	1
564	отношением к	1	1
565	смысле они	1	1
566	же самой	1	1
567	одновременно и	2	1
568	что при	1	1
569	этом между	1	1
570	имеет в	1	1
571	где он	1	1
572	просто не	1	1
573	разрушила бы	1	1
574	она уходит	1	1
575	к этому	1	1
576	во всяком	1	1
