N	2gram	Vygotskiy__3	Freidism
225	моя мысль	1	2
226	их в	2	2
227	но все	1	2
228	в одну	1	2
229	на всю	2	2
230	в совершенно	2	2
231	на этой	1	2
232	при помощи	4	2
233	это было	1	2
234	это не	1	2
235	своей основе	1	2
236	чаще всего	1	2
237	и смерти	1	2
238	и уже	2	2
239	на две	1	2
240	и становится	1	2
241	том что	14	2
242	в эту	2	2
243	но если	4	2
244	и при	1	2
245	в их	1	2
246	мы говорили	3	2
247	в отличие	1	2
248	сих пор	5	2
249	теми же	1	2
250	как это	6	2
251	в таких	1	2
252	что с	4	2
253	дело не	2	2
254	и притом	1	2
255	к этим	1	2
256	в самых	1	2
257	в нас	4	2
258	только не	1	2
259	этом отношении	1	2
260	за ними	1	2
261	в момент	1	2
262	все то	7	2
263	здесь оно	1	2
264	когда мы	2	2
265	отличается от	1	2
266	что оно	2	2
267	и самое	1	2
268	из всего	2	2
269	в виду	4	2
270	что приходит	1	2
271	на основе	1	2
272	можно сделать	1	2
273	роль в	1	2
274	в глаза	2	2
275	это вовсе	1	2
276	не исчерпывается	1	2
277	и вообще	1	2
278	в другом	5	2
279	до сих	6	2
280	этих двух	1	2
281	что и	4	2
282	всего этого	2	2
283	для ребенка	1	2
284	быть и	1	2
285	мы видим	12	2
286	в какой	5	2
287	очень много	1	2
288	для нее	1	2
289	с одной	6	2
290	для всех	2	2
291	не можем	4	2
292	и у	1	2
293	только на	1	2
294	в нашей	1	2
295	из них	6	2
296	в конце	2	2
297	с этими	1	2
298	заметить что	2	2
299	и даже	4	2
300	в высшей	1	2
301	с другой	7	2
302	здесь в	2	2
303	чем он	1	2
304	а с	2	2
305	до конца	2	2
306	ничем не	1	2
307	одной стороны	5	2
308	которых мы	6	2
309	зависит от	1	2
310	а не	7	2
311	что мы	1	2
312	так же	2	2
313	чувства и	2	2
314	для понимания	1	2
315	только для	3	2
316	же самое	10	2
317	и часто	2	2
318	для нас	8	2
319	и ни	1	2
320	поэтому все	1	2
321	все они	2	2
322	к его	2	2
323	всех других	1	2
324	есть и	1	2
325	в заключение	1	2
326	и другие	2	2
327	в своих	4	2
328	к этому	3	2
329	во сне	1	2
330	как на	3	2
331	они не	2	2
332	этом совершенно	1	1
333	и т	14	1
334	одним из	1	1
335	о каких	1	1
336	же как	1	1
337	в движение	1	1
338	относится и	1	1
339	противоречие с	2	1
340	так у	1	1
341	бы для	2	1
342	показать что	7	1
343	нам кажется	1	1
344	которое мы	3	1
345	кажется что	1	1
346	не имеют	2	1
347	с таким	1	1
348	и этот	3	1
349	их и	1	1
350	в несколько	1	1
351	полагает что	3	1
352	всего того	2	1
353	этой картины	1	1
354	и другими	2	1
355	которую мы	4	1
356	что самый	1	1
357	впечатление от	2	1
358	оба эти	3	1
359	одной только	1	1
360	оно есть	2	1
361	вместо этого	1	1
362	то это	2	1
363	в целом	4	1
364	что можно	1	1
365	и заставляет	3	1
366	предметов есть	1	1
367	так а	1	1
368	в каждой	1	1
369	оказывается что	1	1
370	вывод что	1	1
371	внимание и	1	1
372	что по	3	1
373	время в	5	1
374	законам развития	2	1
375	что его	2	1
376	там и	1	1
377	природы и	1	1
378	но конечно	1	1
379	одним словом	2	1
380	силы и	1	1
381	в качестве	2	1
382	с собою	1	1
383	мы сейчас	1	1
384	нет и	1	1
385	в свои	1	1
386	что они	4	1
387	которые не	1	1
388	каждому своему	1	1
389	что хотя	1	1
390	в истории	2	1
391	как говорит	1	1
392	вызывает в	1	1
393	независимо от	1	1
394	остановиться на	2	1
395	это был	2	1
396	всей этой	1	1
397	что когда	2	1
398	и каждое	1	1
399	его к	2	1
400	но эта	1	1
401	ситуации в	1	1
402	та же	3	1
403	под ним	1	1
404	которую они	2	1
405	образом и	2	1
406	говорили что	1	1
407	он в	2	1
408	можно не	1	1
409	оно превращается	1	1
410	бы не	3	1
411	деле этот	1	1
412	по преимуществу	2	1
413	это тот	1	1
414	переходит на	1	1
415	только один	1	1
416	нам как	1	1
417	имеем в	1	1
418	на то	16	1
419	если он	4	1
420	дальше и	1	1
421	а вовсе	2	1
422	теории и	1	1
423	чем сильнее	3	1
424	т д	4	1
425	все другие	2	1
426	на одну	1	1
427	с нашим	1	1
428	вы видите	1	1
429	свои собственные	1	1
430	теперь еще	1	1
431	из него	4	1
432	все с	1	1
433	в нее	2	1
434	это конечно	1	1
435	всех отношениях	1	1
436	не следует	1	1
437	других видов	1	1
438	мы слышим	2	1
439	как они	1	1
440	а затем	1	1
441	она оказывается	1	1
442	со всем	1	1
443	что бросается	1	1
444	из всех	3	1
445	он стремится	1	1
446	глубокий и	1	1
447	ли это?	1	1
448	и которые	3	1
449	мы на	2	1
450	каждого из	3	1
451	свою противоположность	1	1
452	должен был	2	1
453	первое что	1	1
454	и тем	3	1
455	для них	1	1
456	о которых	9	1
457	жизни от	1	1
458	далеко не	3	1
459	он действительно	2	1
460	он и	1	1
461	двух направлениях	1	1
462	рода и	1	1
463	и было	1	1
464	форма и	1	1
465	обратимся к	1	1
466	в один	3	1
467	не мог	4	1
468	путем и	1	1
469	таким же	1	1
470	и тут	1	1
471	нас не	1	1
472	со всяким	1	1
473	самой первой	1	1
474	почти не	1	1
475	и благодаря	1	1
476	что вся	1	1
477	участие в	1	1
478	степени не	2	1
479	не к	3	1
480	понятно что	1	1
481	ненужными и	1	1
482	из области	3	1
483	в одном	8	1
484	друг другу	2	1
485	и эти	2	1
486	есть именно	2	1
487	однако в	1	1
488	с такими	1	1
489	таких случаев	1	1
490	всякому другому	1	1
491	намека на	1	1
492	заставляет его	2	1
493	этого мало	1	1
494	нас к	1	1
495	это является	2	1
496	всю картину	1	1
497	можно ли	1	1
498	так ли	2	1
499	гораздо большей	1	1
500	а иногда	1	1
501	которые она	2	1
502	и форму	1	1
503	друг друга	1	1
504	это последнее	1	1
505	она ни	1	1
506	на два	1	1
507	не по	1	1
508	восприятия я	1	1
509	него было	1	1
510	вытекает из	2	1
511	это мы	1	1
512	очень большую	1	1
513	дело в	1	1
514	трагедии в	1	1
515	или как	1	1
516	к ней	2	1
517	он хочет	2	1
518	что на	1	1
519	ли это	2	1
520	можем мы	2	1
521	конечно только	1	1
522	тем ближе	4	1
523	и здесь	6	1
524	истории не	1	1
525	он склонен	1	1
526	мы все	4	1
527	смерти и	1	1
528	по сравнению	1	1
529	уже на	1	1
530	этот второй	3	1
531	она производит	1	1
532	отказаться от	1	1
533	на это	3	1
534	о том	6	1
535	и это	8	1
536	и которая	2	1
537	то она	1	1
538	но при	1	1
539	совершенно ясно	13	1
540	мысль о	1	1
541	действия и	2	1
542	то время	2	1
543	она играет	2	1
544	дано в	3	1
545	таком виде	2	1
546	до самого	2	1
547	и когда	5	1
548	по аналогии	2	1
549	трагедии что	1	1
550	не с	1	1
551	ясно что	6	1
552	мог бы	1	1
553	увидим что	9	1
554	в результате	1	1
555	к тем	3	1
556	мы в	2	1
557	этом месте	1	1
558	хоть сколько-нибудь	1	1
559	из одного	3	1
560	характерная черта	1	1
561	только у	1	1
562	ничего не	2	1
563	поступить согласно	1	1
564	никогда и	1	1
565	часто и	1	1
566	то есть	15	1
567	это я	1	1
568	внимание на	2	1
569	и та	2	1
570	язык и	1	1
571	ту роль	1	1
572	чтобы с	1	1
573	под маской	3	1
574	мы старались	2	1
575	основе своей	1	1
576	в пользу	1	1
577	аналогии с	2	1
578	по их	1	1
579	и во	2	1
580	принимают участие	1	1
581	нет это	1	1
582	с теми	3	1
583	в которую	2	1
584	а у	2	1
585	он рассказывает	1	1
586	мере верно	1	1
587	может его	1	1
588	что человек	1	1
589	в форме	1	1
590	мы склонны	1	1
591	на те	2	1
592	выше в	1	1
593	ее элементов	1	1
594	слов и	2	1
595	все время	30	1
596	и следовательно	2	1
597	и всякое	1	1
598	тело и	1	1
599	к которому	1	1
600	бросается в	1	1
601	же все	1	1
602	получает возможность	1	1
603	в двух	9	1
604	внутреннее противоречие	2	1
605	согласиться с	4	1
606	дело с	1	1
607	вступить в	1	1
608	пор не	1	1
609	дана в	1	1
610	и так	1	1
611	человеческих характеров	1	1
612	это означает	1	1
613	что нам	1	1
614	на элементы	1	1
615	это же	2	1
616	это совсем	1	1
617	какой степени	1	1
618	образов в	1	1
619	он сравнивает	1	1
620	есть в	2	1
621	его или	1	1
622	то и	3	1
623	чтобы он	2	1
624	в виде	2	1
625	смысл этой	3	1
626	часто он	1	1
627	от других	1	1
628	смысла в	1	1
629	по выражению	2	1
630	и других	1	1
631	уже с	1	1
632	плана в	4	1
633	кульминационный пункт	1	1
634	только иногда	1	1
635	к своим	2	1
636	одно из	2	1
637	не так	3	1
638	в корне	1	1
639	другую сторону	1	1
640	выводит из	1	1
641	может служить	7	1
642	из одной	1	1
643	старались показать	2	1
644	всю ту	1	1
645	вводит в	1	1
646	никакого отношения	1	1
647	имели дело	1	1
648	потому его	1	1
649	играет в	1	1
650	на так	1	1
651	как будто	4	1
652	тем что	3	1
653	они будут	1	1
654	к той	1	1
655	объединяет в	2	1
656	перейти к	1	1
657	уже совершенно	1	1
658	и только	3	1
659	момент в	1	1
660	в другой	1	1
661	по смыслу	2	1
662	которые с	2	1
663	она в	3	1
664	на примере	2	1
665	и чем	2	1
666	которые можно	1	1
667	именно в	1	1
668	совершенно точно	1	1
669	мы никогда	1	1
670	превращается у	1	1
671	с той	4	1
672	характерно для	1	1
673	рассказывает он	1	1
674	и между	4	1
675	такое же	3	1
676	в некоторых	1	1
677	деле если	1	1
678	превращается в	1	1
679	а на	1	1
680	целым рядом	1	1
681	на которых	1	1
682	однако и	2	1
683	так называемой	3	1
684	отнюдь не	2	1
685	у всех	4	1
686	в слове	1	1
687	на возможность	2	1
688	там где	6	1
689	жизнь в	1	1
690	действия в	1	1
691	и вовсе	1	1
692	материалом для	2	1
693	роль которую	1	1
694	мы говорим	1	1
695	из которых	4	1
696	к своему	2	1
697	он приводит	3	1
698	целом ряде	1	1
699	сравнению с	1	1
700	который мы	3	1
701	черт характера	1	1
702	смысле этого	2	1
703	что всякое	2	1
704	и там	1	1
705	ко всему	1	1
706	у самого	1	1
707	в первой	2	1
708	реакции на	2	1
709	который он	1	1
710	быть не	2	1
711	этого слова	2	1
712	котором они	1	1
713	шутка и	1	1
714	благодаря этому	2	1
715	ближе к	1	1
716	не знаем	2	1
717	указать на	3	1
718	этого рода	1	1
719	на время	2	1
720	деле здесь	1	1
721	в область	1	1
722	бы ему	1	1
723	в отношения	1	1
724	и самым	1	1
725	это часто	1	1
726	целый ряд	2	1
727	у них	2	1
728	и события	1	1
729	бы в	3	1
730	еще более	1	1
731	и смысл	1	1
732	будто бы	1	1
733	или не	2	1
734	же в	2	1
735	в том	25	1
736	утверждал что	1	1
737	отношении к	1	1
738	нам не	2	1
739	это все	1	1
740	сведения о	1	1
741	равно как	1	1
742	говорили выше	1	1
743	имеет место	2	1
744	жизни а	1	1
745	из этого	8	1
746	который не	4	1
747	элементов из	1	1
748	определенного характера	2	1
749	видим в	2	1
750	нет что	1	1
751	значение в	1	1
752	можно назвать	2	1
753	гораздо более	1	1
