N	2gram	Losev_Dial_3	Komedia
207	как видим	2	2
208	что эта	1	2
209	тому что	4	2
210	она не	3	2
211	что с	1	2
212	вплоть до	1	2
213	что ему	1	2
214	дело не	1	2
215	что их	2	2
216	в основе	3	2
217	больше чем	1	2
218	хочет быть	2	2
219	нет ни	2	2
220	все еще	2	2
221	если же	8	2
222	и это	4	2
223	как мы	2	2
224	и о	3	2
225	в виду	7	2
226	здесь не	1	2
227	без всякого	1	2
228	то время	4	2
229	она была	2	2
230	сама она	2	2
231	на вопрос	1	2
232	как этот	1	2
233	и во	2	2
234	в конечном	1	2
235	все время	3	2
236	же теперь	1	2
237	не как	1	2
238	тот же	1	2
239	должен быть	1	2
240	к отцу	2	2
241	и ее	3	2
242	не мешает	2	2
243	в качестве	1	2
244	если мы	1	2
245	нового времени	2	2
246	от отца	5	2
247	несколько минут	1	2
248	мы знаем	3	2
249	был бы	1	2
250	при всей	1	2
251	да что	2	2
252	этом отношении	1	2
253	от того	4	2
254	или иначе	2	2
255	себя и	2	2
256	что для	5	2
257	не было	3	2
258	пока что	1	2
259	своей любви	1	2
260	что мы	8	2
261	ближе к	1	2
262	он и	3	2
263	его на	2	2
264	из которых	3	2
265	не отличаются	1	2
266	не могут	4	2
267	по существу	2	2
268	для понимания	1	2
269	его от	1	2
270	видно что	1	2
271	нет ничего	9	2
272	выходит из	1	2
273	при всем	4	2
274	и все	6	2
275	нет никаких	2	2
276	е в	4	2
277	не будет	3	2
278	между ними	1	2
279	только как	5	2
280	другой стороны	2	2
281	совершенно не	2	2
282	из этого	2	2
283	к этой	2	2
284	в своих	2	2
285	в таком	14	2
286	я и	2	1
287	например в	2	1
288	чтобы не	1	1
289	а из	2	1
290	или к	2	1
291	в первом	2	1
292	к другому	1	1
293	всеми их	1	1
294	в зависимости	2	1
295	и должен	1	1
296	скоро же	1	1
297	если я	2	1
298	мы имеем	1	1
299	и само	1	1
300	и себя	1	1
301	вопрос о	5	1
302	за несколько	1	1
303	начинается с	1	1
304	еще до	1	1
305	а для	2	1
306	я не	6	1
307	зависимости от	3	1
308	из ее	1	1
309	и говорить	2	1
310	первый план	4	1
311	все эти	3	1
312	говоря уже	2	1
313	думая что	1	1
314	только гипотеза	1	1
315	в чем	4	1
316	ли кто-нибудь	1	1
317	конечно это	1	1
318	но не	2	1
319	но как	2	1
320	очевидно и	1	1
321	и всякий	3	1
322	в сторону	1	1
323	силу этого	2	1
324	себе и	1	1
325	в истории	4	1
326	не видно	2	1
327	в одной	3	1
328	если она	1	1
329	независимо от	1	1
330	одном из	1	1
331	как к	1	1
332	не это	1	1
333	бы при	1	1
334	перед нами	3	1
335	и как	8	1
336	и наконец	1	1
337	более или	1	1
338	от этого	1	1
339	в этот	1	1
340	от чего	5	1
341	отца но	1	1
342	говорят о	1	1
343	из жизни	1	1
344	из этих	2	1
345	право на	1	1
346	имеем в	1	1
347	самое главное	1	1
348	случае все	1	1
349	другой как	1	1
350	т д	23	1
351	было с	1	1
352	по крайней	5	1
353	посмел бы	1	1
354	жизни вовсе	1	1
355	с огромной	1	1
356	не к	1	1
357	мало того	1	1
358	не кажется	1	1
359	постольку поскольку	1	1
360	на этом	2	1
361	его можно	1	1
362	именно это	1	1
363	и обычно	2	1
364	что все	14	1
365	другой раз	1	1
366	есть все	1	1
367	мало кто	1	1
368	той же	3	1
369	обе они	1	1
370	говорил что	2	1
371	себя не	1	1
372	это было	3	1
373	ко второму	2	1
374	известно что	1	1
375	за другой	1	1
376	в свой	1	1
377	и тем	2	1
378	чаще всего	2	1
379	а пока	1	1
380	в это	1	1
381	во многом	1	1
382	нет в	1	1
383	убежден в	1	1
384	для своего	1	1
385	этого не	2	1
386	не всегда	1	1
387	когда я	1	1
388	зрения самого	1	1
389	бога и	1	1
390	такой же	1	1
391	одно из	5	1
392	и видит	1	1
393	от своего	2	1
394	человек и	1	1
395	как все	3	1
396	страсти и	1	1
397	бы к	1	1
398	место в	1	1
399	не от	1	1
400	признать что	1	1
401	для всякого	1	1
402	и раньше	1	1
403	стало быть	9	1
404	и мать	1	1
405	точку зрения	1	1
406	но он	1	1
407	друг другу	1	1
408	иным как	1	1
409	высказать в	1	1
410	вещей и	6	1
411	в устах	1	1
412	не посмел	1	1
413	с которой	2	1
414	виду что	1	1
415	можем теперь	1	1
416	только здесь	1	1
417	того как	1	1
418	и притом	5	1
419	душе и	1	1
420	себе самом	1	1
421	он с	1	1
422	на котором	2	1
423	и по	2	1
424	он хочет	1	1
425	по своей	1	1
426	меня и	2	1
427	во всем	3	1
428	вот что	1	1
429	же он	2	1
430	жизнь во	1	1
431	которое не	2	1
432	что на	1	1
433	ли это	1	1
434	ну а	2	1
435	явно не	1	1
436	не останется	1	1
437	точке зрения	1	1
438	у меня	2	1
439	уже о	2	1
440	все то	1	1
441	могут быть	2	1
442	как только	1	1
443	всего в	1	1
444	из чего	2	1
445	принять за	1	1
446	следовательно не	2	1
447	подобно тому	4	1
448	эта последняя	1	1
449	меня в	2	1
450	и сами	2	1
451	что там	1	1
452	это опять	1	1
453	и от	3	1
454	же рассуждает	1	1
455	нет никакой	4	1
456	в себя	1	1
457	и может	1	1
458	служит как	1	1
459	как с	2	1
460	и совершенно	1	1
461	и когда	2	1
462	что у	2	1
463	есть также	2	1
464	мог бы	1	1
465	на которую	1	1
466	остается только	1	1
467	жизнь и	4	1
468	строго говоря	1	1
469	не его	1	1
470	и всякого	2	1
471	для этого	2	1
472	не меньше	2	1
473	к спасению	1	1
474	быть ни	1	1
475	и та	1	1
476	никак не	2	1
477	на что	2	1
478	все их	1	1
479	нас в	2	1
480	мы понимаем	1	1
481	истины который	1	1
482	исходят из	2	1
483	все на	1	1
484	то в	2	1
485	не дал	1	1
486	крайней мере	5	1
487	не надо	3	1
488	сказать и	1	1
489	в лучшем	1	1
490	и она	2	1
491	для самого	1	1
492	в третий	2	1
493	но так	1	1
494	образом как	1	1
495	ни к	3	1
496	взятые вместе	2	1
497	менее в	1	1
498	всю свою	1	1
499	сына в	1	1
500	только в	5	1
501	об их	1	1
502	это же	3	1
503	сына он	1	1
504	со всеми	2	1
505	и хочу	1	1
506	чтобы потом	1	1
507	и призыв	1	1
508	и у	2	1
509	только на	7	1
510	ни одного	1	1
511	каким образом	1	1
512	нет я	1	1
513	в ином	1	1
514	его имени	1	1
515	кто живет	1	1
516	руки и	2	1
517	на одном	1	1
518	чтобы она	2	1
519	в такое	1	1
520	в некоторых	1	1
521	и никогда	1	1
522	без внимания	1	1
523	образом что	1	1
524	заставила его	1	1
525	идея не	1	1
526	из двух	3	1
527	не видя	1	1
528	сами эти	2	1
529	а именно	2	1
530	эти две	3	1
531	всякого другого	5	1
532	с той	1	1
533	показывает что	2	1
534	мы еще	1	1
535	происходит из	1	1
536	с презрением	1	1
537	говорит о	4	1
538	превращается в	6	1
539	не на	6	1
540	от их	1	1
541	а так	1	1
542	не выдерживает	1	1
543	в слове	3	1
544	не видит	1	1
545	было в	1	1
546	мы находим	1	1
547	или на	1	1
548	и потому	2	1
549	от кого	1	1
550	относятся к	1	1
551	части а	1	1
552	и абсолютно	1	1
553	надо было	1	1
554	ничего нет	5	1
555	е чисто	1	1
556	обратил внимание	1	1
557	тому как	4	1
558	быть только	2	1
559	да и	1	1
560	она на	1	1
561	на свете	3	1
562	своего знания	1	1
563	быть не	2	1
564	что из	1	1
565	будет и	1	1
566	призыв к	2	1
567	можно сказать	1	1
568	этом вопросе	2	1
569	и таким	1	1
570	а то	1	1
571	в смысле	2	1
572	думают что	1	1
573	он должен	3	1
574	она должна	2	1
575	не знаем	1	1
576	ему только	1	1
577	а что	4	1
578	или в	2	1
579	в другой	1	1
580	о котором	1	1
581	своей собственной	1	1
582	отличаются от	1	1
583	то не	1	1
584	себя самого	2	1
585	на первый	4	1
586	для нас	2	1
587	или менее	1	1
588	же что	1	1
589	это может	1	1
590	всякого рода	1	1
591	в этих	1	1
592	не будучи	1	1
593	превратился в	2	1
594	но вот	2	1
595	друг против	1	1
596	от ее	1	1
597	не говоря	2	1
598	понимающих друг	1	1
599	сказать что	4	1
600	и только	6	1
601	понимать как	3	1
602	была бы	3	1
603	обычно не	2	1
604	что угодно	2	1
605	это на	1	1
606	при его	3	1
607	бы его	2	1
608	самое что	1	1
609	и две	1	1
610	основа всего	2	1
611	всем этом	1	1
612	об этих	1	1
613	жизни и	5	1
614	но еще	2	1
615	и эта	1	1
616	я могу	1	1
617	против друга	1	1
618	как на	5	1
619	отцу и	2	1
620	этой точки	2	1
621	они не	2	1
