N	2gram	Tiupa_Lite_1	Problemy
273	для этого	4	2
274	он говорил	1	2
275	произведения как	1	2
276	не был	1	2
277	его жизни	1	2
278	от них	1	2
279	и всякое	1	2
280	того что	6	2
281	одного сознания	1	2
282	уже в	5	2
283	если мы	1	2
284	то и	2	2
285	в поэзии	1	2
286	а то	1	2
287	это место	1	2
288	может служить	1	2
289	мы можем	1	2
290	уже и	1	2
291	автора как	1	2
292	другого и	1	2
293	нельзя сказать	1	2
294	а с	1	2
295	и др	3	2
296	что не	2	2
297	превращается в	2	2
298	в творчестве	1	2
299	и особенно	1	2
300	если оно	2	2
301	в первой	1	2
302	с тобой	1	2
303	для понимания	2	2
304	например в	3	2
305	для автора	1	2
306	для нас	1	2
307	хотя бы	2	2
308	ни было	1	2
309	отношении к	1	2
310	не есть	2	2
311	среди других	1	2
312	собственного сознания	1	2
313	сказать что	1	2
314	была бы	1	2
315	все произведение	1	2
316	в своих	4	2
317	значение в	1	2
318	такие эпохи	1	2
319	во всяком	3	2
320	если б	1	1
321	художественного произведения	1	1
322	на самом	1	1
323	не показывает	1	1
324	и есть	3	1
325	между двумя	1	1
326	проникает в	1	1
327	подхода к	1	1
328	этого он	1	1
329	определяется в	1	1
330	жизни здесь	1	1
331	одним из	5	1
332	сознаний с	1	1
333	есть не	1	1
334	в повестях	3	1
335	и само	2	1
336	же как	1	1
337	вот она	1	1
338	этом не	1	1
339	есть нечто	1	1
340	самом и	1	1
341	и тем	4	1
342	и чужого	1	1
343	ему в	1	1
344	я живу	1	1
345	более глубокий	1	1
346	романтизма не	1	1
347	от себя	2	1
348	бы то	1	1
349	человека или	1	1
350	тем как	1	1
351	установкой на	1	1
352	с одной	2	1
353	то он	2	1
354	но как	1	1
355	с самой	1	1
356	в общем	1	1
357	выразить себя	1	1
358	прибегал к	1	1
359	идет о	1	1
360	его я	2	1
361	в рамках	6	1
362	одном из	1	1
363	без другого	1	1
364	пределах одной	1	1
365	однако не	1	1
366	просто как	1	1
367	и художественного	1	1
368	них он	1	1
369	приносит в	1	1
370	собственное слово	1	1
371	так или	8	1
372	в ответ	1	1
373	в нашем	1	1
374	в этой	4	1
375	сознания с	1	1
376	продолжением и	1	1
377	все они	2	1
378	и если	1	1
379	оно было	1	1
380	а скорее	1	1
381	читателя в	2	1
382	свою собственную	1	1
383	не к	2	1
384	однако он	1	1
385	ни были	1	1
386	у пушкина	1	1
387	в плане	1	1
388	и по	1	1
389	на этом	2	1
390	но дело	1	1
391	однако в	2	1
392	не бывает	1	1
393	значительной степени	1	1
394	этом последнем	1	1
395	то ни	1	1
396	глубоко в	1	1
397	в мире	2	1
398	самого автора	1	1
399	об этой	1	1
400	и лучше	1	1
401	как к	1	1
402	и мы	1	1
403	как другого	1	1
404	другому а	1	1
405	таковы что	1	1
406	литературы к	1	1
407	их как	1	1
408	но лишь	1	1
409	в ее	1	1
410	романы достоевского	1	1
411	не всегда	1	1
412	и уже	1	1
413	несмотря на	3	1
414	князя андрея	1	1
415	не мог	3	1
416	несет в	2	1
417	к мысли	1	1
418	в г	1	1
419	ему во	1	1
420	во второй	1	1
421	от своего	2	1
422	как все	2	1
423	произведения или	1	1
424	в авторском	2	1
425	в последней	1	1
426	своим отражением	1	1
427	остается вне	1	1
428	при условии	1	1
429	превратиться в	1	1
430	по крайней	1	1
431	героем и	1	1
432	что есть	1	1
433	весь в	1	1
434	а от	1	1
435	при всех	2	1
436	как может	1	1
437	себя лишь	1	1
438	что ему	3	1
439	освободиться от	2	1
440	друг друга	4	1
441	даже отчасти	1	1
442	тогда когда	1	1
443	ее с	1	1
444	в основе	3	1
445	о них	1	1
446	что вы	1	1
447	иметь в	1	1
448	во всякой	1	1
449	это еще	1	1
450	не могло	2	1
451	мышления и	2	1
452	не имеет	1	1
453	классицизма в	1	1
454	и соответственно	1	1
455	не исчерпывается	1	1
456	при наличии	1	1
457	показывает нам	1	1
458	а во	1	1
459	по своей	3	1
460	именно его	1	1
461	и решения	1	1
462	с новой	1	1
463	связи с	6	1
464	в сознании	2	1
465	только с	1	1
466	стиля как	1	1
467	не от	1	1
468	свое собственное	3	1
469	все то	1	1
470	своего сознания	1	1
471	всего в	3	1
472	я чем	1	1
473	с авторской	1	1
474	когда они	1	1
475	на это	2	1
476	существенный момент	1	1
477	из их	1	1
478	не делает	1	1
479	но только	1	1
480	но по	1	1
481	с ее	1	1
482	для читателя	2	1
483	романтическая ирония	1	1
484	и говорит	1	1
485	голоса в	1	1
486	так в	1	1
487	становится лишь	1	1
488	на нее	1	1
489	здесь как	2	1
490	мог бы	1	1
491	участия в	1	1
492	письмо как	1	1
493	еще в	4	1
494	высказывание из	1	1
495	ирония не	1	1
496	в диалог	1	1
497	которая в	2	1
498	но может	1	1
499	спрашивает он	1	1
500	можно сказать	1	1
501	в значительной	1	1
502	я как	1	1
503	не выходит	1	1
504	это творчество	1	1
505	от него	1	1
506	такими же	1	1
507	отражением в	1	1
508	не умеет	1	1
509	о ты	1	1
510	воздействия на	2	1
511	его личности	1	1
512	и во	1	1
513	и всякая	1	1
514	во втором	2	1
515	или иными	1	1
516	на одном	1	1
517	сюда же	1	1
518	крайней мере	1	1
519	этот последний	1	1
520	и увидит	1	1
521	резко отличается	1	1
522	автора на	1	1
523	художественном мире	1	1
524	как объект	1	1
525	действительности не	1	1
526	один из	3	1
527	чужим сознанием	1	1
528	авторского высказывания	1	1
529	себя с	1	1
530	оно и	1	1
531	этого чужого	1	1
532	и развитием	1	1
533	одной из	1	1
534	в какой	1	1
535	то в	1	1
536	и весьма	2	1
537	еще и	3	1
538	он уже	1	1
539	всяком случае	2	1
540	между этими	1	1
541	не сказать	1	1
542	в единственном	1	1
543	изнутри и	1	1
544	душевной жизни	1	1
545	этого рассказа	1	1
546	в качестве	17	1
547	он их	1	1
548	со своим	1	1
549	достоевского всегда	1	1
550	достоевского или	1	1
551	окружающий его	1	1
552	за ним	1	1
553	мы знаем	1	1
554	мир в	4	1
555	я в	5	1
556	каковы бы	1	1
557	среди которых	1	1
558	при всей	3	1
559	не о	1	1
560	не случайно	2	1
561	как носитель	2	1
562	человек как	1	1
563	и сама	1	1
564	во всей	1	1
565	как будто	2	1
566	или ином	1	1
567	не подчиняется	1	1
568	не было	3	1
569	никого не	1	1
570	из двух	1	1
571	одной стороны	2	1
572	и т.п	4	1
573	хоть и	1	1
574	или иначе	9	1
575	и сложнее	1	1
576	человека а	1	1
577	чем он	1	1
578	в сознание	3	1
579	внешнее и	1	1
580	своего собственного	1	1
581	один и	1	1
582	что для	2	1
583	равной степени	1	1
584	достоевского с	1	1
585	однако и	1	1
586	а вы	2	1
587	одну из	2	1
588	своего я	1	1
589	мир объектов	1	1
590	есть лишь	1	1
591	и ты	1	1
592	лишь тогда	1	1
593	в связи	4	1
594	все более	2	1
595	повестях белкина	2	1
596	человек в	1	1
597	в центре	1	1
598	третьем лице	1	1
599	нами как	1	1
600	художественной манеры	1	1
601	вместе с	1	1
602	как это	8	1
603	речь не	1	1
604	из которых	1	1
605	к своему	1	1
606	не знал	1	1
607	быть это	3	1
608	принципиальное значение	1	1
609	собой в	1	1
610	и двух	1	1
611	того не	1	1
612	в мир	1	1
613	вокруг себя	1	1
614	указание на	1	1
615	как речь	1	1
616	на самое	1	1
617	в это	1	1
618	ли не	3	1
619	в различные	1	1
620	как тут	1	1
621	в любом	2	1
622	поэтому для	1	1
623	о его	1	1
624	в начале	1	1
625	не любил	2	1
626	при всем	3	1
627	но наиболее	1	1
628	не имея	1	1
629	совершается в	1	1
630	не устанавливает	1	1
631	и от	1	1
632	тем более	2	1
633	слова у	1	1
634	это как	2	1
635	своей собственной	2	1
636	а к	1	1
637	обращается к	2	1
638	себя самого	1	1
639	это может	1	1
640	в третьем	1	1
641	ну и	1	1
642	диалога но	1	1
643	необходимое для	1	1
644	ничего общего	1	1
645	другого чужого	1	1
646	из существеннейших	1	1
647	места в	1	1
648	же в	5	1
649	в равной	2	1
650	сверх того	1	1
651	я то	1	1
652	по поводу	2	1
653	от ее	1	1
654	с сыном	1	1
655	автора в	2	1
656	в кругу	1	1
657	из этого	1	1
658	время не	1	1
659	эти слова	1	1
660	как один	1	1
661	сознания а	2	1
662	можно назвать	1	1
663	жизни и	3	1
664	а я	1	1
665	все что	1	1
666	языка если	1	1
667	этой точки	3	1
668	сущности не	1	1
669	бы вне	1	1
670	к этому	1	1
671	том числе	1	1
672	они не	1	1
