N	2gram	Bakhtin_Pr_4	StatiiOP
323	в обычном	1	1
324	одним из	3	1
325	также и	3	1
326	не признать	1	1
327	с пушкинским	1	1
328	сам по	3	1
329	и то	1	1
330	смысле слова	2	1
331	показывает его	1	1
332	на самом	1	1
333	показаться что	1	1
334	выражено в	1	1
335	перед лицом	1	1
336	тем же	3	1
337	и так	2	1
338	в первом	1	1
339	не хочет	2	1
340	по преимуществу	1	1
341	и до	3	1
342	народ на	1	1
343	должна быть	2	1
344	собственном смысле	1	1
345	видеть в	1	1
346	иной если	1	1
347	из всех	1	1
348	отношения к	2	1
349	к народу	1	1
350	на материале	1	1
351	в последние	1	1
352	это совершенно	1	1
353	при анализе	1	1
354	собой как	1	1
355	ни у	3	1
356	положения в	2	1
357	вопрос о	2	1
358	из своих	2	1
359	стиля в	1	1
360	этом не	1	1
361	с абсолютной	1	1
362	от своих	1	1
363	совпадает с	1	1
364	на себя	4	1
365	сложнее и	1	1
366	в некотором	1	1
367	мы и	3	1
368	и он	6	1
369	с большим	1	1
370	связано и	1	1
371	которую можно	1	1
372	между собой	1	1
373	установку на	2	1
374	себя а	1	1
375	этой почве	1	1
376	то мы	1	1
377	или иначе	1	1
378	мы будем	2	1
379	и другие	3	1
380	к жизни	2	1
381	в сторону	1	1
382	со всеми	1	1
383	остаются в	1	1
384	и органическим	1	1
385	время на	1	1
386	оно дано	1	1
387	вследствие чего	1	1
388	его разновидности	1	1
389	из уст	1	1
390	что как	1	1
391	в своем	3	1
392	и нет	4	1
393	что совершается	1	1
394	в одних	1	1
395	однако не	1	1
396	когда он	2	1
397	целый ряд	2	1
398	и как	2	1
399	не являются	1	1
400	но эта	1	1
401	и художественного	1	1
402	сказать вот	1	1
403	более или	3	1
404	весь город	1	1
405	от этого	2	1
406	поэтому и	2	1
407	в романтической	1	1
408	в большом	1	1
409	из жизни	1	1
410	тон в	1	1
411	так или	1	1
412	бы не	2	1
413	еще один	1	1
414	как он	3	1
415	но на	2	1
416	человек не	1	1
417	что она	1	1
418	в нем	17	1
419	она еще	1	1
420	они в	1	1
421	и ликование	1	1
422	и социальной	1	1
423	свою собственную	1	1
424	он должен	1	1
425	не к	3	1
426	что еще	1	1
427	i в	1	1
428	свое время	2	1
429	жизни слова	4	1
430	и завершенных	1	1
431	говорит следующее	1	1
432	первого типа	8	1
433	а затем	1	1
434	указывали на	1	1
435	самим собой	2	1
436	на этой	1	1
437	ко второму	2	1
438	как специфический	1	1
439	которая как	1	1
440	моменты в	1	1
441	в последующих	3	1
442	делает его	1	1
443	большим количеством	1	1
444	этом мы	2	1
445	он является	1	1
446	рядом с	5	1
447	на которую	1	1
448	отражается в	1	1
449	здесь можно	1	1
450	к последней	1	1
451	мы знаем	1	1
452	чем в	1	1
453	и прямо	2	1
454	нисколько не	1	1
455	этих произведений	1	1
456	или менее	3	1
457	стиле есть	1	1
458	мы как	1	1
459	поэтому он	1	1
460	себя внимание	2	1
461	бы на	1	1
462	и при	3	1
463	не во	1	1
464	почти не	2	1
465	сам и	1	1
466	на фоне	6	1
467	от себя	1	1
468	могло бы	2	1
469	собою а	1	1
470	одном из	2	1
471	поэтому в	1	1
472	но во	1	1
473	тон речи	1	1
474	друг другу	1	1
475	не могли	2	1
476	том же	4	1
477	по себе	7	1
478	даже в	1	1
479	и очень	1	1
480	начиная от	1	1
481	вплоть до	1	1
482	трактовка темы	1	1
483	что ему	1	1
484	не о	1	1
485	может служить	1	1
486	быть очень	1	1
487	дело в	3	1
488	того как	2	1
489	столкновение двух	2	1
490	на него	3	1
491	чтобы стать	1	1
492	что вы	1	1
493	иметь в	1	1
494	того чтобы	1	1
495	значение этого	1	1
496	не могло	2	1
497	хотя все	1	1
498	и каково	1	1
499	например у	2	1
500	преимущественно в	1	1
501	в самой	5	1
502	свое выражение	1	1
503	явление в	2	1
504	к определенному	2	1
505	по своей	3	1
506	друг друга	6	1
507	князя и	1	1
508	а лишь	1	1
509	замечательно что	1	1
510	был чужд	1	1
511	в стиле	2	1
512	это два	1	1
513	очень часто	4	1
514	но там	1	1
515	да рядом	1	1
516	когда мы	1	1
517	и другой	1	1
518	героев и	1	1
519	зрения своей	1	1
520	хвала и	1	1
521	первого и	1	1
522	является одним	1	1
523	как скупой	1	1
524	а что	4	1
525	его с	1	1
526	бы он	1	1
527	той или	2	1
528	слова с	7	1
529	в селе	1	1
530	него как	2	1
531	здесь еще	1	1
532	для себя	1	1
533	и о	3	1
534	которого мы	1	1
535	и говорить	2	1
536	здесь не	4	1
537	воспроизводится с	1	1
538	в ее	1	1
539	в собственном	1	1
540	типа в	1	1
541	и этим	3	1
542	в произведении	2	1
543	в пределах	10	1
544	так в	2	1
545	приводит к	4	1
546	вообще нет	1	1
547	явления о	1	1
548	на том	2	1
549	и сам	5	1
550	можно было	2	1
551	вольтера и	1	1
552	те же	2	1
553	особенно в	5	1
554	чем у	3	1
555	двух центральных	1	1
556	мы в	1	1
557	является в	1	1
558	в эпоху	1	1
559	о котором	2	1
560	и простого	1	1
561	из одного	2	1
562	и вообще	1	1
563	по мере	4	1
564	с ним	2	1
565	стремление к	1	1
566	форме в	1	1
567	но может	1	1
568	связанная с	1	1
569	но здесь	3	1
570	в позднейшем	1	1
571	все его	1	1
572	автор не	2	1
573	известной степени	1	1
574	и т.д	3	1
575	со словами	1	1
576	чего она	1	1
577	его жизни	1	1
578	влияние на	2	1
579	и берет	1	1
580	может не	1	1
581	в значительной	1	1
582	знает что	1	1
583	он берет	1	1
584	позднейшем творчестве	1	1
585	же нет	1	1
586	это имеет	1	1
587	эти два	1	1
588	что и	3	1
589	пути и	2	1
590	хотел бы	1	1
591	именно такое	1	1
592	язык в	1	1
593	возникает вопрос	2	1
594	именно в	1	1
595	века и	1	1
596	и она	1	1
597	и самые	1	1
598	находим и	1	1
599	но так	1	1
600	в двух	1	1
601	его в	1	1
602	стиль в	1	1
603	таков первый	1	1
604	он уже	2	1
605	тема в	1	1
606	являются в	1	1
607	между этими	3	1
608	это же	1	1
609	же он	2	1
610	определения и	1	1
611	именно на	1	1
612	конечно не	8	1
613	с нею	2	1
614	да еще	2	1
615	раз в	2	1
616	ее а	1	1
617	и они	2	1
618	отнести к	1	1
619	а это	1	1
620	в живом	1	1
621	не дает	2	1
622	от некоторых	1	1
623	и их	3	1
624	в известной	2	1
625	прикреплены к	1	1
626	слова в	13	1
627	в одном	11	1
628	даже к	2	1
629	только одного	1	1
630	как его	1	1
631	в других	2	1
632	указание на	1	1
633	даже и	1	1
634	в очень	1	1
635	всегда строится	2	1
636	не укладывается	1	1
637	из двух	1	1
638	то это	3	1
639	ничего а	1	1
640	по своим	1	1
641	а именно	1	1
642	более резкой	2	1
643	вот для	1	1
644	элементов в	1	1
645	еще и	4	1
646	было и	1	1
647	этой форме	1	1
648	этого нового	1	1
649	которые происходят	2	1
650	человек в	1	1
651	на возможность	1	1
652	там где	2	1
653	нужно иметь	1	1
654	совершенно очевидно	1	1
655	речи и	5	1
656	более глубокое	2	1
657	в одно	2	1
658	и ему	1	1
659	с помощью	3	1
660	уже давно	1	1
661	нет ничего	1	1
662	в частности	1	1
663	люди и	1	1
664	и xix	1	1
665	подхода к	1	1
666	или стилизация	1	1
667	не знал	1	1
668	в данном	2	1
669	что за	1	1
670	искусства но	1	1
671	в той	3	1
672	эстетическое отношение	1	1
673	что же	3	1
674	в литературе	1	1
675	по существу	3	1
676	об особенностях	2	1
677	два раза	1	1
678	форма в	1	1
679	дан в	1	1
680	должно быть	4	1
681	эти вопросы	1	1
682	сплошь да	1	1
683	в формах	3	1
684	и различные	2	1
685	но для	3	1
686	хуже для	1	1
687	с большой	1	1
688	в книге	1	1
689	ведет его	1	1
690	и времени	2	1
691	однако и	1	1
692	совершается в	1	1
693	причем в	2	1
694	котором он	1	1
695	может использовать	1	1
696	по принципу	1	1
697	своей собственной	1	1
698	а к	1	1
699	совершенно иной	1	1
700	для нас	2	1
701	и все	9	1
702	бы в	3	1
703	я хотел	1	1
704	очень тонко	2	1
705	но зато	1	1
706	хотя бы	2	1
707	что другое	1	1
708	находим в	2	1
709	впечатление которое	1	1
710	очень хорошо	1	1
711	отношении к	2	1
712	с теми	1	1
713	от первого	1	1
714	не знает	4	1
715	отношением к	1	1
716	они как	1	1
717	но можно	1	1
718	мы здесь	2	1
719	но этот	3	1
720	автора в	1	1
721	одновременно и	1	1
722	и еще	1	1
723	есть и	2	1
724	в свое	2	1
725	жизни и	5	1
726	но эти	4	1
727	но каждая	1	1
728	как слово	2	1
729	и эта	1	1
730	так же	3	1
731	все что	2	1
732	они не	2	1
