N	2gram	Bakhtin_Pr_2	Dialekti
143	во времени	1	4
144	уже в	4	4
145	ни с	2	4
146	одно из	1	4
147	то время	1	4
148	от того	2	4
149	нельзя сказать	1	4
150	могут быть	4	4
151	том смысле	1	4
152	хотя бы	5	4
153	а в	3	4
154	другой стороны	1	4
155	же как	4	3
156	таком случае	1	3
157	это и	1	3
158	как мы	8	3
159	что если	3	3
160	в чем	2	3
161	а только	2	3
162	в этой	1	3
163	она сама	1	3
164	с этим	1	3
165	кроме того	1	3
166	от этого	1	3
167	это за	1	3
168	всех этих	1	3
169	не значит	2	3
170	же не	1	3
171	об этом	3	3
172	и почти	1	3
173	его в	3	3
174	это было	2	3
175	было бы	4	3
176	мы имеем	2	3
177	между собою	1	3
178	в этих	4	3
179	или точнее	1	3
180	личности это	1	3
181	но тут	1	3
182	сами по	1	3
183	и более	2	3
184	вещей и	1	3
185	даже в	6	3
186	не менее	2	3
187	ничего не	3	3
188	или как	1	3
189	хочет быть	1	3
190	как только	1	3
191	должны быть	1	3
192	тут не	2	3
193	но только	2	3
194	общения с	1	3
195	все его	3	3
196	уже не	6	3
197	все время	3	3
198	может иметь	1	3
199	тело и	2	3
200	он есть	2	3
201	как вещи	1	3
202	же мы	2	3
203	с нею	1	3
204	у меня	3	3
205	из них	9	3
206	ведь это	1	3
207	мы находим	1	3
208	но потому	1	3
209	о котором	1	3
210	как же	2	3
211	и их	6	3
212	не было	2	3
213	себе не	1	3
214	о чем	1	3
215	нет ни	3	3
216	в данном	1	3
217	в той	3	3
218	и от	3	3
219	время не	1	3
220	его с	2	3
221	это как	2	3
222	и слова	1	3
223	или нет	1	3
224	в целях	1	3
225	неотделим от	2	3
226	была бы	3	3
227	то оно	2	3
228	они не	2	3
229	я и	3	2
230	в сфере	2	2
231	человека и	2	2
232	связана с	1	2
233	на самом	1	2
234	он может	2	2
235	этого последнего	1	2
236	он всегда	1	2
237	его не	1	2
238	например в	2	2
239	так чтобы	2	2
240	бы ни	1	2
241	как не	5	2
242	зависимости от	3	2
243	в ней	7	2
244	во всех	4	2
245	что я	1	2
246	нею в	1	2
247	в голове	2	2
248	в истории	2	2
249	мере в	1	2
250	если она	1	2
251	как в	4	2
252	и нет	1	2
253	перед нами	4	2
254	что по	1	2
255	более или	1	2
256	но в	6	2
257	идея и	1	2
258	еще на	1	2
259	в которой	2	2
260	бы и	3	2
261	все эти	4	2
262	иначе и	1	2
263	сливаются в	1	2
264	но ведь	3	2
265	на его	5	2
266	в определенном	1	2
267	время и	1	2
268	не как	6	2
269	их из	1	2
270	на этом	1	2
271	но все	4	2
272	в каждом	4	2
273	на всю	1	2
274	в мире	3	2
275	не умеет	1	2
276	в жизни	3	2
277	она и	3	2
278	несмотря на	1	2
279	или менее	1	2
280	в их	4	2
281	жизни с	1	2
282	в зависимости	3	2
283	тем не	1	2
284	их в	7	2
285	тому что	1	2
286	нет никакого	1	2
287	что есть	1	2
288	не раз	2	2
289	что с	1	2
290	самого начала	1	2
291	того как	3	2
292	в науке	2	2
293	в сущности	7	2
294	на него	2	2
295	не по	3	2
296	может только	1	2
297	того и	1	2
298	только и	1	2
299	действительно в	1	2
300	своей природе	1	2
301	мире и	1	2
302	это уже	1	2
303	уже и	1	2
304	что на	1	2
305	в области	2	2
306	во все	2	2
307	к тому	1	2
308	всегда есть	1	2
309	вы не	1	2
310	в конце	4	2
311	с ее	3	2
312	данном случае	1	2
313	и человек	1	2
314	с самого	1	2
315	и совершенно	1	2
316	это вовсе	2	2
317	что у	4	2
318	можно только	1	2
319	со всем	1	2
320	от идеи	1	2
321	понятно что	1	2
322	и должно	1	2
323	это я	1	2
324	в новую	2	2
325	времени в	1	2
326	все в	1	2
327	тем или	1	2
328	смысле не	1	2
329	его личности	2	2
330	нем и	1	2
331	мы должны	4	2
332	в сферу	1	2
333	в каких	1	2
334	следовательно в	1	2
335	как из	1	2
336	мы видим	2	2
337	с ними	4	2
338	на очень	1	2
339	в какой	1	2
340	или другим	1	2
341	жизнь личности	2	2
342	на мир	2	2
343	с одной	1	2
344	себя в	2	2
345	есть в	8	2
346	и они	1	2
347	или в	2	2
348	и показать	1	2
349	а потому	2	2
350	само по	2	2
351	тем что	2	2
352	в очень	1	2
353	до сих	2	2
354	именно в	3	2
355	будет ли	1	2
356	и прежде	2	2
357	в некоторых	2	2
358	в воздухе	1	2
359	не на	4	2
360	зависит от	1	2
361	человеческой жизни	2	2
362	жизнь в	1	2
363	что мы	1	2
364	в частности	1	2
365	на который	1	2
366	вместе с	1	2
367	так же	5	2
368	что же	4	2
369	быть только	2	2
370	объединяются в	1	2
371	ко мне	1	2
372	сих пор	2	2
373	личность как	1	2
374	есть что-то	1	2
375	содержанием и	1	2
376	тех или	1	2
377	в результате	3	2
378	в другое	2	2
379	тут мы	1	2
380	или не	2	2
381	же в	1	2
382	это все	1	2
383	но всегда	1	2
384	сознания на	1	2
385	и жизнь	1	2
386	и идеи	5	2
387	в виде	1	2
388	а я	1	2
389	ее в	2	2
390	в своих	4	2
391	во всяком	1	2
392	этом совершенно	1	1
393	даны здесь	1	1
394	того же	1	1
395	не остается	1	1
396	идет о	2	1
397	же по	1	1
398	можем судить	1	1
399	достоевского в	4	1
400	и до	4	1
401	все те	2	1
402	неотделима от	1	1
403	их и	3	1
404	в живые	1	1
405	всего того	1	1
406	сравнению с	2	1
407	и взаимно	2	1
408	которую мы	2	1
409	случае это	1	1
410	не была	1	1
411	только благодаря	1	1
412	такое положение	1	1
413	смотреть и	1	1
414	мы и	3	1
415	свой предмет	1	1
416	и ни	1	1
417	не все	1	1
418	и он	3	1
419	проявляется в	2	1
420	не от	1	1
421	литературы и	1	1
422	двух или	1	1
423	на них	2	1
424	он сам	6	1
425	определенный предмет	1	1
426	и понимает	3	1
427	мы будем	1	1
428	последнего слова	3	1
429	точка зрения	7	1
430	есть своя	1	1
431	свою жизнь	2	1
432	есть по	1	1
433	отличие от	1	1
434	нет и	3	1
435	свойственна и	1	1
436	они действительно	1	1
437	резко отличается	1	1
438	нет надобности	1	1
439	общего с	1	1
440	показать что	2	1
441	стороны и	1	1
442	и понимания	1	1
443	это просто	1	1
444	вполне понятно	1	1
445	уже с	1	1
446	то в	1	1
447	в строгих	1	1
448	жизнь уже	1	1
449	только один	1	1
450	отношения с	1	1
451	есть утверждение	1	1
452	об этих	2	1
453	в целом	5	1
454	сказать о	1	1
455	никакого существенного	2	1
456	он в	1	1
457	из этих	1	1
458	литературу которая	1	1
459	на некоторых	1	1
460	опыт и	1	1
461	часто даже	1	1
462	с их	4	1
463	по форме	1	1
464	другом случае	1	1
465	тому же	1	1
466	в братьях	2	1
467	но на	2	1
468	как принцип	1	1
469	так сказать	7	1
470	вообще не	1	1
471	образ его	1	1
472	образ и	1	1
473	и идея	1	1
474	по самому	1	1
475	а скорее	1	1
476	раз навсегда	1	1
477	одному из	1	1
478	и эти	1	1
479	и еще	1	1
480	у лермонтова	1	1
481	сердце и	1	1
482	вы в	1	1
483	мир как	2	1
484	это дело	1	1
485	на земле	1	1
486	свое время	2	1
487	таких которые	1	1
488	даже прямо	1	1
489	всех своих	1	1
490	вижу что	1	1
491	от нее	1	1
492	и любить	1	1
493	что все	3	1
494	определенном направлении	1	1
495	и оформления	1	1
496	в единую	1	1
497	тут надо	1	1
498	со всех	1	1
499	может стать	2	1
500	которая как	1	1
501	на почве	4	1
502	форму и	1	1
503	этом смысле	5	1
504	лишь на	2	1
505	истории и	1	1
506	ведь она	1	1
507	уж не	1	1
508	одно общее	1	1
509	но уже	2	1
510	в них	4	1
511	также не	2	1
512	ни одной	1	1
513	далеко не	4	1
514	но лишь	1	1
515	всю жизнь	1	1
516	со своими	6	1
517	не всегда	1	1
518	всегда и	2	1
519	и вне	1	1
520	нигде не	6	1
521	чем в	1	1
522	выйти за	1	1
523	потому и	1	1
524	ибо только	1	1
525	понятия и	1	1
526	жизнь а	1	1
527	одного и	2	1
528	именно этот	1	1
529	и становится	2	1
530	но если	1	1
531	смотрит на	1	1
532	и ее	7	1
533	сознания но	2	1
534	почти не	1	1
535	в котором	7	1
536	она в	1	1
537	его форму	1	1
538	но сами	2	1
539	от его	2	1
540	ну как	2	1
541	а есть	3	1
542	друг другу	1	1
543	вы конечно	1	1
544	том и	1	1
545	в вашем	2	1
546	она или	1	1
547	если нет	2	1
548	только может	1	1
549	образ не	1	1
550	зрения и	1	1
551	можем сказать	2	1
552	и очень	1	1
553	и истории	1	1
554	случае в	1	1
555	вещи не	1	1
556	что эта	2	1
557	отчетливо и	1	1
558	определяется своим	1	1
559	не поверю	1	1
560	считает что	1	1
561	ее с	3	1
562	в основе	2	1
563	никем еще	1	1
564	нем в	1	1
565	человека от	2	1
566	и всегда	2	1
567	слово и	2	1
568	эти голоса	1	1
569	подобно тому	2	1
570	одна из	3	1
571	смысле как	1	1
572	две мысли	1	1
573	и независимо	1	1
574	все стороны	1	1
575	правда это	1	1
576	и теперь	1	1
577	бы по	1	1
578	и сама	1	1
579	душе его	1	1
580	этом отношении	2	1
581	с другом	2	1
582	или лучше	1	1
583	и оно	2	1
584	форме это	1	1
585	идею и	1	1
586	все то	2	1
587	конечно гораздо	1	1
588	понимать не	1	1
589	отличается от	1	1
590	только еще	1	1
591	раньше не	1	1
592	мысли о	1	1
593	как человек	2	1
594	они и	2	1
595	особенности и	2	1
596	мы ее	1	1
597	вывод из	1	1
598	о них	2	1
599	существует только	1	1
600	ли вы	4	1
601	оно может	1	1
602	и самое	2	1
603	можно и	1	1
604	ни даже	1	1
605	своего развития	2	1
606	и о	2	1
607	всем этим	2	1
608	здесь не	2	1
609	теперь что	1	1
610	были бы	2	1
611	и всякой	1	1
612	чтобы быть	1	1
613	обычной и	1	1
614	они почти	1	1
615	приводит к	1	1
616	в дальнейшем	2	1
617	дано в	1	1
618	слова а	1	1
619	котором мы	1	1
620	в образе	3	1
621	только тот	1	1
622	на нее	1	1
623	те же	2	1
624	надо быть	1	1
625	одного из	1	1
626	раз он	1	1
627	здесь нет	2	1
628	к его	1	1
629	которые он	1	1
630	весь человек	1	1
631	еще в	1	1
632	она была	1	1
633	подойти к	1	1
634	не должны	1	1
635	и неизбежно	1	1
636	и на	7	1
637	не стоит	1	1
638	у вас	2	1
639	лежали в	1	1
640	и душа	2	1
641	по сравнению	2	1
642	строго говоря	1	1
643	из одного	2	1
644	сама она	1	1
645	не мертвая	1	1
646	наличной действительности	2	1
647	смысле и	1	1
648	образом в	2	1
649	познания и	1	1
650	и здесь	2	1
651	не был	2	1
652	вот почему	3	1
653	возможна только	1	1
654	и поэтому	1	1
655	и являются	1	1
656	которым она	1	1
657	и умирает	1	1
658	оно ни	1	1
659	ли она	1	1
660	мы понимаем	1	1
661	и единый	1	1
662	а напротив	1	1
663	которой мы	1	1
664	от них	2	1
665	судить о	1	1
666	его изображения	1	1
667	как таковая	1	1
668	на одном	1	1
669	как его	2	1
670	его мысль	1	1
671	целиком в	1	1
672	во всей	1	1
673	не видел	1	1
674	тотчас же	2	1
675	быть даже	2	1
676	них в	2	1
677	внешнее и	1	1
678	в художественной	2	1
679	и всякое	1	1
680	если это	1	1
681	говорит в	1	1
682	в литературе	6	1
683	я ее	1	1
684	большей или	1	1
685	но с	3	1
686	обе эти	1	1
687	и одновременно	2	1
688	ни тем	1	1
689	мне кажется	1	1
690	тот же	2	1
691	именно о	1	1
692	меня и	1	1
693	всю ее	1	1
694	проникнуть в	1	1
695	идею на	2	1
696	не имеет	3	1
697	во всем	1	1
698	уже говорили	2	1
699	к их	1	1
700	и действительно	2	1
701	ему и	1	1
702	поэтому и	3	1
703	равно что	1	1
704	сознания как	1	1
705	в большом	3	1
706	форме но	1	1
707	где они	1	1
708	человека с	2	1
709	из которых	2	1
710	только на	1	1
711	только чисто	1	1
712	существу своему	1	1
713	вопрос и	1	1
714	существенное для	1	1
715	а это	1	1
716	на этих	1	1
717	этой новой	2	1
718	живая жизнь	1	1
719	его и	3	1
720	превращаются в	1	1
721	на чужой	1	1
722	только их	2	1
723	если такое	1	1
724	в прошлом	1	1
725	чтобы она	1	1
726	в чем-нибудь	1	1
727	у нее	1	1
728	с собою	1	1
729	для меня	2	1
730	к ним	3	1
731	при всей	1	1
732	не о	2	1
733	оно само	1	1
734	друг друга	7	1
735	братьях карамазовых	2	1
736	мы можем	4	1
737	у него	6	1
738	резко и	1	1
739	в других	1	1
740	даже и	2	1
741	вне их	2	1
742	здесь только	1	1
743	жизнь как	1	1
744	в особенности	2	1
745	сферу бытия	1	1
746	новая форма	1	1
747	или иной	3	1
748	как у	2	1
749	и тех	1	1
750	здесь в	2	1
751	на то	2	1
752	а эти	1	1
753	сам себя	1	1
754	или меньшей	1	1
755	наконец в	1	1
756	мы еще	1	1
757	по каким	1	1
758	и др	4	1
759	себя и	2	1
760	или этот	1	1
761	каком смысле	1	1
762	своем изображении	1	1
763	от другого	1	1
764	месте и	1	1
765	быть раскрыто	1	1
766	превращается в	4	1
767	из тех	1	1
768	может ли	1	1
769	мы так	1	1
770	ничем не	2	1
771	принципиально не	2	1
772	миром в	1	1
773	и непосредственно	1	1
774	с которым	1	1
775	его как	1	1
776	стороны по	1	1
777	человек в	3	1
778	основное и	1	1
779	не он	1	1
780	там где	6	1
781	действует в	1	1
782	в великом	1	1
783	и ему	1	1
784	входить в	1	1
785	вступает в	4	1
786	его содержание	1	1
787	связать ее	1	1
788	своим убеждениям	3	1
789	который мы	1	1
790	которые являются	1	1
791	литературе как	1	1
792	тому как	2	1
793	я никогда	1	1
794	основе и	2	1
795	происходит в	1	1
796	по существу	1	1
797	друг с	2	1
798	понятно я	1	1
799	сходство и	1	1
800	ни одного	3	1
801	и всех	1	1
802	нам еще	1	1
803	слова и	1	1
804	внешний мир	1	1
805	не предполагает	1	1
806	мере не	1	1
807	своей жизни	3	1
808	только для	2	1
809	остается и	1	1
810	не об	3	1
811	есть другое	1	1
812	но для	1	1
813	чего тут	1	1
814	о мире	5	1
815	например у	1	1
816	каждой из	1	1
817	ли тут	2	1
818	в идеале	1	1
819	от человека	1	1
820	мысли не	1	1
821	встречи двух	1	1
822	и смерти	7	1
823	в его	22	1
824	мира и	1	1
825	именно такого	1	1
826	еще раз	3	1
827	постоянно и	2	1
828	распадается в	1	1
829	себя самого	1	1
830	ее и	1	1
831	лишь как	1	1
832	и разные	1	1
833	у достоевского	14	1
834	тем более	1	1
835	конце концов	3	1
836	ибо в	1	1
837	но зато	1	1
838	дело было	1	1
839	мы не	1	1
840	все они	4	1
841	его формы	1	1
842	по самой	2	1
843	все остальные	1	1
844	ним он	1	1
845	тут как	2	1
846	к самому	1	1
847	за живое	1	1
848	не знает	4	1
849	в живописи	1	1
850	и живет	1	1
851	самой своей	1	1
852	идея в	4	1
853	этом мы	1	1
854	он получил	1	1
855	в свое	2	1
856	который не	1	1
857	есть то	1	1
858	дана как	1	1
859	на своем	1	1
860	если же	1	1
861	печорин у	1	1
862	особый тип	1	1
863	видим в	1	1
864	и эта	3	1
865	это в	1	1
866	только она	2	1
867	как на	2	1
868	все что	3	1
869	совершенно нет	1	1
