N	2gram	Bakhtin_Pr_4	VLabPisa
121	говорить не	1	3
122	его в	1	3
123	далеко не	3	3
124	что не	1	3
125	в слове	3	3
126	во время	1	3
127	точки зрения	11	3
128	что говорит	1	3
129	одном из	2	3
130	у тургенева	4	3
131	а вот	1	3
132	в другую	1	3
133	не столь	1	3
134	у нас	2	3
135	и отдельных	1	3
136	она не	3	3
137	в виду	4	3
138	никак не	3	3
139	в значительной	1	3
140	что и	3	3
141	в явлении	1	3
142	большей или	2	3
143	или меньшей	2	3
144	этот вопрос	2	3
145	и их	3	3
146	даже и	1	3
147	в конце	3	3
148	этой проблемы	1	3
149	именно в	1	3
150	мы знаем	1	3
151	него в	3	3
152	так же	3	3
153	по поводу	1	3
154	этого типа	1	3
155	по существу	3	3
156	при всем	2	3
157	или в	8	3
158	бы в	3	3
159	жизни и	5	3
160	как на	1	3
161	смысле слова	2	2
162	ту же	2	2
163	также и	3	2
164	чтобы не	1	2
165	и через	2	2
166	получает в	1	2
167	он может	1	2
168	видеть в	1	2
169	а как	2	2
170	мы имеем	3	2
171	же как	2	2
172	из своих	2	2
173	то это	3	2
174	подчеркнуть что	1	2
175	собою и	1	2
176	в ней	1	2
177	меньшей степени	2	2
178	еще не	7	2
179	например у	2	2
180	в различных	3	2
181	бы не	2	2
182	но не	4	2
183	если в	2	2
184	в общем	2	2
185	том числе	4	2
186	стороны и	2	2
187	и слова	2	2
188	хотя и	6	2
189	но в	6	2
190	с нею	2	2
191	ее как	1	2
192	как он	3	2
193	что она	1	2
194	он не	4	2
195	у пушкина	2	2
196	человека в	1	2
197	в каждом	6	2
198	а затем	1	2
199	они должны	3	2
200	в другом	2	2
201	в жизни	5	2
202	замысел не	1	2
203	достоевского и	2	2
204	не всегда	1	2
205	он и	4	2
206	между собою	1	2
207	и для	3	2
208	что такое	2	2
209	всяком случае	1	2
210	самый факт	1	2
211	не столько	1	2
212	которые в	2	2
213	если бы	3	2
214	этого замысла	1	2
215	по себе	7	2
216	не менее	2	2
217	дня и	1	2
218	тогда когда	1	2
219	к этим	1	2
220	того чтобы	1	2
221	не вполне	1	2
222	и весь	1	2
223	в сознании	1	2
224	точном смысле	1	2
225	в области	1	2
226	отличается от	3	2
227	числе и	3	2
228	должны быть	1	2
229	они и	1	2
230	в самых	1	2
231	что при	1	2
232	на это	1	2
233	братьев карамазовых	1	2
234	его художественного	1	2
235	роль в	1	2
236	мы наблюдаем	1	2
237	если они	1	2
238	произведения не	1	2
239	он сам	2	2
240	и даже	3	2
241	остановимся на	2	2
242	бы еще	1	2
243	вот это	1	2
244	во всяком	2	2
245	но к	1	2
246	лишь в	2	2
247	может не	1	2
248	от них	2	2
249	единого и	2	2
250	конце концов	1	2
251	но с	2	2
252	всех его	3	2
253	с одной	1	2
254	слова не	2	2
255	могло бы	2	2
256	эти вопросы	1	2
257	вовсе не	9	2
258	к ним	4	2
259	при всей	1	2
260	не о	1	2
261	оно является	2	2
262	эти явления	3	2
263	одной стороны	1	2
264	или иной	2	2
265	даже не	1	2
266	до сих	8	2
267	еще и	4	2
268	что для	1	2
269	к сожалению	1	2
270	через это	1	2
271	что мы	2	2
272	начиная с	1	2
273	и потому	1	2
274	и формы	1	2
275	все произведение	1	2
276	сих пор	8	2
277	но для	3	2
278	можно было	2	2
279	вне его	2	2
280	в книге	1	2
281	в точном	1	2
282	мира и	1	2
283	по одному	1	2
284	в большей	2	2
285	все они	1	2
286	а в	2	2
287	в системе	2	2
288	между ними	10	2
289	отметить что	1	2
290	в своих	1	2
291	явления в	2	2
292	они не	2	2
293	пор не	2	1
294	а между	2	1
295	лежат в	1	1
296	в сфере	1	1
297	не признать	1	1
298	и без	1	1
299	самом деле	4	1
300	силы и	1	1
301	все его	1	1
302	почти не	2	1
303	и так	2	1
304	только эти	1	1
305	обычного хода	1	1
306	достоевского в	8	1
307	не подчиненными	1	1
308	должна быть	2	1
309	схема которая	1	1
310	словесному воплощению	1	1
311	обойтись без	1	1
312	несколько иной	1	1
313	всей ее	1	1
314	без труда	1	1
315	для достижения	1	1
316	как мы	12	1
317	что если	1	1
318	и свой	2	1
319	вопрос о	2	1
320	они могут	1	1
321	именно к	1	1
322	и стиль	1	1
323	но она	2	1
324	на себя	4	1
325	собою не	2	1
326	типа мы	1	1
327	из того	1	1
328	мы и	3	1
329	по замыслу	1	1
330	не способен	1	1
331	сам по	3	1
332	это время	1	1
333	но пожалуй	1	1
334	и то	1	1
335	собой в	1	1
336	очень сложную	1	1
337	между собой	1	1
338	именно эти	1	1
339	не был	1	1
340	здесь не	4	1
341	в последних	1	1
342	это имеет	1	1
343	как если	2	1
344	любой области	1	1
345	а только	1	1
346	себе и	3	1
347	выразить себя	1	1
348	сама по	2	1
349	лицом к	1	1
350	может обойтись	1	1
351	различных авторов	1	1
352	кроме того	4	1
353	мысль находит	1	1
354	целый ряд	2	1
355	и наконец	4	1
356	не являются	1	1
357	с определенной	1	1
358	второму типу	1	1
359	образов которые	1	1
360	тон и	3	1
361	свою фамилию	1	1
362	в определенные	1	1
363	образную систему	1	1
364	уже в	4	1
365	есть для	1	1
366	что так	2	1
367	рассказ о	1	1
368	и реплика	3	1
369	если есть	1	1
370	элементов в	1	1
371	относится например	1	1
372	имеем в	3	1
373	тому же	1	1
374	связи между	2	1
375	времени задача	1	1
376	на то	3	1
377	но на	2	1
378	в братьях	2	1
379	так сказать	5	1
380	и если	1	1
381	на его	1	1
382	в передней	3	1
383	уже сама	1	1
384	время и	2	1
385	да и	4	1
386	силой и	1	1
387	и еще	1	1
388	первой части	1	1
389	не как	3	1
390	что еще	1	1
391	к каждому	1	1
392	но некоторые	1	1
393	уже не	4	1
394	что может	1	1
395	на этом	3	1
396	его можно	1	1
397	и речи	1	1
398	одно и	1	1
399	реакции на	3	1
400	оно и	2	1
401	не сводимы	1	1
402	и характер	1	1
403	связанных с	1	1
404	то есть	40	1
405	в несколько	1	1
406	входит в	1	1
407	деле в	1	1
408	на почве	2	1
409	этом смысле	2	1
410	пушкина в	1	1
411	приходит в	1	1
412	кажется что	3	1
413	смерть и	1	1
414	к области	2	1
415	например рассказ	2	1
416	элементы сознания	1	1
417	ни одной	1	1
418	и определяет	1	1
419	отражается в	1	1
420	романы достоевского	1	1
421	несмотря на	1	1
422	здесь можно	1	1
423	значит не	1	1
424	на этот	2	1
425	духовной жизни	1	1
426	как целое	1	1
427	их автора	1	1
428	обратимся к	1	1
429	в этих	4	1
430	все должно	1	1
431	он должен	1	1
432	в которые	2	1
433	и благодаря	1	1
434	же направлении	1	1
435	знает и	1	1
436	мысль в	1	1
437	что до	1	1
438	в частном	1	1
439	значение для	3	1
440	образом и	3	1
441	но он	3	1
442	друг другу	1	1
443	в прямом	1	1
444	обращение к	1	1
445	слова к	1	1
446	творчества для	1	1
447	в устах	1	1
448	не должна	1	1
449	зрения и	2	1
450	освободиться от	1	1
451	причем этот	1	1
452	нет того	1	1
453	все для	1	1
454	вплоть до	1	1
455	места из	1	1
456	и рассудка	1	1
457	с теми	1	1
458	мысли в	1	1
459	дело не	1	1
460	того как	2	1
461	что их	1	1
462	на себе	1	1
463	этими двумя	1	1
464	его собственного	1	1
465	и имеет	1	1
466	весь роман	1	1
467	иметь в	1	1
468	но только	1	1
469	и автор	1	1
470	не могло	2	1
471	мышления и	1	1
472	и каково	1	1
473	жизни не	2	1
474	в три	1	1
475	к ней	2	1
476	от него	1	1
477	охватить и	1	1
478	друг друга	6	1
479	как не	1	1
480	мы бы	1	1
481	достоевский в	1	1
482	моменты в	1	1
483	следует отметить	1	1
484	эту внутреннюю	1	1
485	только с	1	1
486	как будто	1	1
487	игре и	1	1
488	если только	2	1
489	лежит в	1	1
490	понимает и	1	1
491	отсюда как	1	1
492	одну и	1	1
493	бы он	1	1
494	очень богатой	1	1
495	не случайное	2	1
496	он носит	1	1
497	и это	3	1
498	и поэтому	1	1
499	с ее	3	1
500	как один	1	1
501	же не	1	1
502	данном случае	1	1
503	тургенев в	1	1
504	перед необходимостью	1	1
505	он определяет	1	1
506	затем его	1	1
507	типы и	1	1
508	причем в	2	1
509	этот учет	1	1
510	лет как	1	1
511	и сам	5	1
512	что у	1	1
513	и ту	1	1
514	что автор	1	1
515	это вовсе	2	1
516	а порой	1	1
517	как обычное	1	1
518	в плоскости	2	1
519	типа достаточно	1	1
520	по сравнению	1	1
521	жизнь и	3	1
522	мы в	1	1
523	является в	1	1
524	этой жизни	1	1
525	поэтому в	1	1
526	о котором	2	1
527	для этого	2	1
528	по мере	4	1
529	с ним	2	1
530	связанная с	1	1
531	а по	1	1
532	автор не	2	1
533	даже из	1	1
534	о нем	6	1
535	что часто	1	1
536	на него	3	1
537	но несколько	1	1
538	то уже	1	1
539	и что	3	1
540	после того	1	1
541	для нас	2	1
542	знает что	1	1
543	автора на	1	1
544	сна он	1	1
545	или иначе	1	1
546	хотя у	1	1
547	замыслы и	1	1
548	и во	3	1
549	или иными	1	1
550	на одном	1	1
551	в форме	1	1
552	хотя оно	1	1
553	быть даже	1	1
554	для определенного	2	1
555	это описание	1	1
556	в него	6	1
557	и следует	1	1
558	сюда относится	1	1
559	другие наоборот	1	1
560	быть и	1	1
561	обработка его	1	1
562	стиль в	1	1
563	возникает ряд	1	1
564	с каждым	1	1
565	в какой	1	1
566	он совершенно	1	1
567	не видеть	1	1
568	таков первый	1	1
569	и элементы	2	1
570	в стороне	1	1
571	между этими	3	1
572	в большом	1	1
573	же при	1	1
574	но между	1	1
575	же и	4	1
576	есть в	6	1
577	конечно не	8	1
578	только на	3	1
579	ее а	1	1
580	поэтому же	1	1
581	можно определить	1	1
582	в поэзии	2	1
583	не знать	1	1
584	по законам	1	1
585	предполагает наличие	1	1
586	не дает	2	1
587	и других	4	1
588	его и	1	1
589	характерно что	1	1
590	который как	1	1
591	ни в	6	1
592	в известной	2	1
593	в прозе	1	1
594	ними нет	1	1
595	художественного образа	1	1
596	сами по	2	1
597	себя от	1	1
598	отношение к	3	1
599	удобства и	1	1
600	братьях карамазовых	2	1
601	дело и	1	1
602	тем что	3	1
603	гораздо сложнее	1	1
604	всеми этими	1	1
605	и вместе	1	1
606	эти идеи	1	1
607	автора как	1	1
608	в более	1	1
609	смысла и	1	1
610	нет например	1	1
611	один тип	1	1
612	о своей	1	1
613	следует подчеркнуть	1	1
614	формы для	1	1
615	его себе	1	1
616	не обязательно	1	1
617	а именно	1	1
618	глубокая и	1	1
619	в свою	1	1
620	и чужое	1	1
621	своего собственного	1	1
622	себя и	3	1
623	в живом	1	1
624	как рассказ	1	1
625	близко к	1	1
626	в соответствии	1	1
627	связано с	1	1
628	их можно	1	1
629	нами явления	2	1
630	в любой	1	1
631	и самый	1	1
632	однако и	1	1
633	и раскрыть	1	1
634	жизнь в	3	1
635	наконец в	1	1
636	гончарова и	1	1
637	самого начала	1	1
638	очень часто	4	1
639	может иметь	1	1
640	к лицу	1	1
641	нет ничего	1	1
642	так называемой	1	1
643	произведении но	2	1
644	и особенно	1	1
645	относятся к	1	1
646	мы говорим	1	1
647	в духе	2	1
648	как в	4	1
649	и самые	1	1
650	их к	1	1
651	в данном	2	1
652	сравнению с	1	1
653	тургенев не	1	1
654	так или	1	1
655	в той	3	1
656	к действительности	1	1
657	и судьбы	1	1
658	ней не	1	1
659	должно быть	4	1
660	слова и	7	1
661	еще раз	1	1
662	благодаря этому	1	1
663	является для	1	1
664	вне себя	1	1
665	совершенно очевидно	1	1
666	но это	6	1
667	романов достоевского	2	1
668	слова с	7	1
669	мы видим	1	1
670	и ему	1	1
671	не занимает	1	1
672	изобразить и	1	1
673	его творчества	3	1
674	место для	1	1
675	по принципу	1	1
676	а к	1	1
677	его поведение	1	1
678	романа и	1	1
679	в каждой	1	1
680	и все	9	1
681	той или	2	1
682	у достоевского	16	1
683	время работы	1	1
684	еще более	3	1
685	которая уже	1	1
686	потому что	4	1
687	которых он	1	1
688	исследования не	1	1
689	его значение	1	1
690	личности и	1	1
691	еще в	1	1
692	приходит и	1	1
693	силу самой	1	1
694	бы с	1	1
695	лишь те	1	1
696	это в	1	1
697	значительно изменился	1	1
698	том или	2	1
699	от всех	1	1
700	совершенно не	4	1
701	при определенных	1	1
702	в последнем	1	1
703	не эти	1	1
704	и идеи	3	1
705	есть и	2	1
706	или точнее	1	1
707	в заключение	2	1
708	два примера	1	1
709	всей полноты	1	1
710	к этой	1	1
711	и другие	3	1
712	часто встречается	1	1
713	можно назвать	1	1
714	в таком	1	1
715	в роли	1	1
716	или наоборот	1	1
