N	2gram	Tiupa_Narr_1	Myslijsy
438	себе самом	2	1
439	со словами	2	1
440	с другом	1	1
441	что касается	2	1
442	смерти и	2	1
443	отношения к	2	1
444	в непосредственном	1	1
445	особенно в	3	1
446	это одно	1	1
447	с прежним	1	1
448	может считаться	1	1
449	сами по	2	1
450	от содержания	1	1
451	было не	1	1
452	не теряют	1	1
453	на наш	1	1
454	еще только	1	1
455	на самом	1	1
456	нет и	2	1
457	в первый	1	1
458	по всей	2	1
459	это не	2	1
460	могли бы	1	1
461	не об	1	1
462	не имеем	1	1
463	хотя и	3	1
464	не с	3	1
465	времени и	7	1
466	есть имя	1	1
467	и возможность	2	1
468	хотя в	2	1
469	что этот	1	1
470	но представляет	1	1
471	они еще	1	1
472	признаков а	1	1
473	уже по	1	1
474	это бывает	1	1
475	слова которое	1	1
476	в совершенно	1	1
477	из уст	1	1
478	мог бы	3	1
479	и внутренняя	1	1
480	как пламя	1	1
481	содержать в	1	1
482	отличие от	5	1
483	что если	1	1
484	лишь в	1	1
485	что у	2	1
486	друг с	1	1
487	по-видимому только	1	1
488	не входит	1	1
489	что на	2	1
490	тот же	1	1
491	на одном	1	1
492	ли я	1	1
493	принадлежат к	1	1
494	нет возможности	1	1
495	в детстве	5	1
496	хотя не	1	1
497	в сущности	3	1
498	не всякий	1	1
499	можно назвать	1	1
500	бы то	3	1
501	людьми и	1	1
502	о ее	1	1
503	да и	4	1
504	но на	1	1
505	сказать о	1	1
506	на том	3	1
507	мира но	1	1
508	и т.п	8	1
509	и быть	1	1
510	эта особенность	1	1
511	в художественном	1	1
512	исходная форма	1	1
513	а предмет	1	1
514	с чем	2	1
515	не таким	1	1
516	ничего не	2	1
517	едва ли	1	1
518	он видит	1	1
519	не могло	2	1
520	было как	4	1
521	его личности	2	1
522	детской души	1	1
523	именно такого	1	1
524	как представляется	2	1
525	с ними	1	1
526	и т.д	7	1
527	даже не	3	1
528	каким он	2	1
529	читатель может	1	1
530	имеет своим	1	1
531	немыслимо без	1	1
532	однако она	1	1
533	на первый	2	1
534	ни было	3	1
535	переходит к	1	1
536	оно существует	1	1
537	всем своем	1	1
538	формы в	1	1
539	не умер	1	1
540	из его	1	1
541	не мешает	1	1
542	подлежит сомнению	1	1
543	приходит к	2	1
544	однако с	1	1
545	когда он	3	1
546	ни с	1	1
547	как для	1	1
548	истории но	1	1
549	тоже не	1	1
550	забыли и	1	1
551	знание что	1	1
552	в мире	9	1
553	к очень	1	1
554	бы она	1	1
555	однако если	1	1
556	тому же	5	1
557	в результате	2	1
558	легко может	1	1
559	другого в	1	1
560	говоря словами	2	1
561	слов с	1	1
562	более что	1	1
563	в процессе	1	1
564	каков бы	1	1
565	и когда	2	1
566	отдельных лиц	1	1
567	человека к	1	1
568	как у	1	1
569	и представляет	2	1
570	впрочем не	1	1
571	них в	1	1
572	с точки	2	1
573	на них	1	1
574	человеческой деятельности	1	1
575	встречается в	2	1
576	и столь	1	1
577	всякий раз	1	1
578	с его	6	1
579	нас в	1	1
580	которая в	2	1
581	ни был	1	1
582	происходит и	2	1
583	однако в	2	1
584	слова от	1	1
585	как условие	1	1
586	то по	1	1
587	чего в	1	1
588	понимания именно	1	1
589	но в	6	1
590	чем он	1	1
591	оно рассказывает	1	1
592	известного рода	1	1
593	при всей	4	1
594	может показаться	1	1
595	себя в	5	1
596	этого символического	1	1
597	лично для	1	1
598	человеческой мысли	1	1
599	с такой	1	1
600	другом и	2	1
601	бы уже	1	1
602	а может	1	1
603	который в	2	1
604	где бы	1	1
605	ее содержание	1	1
606	с языком	1	1
607	представляется нам	1	1
608	в глазах	1	1
609	всей вероятности	2	1
610	своей природе	1	1
611	должен был	1	1
612	одного из	4	1
613	настоящего времени	1	1
614	и более	1	1
615	нераздельное единство	1	1
616	стремится к	1	1
617	не является	8	1
618	в понятие	1	1
619	в сказке	1	1
620	в памяти	2	1
621	а еще	1	1
622	в виду	1	1
623	или иначе	3	1
624	о далеком	1	1
625	но именно	1	1
626	первый раз	1	1
627	от его	1	1
628	значении этого	3	1
629	и эта	1	1
630	же самое	1	1
631	сводятся к	1	1
632	он уже	2	1
633	о котором	1	1
634	самым мы	1	1
635	и другого	1	1
636	человека есть	1	1
637	в общей	2	1
638	в данном	5	1
