N	2gram	Propp_Morf_1	Vladivir
290	в нашей	1	2
291	в начале	3	2
292	а то	3	2
293	из них	3	2
294	могло бы	1	2
295	мы находим	1	2
296	друг друга	3	2
297	заметить что	8	2
298	для того	2	2
299	без всякой	2	2
300	со стороны	3	2
301	и самая	1	2
302	в предисловии	1	2
303	не на	2	2
304	что несмотря	1	2
305	что мы	2	2
306	как не	1	2
307	но оно	2	2
308	а есть	1	2
309	то можно	2	2
310	а если	4	2
311	наряду с	5	2
312	самого себя	2	2
313	таких условиях	1	2
314	который для	1	2
315	с этой	1	2
316	для тех	1	2
317	еще раз	1	2
318	как например	2	2
319	были то	1	2
320	не является	3	2
321	в с	1	2
322	то не	1	2
323	и ни	1	2
324	ни к	2	2
325	этом отношении	1	2
326	только что	2	2
327	все они	1	2
328	бы на	1	2
329	другой стороны	4	2
330	совершенно не	1	2
331	из этого	1	2
332	с его	2	2
333	к этой	1	2
334	к этому	3	2
335	нужно помнить	1	1
336	пор не	1	1
337	можно говорить	1	1
338	например в	2	1
339	вполне может	1	1
340	до него	1	1
341	начинается с	3	1
342	живое существо	1	1
343	не делает	1	1
344	тех же	4	1
345	это и	2	1
346	и должны	1	1
347	решительно все	1	1
348	и есть	2	1
349	из самых	1	1
350	из его	2	1
351	под которым	1	1
352	это совершенно	1	1
353	предметом его	1	1
354	как особого	2	1
355	та же	2	1
356	что многие	1	1
357	от своих	1	1
358	есть нечто	3	1
359	но она	1	1
360	и такой	1	1
361	с но	1	1
362	из одной	1	1
363	чрезвычайно мало	1	1
364	относить к	1	1
365	еще должна	1	1
366	если исходить	1	1
367	во всех	4	1
368	как таковая	2	1
369	то мы	4	1
370	иных случаях	2	1
371	это бывает	1	1
372	далее можно	1	1
373	если в	5	1
374	некоторые черты	1	1
375	что они	2	1
376	как в	3	1
377	за этим	1	1
378	что действительно	2	1
379	в противном	1	1
380	и где	1	1
381	от изучения	1	1
382	а необходимо	1	1
383	это определение	1	1
384	как таковое	2	1
385	не такое	1	1
386	к чему	3	1
387	очень многие	1	1
388	точку зрения	1	1
389	он идет	1	1
390	привести к	1	1
391	как то	2	1
392	бы не	1	1
393	которые в	1	1
394	может считаться	3	1
395	им в	1	1
396	она все	1	1
397	больше всего	1	1
398	характерен для	1	1
399	чего следует	2	1
400	он пользуется	1	1
401	прочим и	1	1
402	была не	1	1
403	и вот	1	1
404	их в	1	1
405	что каждая	1	1
406	говорится только	1	1
407	мало того	1	1
408	не исчерпывают	1	1
409	постольку поскольку	1	1
410	от других	2	1
411	в подробности	1	1
412	конечно в	1	1
413	его не	1	1
414	на все	1	1
415	говорить не	1	1
416	на каком	1	1
417	образом если	1	1
418	говорит что	1	1
419	в плоскости	1	1
420	из первых	2	1
421	о характере	2	1
422	в них	1	1
423	нами пока	1	1
424	не всегда	9	1
425	во внимание	1	1
426	оно имеет	1	1
427	в один	3	1
428	которую он	1	1
429	во время	6	1
430	и при	1	1
431	и их	2	1
432	как все	1	1
433	то для	1	1
434	она в	2	1
435	мы говорили	1	1
436	может само	1	1
437	в которых	2	1
438	сама собой	1	1
439	но эта	1	1
440	не будем	4	1
441	образом и	1	1
442	но он	1	1
443	земле и	1	1
444	ни было	2	1
445	или если	1	1
446	сам он	3	1
447	важные для	1	1
448	на работу	2	1
449	что с	1	1
450	с теми	4	1
451	самого начала	1	1
452	начинает с	1	1
453	одна из	4	1
454	чтобы в	1	1
455	как таковых	2	1
456	в основе	1	1
457	нельзя ли	1	1
458	это еще	1	1
459	то чего	1	1
460	это мы	1	1
461	помощи которой	2	1
462	того как	2	1
463	под этим	1	1
464	может существовать	3	1
465	же между	2	1
466	если этого	1	1
467	она хочет	1	1
468	обобщения и	1	1
469	другим то	1	1
470	как будто	2	1
471	него но	1	1
472	но учение	1	1
473	и обозначаем	1	1
474	есть у	1	1
475	является то	1	1
476	решительно всех	1	1
477	к отдельным	2	1
478	очень часто	6	1
479	исходить из	1	1
480	когда мы	1	1
481	и другим	3	1
482	здесь под	1	1
483	все еще	3	1
484	что при	2	1
485	самостоятельно и	1	1
486	мифологии и	1	1
487	с ее	1	1
488	всего этого	1	1
489	без всякого	2	1
490	здесь также	1	1
491	с самого	1	1
492	вопрос что	2	1
493	что вопрос	1	1
494	слова а	1	1
495	о тех	1	1
496	это можно	1	1
497	те же	1	1
498	ясно что	5	1
499	а этот	1	1
500	и каждый	1	1
501	оно как	2	1
502	когда в	1	1
503	том как	1	1
504	он служит	1	1
505	даны в	1	1
506	собой и	1	1
507	другой не	2	1
508	на ряд	1	1
509	то они	2	1
510	на вопрос	2	1
511	то во	1	1
512	очень ярко	1	1
513	нашей работы	2	1
514	или на	3	1
515	этой работе	1	1
516	на что	1	1
517	и просто	1	1
518	с того	3	1
519	что такой	1	1
520	но об	1	1
521	можно сказать	2	1
522	как эта	1	1
523	может не	1	1
524	самому себе	1	1
525	помощи которых	1	1
526	а во	1	1
527	и были	1	1
528	для изучения	1	1
529	доходит до	1	1
530	если например	2	1
531	там и	1	1
532	а потому	1	1
533	во всей	1	1
534	вслед за	5	1
535	если это	3	1
536	и она	1	1
537	у которого	1	1
538	видим что	10	1
539	же можно	2	1
540	тех пор	1	1
541	если теперь	1	1
542	признаки а	1	1
543	один из	5	1
544	что очень	1	1
545	в новой	1	1
546	мы видим	13	1
547	то прежде	1	1
548	для нее	1	1
549	никак нельзя	1	1
550	не происходит	3	1
551	в эти	1	1
552	же он	1	1
553	сведений о	1	1
554	самом деле	4	1
555	понятным если	1	1
556	многое не	1	1
557	вопроса о	1	1
558	не дает	1	1
559	лишь постольку	1	1
560	а ведь	1	1
561	за ним	1	1
562	их как	2	1
563	стороны оно	1	1
564	здесь перед	1	1
565	от тех	1	1
566	и никогда	1	1
567	этим же	1	1
568	в руки	3	1
569	представляют собой	11	1
570	это будет	1	1
571	и др	10	1
572	другого и	1	1
573	до сих	1	1
574	однако что	1	1
575	представляет собою	6	1
576	он во	1	1
577	такое же	1	1
578	борьба в	1	1
579	себя и	2	1
580	на которых	1	1
581	от другого	2	1
582	противном случае	1	1
583	в некоторых	3	1
584	и определяет	1	1
585	на этот	1	1
586	иначе но	1	1
587	в собрании	1	1
588	а сам	1	1
589	она является	1	1
590	ниже в	2	1
591	о чем	1	1
592	уже давно	1	1
593	входить в	2	1
594	в частности	2	1
595	и красоты	1	1
596	можно будет	1	1
597	в иных	4	1
598	ведется в	1	1
599	незадолго до	2	1
600	без специального	1	1
601	из которых	3	1
602	по своему	2	1
603	ли его	1	1
604	она есть	1	1
605	существует ix	1	1
606	последнем случае	2	1
607	в последнем	2	1
608	бы считать	2	1
609	трудной задачи	2	1
610	есть на	1	1
611	на эту	1	1
612	в тех	6	1
613	с тех	1	1
614	думается что	1	1
615	эту мысль	1	1
616	в первой	1	1
617	которым он	1	1
618	в состоянии	1	1
619	говорил об	1	1
620	никем не	1	1
621	нам еще	2	1
622	своего труда	1	1
623	на пути	4	1
624	этом случае	8	1
625	и нет	1	1
626	сих пор	1	1
627	нашей работе	1	1
628	но так	1	1
629	только для	1	1
630	видно что	1	1
631	и таким	2	1
632	должны быть	1	1
633	формы с	1	1
634	ли в	1	1
635	тем и	2	1
636	потому не	1	1
637	между ними	1	1
638	иное чем	3	1
639	и предметом	1	1
640	есть то	1	1
641	может и	1	1
642	утверждать что	3	1
643	всего мира	1	1
644	состоит из	1	1
645	он представляет	1	1
646	то здесь	3	1
647	уже только	1	1
648	даже просто	1	1
649	можно наблюдать	3	1
650	ниже мы	2	1
651	огромное значение	2	1
652	если она	2	1
653	но эти	1	1
654	и другие	6	1
655	дать более	1	1
656	они не	1	1
