N	2gram	Vygotskiy__3	Formalny
263	в другой	1	2
264	только в	4	2
265	поэтического стиля	2	2
266	уже не	2	2
267	не можем	4	2
268	если мы	6	2
269	ни одного	1	2
270	чтобы он	2	2
271	могло бы	2	2
272	в одном	8	2
273	иначе как	2	2
274	о другой	1	2
275	как раз	8	2
276	перейти к	1	2
277	из важнейших	1	2
278	или иначе	1	2
279	здесь в	2	2
280	не прав	1	2
281	и самый	1	2
282	все время	30	2
283	была бы	2	2
284	все более	2	2
285	бы оно	1	2
286	вступает в	1	2
287	вместе с	5	2
288	и особенно	1	2
289	целом ряде	1	2
290	одновременно с	1	2
291	из этой	1	2
292	по существу	2	2
293	к которому	1	2
294	искусства как	1	2
295	для этой	1	2
296	в результате	1	2
297	дана в	1	2
298	места в	2	2
299	в своих	4	2
300	отношении к	1	2
301	но эта	1	2
302	только как	1	2
303	прав когда	3	2
304	что такое	1	2
305	нас не	1	2
306	а между	1	1
307	лежащую в	1	1
308	например в	2	1
309	для построения	1	1
310	себя как	2	1
311	действительностью в	1	1
312	он может	2	1
313	он развивает	1	1
314	и есть	1	1
315	что смысл	2	1
316	нам кажется	1	1
317	между двумя	1	1
318	в первом	1	1
319	по преимуществу	2	1
320	из его	1	1
321	высшей степени	1	1
322	едва ли	3	1
323	и этот	3	1
324	мы уже	7	1
325	той же	2	1
326	всего того	2	1
327	и значение	3	1
328	которую мы	4	1
329	происходит это	1	1
330	целого в	1	1
331	из ее	1	1
332	в каждой	1	1
333	той роли	1	1
334	ней как	1	1
335	заложены в	1	1
336	в чем	1	1
337	в сюжете	1	1
338	но конечно	1	1
339	совершенно прав	2	1
340	предисловии к	1	1
341	чем это	1	1
342	совсем не	3	1
343	в данном	2	1
344	иначе не	1	1
345	к третьему	1	1
346	вызывает в	1	1
347	и вовсе	1	1
348	романа или	1	1
349	части в	1	1
350	очень трудно	2	1
351	как нам	1	1
352	перед нами	8	1
353	хотя и	1	1
354	отчетливости и	1	1
355	увидим что	9	1
356	о самом	1	1
357	то в	1	1
358	и конечно	3	1
359	та же	3	1
360	ни один	1	1
361	самой природе	1	1
362	из этих	3	1
363	автор все	1	1
364	с чисто	1	1
365	нами в	2	1
366	творчество и	1	1
367	было дано	1	1
368	на то	16	1
369	быть только	1	1
370	что без	1	1
371	теории и	1	1
372	не следует	1	1
373	сказать в	1	1
374	все те	2	1
375	в первой	2	1
376	состоит в	3	1
377	довольно часто	1	1
378	так часто	1	1
379	том и	2	1
380	и по	2	1
381	на этом	5	1
382	в нее	2	1
383	предмета исследования	1	1
384	это конечно	1	1
385	что является	1	1
386	из-за этого	1	1
387	на этой	1	1
388	заключается в	7	1
389	деле в	1	1
390	без нее	1	1
391	мы постараемся	1	1
392	должен был	2	1
393	и тем	3	1
394	смысл в	1	1
395	в итоге	1	1
396	и каждый	1	1
397	только одно	1	1
398	для них	1	1
399	но уже	1	1
400	и мораль	1	1
401	она и	1	1
402	в высшей	1	1
403	далеко не	3	1
404	он действительно	2	1
405	и уже	2	1
406	он и	1	1
407	это совершенно	1	1
408	мы с	1	1
409	действительно не	3	1
410	такой же	2	1
411	и тогда	1	1
412	роль и	1	1
413	смысл и	4	1
414	не мог	4	1
415	и ко	1	1
416	исторической действительности	2	1
417	в этих	2	1
418	мы попытаемся	1	1
419	и другие	2	1
420	что если	4	1
421	к тем	3	1
422	необходимо от	1	1
423	в такой	3	1
424	в котором	6	1
425	а от	1	1
426	не столько	1	1
427	задачей и	1	1
428	в отличие	1	1
429	знаем что	1	1
430	бы мы	1	1
431	в силу	2	1
432	совершенно иначе	2	1
433	даны в	1	1
434	но он	2	1
435	друг другу	2	1
436	внимания и	1	1
437	и эти	2	1
438	есть еще	1	1
439	тому чтобы	1	1
440	и почти	1	1
441	для нее	1	1
442	и вся	1	1
443	тому что	6	1
444	и очень	2	1
445	в отвлеченном	2	1
446	самого начала	6	1
447	этими двумя	2	1
448	в русской	2	1
449	не имеет	6	1
450	здесь на	1	1
451	и притом	1	1
452	к этим	1	1
453	которого он	1	1
454	но только	8	1
455	того чтобы	9	1
456	под этим	2	1
457	это то	1	1
458	на себя	1	1
459	в русском	1	1
460	он хочет	2	1
461	бы свою	1	1
462	чтобы этот	1	1
463	мире и	1	1
464	потому что	14	1
465	поэтической формы	1	1
466	не принадлежит	1	1
467	эти три	1	1
468	было не	1	1
469	этом отношении	1	1
470	что на	1	1
471	точном смысле	1	1
472	чем сложнее	1	1
473	где она	3	1
474	все то	7	1
475	и стиль	1	1
476	заключается что	1	1
477	не могут	2	1
478	относиться к	1	1
479	есть только	2	1
480	этой истории	1	1
481	из самого	1	1
482	лежит в	2	1
483	характер тех	1	1
484	того о	1	1
485	что при	1	1
486	при соблюдении	1	1
487	ничего общего	1	1
488	и самое	1	1
489	конкретность и	1	1
490	и о	3	1
491	то она	1	1
492	как один	1	1
493	данном случае	2	1
494	только при	1	1
495	характер и	1	1
496	то чтобы	1	1
497	с самого	6	1
498	в точном	1	1
499	роль в	1	1
500	дано в	3	1
501	слова а	1	1
502	и важность	1	1
503	что у	7	1
504	здесь он	1	1
505	как поэтическое	1	1
506	здесь нет	1	1
507	мог бы	1	1
508	морали в	3	1
509	и всегда	2	1
510	подойти к	1	1
511	остается только	1	1
512	что дело	1	1
513	по сравнению	1	1
514	все остальные	1	1
515	понятно что	1	1
516	в словах	1	1
517	из одного	3	1
518	в головах	1	1
519	могла не	1	1
520	действительность и	3	1
521	эта действительность	1	1
522	создается впечатление	1	1
523	мораль и	2	1
524	что самая	1	1
525	в отдельных	1	1
526	в другом	5	1
527	язык и	1	1
528	той степени	2	1
529	одного из	2	1
530	в поэтической	5	1
531	и просто	1	1
532	можно сказать	1	1
533	может не	1	1
534	по их	1	1
535	нет у	1	1
536	как они	1	1
537	хорошо но	1	1
538	и всю	1	1
539	было совершенно	1	1
540	и во	2	1
541	эти два	3	1
542	в форме	1	1
543	и ни	1	1
544	вслед за	1	1
545	и эстетики	1	1
546	к прозе	1	1
547	взяться за	1	1
548	существует не	1	1
549	видим что	8	1
550	которых она	1	1
551	в двух	9	1
552	когда мир	1	1
553	от этой	2	1
554	мы видим	12	1
555	согласиться с	4	1
556	положение в	1	1
557	и действительно	2	1
558	очень много	1	1
559	по мнению	2	1
560	между общим	1	1
561	между этими	1	1
562	нелепо а	1	1
563	своей основе	1	1
564	в предисловии	1	1
565	именно на	1	1
566	с которыми	1	1
567	так что	8	1
568	из которого	1	1
569	всего мы	1	1
570	для всех	2	1
571	деле всякая	1	1
572	в сторону	1	1
573	в виде	2	1
574	не исчерпывает	1	1
575	за счет	1	1
576	от других	1	1
577	из них	6	1
578	участие в	1	1
579	мы знаем	1	1
580	был бы	3	1
581	представить себе	1	1
582	у нее	1	1
583	с этими	1	1
584	так как	6	1
585	гораздо большей	1	1
586	но что	2	1
587	у него	4	1
588	отличие от	1	1
589	с действительностью	1	1
590	явно не	1	1
591	к общим	1	1
592	чтобы перейти	1	1
593	но вся	1	1
594	не оказывается	1	1
595	ней и	1	1
596	за ними	1	1
597	как у	1	1
598	и вступает	1	1
599	что они	4	1
600	а именно	1	1
601	характерно для	1	1
602	с историей	1	1
603	а с	2	1
604	один и	1	1
605	что не	3	1
606	что для	1	1
607	полагал что	1	1
608	а на	1	1
609	а сам	1	1
610	зависит от	1	1
611	в поэзию	1	1
612	к своему	2	1
613	к таким	1	1
614	однако и	2	1
615	так называемой	3	1
616	в слове	1	1
617	там где	6	1
618	в море	2	1
619	несмотря на	5	1
620	ныне так	1	1
621	к его	2	1
622	если взять	1	1
623	к разработке	1	1
624	который дал	1	1
625	жизни а	1	1
626	из которых	4	1
627	по своему	4	1
628	сравнению с	1	1
629	в сборнике	3	1
630	с такой	5	1
631	наряду с	3	1
632	в той	5	1
633	мы условно	1	1
634	во все	1	1
635	что же	2	1
636	что как	3	1
637	реакции на	2	1
638	это значит	1	1
639	форма и	1	1
640	и оценка	1	1
641	и всех	1	1
642	весь этот	3	1
643	между прочим	1	1
644	что никаких	1	1
645	он своим	1	1
646	между собой	2	1
647	кроме того	1	1
648	двух направлениях	1	1
649	не является	1	1
650	отношениях к	1	1
651	и для	4	1
652	общественной и	1	1
653	или в	5	1
654	что оно	2	1
655	понять что	1	1
656	том что	14	1
657	к одной	1	1
658	для нас	8	1
659	еще более	1	1
660	и смысл	1	1
661	его жизнь	1	1
662	только что	2	1
663	здесь несколько	2	1
664	нам в	2	1
665	всех тех	1	1
666	гораздо больше	1	1
667	с ней	1	1
668	сказать что	4	1
669	другой стороны	5	1
670	своего предмета	1	1
671	совершенно не	5	1
672	о себе	1	1
673	от поэзии	1	1
674	автора в	1	1
675	в последнем	1	1
676	одновременно и	3	1
677	в отдельности	1	1
678	из этого	8	1
679	есть и	1	1
680	значение не	1	1
681	просто не	1	1
682	можем не	2	1
683	ее в	4	1
684	и эта	1	1
685	это в	1	1
686	ее развития	1	1
687	к этому	3	1
688	этой точки	1	1
