N	2gram	Bakhtin_Fr_3	slovoVRo
162	нем и	1	3
163	все время	1	3
164	в него	1	3
165	того что	1	3
166	в том	8	3
167	поэтому и	3	3
168	в качестве	1	3
169	конечно не	2	3
170	и других	6	3
171	из них	4	3
172	для него	5	3
173	так как	4	3
174	у него	8	3
175	именно в	2	3
176	в свою	1	3
177	романа в	2	3
178	не было	5	3
179	более того	1	3
180	в истории	4	3
181	но оно	1	3
182	не были	2	3
183	с этим	2	3
184	влияния на	1	3
185	в данном	4	3
186	и оценок	1	3
187	в основном	4	3
188	в результате	1	3
189	формах и	1	3
190	в поэтических	1	3
191	в большей	2	3
192	хотя бы	2	3
193	одной из	2	3
194	с ними	1	3
195	из этого	2	3
196	в свое	1	3
197	смысле слова	4	2
198	например в	2	2
199	связана с	2	2
200	на самом	3	2
201	есть свой	1	2
202	в котором	2	2
203	оно было	1	2
204	века в	2	2
205	мы уже	13	2
206	той же	8	2
207	а как	1	2
208	мы не	2	2
209	они были	3	2
210	конечно и	1	2
211	свою очередь	1	2
212	между собой	1	2
213	в ее	3	2
214	но не	2	2
215	слову в	1	2
216	что они	1	2
217	сих пор	4	2
218	речи но	1	2
219	от этого	1	2
220	именно эта	1	2
221	в целом	2	2
222	и непосредственной	1	2
223	или во	1	2
224	в известном	1	2
225	эпохи и	2	2
226	не могла	1	2
227	и по	1	2
228	на этом	2	2
229	всех своих	1	2
230	одно и	1	2
231	самого автора	1	2
232	те же	5	2
233	слов о	1	2
234	на все	1	2
235	для них	1	2
236	слова все	1	2
237	исторический момент	1	2
238	нисколько не	1	2
239	том что	4	2
240	в эту	4	2
241	в этих	6	2
242	конца ни	1	2
243	и той	2	2
244	но он	2	2
245	друг другу	1	2
246	и эти	1	2
247	уже сказали	1	2
248	даже в	4	2
249	тому что	1	2
250	и стиль	2	2
251	и форм	2	2
252	дело не	3	2
253	очень существенную	1	2
254	на язык	1	2
255	такая же	1	2
256	ему не	2	2
257	у нас	4	2
258	и стиля	3	2
259	xx века	5	2
260	в духе	7	2
261	на протяжении	3	2
262	языке и	1	2
263	вокруг него	1	2
264	мы все	1	2
265	всегда в	1	2
266	правда не	3	2
267	оно может	1	2
268	и самое	3	2
269	и о	4	2
270	так в	4	2
271	роль в	4	2
272	на том	1	2
273	можно было	3	2
274	не с	1	2
275	не исчерпывается	2	2
276	и вообще	1	2
277	в другом	3	2
278	за пределами	1	2
279	др и	1	2
280	одного из	2	2
281	можно сказать	2	2
282	а также	4	2
283	нас в	2	2
284	фольклорные же	1	2
285	наконец в	1	2
286	слов и	1	2
287	и одновременно	1	2
288	здесь не	3	2
289	мы видим	5	2
290	между тем	3	2
291	и тем	1	2
292	так что	1	2
293	же и	3	2
294	связи с	6	2
295	и у	2	2
296	только на	4	2
297	в виде	1	2
298	характерно что	1	2
299	в одном	7	2
300	с этими	1	2
301	для того	3	2
302	не укладывается	1	2
303	в другой	1	2
304	именно как	1	2
305	до сих	4	2
306	чем он	2	2
307	жизнь в	3	2
308	между этими	1	2
309	мнение о	1	2
310	связь с	6	2
311	в частности	3	2
312	так же	1	2
313	такого рода	3	2
314	быть только	1	2
315	со всею	3	2
316	для понимания	3	2
317	должно быть	1	2
318	особенности на	1	2
319	в контексте	1	2
320	этом случае	1	2
321	в условиях	2	2
322	и слово	1	2
323	характерные для	1	2
324	как раз	5	2
325	одна из	3	2
326	имеет дело	1	2
327	такое понимание	1	2
328	потому что	2	2
329	ни было	1	2
330	между ними	3	2
331	сказать что	3	2
332	они как	1	2
333	одновременно и	2	2
334	первом случае	1	2
335	вносит в	1	2
336	к этому	6	2
337	только он	1	1
338	как известно	2	1
339	к людям	1	1
340	в обычном	2	1
341	с жизнью	1	1
342	художественного произведения	1	1
343	совершенно новый	1	1
344	и есть	3	1
345	стиля не	1	1
346	от самого	1	1
347	из самых	2	1
348	мировоззрения и	1	1
349	и до	8	1
350	из его	1	1
351	органически и	1	1
352	ведь и	1	1
353	с таким	1	1
354	из всех	4	1
355	в несколько	1	1
356	мы имеем	1	1
357	брань и	3	1
358	или наоборот	1	1
359	при анализе	2	1
360	что между	1	1
361	что уже	1	1
362	большой литературы	1	1
363	для рабле	4	1
364	этого целого	1	1
365	роман как	1	1
366	и такой	1	1
367	но даже	1	1
368	речь эта	1	1
369	начала в	1	1
370	и он	1	1
371	на другом	1	1
372	он был	3	1
373	на их	2	1
374	в последних	2	1
375	бы то	1	1
376	этим не	1	1
377	а следовательно	1	1
378	коснулись только	1	1
379	не исчерпываются	1	1
380	его стиля	1	1
381	которая могла	1	1
382	в в	1	1
383	но как	2	1
384	не входит	1	1
385	и нуждается	1	1
386	со всеми	5	1
387	свою жизнь	1	1
388	к слову	1	1
389	в общем	1	1
390	менее всего	1	1
391	отличие от	3	1
392	которая разыгрывается	1	1
393	связи и	1	1
394	характер и	2	1
395	в одной	1	1
396	его на	1	1
397	его стиль	1	1
398	в значительной	3	1
399	в течение	2	1
400	эпоху не	1	1
401	цитату из	1	1
402	и где	1	1
403	построены в	1	1
404	сознания в	1	1
405	его к	2	1
406	всего как	1	1
407	них он	1	1
408	отнесены к	1	1
409	в этот	2	1
410	где все	1	1
411	в себя	1	1
412	отношения с	1	1
413	имеем в	1	1
414	сущности и	1	1
415	в этой	3	1
416	и тот	1	1
417	из распространеннейших	1	1
418	мы чувствуем	3	1
419	и если	2	1
420	приведенные нами	2	1
421	к миру	1	1
422	всем своем	1	1
423	степени но	1	1
424	он должен	1	1
425	к одному	1	1
426	не к	2	1
427	понимания и	1	1
428	жизнью и	4	1
429	нами здесь	1	1
430	какой бы	2	1
431	одной и	2	1
432	своего времени	1	1
433	или иных	1	1
434	в основу	1	1
435	значительной степени	2	1
436	к нормальному	1	1
437	то ни	1	1
438	его произведения	2	1
439	а затем	1	1
440	в состоянии	2	1
441	есть все	1	1
442	поэтому мы	1	1
443	них не	1	1
444	значимости в	1	1
445	его своим	1	1
446	заключается в	1	1
447	и единого	1	1
448	здесь как	1	1
449	есть не	1	1
450	особенно в	4	1
451	разнообразнейшие формы	1	1
452	форму и	2	1
453	моменты в	1	1
454	бранное слово	1	1
455	этой работы	1	1
456	смерть и	1	1
457	ни в	4	1
458	произведение как	1	1
459	произведения из	1	1
460	ни одной	2	1
461	этого не	1	1
462	и тон	1	1
463	и уже	1	1
464	несмотря на	1	1
465	мы видели	3	1
466	это система	1	1
467	значит не	1	1
468	чем в	1	1
469	жанров они	1	1
470	рабле очень	1	1
471	в один	2	1
472	смысл и	1	1
473	места в	1	1
474	таким же	1	1
475	наших дней	2	1
476	рабле а	2	1
477	особый язык	1	1
478	мы говорили	1	1
479	было очень	1	1
480	в отличие	3	1
481	могла бы	1	1
482	о языке	1	1
483	одном из	2	1
484	мир и	1	1
485	путем их	1	1
486	тонах и	2	1
487	и более	1	1
488	жив и	3	1
489	наивной и	2	1
490	и вся	1	1
491	мира он	1	1
492	не менее	2	1
493	нами примеры	1	1
494	с теми	1	1
495	свое время	1	1
496	вне поля	1	1
497	самого начала	1	1
498	правда в	1	1
499	далек от	1	1
500	ее с	1	1
501	героев и	1	1
502	весь роман	1	1
503	но только	1	1
504	того чтобы	4	1
505	может только	1	1
506	только не	1	1
507	остановимся здесь	1	1
508	дело в	2	1
509	и культурной	2	1
510	с одним	1	1
511	его отношение	2	1
512	к концу	1	1
513	видим что	1	1
514	по своей	1	1
515	на себе	1	1
516	во всем	3	1
517	вот что	1	1
518	так называемый	1	1
519	века не	1	1
520	сущности только	3	1
521	входят в	1	1
522	этом отношении	2	1
523	котором в	1	1
524	точном смысле	1	1
525	за ними	1	1
526	без исключения	1	1
527	в стиле	1	1
528	очень часто	2	1
529	все то	2	1
530	в направлении	1	1
531	во все	3	1
532	отличается от	1	1
533	глубокое и	1	1
534	всего в	1	1
535	здесь они	1	1
536	встречаются и	1	1
537	и свое	1	1
538	важнейших разновидностей	1	1
539	время он	1	1
540	и своя	1	1
541	и это	2	1
542	словом так	1	1
543	в виду	7	1
544	с каким	1	1
545	направлении к	1	1
546	они ни	1	1
547	изучения и	1	1
548	смерти в	1	1
549	с самого	1	1
550	культуры и	7	1
551	дано в	1	1
552	смысле но	1	1
553	что может	1	1
554	с первым	1	1
555	понимание и	1	1
556	в нескольких	1	1
557	каждого из	1	1
558	в плоскости	1	1
559	и широкое	1	1
560	жизнь и	1	1
561	даны в	2	1
562	если бы	3	1
563	разговорного языка	1	1
564	для этого	3	1
565	и формами	1	1
566	громадное значение	1	1
567	тона и	2	1
568	себя всего	1	1
569	и историческое	2	1
570	все дело	1	1
571	не был	2	1
572	своей книге	2	1
573	за свое	1	1
574	и что	1	1
575	притом в	1	1
576	она всегда	1	1
577	это было	1	1
578	это может	1	1
579	во втором	1	1
580	нуждается в	3	1
581	на одном	1	1
582	что и	3	1
583	существенную роль	1	1
584	и только	1	1
585	которые он	2	1
586	которой все	1	1
587	говорящего в	1	1
588	характер автор	1	1
589	и она	1	1
590	в литературе	5	1
591	правом можно	1	1
592	дело с	1	1
593	и две	1	1
594	и противоречивое	1	1
595	те которые	1	1
596	в стороне	1	1
597	и так	2	1
598	несет на	1	1
599	или же	2	1
600	в эти	2	1
601	между отдельными	1	1
602	до наших	2	1
603	эпохи но	2	1
604	и они	2	1
605	примеры из	1	1
606	вернуться к	1	1
607	в начале	3	1
608	не принимает	1	1
609	слова не	1	1
610	почти полностью	1	1
611	входящие в	1	1
612	очень далек	1	1
613	ни с	1	1
614	сам он	1	1
615	произведения которое	1	1
616	и их	1	1
617	и художественно	1	1
618	его речь	1	1
619	дамами и	1	1
620	но что	1	1
621	каждый из	1	1
622	и оценки	1	1
623	его исторического	1	1
624	присутствовал при	1	1
625	в форме	2	1
626	эти явления	1	1
627	момент в	2	1
628	эти формы	1	1
629	которые как	1	1
630	нет и	1	1
631	со всем	2	1
632	влияние на	2	1
633	последнем счете	1	1
634	и известную	1	1
635	и прежде	3	1
636	его романа	2	1
637	теоретическое выражение	1	1
638	органическая часть	1	1
639	что не	1	1
640	в англии	1	1
641	что для	2	1
642	были созданы	1	1
643	его из	1	1
644	них и	1	1
645	как явление	1	1
646	с рабле	2	1
647	ничем не	1	1
648	и самый	1	1
649	занимает в	1	1
650	однако и	1	1
651	на весь	1	1
652	долгое время	1	1
653	анализирует в	1	1
654	о чем	2	1
655	мы остановимся	2	1
656	больших и	1	1
657	мира в	1	1
658	он и	7	1
659	с помощью	2	1
660	этот рассказ	1	1
661	и прямое	1	1
662	вместе с	3	1
663	до этого	1	1
664	ко всем	3	1
665	относятся к	1	1
666	книге о	1	1
667	появляется ряд	1	1
668	и глубоко	1	1
669	именно для	1	1
670	лишь условно	1	1
671	на границе	1	1
672	и двух	1	1
673	это его	1	1
674	даже с	1	1
675	образ и	2	1
676	да и	1	1
677	хотя он	3	1
678	в уже	1	1
679	в это	1	1
680	этого слова	2	1
681	но это	3	1
682	с элементами	1	1
683	о мире	2	1
684	такой образ	2	1
685	тех или	1	1
686	с полной	1	1
687	в более	3	1
688	потому не	1	1
689	в точном	1	1
690	из словаря	1	1
691	о котором	1	1
692	работы над	1	1
693	из различных	2	1
694	развертывается в	1	1
695	от них	1	1
696	своих произведений	1	1
697	особенности в	1	1
698	для его	1	1
699	поэтому все	1	1
700	пришлось бы	1	1
701	на языке	1	1
702	дана в	1	1
703	же в	1	1
704	условно и	1	1
705	в системе	2	1
706	лишь те	1	1
707	не знает	1	1
708	развиваются в	1	1
709	речи и	1	1
710	в последнем	2	1
711	не способны	1	1
712	есть и	2	1
713	эти элементы	2	1
714	включает в	2	1
715	речи как	1	1
716	жизни и	4	1
717	им образа	1	1
718	играют в	1	1
719	и другие	2	1
720	велико и	1	1
721	свое и	1	1
722	для эпохи	1	1
723	который не	1	1
724	как на	1	1
725	в таком	1	1
726	все что	2	1
727	они не	3	1
