N	2gram	Bakhtin_Fr_2	Problema
515	эти явления	2	1
516	воспринимать как	1	1
517	некоторой степени	1	1
518	метода но	1	1
519	как не	1	1
520	и завершенное	1	1
521	связи со	1	1
522	без всякого	2	1
523	языка и	1	1
524	характер и	4	1
525	мы наблюдаем	2	1
526	на что-то	1	1
527	в произведение	1	1
528	и направлена	1	1
529	которое нужно	1	1
530	в одном	3	1
531	его она	1	1
532	не были	2	1
533	определенного и	1	1
534	известной мере	3	1
535	это как	1	1
536	никакому сомнению	1	1
537	мире в	2	1
538	образом в	1	1
539	и историки	1	1
540	настоящее время	1	1
541	произведение это	2	1
542	на что	1	1
543	для нас	1	1
544	здесь почти	1	1
545	положения и	1	1
546	на протяжении	7	1
547	ее от	1	1
548	вся эта	1	1
549	комедии и	1	1
550	всем в	1	1
551	таким путем	1	1
552	лишь к	1	1
553	них в	1	1
554	и следовательно	2	1
555	есть вне	1	1
556	что здесь	1	1
557	сомнению что	2	1
558	направлена на	1	1
559	миру как	1	1
560	те связи	1	1
561	и действительно	1	1
562	они могут	1	1
563	здесь с	2	1
564	форме но	1	1
565	именно на	2	1
566	и теперь	1	1
567	есть в	2	1
568	только на	1	1
569	по-новому в	1	1
570	же суждения	1	1
571	и чисто	4	1
572	сторон его	1	1
573	из них	3	1
574	разума и	2	1
575	свою свободу	1	1
576	отрываться от	1	1
577	который как	1	1
578	для него	9	1
579	стало и	1	1
580	таковы основные	2	1
581	с этими	1	1
582	к ним	1	1
583	не о	1	1
584	только с	3	1
585	природой и	2	1
586	это суждение	2	1
587	на их	1	1
588	чувствует себя	1	1
589	выходит за	1	1
590	тела и	1	1
591	до сих	4	1
592	притом не	1	1
593	именно в	6	1
594	а о	1	1
595	и самая	1	1
596	и оценен	1	1
597	несколько примеров	1	1
598	это своеобразное	1	1
599	мы еще	2	1
600	нашего исследования	1	1
601	связано с	2	1
602	самом же	1	1
603	смысла и	2	1
604	нужно сказать	3	1
605	не создает	1	1
606	моментов и	1	1
607	на этот	1	1
608	до конца	2	1
609	власти и	2	1
610	и обладающий	1	1
611	как ни	1	1
612	одну из	2	1
613	чем на	1	1
614	о чем	3	1
615	на эту	2	1
616	всех других	2	1
617	самого содержания	1	1
618	чисто литературным	1	1
619	и ему	1	1
620	за каждым	1	1
621	дальше чем	1	1
622	его между	1	1
623	но оно	1	1
624	время она	1	1
625	вместе с	2	1
626	так же	2	1
627	и особенно	3	1
628	происходит в	1	1
629	стать только	1	1
630	много лишнего	1	1
631	со всею	1	1
632	видит в	3	1
633	сравнению с	2	1
634	образом и	1	1
635	нашу задачу	1	1
636	тому как	2	1
637	есть как	1	1
638	и всей	1	1
639	однако отметить	1	1
640	конечно от	1	1
641	и менее	1	1
642	мы сказали	2	1
643	есть и	1	1
644	эти два	2	1
645	как например	1	1
646	и положений	1	1
647	благодаря этому	4	1
648	есть то	1	1
649	сих пор	4	1
650	этого метода	1	1
651	работы по	1	1
652	в смысле	2	1
653	самое существенное	1	1
654	о мире	7	1
655	особый характер	1	1
656	на самой	1	1
657	это уже	1	1
658	и часто	1	1
659	для выражения	1	1
660	не существует	1	1
661	к тому	1	1
662	не подлежит	2	1
663	на большую	1	1
664	которая в	1	1
665	в настоящее	1	1
666	понят и	1	1
667	бы в	1	1
668	еще более	1	1
669	и смысл	2	1
670	вообще в	1	1
671	творчества но	2	1
672	же деле	1	1
673	жизни в	3	1
674	в творчестве	6	1
675	но если	1	1
676	его моментах	1	1
677	равно как	1	1
678	хотя здесь	1	1
679	в свое	4	1
680	но именно	3	1
681	занимает в	1	1
682	в которой	1	1
683	жизни и	7	1
684	пределы этого	1	1
685	но эти	3	1
686	является исключением	1	1
687	только таким	1	1
688	это в	2	1
