N	2gram	Losev_Vlad_2	FransuaR
426	не понимает	1	1
427	времени не	1	1
428	был не	1	1
429	по всем	1	1
430	или что	1	1
431	и относительно	1	1
432	не могли	3	1
433	вещей и	1	1
434	ним в	2	1
435	для нее	1	1
436	по себе	5	1
437	всего его	1	1
438	в отношении	3	1
439	при всех	1	1
440	не менее	7	1
441	не раз	1	1
442	до известной	1	1
443	и хуже	2	1
444	что с	1	1
445	в смысле	1	1
446	правда в	2	1
447	дело в	3	1
448	того как	2	1
449	он жил	2	1
450	на него	1	1
451	путь и	1	1
452	можно судить	4	1
453	но только	1	1
454	не имеет	2	1
455	это мы	5	1
456	так далеко	1	1
457	казалось бы	2	1
458	ничего не	2	1
459	и весь	1	1
460	всего и	1	1
461	время к	1	1
462	к концу	5	1
463	ровно ничего	2	1
464	же года	4	1
465	и нужно	2	1
466	свидетельствуют о	1	1
467	нужно отметить	1	1
468	разной степени	1	1
469	как будто	2	1
470	если только	1	1
471	ему не	1	1
472	ведь все	1	1
473	только наиболее	1	1
474	у меня	1	1
475	ни о	1	1
476	очень часто	1	1
477	исходить из	2	1
478	во все	1	1
479	и вполне	3	1
480	и другим	1	1
481	где он	3	1
482	приведем еще	1	1
483	и это	3	1
484	я получил	1	1
485	оно может	1	1
486	приходит к	2	1
487	и о	4	1
488	но вообще	1	1
489	о необычайном	1	1
490	здесь не	4	1
491	совершенно ясно	1	1
492	вина и	1	1
493	отнять у	1	1
494	нет никакой	1	1
495	смерти в	1	1
496	только то	1	1
497	в себя	1	1
498	то время	6	1
499	его самого	1	1
500	при большой	2	1
501	можно было	2	1
502	своего брата	1	1
503	ясно что	1	1
504	особенно в	1	1
505	с самим	1	1
506	раз он	1	1
507	мы приведем	1	1
508	начала и	2	1
509	в весьма	3	1
510	отчасти в	1	1
511	нам известно	1	1
512	собой и	1	1
513	явлений а	1	1
514	работ о	1	1
515	об этом	6	1
516	связанное с	1	1
517	следующем году	1	1
518	о нем	2	1
519	он здесь	1	1
520	и здесь	1	1
521	здесь та	1	1
522	известной степени	1	1
523	тех кто	1	1
524	где оно	1	1
525	этот пафос	1	1
526	в работе	2	1
527	в память	1	1
528	язык и	1	1
529	настоящее время	2	1
530	тогда действительно	1	1
531	после того	2	1
532	можно сказать	4	1
533	мог он	1	1
534	его пришлось	1	1
535	нас в	2	1
536	его труда	1	1
537	эти мотивы	1	1
538	что и	3	1
539	это не	2	1
540	того в	1	1
541	здесь слишком	1	1
542	в лице	1	1
543	говорит в	1	1
544	эти последние	4	1
545	нашел в	1	1
546	значит по	1	1
547	что здесь	1	1
548	нас интересует	1	1
549	казалось что	1	1
550	том как	1	1
551	части его	1	1
552	совершенно чужда	1	1
553	конечно еще	1	1
554	узкое в	1	1
555	этот вопрос	1	1
556	с каждым	1	1
557	как нечто	1	1
558	это очень	1	1
559	которых он	1	1
560	и перед	1	1
561	в природе	1	1
562	здесь с	1	1
563	по этому	1	1
564	до наших	1	1
565	с двумя	1	1
566	был так	1	1
567	тем временем	1	1
568	уже не	3	1
569	это либо	1	1
570	а то	2	1
571	или даже	1	1
572	для него	9	1
573	же они	2	1
574	весны и	1	1
575	ни в	7	1
576	котором все	2	1
577	представлений о	1	1
578	никакого ответа	1	1
579	к ним	1	1
580	характер его	1	1
581	объективном содержании	1	1
582	ее на	2	1
583	его целиком	1	1
584	для того	2	1
585	любил и	2	1
586	в последние	2	1
587	перешли в	1	1
588	себе представить	2	1
589	и из	2	1
590	влияние на	1	1
591	больше того	2	1
592	именно здесь	1	1
593	еще и	6	1
594	во второй	2	1
595	на людей	1	1
596	что для	2	1
597	определенная и	1	1
598	не было	10	1
599	и стал	1	1
600	но лишь	1	1
601	на этот	4	1
602	а главное	1	1
603	ничем не	1	1
604	было сказано	1	1
605	его как	1	1
606	забудем что	1	1
607	мы все	1	1
608	было для	2	1
609	о чем	6	1
610	была земля	1	1
611	что из	1	1
612	под влиянием	3	1
613	в связи	8	1
614	и об	1	1
615	него в	4	1
616	своей книги	1	1
617	к его	2	1
618	которого мы	1	1
619	в разной	1	1
620	над ним	1	1
621	к своему	1	1
622	xix века	1	1
623	он говорит	1	1
624	теми же	1	1
625	ли ты	1	1
626	наряду с	2	1
627	несколько раз	1	1
628	не удалось	1	1
629	на эту	2	1
630	это есть	1	1
631	что же	8	1
632	да и	3	1
633	по существу	3	1
634	для понимания	1	1
635	действительно ли	1	1
636	первом плане	1	1
637	была очень	1	1
638	туда и	1	1
639	в основном	5	1
640	между прочим	7	1
641	что касается	3	1
642	даже больше	2	1
643	под названием	3	1
644	вопрос в	1	1
645	этом же	1	1
646	тем и	1	1
647	потому не	1	1
648	и мог	1	1
649	имеет дело	1	1
650	как семя	1	1
651	сливаться с	1	1
652	всякого рода	6	1
653	в настоящее	2	1
654	тот кто	1	1
655	а к	2	1
656	из себя	1	1
657	у них	1	1
658	что значит	1	1
659	конце концов	3	1
660	года в	6	1
661	по самой	1	1
662	самым лучшим	1	1
663	нисколько не	2	1
664	видения и	1	1
665	самостоятельную жизнь	1	1
666	не слишком	1	1
667	по одному	1	1
668	него и	2	1
669	этот последний	1	1
670	бы его	2	1
671	в трех	2	1
672	будучи в	1	1
673	как воплощение	1	1
674	но эти	1	1
675	к этой	2	1
676	по поводу	4	1
677	это в	3	1
678	в противоположность	1	1
679	в таком	3	1
