N	2gram	Nazirov_Tv_1	Istorich
101	наряду с	1	4
102	с ним	3	4
103	герой в	2	4
104	в основном	4	4
105	все это	10	4
106	в связи	1	4
107	из себя	2	4
108	на смену	2	4
109	мы должны	1	4
110	его не	1	3
111	на себя	1	3
112	то это	1	3
113	что его	2	3
114	если в	2	3
115	и как	4	3
116	его к	1	3
117	в целом	4	3
118	в этой	5	3
119	в жертву	1	3
120	на этом	1	3
121	человека в	6	3
122	в таких	1	3
123	в то	15	3
124	в русской	5	3
125	но эти	1	3
126	представляют собой	1	3
127	в себя	2	3
128	на том	2	3
129	никогда не	3	3
130	и с	3	3
131	о нем	1	3
132	но мы	1	3
133	к нему	1	3
134	представления о	1	3
135	он живет	1	3
136	и из	1	3
137	нем и	1	3
138	и все	6	3
139	всех людей	1	3
140	в данном	2	3
141	в книге	3	3
142	в более	1	3
143	ее и	2	3
144	но когда	1	3
145	а в	6	3
146	в целях	1	3
147	в свою	7	3
148	героя и	2	3
149	это неверно	1	2
150	ту же	3	2
151	того же	2	2
152	самом деле	2	2
153	во сне	1	2
154	когда человек	2	2
155	одним из	4	2
156	а как	2	2
157	на тех	1	2
158	человека и	4	2
159	это время	2	2
160	время в	3	2
161	во всех	1	2
162	в голове	1	2
163	по отношению	1	2
164	эта связь	1	2
165	до его	1	2
166	перед нами	2	2
167	когда он	2	2
168	он на	1	2
169	уже в	3	2
170	еще один	1	2
171	связанные с	1	2
172	с представлением	1	2
173	и по	3	2
174	о чем	1	2
175	это было	1	2
176	и других	3	2
177	свою противоположность	2	2
178	за ней	1	2
179	о которых	1	2
180	он же	1	2
181	такой же	2	2
182	их на	1	2
183	в своей	4	2
184	ее в	3	2
185	от себя	1	2
186	но он	2	2
187	что этот	1	2
188	по себе	1	2
189	даже в	3	2
190	по мере	1	2
191	а на	1	2
192	она не	1	2
193	в могиле	1	2
194	одна из	2	2
195	в другую	1	2
196	мы узнаем	1	2
197	живет на	1	2
198	меня в	1	2
199	данном случае	2	2
200	так в	1	2
201	роль в	1	2
202	и сам	1	2
203	особенно в	1	2
204	об этом	2	2
205	еще в	2	2
206	означает что	1	2
207	из других	2	2
208	или на	1	2
209	можно сказать	2	2
210	все его	1	2
211	от них	1	2
212	же в	1	2
213	в которую	1	2
214	того что	3	2
215	значит что	2	2
216	бросается в	1	2
217	то в	2	2
218	так что	2	2
219	из них	2	2
220	его и	1	2
221	вовсе не	5	2
222	у него	7	2
223	бросает в	1	2
224	в других	1	2
225	связан с	3	2
226	и стал	1	2
227	до сих	1	2
228	как у	1	2
229	до этого	2	2
230	центр тяжести	1	2
231	говорит о	3	2
232	а не	5	2
233	с которым	2	2
234	один из	4	2
235	в одно	2	2
236	а если	1	2
237	как бы	17	2
238	это значит	1	2
239	с этой	1	2
240	сих пор	1	2
241	с большой	4	2
242	в наше	2	2
243	как отражение	1	2
244	это уже	5	2
245	на берегу	3	2
246	сказать что	2	2
247	к его	1	2
248	отношению к	1	2
249	к этому	2	2
250	жизни и	3	2
251	вряд ли	2	1
252	также и	1	1
253	рассматривается как	1	1
254	себя как	2	1
255	переход от	1	1
256	говорилось выше	1	1
257	но тем	1	1
258	и есть	1	1
259	нас на	1	1
260	не имеют	4	1
261	той же	3	1
262	на первом	2	1
263	как указывает	1	1
264	место в	3	1
265	время как	1	1
266	под ним	1	1
267	не вполне	1	1
268	я не	3	1
269	но даже	1	1
270	что можно	1	1
271	не нужно	2	1
272	не был	3	1
273	одним словом	1	1
274	на самом	3	1
275	совсем не	1	1
276	тут он	1	1
277	не то	2	1
278	него с	1	1
279	холод и	1	1
280	некоторые черты	1	1
281	отличие от	2	1
282	человек может	2	1
283	к сожалению	1	1
284	отнюдь не	5	1
285	и я	1	1
286	выясняется что	1	1
287	как говорит	1	1
288	приходит на	1	1
289	в одной	2	1
290	вверх ногами	1	1
291	как к	2	1
292	что как	2	1
293	вспомним что	1	1
294	а и	1	1
295	боли и	1	1
296	целый ряд	1	1
297	как уже	1	1
298	говорит что	2	1
299	и наконец	2	1
300	и к	1	1
301	себе не	2	1
302	но в	7	1
303	них он	1	1
304	отнесены к	1	1
305	и говорит	1	1
306	за собой	1	1
307	сливается с	3	1
308	та же	4	1
309	он в	1	1
310	что так	1	1
311	только на	2	1
312	в себе	2	1
313	чем его	1	1
314	этого образа	1	1
315	если он	1	1
316	но на	1	1
317	и если	1	1
318	что она	2	1
319	при этом	7	1
320	этом он	2	1
321	он ни	3	1
322	все другие	1	1
323	идет от	1	1
324	ключ к	1	1
325	всех этих	1	1
326	сердце и	1	1
327	и вот	1	1
328	свидетельствует о	2	1
329	него в	1	1
330	в комнату	2	1
331	человек а	1	1
332	довольно точно	1	1
333	в глубине	1	1
334	на ту	1	1
335	знает что	1	1
336	рода человеческого	1	1
337	было бы	1	1
338	центральное место	1	1
339	к превращению	1	1
340	д с	1	1
341	в жизни	2	1
342	с водой	1	1
343	люди не	1	1
344	героя или	1	1
345	соответствии с	3	1
346	подробно описывает	1	1
347	и уже	1	1
348	одна и	1	1
349	и тогда	1	1
350	места в	1	1
351	художественного творчества	1	1
352	ли можно	1	1
353	и бессмертие	1	1
354	можно выразиться	1	1
355	на месте	1	1
356	в их	3	1
357	но которые	1	1
358	в своем	4	1
359	ю п	1	1
360	в отличие	2	1
361	героя то	1	1
362	в одном	1	1
363	живут в	1	1
364	пока еще	1	1
365	борьбу с	1	1
366	и более	1	1
367	в конце	1	1
368	на взморье	1	1
369	на всю	1	1
370	тем самым	7	1
371	что эта	1	1
372	что с	1	1
373	и другое	1	1
374	самого начала	3	1
375	меня не	1	1
376	считает что	1	1
377	дело не	3	1
378	не имеет	1	1
379	не по	3	1
380	часто в	1	1
381	широко известно	1	1
382	он с	1	1
383	это мы	1	1
384	и неизменно	1	1
385	найти в	1	1
386	через него	1	1
387	дольше чем	1	1
388	находятся в	1	1
389	у этого	1	1
390	же время	12	1
391	это из	1	1
392	обычно бывает	1	1
393	к ней	2	1
394	полтора года	1	1
395	уже говорили	1	1
396	же он	1	1
397	прямо в	2	1
398	в процессе	1	1
399	интересны не	1	1
400	в середину	1	1
401	особое внимание	1	1
402	ли это	1	1
403	однако это	1	1
404	такие же	1	1
405	один раз	1	1
406	в момент	4	1
407	к себе	1	1
408	вокруг него	1	1
409	к тому	2	1
410	а что	2	1
411	указывает на	1	1
412	оно не	1	1
413	время он	2	1
414	где он	2	1
415	приходит к	3	1
416	на помощь	1	1
417	и о	1	1
418	героя что	1	1
419	в виду	2	1
420	свою очередь	1	1
421	город и	1	1
422	вывод что	1	1
423	с каким	2	1
424	описывает как	1	1
425	в средневековой	2	1
426	смерти в	1	1
427	с самого	3	1
428	приводит к	2	1
429	мы перейдем	1	1
430	что может	1	1
431	здесь нет	2	1
432	во многом	7	1
433	иногда в	1	1
434	можно только	1	1
435	утверждает что	1	1
436	человек по	4	1
437	он сам	6	1
438	для этого	1	1
439	говорит об	2	1
440	никак не	1	1
441	одного из	2	1
442	другое его	1	1
443	восходит к	1	1
444	является одновременно	1	1
445	этот момент	1	1
446	эти два	1	1
447	он испытывает	2	1
448	во всей	2	1
449	выступает как	1	1
450	вслед за	2	1
451	наконец в	1	1
452	происходит его	1	1
453	в ту	3	1
454	в русском	1	1
455	как правило	1	1
456	совершенно точно	1	1
457	ряд других	1	1
458	один момент	1	1
459	в литературе	2	1
460	да он	1	1
461	особого внимания	1	1
462	известно что	2	1
463	но с	1	1
464	хотя бы	5	1
465	рассказа эта	1	1
466	тот же	2	1
467	одной из	4	1
468	традиции в	2	1
469	эту форму	1	1
470	в народе	1	1
471	принимает форму	1	1
472	спускается в	1	1
473	даже если	1	1
474	по мнению	3	1
475	в могилу	1	1
476	и ее	1	1
477	их не	1	1
478	знаем из	1	1
479	в эти	1	1
480	же и	2	1
481	это тоже	1	1
482	со своим	1	1
483	и у	2	1
484	некоторых элементов	1	1
485	не знать	1	1
486	в нашей	2	1
487	что не	2	1
488	а это	1	1
489	одно из	1	1
490	не так	3	1
491	для него	6	1
492	ведь это	1	1
493	в котором	6	1
494	в современном	2	1
495	ее не	1	1
496	и всякий	1	1
497	само собой	1	1
498	что на	1	1
499	без всякой	1	1
500	и даже	3	1
501	есть не	2	1
502	что человек	3	1
503	была большая	1	1
504	это со	1	1
505	я был	1	1
506	а с	1	1
507	по всей	1	1
508	мира это	1	1
509	объясняется тем	1	1
510	что для	2	1
511	естественно что	1	1
512	в соответствии	3	1
513	то и	1	1
514	не было	1	1
515	мир а	1	1
516	не знает	2	1
517	и самые	1	1
518	в руках	1	1
519	на втором	1	1
520	сложен и	1	1
521	мотив он	1	1
522	равно как	1	1
523	на голову	1	1
524	ни на	3	1
525	как это	1	1
526	пространства и	2	1
527	в кожу	1	1
528	собственной души	1	1
529	не сразу	1	1
530	где еще	1	1
531	xix века	6	1
532	только как	1	1
533	по своему	1	1
534	в изображении	1	1
535	с некоторыми	1	1
536	становится все	1	1
537	даже с	1	1
538	считал что	1	1
539	на свете	2	1
540	в современной	1	1
541	как будто	5	1
542	сейчас же	1	1
543	и некоторые	1	1
544	только для	1	1
545	и часто	1	1
546	и от	4	1
547	к жене	1	1
548	что оно	1	1
549	он по	1	1
550	гораздо шире	1	1
551	в другое	1	1
552	от него	1	1
553	в основе	2	1
554	к этой	1	1
555	только что	2	1
556	все они	1	1
557	этот рассказ	1	1
558	хотя в	1	1
559	и целый	1	1
560	но если	3	1
561	всего мира	1	1
562	совершенно естественно	1	1
563	при появлении	1	1
564	и жизнь	1	1
565	в самом	3	1
566	из своей	1	1
567	что такое	1	1
568	а я	1	1
569	в искусстве	1	1
570	и другие	3	1
571	в своих	5	1
572	в таком	1	1
573	точно так	2	1
