N	2gram	Medvedev_F_2	Istorich
235	этим в	1	2
236	когда в	1	2
237	ничего не	4	2
238	сводится к	5	2
239	можно сказать	1	2
240	отметить что	2	2
241	говорит он	5	2
242	в форме	1	2
243	все время	6	2
244	того что	3	2
245	или же	2	2
246	именно на	3	2
247	еще одну	2	2
248	мы знаем	3	2
249	не так	2	2
250	никто не	1	2
251	пока не	1	2
252	всяком случае	5	2
253	что они	4	2
254	и др	3	2
255	что не	4	2
256	такое понимание	1	2
257	в некоторых	4	2
258	а не	6	2
259	о чем	1	2
260	он становится	3	2
261	что из	1	2
262	он и	3	2
263	может иметь	1	2
264	так же	1	2
265	оно только	1	2
266	всецело зависит	1	2
267	что же	5	2
268	влечет за	1	2
269	но для	1	2
270	своем пути	1	2
271	или другой	1	2
272	для нас	1	2
273	мы должны	1	2
274	в этих	2	2
275	не есть	3	2
276	е в	1	2
277	но эти	1	2
278	с ними	2	2
279	в последнем	1	2
280	героя в	1	2
281	жизни и	3	2
282	во всяком	5	2
283	это неверно	1	1
284	вряд ли	2	1
285	одним из	1	1
286	наконец четвертая	1	1
287	относится и	2	1
288	таком случае	1	1
289	они представляют	1	1
290	в связи	10	1
291	только потому	1	1
292	силы и	1	1
293	мере в	1	1
294	и есть	1	1
295	между двумя	2	1
296	а от	1	1
297	оно было	1	1
298	все те	1	1
299	этого он	1	1
300	в зависимости	3	1
301	и этот	1	1
302	а как	3	1
303	именно здесь	2	1
304	есть не	1	1
305	при анализе	2	1
306	что если	1	1
307	рассказывается о	1	1
308	нам в	1	1
309	этом не	1	1
310	здесь с	2	1
311	более точного	1	1
312	равно как	2	1
313	совпадает с	2	1
314	но она	1	1
315	же что	1	1
316	себе что	1	1
317	сторону и	1	1
318	так или	1	1
319	по этому	2	1
320	и сами	1	1
321	на них	1	1
322	как один	1	1
323	не создает	1	1
324	что его	1	1
325	так если	1	1
326	нет так	1	1
327	во всех	5	1
328	общих чертах	1	1
329	только тогда	1	1
330	вступают в	1	1
331	иногда и	1	1
332	отличие от	2	1
333	не просто	2	1
334	нашего сознания	1	1
335	в истории	6	1
336	идет о	2	1
337	что именно	2	1
338	и нет	1	1
339	однако не	3	1
340	им в	1	1
341	и где	1	1
342	хотя и	3	1
343	его к	1	1
344	случае уже	1	1
345	и к	4	1
346	более или	1	1
347	в этот	1	1
348	развития это	1	1
349	может лежать	2	1
350	в целом	3	1
351	он в	2	1
352	и тот	1	1
353	мы обратимся	1	1
354	он является	1	1
355	ее как	2	1
356	но на	1	1
357	дальше и	1	1
358	мотив и	1	1
359	задний план	1	1
360	тем не	1	1
361	его функция	1	1
362	функции и	1	1
363	ее и	2	1
364	того можно	1	1
365	другой то	1	1
366	е его	1	1
367	чтобы овладеть	1	1
368	не доказывают	1	1
369	на этом	2	1
370	на задний	1	1
371	с формами	1	1
372	как они	4	1
373	другого человека	1	1
374	связанные с	1	1
375	и может	3	1
376	и чтобы	1	1
377	того или	4	1
378	можно узнать	1	1
379	и должна	1	1
380	и случилось	1	1
381	по существу	7	1
382	духа в	1	1
383	был и	2	1
384	типичным представителем	1	1
385	эти вопросы	1	1
386	ведется от	1	1
387	оно имеет	1	1
388	чем в	1	1
389	мотива с	1	1
390	из нашего	1	1
391	обратимся к	1	1
392	остается в	1	1
393	об особом	1	1
394	этих факторов	1	1
395	или менее	1	1
396	точки зрения	8	1
397	но если	1	1
398	и при	1	1
399	при изучении	1	1
400	не здесь	1	1
401	в котором	2	1
402	случае в	1	1
403	не столько	4	1
404	дальнейшее развитие	1	1
405	не от	1	1
406	от его	2	1
407	и новые	1	1
408	светлее и	1	1
409	другую сторону	1	1
410	все богатство	1	1
411	все это	3	1
412	борьбу с	1	1
413	и более	2	1
414	как от	1	1
415	его до	1	1
416	тому чтобы	2	1
417	вообще на	1	1
418	сам он	2	1
419	и вся	1	1
420	на один	2	1
421	если и	1	1
422	не менее	1	1
423	и функции	2	1
424	вне поля	2	1
425	этими двумя	2	1
426	правда в	2	1
427	ее с	2	1
428	к этим	1	1
429	в основе	5	1
430	к изучению	1	1
431	того чтобы	3	1
432	нет места	1	1
433	в общих	1	1
434	была сделана	1	1
435	не видели	3	1
436	показывает нам	1	1
437	это из	1	1
438	к ней	1	1
439	как она	2	1
440	такая же	1	1
441	за исключением	1	1
442	следует отметить	3	1
443	этого вытекает	1	1
444	только с	1	1
445	но даже	1	1
446	что на	2	1
447	в области	3	1
448	и оно	1	1
449	не могут	7	1
450	есть только	2	1
451	сделана попытка	1	1
452	языке и	1	1
453	сравнительно с	1	1
454	похож на	1	1
455	не встречается	1	1
456	быть наиболее	1	1
457	к пониманию	1	1
458	частным случаем	2	1
459	должен быть	1	1
460	перенесением на	1	1
461	из их	1	1
462	и о	2	1
463	тому что	2	1
464	на нем	2	1
465	в ее	2	1
466	только при	1	1
467	идет не	1	1
468	приводит к	2	1
469	по аналогии	2	1
470	те же	1	1
471	ясно что	1	1
472	это только	1	1
473	могла быть	1	1
474	для этого	2	1
475	понимании этого	2	1
476	стремление к	1	1
477	образом в	1	1
478	находится в	2	1
479	иное как	1	1
480	и здесь	3	1
481	слова из	1	1
482	в другом	1	1
483	и поэтому	1	1
484	настолько что	1	1
485	язык и	7	1
486	более высокой	1	1
487	могут дать	1	1
488	одного из	3	1
489	аналогии с	1	1
490	к одному	1	1
491	этих двух	2	1
492	образом мы	1	1
493	должно было	3	1
494	к нему	3	1
495	вопросы мы	1	1
496	между тем	2	1
497	теперь уже	1	1
498	бы она	3	1
499	же является	2	1
500	несколько ближе	1	1
501	это приводит	3	1
502	как объект	1	1
503	он есть	1	1
504	в современной	1	1
505	быть и	3	1
506	не как	4	1
507	всегда только	1	1
508	этот вопрос	2	1
509	что даже	1	1
510	поэтому и	1	1
511	в литературу	1	1
512	между этими	3	1
513	их не	1	1
514	или сам	1	1
515	от них	1	1
516	пришли в	1	1
517	же и	2	1
518	одной из	1	1
519	уже в	2	1
520	если мы	5	1
521	не удастся	1	1
522	или даже	2	1
523	но совершенно	2	1
524	языка но	2	1
525	же объясняется	1	1
526	характерно что	2	1
527	был бы	1	1
528	эта концепция	1	1
529	для него	7	1
530	он весь	1	1
531	отношение к	2	1
532	можно с	1	1
533	к ним	1	1
534	как его	2	1
535	но что	1	1
536	и пр	21	1
537	могли не	1	1
538	образом не	2	1
539	мы возьмем	1	1
540	для того	3	1
541	и достигает	1	1
542	в особенности	4	1
543	именно как	4	1
544	и даже	4	1
545	не осуществляется	2	1
546	даже не	2	1
547	а на	1	1
548	типична для	1	1
549	все новые	1	1
550	или иначе	1	1
551	именно в	5	1
552	и создает	1	1
553	в самую	1	1
554	социальной жизни	1	1
555	им от	1	1
556	его как	2	1
557	как о	4	1
558	на эту	1	1
559	существу и	1	1
560	под влиянием	1	1
561	несмотря на	1	1
562	вступает в	1	1
563	связанных с	1	1
564	других случаях	1	1
565	всем что	1	1
566	форме в	1	1
567	их к	3	1
568	к другому	2	1
569	но тогда	1	1
570	а если	1	1
571	перехода от	2	1
572	отказу от	1	1
573	смысле этого	1	1
574	не удалось	1	1
575	первоначально в	1	1
576	и вполне	1	1
577	и такие	1	1
578	том смысле	3	1
579	этого слова	1	1
580	нет есть	1	1
581	и была	1	1
582	о его	1	1
583	новые и	1	1
584	не является	3	1
585	и для	5	1
586	однако и	3	1
587	случае если	1	1
588	не существует	1	1
589	которые первоначально	1	1
590	а все	2	1
591	который является	1	1
592	к отказу	1	1
593	это может	1	1
594	из себя	1	1
595	бы в	5	1
596	звери в	1	1
597	новые формы	1	1
598	же в	1	1
599	здесь при	2	1
600	от лица	1	1
601	в свою	1	1
602	между ними	2	1
603	они были	2	1
604	на этот	1	1
605	только формы	1	1
606	не что	1	1
607	оно не	4	1
608	время не	1	1
609	следующим образом	1	1
610	то оно	1	1
611	к чему-то	1	1
612	дать более	1	1
613	в таком	2	1
614	встречаются в	1	1
615	смысле что	2	1
