N	2gram	Ircho_Kome_1	Istorich
160	уже в	5	2
161	на то	3	2
162	связанные с	2	2
163	после этого	1	2
164	из него	1	2
165	и по	6	2
166	так например	1	2
167	о чем	1	2
168	это было	1	2
169	и других	7	2
170	за ней	1	2
171	в это	1	2
172	о которых	5	2
173	к которым	1	2
174	которой он	1	2
175	несмотря на	4	2
176	с места	1	2
177	такой же	2	2
178	точки зрения	4	2
179	можно найти	1	2
180	попасть в	1	2
181	ее в	2	2
182	но он	2	2
183	по себе	1	2
184	даже в	3	2
185	уже выше	1	2
186	одна из	2	2
187	мы узнаем	1	2
188	иногда даже	1	2
189	наоборот в	1	2
190	данном случае	1	2
191	так в	4	2
192	роль в	1	2
193	и сам	3	2
194	особенно в	1	2
195	об этом	1	2
196	еще в	5	2
197	ничего не	3	2
198	означает что	1	2
199	из других	2	2
200	находится в	2	2
201	образом в	2	2
202	все его	1	2
203	от них	2	2
204	же в	4	2
205	того что	1	2
206	бросается в	1	2
207	ли он	1	2
208	во всем	1	2
209	то в	1	2
210	именно на	2	2
211	так что	1	2
212	из них	10	2
213	вовсе не	2	2
214	мы можем	4	2
215	у него	3	2
216	в других	2	2
217	из двух	1	2
218	видно как	1	2
219	со стороны	2	2
220	до сих	2	2
221	как у	1	2
222	такое же	1	2
223	а сам	2	2
224	в античности	1	2
225	один из	5	2
226	что во	1	2
227	и потому	1	2
228	знаем о	1	2
229	из которых	2	2
230	в течение	3	2
231	одновременно с	1	2
232	как бы	1	2
233	по существу	1	2
234	приносят в	1	2
235	и этим	1	2
236	с этой	1	2
237	сих пор	2	2
238	и таким	2	2
239	с большой	1	2
240	и для	1	2
241	формы и	1	2
242	это уже	1	2
243	с ней	1	2
244	сказать что	1	2
245	совершенно не	1	2
246	к его	1	2
247	отношению к	3	2
248	к этому	4	2
249	жизни и	1	2
250	указывают на	1	2
251	для жителей	1	1
252	он получает	1	1
253	также и	1	1
254	говорится в	1	1
255	сам по	1	1
256	подняться на	1	1
257	всего это	1	1
258	тем же	1	1
259	между двумя	1	1
260	здесь и	2	1
261	в подземное	1	1
262	из его	4	1
263	почти всегда	2	1
264	едва ли	7	1
265	в зависимости	1	1
266	последние два	1	1
267	попали в	1	1
268	той же	1	1
269	здесь нас	1	1
270	ни у	1	1
271	превратилась в	1	1
272	что уже	1	1
273	именно к	1	1
274	место в	3	1
275	возникла из	1	1
276	время как	4	1
277	из того	1	1
278	и заставляет	1	1
279	зависимости от	1	1
280	в судьбах	1	1
281	думаю что	1	1
282	быть в	1	1
283	служит для	1	1
284	полет на	1	1
285	на самом	1	1
286	совсем не	2	1
287	ответ на	1	1
288	должны были	8	1
289	отношение к	3	1
290	отличие от	2	1
291	что они	4	1
292	что два	1	1
293	человек может	1	1
294	к сожалению	2	1
295	отнюдь не	1	1
296	чем же	2	1
297	дает нам	1	1
298	что касается	2	1
299	а и	1	1
300	целый ряд	1	1
301	говорит что	1	1
302	оказывается в	1	1
303	и к	1	1
304	над собой	1	1
305	но в	4	1
306	в противоположность	2	1
307	них он	1	1
308	за собой	1	1
309	которых идет	1	1
310	мы получаем	1	1
311	он в	1	1
312	то теперь	1	1
313	одном случае	1	1
314	и и	3	1
315	как хочет	1	1
316	на нем	2	1
317	только на	1	1
318	остановиться на	1	1
319	и тот	1	1
320	быть объяснена	1	1
321	в себе	2	1
322	чем его	1	1
323	по имени	3	1
324	более подробном	1	1
325	что она	1	1
326	при этом	5	1
327	и еще	3	1
328	с огромной	1	1
329	состоит в	1	1
330	в силу	2	1
331	и вот	4	1
332	д все	1	1
333	подобно тому	1	1
334	человек а	1	1
335	пришли на	1	1
336	главным образом	3	1
337	они должны	1	1
338	от земли	1	1
339	было бы	2	1
340	уже знаем	1	1
341	чаще всего	3	1
342	в жизни	1	1
343	и находит	1	1
344	героя или	1	1
345	людей из	1	1
346	соответствии с	1	1
347	ставит на	1	1
348	были в	2	1
349	на основании	3	1
350	как видно	2	1
351	и уже	1	1
352	этим и	2	1
353	птиц в	1	1
354	ясно из	1	1
355	лучше всего	1	1
356	которую он	2	1
357	места в	1	1
358	в ходе	1	1
359	работы в	1	1
360	почти нет	1	1
361	право на	2	1
362	ли можно	1	1
363	в город	1	1
364	в их	4	1
365	этому же	1	1
366	в своем	1	1
367	в отличие	1	1
368	в одном	8	1
369	доказывает что	1	1
370	и эти	1	1
371	и более	1	1
372	в конце	6	1
373	на всю	3	1
374	таких случаев	1	1
375	кругом и	1	1
376	на три	1	1
377	но они	1	1
378	она могла	1	1
379	и другое	1	1
380	самого начала	1	1
381	правда в	2	1
382	в науке	1	1
383	не по	1	1
384	он еще	1	1
385	подобное же	1	1
386	в самых	1	1
387	представления и	1	1
388	он с	1	1
389	судя по	2	1
390	же время	4	1
391	этим надо	1	1
392	к ней	2	1
393	он иногда	1	1
394	с новой	1	1
395	в сознании	3	1
396	следует что	1	1
397	ссылаясь на	2	1
398	обращает на	1	1
399	представлений в	1	1
400	с участием	3	1
401	в каком	1	1
402	ли это	2	1
403	мира а	1	1
404	один раз	1	1
405	к себе	1	1
406	к тому	6	1
407	его с	1	1
408	указывает на	2	1
409	быть отнесены	1	1
410	на это	1	1
411	где он	2	1
412	слов но	2	1
413	известных нам	1	1
414	и о	3	1
415	это море	1	1
416	вывод что	2	1
417	более ранних	1	1
418	можно сделать	3	1
419	с самого	1	1
420	или для	1	1
421	то время	5	1
422	приводит к	1	1
423	идет речь	1	1
424	распространен в	1	1
425	с собой	1	1
426	каждого из	1	1
427	мог бы	2	1
428	иногда в	1	1
429	можно только	1	1
430	утверждает что	1	1
431	это только	1	1
432	из корней	1	1
433	что под	1	1
434	для этого	2	1
435	один человек	1	1
436	подземное царство	1	1
437	с человеком	1	1
438	даже не	2	1
439	или обитателей	1	1
440	в тех	3	1
441	о ней	1	1
442	до н	2	1
443	на вопрос	1	1
444	одного из	6	1
445	а также	4	1
446	с целью	1	1
447	распространение в	1	1
448	доходит до	1	1
449	состоит не	1	1
450	что хотел	1	1
451	и только	1	1
452	вслед за	2	1
453	наконец в	1	1
454	из нескольких	2	1
455	также в	2	1
456	у одного	1	1
457	как правило	3	1
458	на те	2	1
459	в литературе	1	1
460	оставляют в	1	1
461	если теперь	1	1
462	известно что	4	1
463	как из	3	1
464	хотя бы	1	1
465	они хотели	1	1
466	идет по	1	1
467	тот же	3	1
468	одной из	3	1
469	природой и	1	1
470	которым он	1	1
471	за столом	1	1
472	спускается в	1	1
473	еще и	2	1
474	даже если	2	1
475	самые разнообразные	1	1
476	по мнению	1	1
477	всяком случае	2	1
478	и ее	3	1
479	него если	1	1
480	тот что	1	1
481	в эти	2	1
482	со своим	5	1
483	времени когда	1	1
484	и у	3	1
485	он поставил	1	1
486	а то	2	1
487	не дает	1	1
488	на две	2	1
489	связывается с	1	1
490	который сам	1	1
491	у народа	1	1
492	с морем	1	1
493	не так	1	1
494	себе в	1	1
495	в котором	4	1
496	в современном	1	1
497	перед собой	1	1
498	ее не	1	1
499	и никакой	1	1
500	в руки	1	1
501	видели это	1	1
502	ее на	1	1
503	говорит он	1	1
504	нет в	1	1
505	само собой	1	1
506	н э	3	1
507	что на	1	1
508	к совершенно	1	1
509	возможно что	1	1
510	его проявления	1	1
511	и даже	5	1
512	морем и	1	1
513	это указывает	1	1
514	здесь в	3	1
515	эти две	1	1
516	была большая	1	1
517	на олимп	3	1
518	том чем	1	1
519	близок к	1	1
520	а с	1	1
521	знакомых нам	1	1
522	ней см	1	1
523	естественно что	1	1
524	в соответствии	1	1
525	то и	2	1
526	относится к	2	1
527	не знает	1	1
528	из наиболее	2	1
529	над землей	1	1
530	здесь найдем	1	1
531	влиянием современных	1	1
532	это предположение	1	1
533	совершенно очевидно	1	1
534	островов и	1	1
535	стороны в	1	1
536	нет никаких	1	1
537	на следующий	1	1
538	представляет себе	1	1
539	как это	3	1
540	всем что	1	1
541	одну из	2	1
542	их к	3	1
543	к своему	1	1
544	могущество и	1	1
545	по своему	3	1
546	в изображении	1	1
547	такого рода	6	1
548	в страну	1	1
549	тому как	1	1
550	а потом	1	1
551	в состоянии	2	1
552	далеко за	1	1
553	указывает что	2	1
554	как будто	2	1
555	два основных	1	1
556	все остальные	3	1
557	рассматривать как	1	1
558	это ясно	1	1
559	видят в	1	1
560	только одна	1	1
561	уходят из	1	1
562	мира и	1	1
563	совершенно явная	1	1
564	от него	1	1
565	у них	1	1
566	не говорит	1	1
567	или нет	1	1
568	бы в	1	1
569	к этой	1	1
570	только что	2	1
571	спину в	1	1
572	я думаю	1	1
573	известные нам	1	1
574	конь в	1	1
575	хотя в	1	1
576	не соответствовало	1	1
577	к ее	1	1
578	но если	1	1
579	обычно не	1	1
580	остается на	1	1
581	формы его	1	1
582	в самом	2	1
583	из своей	2	1
584	на третьем	1	1
585	и другие	1	1
586	в своих	2	1
587	как на	1	1
588	в таком	1	1
589	во всяком	2	1
590	все что	2	1
591	этой точки	1	1
592	том числе	1	1
