N	2gram	Losev_Dial_3	Istorich
198	думать что	2	2
199	что заставляет	1	2
200	вообще не	2	2
201	то этим	1	2
202	в силу	3	2
203	не будет	3	2
204	на ту	1	2
205	с целью	1	2
206	было бы	5	2
207	известно что	1	2
208	и тем	2	2
209	ни в	9	2
210	не ясно	1	2
211	этого не	2	2
212	может идти	1	2
213	речь может	1	2
214	нас не	1	2
215	в котором	1	2
216	не от	1	2
217	него есть	1	2
218	но он	1	2
219	не его	1	2
220	есть еще	3	2
221	что этот	2	2
222	того кто	3	2
223	для нее	1	2
224	нас к	2	2
225	тому что	4	2
226	она не	3	2
227	вплоть до	1	2
228	в то	5	2
229	что такое	21	2
230	на него	1	2
231	в основе	3	2
232	что вы	1	2
233	к ней	1	2
234	друг друга	3	2
235	во всем	3	2
236	не могут	4	2
237	имеет своего	1	2
238	это конечно	1	2
239	же что	1	2
240	как только	1	2
241	и это	4	2
242	из всего	1	2
243	без всякого	1	2
244	в ее	1	2
245	только если	1	2
246	то время	4	2
247	они должны	1	2
248	и когда	2	2
249	иной мир	1	2
250	имеется в	3	2
251	на небесах	1	2
252	другими словами	7	2
253	не содержит	2	2
254	сюда же	1	2
255	все в	1	2
256	тем более	3	2
257	если это	1	2
258	отца и	2	2
259	здесь не	1	2
260	тот же	1	2
261	близок к	1	2
262	и так	1	2
263	ноги и	2	2
264	был ли	1	2
265	этот вопрос	1	2
266	конечно не	4	2
267	уже не	5	2
268	не можем	2	2
269	и у	2	2
270	только на	7	2
271	на свое	1	2
272	что не	5	2
273	из них	3	2
274	мы знаем	3	2
275	не так	1	2
276	прежде всего	8	2
277	у нее	1	2
278	к ним	1	2
279	в особенности	7	2
280	до сих	1	2
281	в каких	1	2
282	такое же	1	2
283	говорит о	4	2
284	ничем не	7	2
285	выше и	1	2
286	свои личные	1	2
287	что из	1	2
288	в связи	1	2
289	ни за	1	2
290	но оно	1	2
291	связь с	1	2
292	как это	5	2
293	а если	3	2
294	соединим наши	1	2
295	когда она	1	2
296	по которому	2	2
297	это значит	24	2
298	только о	3	2
299	и от	3	2
300	и о	3	2
301	отличается от	8	2
302	но для	2	2
303	отречения от	1	2
304	превратился в	2	2
305	в мифе	13	2
306	но вот	2	2
307	е в	4	2
308	сказать что	4	2
309	и эта	1	2
310	точно так	2	2
311	они не	2	2
312	только он	2	1
313	ту же	1	1
314	отношения к	1	1
315	их логическая	1	1
316	случае есть	1	1
317	самом деле	6	1
318	от этой	1	1
319	только потому	2	1
320	кто хочет	1	1
321	к этой	2	1
322	чего не	4	1
323	в чисто	2	1
324	должна быть	6	1
325	и больше	4	1
326	этого он	2	1
327	и стали	1	1
328	есть не	9	1
329	можно и	3	1
330	или наоборот	1	1
331	что если	2	1
332	что уже	1	1
333	тогда все	2	1
334	ответить на	1	1
335	пока только	1	1
336	еще до	1	1
337	в возможности	4	1
338	но она	3	1
339	что иное	6	1
340	мир с	1	1
341	я не	6	1
342	как я	2	1
343	зависимости от	3	1
344	это значит?	2	1
345	в ней	2	1
346	более или	1	1
347	и этого	1	1
348	он был	1	1
349	есть акт	1	1
350	миф о	3	1
351	только гипотеза	1	1
352	или все	1	1
353	влияния на	1	1
354	бы то	2	1
355	не отличается	5	1
356	то он	1	1
357	о смерти	1	1
358	они имеют	1	1
359	увидели что	1	1
360	об этих	1	1
361	друг на	1	1
362	и всякий	3	1
363	же она	3	1
364	только тогда	3	1
365	иногда и	1	1
366	тут же	1	1
367	в свои	1	1
368	сама по	4	1
369	во что	4	1
370	или вообще	1	1
371	независимо от	1	1
372	что именно	3	1
373	в своем	3	1
374	и как	8	1
375	это тоже	1	1
376	и к	5	1
377	духа и	1	1
378	есть ли	5	1
379	в этот	1	1
380	становится им	1	1
381	животных и	1	1
382	не приходится	1	1
383	ни один	2	1
384	того ни	1	1
385	что к	1	1
386	эпохи и	1	1
387	на стадии	2	1
388	дальше и	1	1
389	бы от	1	1
390	и вот	2	1
391	исходит от	2	1
392	ни было	1	1
393	в зависимости	2	1
394	для понимания	1	1
395	говорите что	2	1
396	из него	1	1
397	что ни	1	1
398	спрашивается что	1	1
399	и за	1	1
400	то ни	1	1
401	из-за этого	1	1
402	в совершенно	1	1
403	мы увидели	1	1
404	этого мы	2	1
405	а как	1	1
406	знает что	1	1
407	сила и	1	1
408	и смерти	1	1
409	солнце и	2	1
410	и делает	1	1
411	она и	2	1
412	если я	2	1
413	и имеют	1	1
414	выше гл	1	1
415	далеко не	1	1
416	для своего	1	1
417	на основании	2	1
418	на друга	1	1
419	и уже	2	1
420	одна и	1	1
421	есть явление	5	1
422	уже есть	1	1
423	основывается на	1	1
424	что такого	1	1
425	в чистом	1	1
426	должно быть	3	1
427	не мог	1	1
428	или менее	1	1
429	мы как	2	1
430	но если	6	1
431	от своего	2	1
432	и при	1	1
433	как все	3	1
434	я его	1	1
435	взгляд на	1	1
436	и без	3	1
437	бесконечное количество	1	1
438	с точки	14	1
439	мифе о	1	1
440	нет или	2	1
441	от себя	4	1
442	от его	2	1
443	свое существование	1	1
444	и другого	1	1
445	и той	1	1
446	друг другу	1	1
447	силу и	1	1
448	сказать ни	4	1
449	этом ничего	1	1
450	на небо	2	1
451	и более	1	1
452	чем собственно	3	1
453	особой организации	1	1
454	не обязательна	1	1
455	и то	4	1
456	по себе	20	1
457	что эта	1	1
458	же мы	2	1
459	и есть	16	1
460	то с	1	1
461	можно ли	5	1
462	я собираюсь	1	1
463	чистом виде	1	1
464	тем самым	3	1
465	а иногда	1	1
466	исторического бытия	1	1
467	впадает в	1	1
468	что их	2	1
469	в науке	1	1
470	внести в	1	1
471	на связь	1	1
472	он с	1	1
473	этого явления	1	1
474	и религиозное	1	1
475	того и	2	1
476	его от	1	1
477	больше чем	1	1
478	имеем дело	1	1
479	о ней	2	1
480	по вопросу	1	1
481	при всем	4	1
482	они являются	1	1
483	оно есть	2	1
484	очень мало	2	1
485	она должна	2	1
486	правда это	1	1
487	же он	2	1
488	что мифический	2	1
489	мы и	4	1
490	ли это	1	1
491	перед ним	1	1
492	можно формулировать	1	1
493	а наш	1	1
494	есть признак	1	1
495	же самое	1	1
496	мы все	1	1
497	всего в	1	1
498	к тому	4	1
499	а что	4	1
500	за что	1	1
501	оно не	6	1
502	утверждать что	6	1
503	если же	8	1
504	теми средствами	1	1
505	должен быть	1	1
506	для себя	2	1
507	и которая	1	1
508	вы не	6	1
509	более не	2	1
510	отца он	1	1
511	подобных случаях	1	1
512	как не	2	1
513	в некоторых	1	1
514	не могу	1	1
515	раз мы	2	1
516	вопрос что	1	1
517	может выйти	1	1
518	и может	1	1
519	это такое	1	1
520	вывести из	1	1
521	и сам	1	1
522	достаточно чтобы	1	1
523	видит что	1	1
524	не с	1	1
525	ясно что	7	1
526	и которые	1	1
527	мог бы	1	1
528	во многом	1	1
529	на которую	1	1
530	ничего особенного	1	1
531	можно только	4	1
532	и с	6	1
533	таких примеров	1	1
534	с этого	1	1
535	если бы	6	1
536	что под	1	1
537	должны признать	1	1
538	в силах	1	1
539	утверждают что	3	1
540	мы всегда	1	1
541	себя не	1	1
542	и поэтому	1	1
543	и та	1	1
544	это история	1	1
545	никак не	2	1
546	ясным что	1	1
547	можно сказать	1	1
548	мы понимаем	1	1
549	и во	2	1
550	мне о	1	1
551	все на	1	1
552	ее от	2	1
553	и требует	1	1
554	в его	2	1
555	и только	6	1
556	именно в	2	1
557	три слоя	1	1
558	у всех	1	1
559	знания и	1	1
560	или может	1	1
561	в лице	1	1
562	она на	1	1
563	но тут	1	1
564	же можно	2	1
565	значит что	24	1
566	тех пор	2	1
567	как например	2	1
568	но так	1	1
569	но с	1	1
570	или ничем	1	1
571	оказалось что	2	1
572	всякого рода	1	1
573	и потому	2	1
574	те которые	1	1
575	бытия в	2	1
576	она требует	1	1
577	целом итак	1	1
578	жизни и	5	1
579	вопрос об	3	1
580	а только	1	1
581	вот что	1	1
582	и они	2	1
583	или не	5	1
584	в виде	8	1
585	а то	1	1
586	тогда он	1	1
587	никто не	2	1
588	и также	1	1
589	представлений о	1	1
590	не о	2	1
591	но что	7	1
592	она всегда	2	1
593	не говорит	3	1
594	от того	4	1
595	без внимания	1	1
596	образом что	1	1
597	другое что	1	1
598	смерти и	1	1
599	даже и	7	1
600	для того	3	1
601	же еще	1	1
602	это будет	4	1
603	из двух	3	1
604	отличаются от	1	1
605	здесь в	1	1
606	эти две	3	1
607	для этого	2	1
608	мы еще	1	1
609	тут-то и	1	1
610	и пр	6	1
611	от этого	1	1
612	стать на	1	1
613	вдруг появляется	1	1
614	его как	3	1
615	а так	1	1
616	о чем	1	1
617	есть момент	2	1
618	что момент	1	1
619	в самой	1	1
620	из форм	1	1
621	в него	1	1
622	или по	1	1
623	просто как	1	1
624	из которых	3	1
625	по своему	1	1
626	к другому	1	1
627	он будет	3	1
628	не дают	1	1
629	совершенно достаточно	1	1
630	что же	11	1
631	и всей	1	1
632	выйти за	3	1
633	действительно не	1	1
634	очевидно это	1	1
635	и формы	2	1
636	основана на	1	1
637	в условиях	2	1
638	силы или	1	1
639	вы говорите	1	1
640	о мире	1	1
641	и собственно	1	1
642	сознании и	1	1
643	дает возможность	1	1
644	д и	6	1
645	только одна	3	1
646	и часто	1	1
647	последние две	1	1
648	это дает	1	1
649	его с	1	1
650	мира и	3	1
651	и видит	1	1
652	человек и	1	1
653	не хотят	1	1
654	но зато	1	1
655	от всего	6	1
656	хотя бы	4	1
657	знание и	4	1
658	только что	4	1
659	же в	2	1
660	мифа не	2	1
661	от сына	2	1
662	требует чтобы	2	1
663	нам не	1	1
664	может и	2	1
665	все еще	2	1
666	бесконечности и	1	1
667	не знает	3	1
668	только как	5	1
669	необходимо было	1	1
670	обычно не	2	1
671	не отца	1	1
672	религии и	1	1
673	будет в	1	1
674	из этого	2	1
675	об исторических	1	1
676	всем этом	1	1
677	воздержания в	1	1
678	а я	2	1
679	все что	3	1
680	также не	3	1
681	в частности	2	1
682	как на	5	1
683	в таком	14	1
684	такой же	1	1
