N	2gram	Propp_Isto_1	FransuaR
118	этой же	1	3
119	тому как	1	3
120	все же	10	3
121	образ женщины	1	3
122	у них	1	3
123	мы видим	11	3
124	тот же	2	3
125	другой стороны	5	3
126	в частности	2	3
127	были и	1	3
128	но вернемся	1	2
129	и то	1	2
130	значение это	1	2
131	формы эти	1	2
132	то время	3	2
133	и со	1	2
134	в виду	1	2
135	он был	1	2
136	на них	2	2
137	с одной	4	2
138	но не	5	2
139	что они	5	2
140	связи и	2	2
141	один и	2	2
142	как в	2	2
143	вот как	1	2
144	дает нам	1	2
145	кроме того	1	2
146	хотя и	1	2
147	и к	1	2
148	в фольклоре	1	2
149	и этим	2	2
150	бы не	1	2
151	и тот	2	2
152	как он	2	2
153	так сказать	1	2
154	после этого	1	2
155	на этом	3	2
156	старого и	1	2
157	в основу	1	2
158	это конечно	3	2
159	может быть	25	2
160	в обычае	2	2
161	этом он	1	2
162	и мы	2	2
163	в жизни	1	2
164	по всему	1	2
165	соответствии с	1	2
166	со своими	1	2
167	в один	1	2
168	не мог	1	2
169	на первый	2	2
170	в этих	7	2
171	наших дней	1	2
172	в котором	3	2
173	в их	3	2
174	большую роль	2	2
175	их в	5	2
176	у вас	2	2
177	на котором	3	2
178	дело в	3	2
179	весь этот	1	2
180	но она	1	2
181	но здесь	1	2
182	никогда не	14	2
183	связи с	4	2
184	как будто	4	2
185	у меня	3	2
186	к тому	6	2
187	где он	1	2
188	о том	9	2
189	и это	1	2
190	мы здесь	3	2
191	же не	3	2
192	в себя	1	2
193	же деле	1	2
194	или в	5	2
195	времени и	1	2
196	образы в	1	2
197	связанных с	1	2
198	о природе	1	2
199	поэтому в	2	2
200	с ним	2	2
201	другими словами	4	2
202	но мы	2	2
203	а также	1	2
204	все в	1	2
205	в другой	1	2
206	также в	1	2
207	в ту	2	2
208	всякого рода	2	2
209	образов и	2	2
210	одной из	2	2
211	мы увидим	10	2
212	то он	2	2
213	до наших	1	2
214	себя в	2	2
215	и детей	1	2
216	уже не	3	2
217	и у	1	2
218	это значение	2	2
219	его и	2	2
220	ни с	1	2
221	представлений о	3	2
222	друг друга	1	2
223	как раз	2	2
224	самом же	1	2
225	его затем	1	2
226	в особенности	2	2
227	со стороны	2	2
228	именно в	3	2
229	к которому	5	2
230	но оно	4	2
231	два раза	1	2
232	одной стороны	4	2
233	они не	4	2
234	не на	2	2
235	что из	1	2
236	уже давно	1	2
237	это один	2	2
238	подобного рода	1	2
239	это своего	1	2
240	да и	1	2
241	ссылается на	1	2
242	и для	4	2
243	в основе	4	2
244	все элементы	1	2
245	а как	1	2
246	здесь только	1	2
247	нет ничего	1	2
248	между ними	2	2
249	их нельзя	2	2
250	их с	1	2
251	не может	15	2
252	из этого	2	2
253	только в	11	2
254	и другие	4	2
255	к этому	2	2
256	ту же	1	1
257	отношения к	2	1
258	же как	2	1
259	обращается в	1	1
260	же еще	1	1
261	она обычно	1	1
262	связь эта	1	1
263	за собой	2	1
264	поэтому он	2	1
265	из его	1	1
266	что эти	1	1
267	должна быть	5	1
268	дальнейшем он	1	1
269	и этот	1	1
270	или одну	1	1
271	особенно много	1	1
272	эти не	1	1
273	на дерево	1	1
274	приводят к	1	1
275	он как	1	1
276	по частям	1	1
277	из дальнейшего	1	1
278	время как	3	1
279	совершенно ясен	1	1
280	ленточек на	1	1
281	не вполне	2	1
282	эпохи в	1	1
283	но даже	1	1
284	и он	3	1
285	все виды	1	1
286	это время	2	1
287	момент в	1	1
288	исторических изменений	1	1
289	и хлеб	1	1
290	бы мы	2	1
291	и всего	1	1
292	видели что	3	1
293	другой пример	1	1
294	не все	4	1
295	а он	1	1
296	отличие от	2	1
297	тут же	1	1
298	нам право	1	1
299	к сожалению	3	1
300	относится к	2	1
301	рассказ о	1	1
302	себя за	1	1
303	первый взгляд	2	1
304	с этим	4	1
305	стороны и	1	1
306	этом же	1	1
307	в единый	1	1
308	целый ряд	1	1
309	имеет свои	1	1
310	утверждают что	1	1
311	в противоположность	1	1
312	в этот	1	1
313	он дал	1	1
314	говорят о	1	1
315	в целом	2	1
316	за это	1	1
317	он в	2	1
318	право на	2	1
319	только на	1	1
320	но его	1	1
321	тому же	1	1
322	ее как	1	1
323	основная задача	1	1
324	на то	4	1
325	после чего	1	1
326	борьбы с	2	1
327	в наших	1	1
328	и если	2	1
329	появляется уже	1	1
330	ей в	1	1
331	главным образом	1	1
332	у самого	1	1
333	различные формы	2	1
334	не значит	1	1
335	в силу	5	1
336	гл vi	1	1
337	что одно	1	1
338	и таковы	1	1
339	с представлением	1	1
340	но дело	1	1
341	или иных	1	1
342	что она	5	1
343	из конца	1	1
344	здесь мы	7	1
345	за то	2	1
346	об этой	2	1
347	об этом	4	1
348	них не	1	1
349	всех форм	1	1
350	или даже	3	1
351	знает что	1	1
352	это было	2	1
353	с вопросом	1	1
354	не простое	1	1
355	даже в	4	1
356	был вполне	1	1
357	только о	1	1
358	о характере	1	1
359	обычаем и	1	1
360	элементы при	1	1
361	на этот	2	1
362	мы не	10	1
363	о которой	1	1
364	и тогда	3	1
365	что такое	2	1
366	нас не	3	1
367	на данный	1	1
368	где мы	1	1
369	в отношении	1	1
370	и пошел	1	1
371	в отличие	2	1
372	знаем что	1	1
373	всякий раз	1	1
374	из области	1	1
375	нельзя было	1	1
376	которые в	2	1
377	друг другу	1	1
378	женщине и	1	1
379	пока в	1	1
380	и вся	1	1
381	раз и	3	1
382	можно ли	1	1
383	нечто вроде	1	1
384	во главе	1	1
385	вплоть до	1	1
386	до известной	1	1
387	мы пока	1	1
388	что эта	1	1
389	мало того	1	1
390	и обычай	1	1
391	дело не	5	1
392	только из	2	1
393	на него	4	1
394	не по	2	1
395	говорить о	1	1
396	тогда и	1	1
397	в самых	1	1
398	найти в	1	1
399	ничего не	2	1
400	именно с	1	1
401	мифе о	1	1
402	при всем	1	1
403	видим что	9	1
404	во всем	3	1
405	нам важно	1	1
406	потому что	4	1
407	этом отношении	1	1
408	тесно связана	1	1
409	ему в	3	1
410	немедленно после	1	1
411	особое внимание	2	1
412	связывается с	1	1
413	у нас	1	1
414	и оно	1	1
415	всем их	1	1
416	но все	4	1
417	же самое	3	1
418	в высокой	2	1
419	бы он	1	1
420	на дворе	1	1
421	мышления в	1	1
422	в полной	1	1
423	из числа	1	1
424	утверждать что	3	1
425	подчеркнуть что	2	1
426	так например	6	1
427	приведем еще	1	1
428	и был	1	1
429	здесь еще	1	1
430	где этот	1	1
431	др это	1	1
432	таковы некоторые	1	1
433	образы и	1	1
434	каждому из	1	1
435	к обрядам	2	1
436	всем этим	1	1
437	это средство	1	1
438	и от	2	1
439	как по	1	1
440	так в	4	1
441	это для	2	1
442	на том	1	1
443	можно было	5	1
444	на нее	2	1
445	те же	1	1
446	повторена в	1	1
447	обычно к	1	1
448	еще в	2	1
449	возможно что	1	1
450	не исчерпывается	1	1
451	если бы	8	1
452	собой и	1	1
453	по мере	2	1
454	находится в	4	1
455	в тех	2	1
456	дальнейшего развития	1	1
457	и должно	3	1
458	известной степени	1	1
459	ему нужно	1	1
460	в самой	1	1
461	и та	1	1
462	и что	10	1
463	с того	3	1
464	нас в	2	1
465	в конечном	2	1
466	в действительность	1	1
467	а у	1	1
468	которой мы	1	1
469	что и	6	1
470	не видел	1	1
471	в форме	3	1
472	них в	1	1
473	как объяснить	1	1
474	и она	2	1
475	он хочет	1	1
476	в современной	3	1
477	тех пор	1	1
478	но с	1	1
479	не как	3	1
480	не хотят	1	1
481	дают ему	1	1
482	дело с	2	1
483	будто бы	3	1
484	при каких	1	1
485	которые господствуют	1	1
486	очень много	3	1
487	несколько подробнее	1	1
488	страх перед	1	1
489	исторической действительности	7	1
490	или же	1	1
491	и ее	1	1
492	каждой детали	1	1
493	по этому	2	1
494	именно на	2	1
495	и следы	1	1
496	для всех	2	1
497	др но	1	1
498	он начинает	1	1
499	в виде	2	1
500	же у	1	1
501	при помощи	2	1
502	мы знаем	4	1
503	эти слова	1	1
504	был бы	2	1
505	для него	2	1
506	в одном	5	1
507	здесь перед	1	1
508	у нее	1	1
509	с этими	1	1
510	как его	1	1
511	в соответствии	1	1
512	каждый из	1	1
513	люди не	1	1
514	одежду и	1	1
515	будущая жена	1	1
516	конца в	1	1
517	в очень	2	1
518	правда по	1	1
519	по старому	1	1
520	в это	1	1
521	ней и	1	1
522	и точно	1	1
523	до сих	5	1
524	литературу и	1	1
525	чем он	1	1
526	а с	2	1
527	мы еще	3	1
528	говорит о	2	1
529	в книге	3	1
530	выступает в	1	1
531	в некоторых	2	1
532	а наоборот	1	1
533	ей по	1	1
534	когда этот	1	1
535	они часто	2	1
536	на смерть	2	1
537	вопросе о	1	1
538	на время	1	1
539	что мы	7	1
540	рассказывается как	1	1
541	нами как	1	1
542	две пары	2	1
543	и потому	2	1
544	независимо от	1	1
545	заставляют нас	1	1
546	так мы	1	1
547	встречается у	1	1
548	дети в	1	1
549	смысле этого	1	1
550	а нужно	1	1
551	и всей	1	1
552	царей или	1	1
553	лежащего в	1	1
554	как начало	1	1
555	этого слова	1	1
556	или с	1	1
557	сих пор	5	1
558	поэтому у	1	1
559	представлением об	1	1
560	истории но	1	1
561	литературе в	1	1
562	тех или	1	1
563	в более	1	1
564	не знаем	2	1
565	в связи	4	1
566	происходит в	1	1
567	и другими	1	1
568	которая в	1	1
569	чтобы понять	1	1
570	тот кто	1	1
571	для нас	13	1
572	один только	2	1
573	земли поэтому	1	1
574	не более	2	1
575	не должен	5	1
576	времени все	1	1
577	в свете	2	1
578	том случае	1	1
579	в мифе	2	1
580	не дает	2	1
581	в системе	1	1
582	это касается	1	1
583	состоит из	1	1
584	равно как	1	1
585	только формы	1	1
586	более поздние	1	1
587	самое что	2	1
588	они всегда	1	1
589	на это	2	1
590	в действительности	2	1
591	что в	12	1
592	даже два	1	1
