N	2gram	Bakhtin_Fr_8	Myshleni
239	не стоят	1	2
240	этих моментов	1	2
241	и эти	2	2
242	тому что	1	2
243	новых и	1	2
244	но они	1	2
245	эти формы	1	2
246	на котором	2	2
247	одна из	4	2
248	речи не	1	2
249	этих последних	1	2
250	в другую	1	2
251	и его	12	2
252	в каком	2	2
253	очень часто	1	2
254	образом что	1	2
255	по характеру	1	2
256	той или	2	2
257	самый тип	1	2
258	они стали	1	2
259	но по	4	2
260	еще в	1	2
261	мы в	1	2
262	для этого	1	2
263	находится в	1	2
264	и здесь	3	2
265	а также	3	2
266	и во	2	2
267	и только	1	2
268	другого в	1	2
269	исторического развития	1	2
270	в свете	4	2
271	этом смысле	1	2
272	известном смысле	1	2
273	всех этих	3	2
274	вопрос об	2	2
275	где они	1	2
276	так что	3	2
277	уже не	3	2
278	ни было	2	2
279	в начале	1	2
280	и других	4	2
281	слова в	1	2
282	в одном	2	2
283	каждый из	1	2
284	и вместе	1	2
285	связан с	2	2
286	на этот	1	2
287	которых мы	1	2
288	и эта	2	2
289	от всех	2	2
290	в речи	2	2
291	все более	1	2
292	функции и	1	2
293	и особенно	1	2
294	и потому	4	2
295	речь не	1	2
296	тому как	1	2
297	в тех	1	2
298	и для	2	2
299	которых он	2	2
300	и от	1	2
301	включает в	1	2
302	о котором	1	2
303	и одновременно	1	2
304	для нас	1	2
305	все они	6	2
306	же в	1	2
307	тот же	1	2
308	отношению к	1	2
309	этот момент	2	2
310	есть и	5	2
311	всем этом	1	2
312	к другим	1	2
313	в своих	4	2
314	как на	1	2
315	ту же	4	1
316	говоря о	1	1
317	слова которые	1	1
318	лежат в	1	1
319	также и	2	1
320	такую же	1	1
321	этого последнего	1	1
322	и принципиально	1	1
323	и чрезвычайно	2	1
324	и до	10	1
325	на две	2	1
326	действительности и	2	1
327	например в	4	1
328	и значение	1	1
329	по мнению	1	1
330	при анализе	1	1
331	с более	1	1
332	что между	1	1
333	предполагает что	1	1
334	является наиболее	1	1
335	вопрос о	1	1
336	что многие	1	1
337	каждый отдельный	1	1
338	так чтобы	1	1
339	они были	4	1
340	ему в	1	1
341	их возникновение	1	1
342	и он	1	1
343	собой в	1	1
344	бы то	2	1
345	видим таким	1	1
346	во всех	8	1
347	а следовательно	1	1
348	при объяснении	1	1
349	мышления как	1	1
350	совсем не	2	1
351	он употребляет	1	1
352	одном и	1	1
353	не просто	3	1
354	значение для	1	1
355	они действительно	1	1
356	эта связь	1	1
357	кроме того	3	1
358	в очень	1	1
359	целый ряд	2	1
360	третьей и	3	1
361	связанный с	2	1
362	более или	2	1
363	в действительности	2	1
364	развития все	1	1
365	и хотя	2	1
366	в этот	1	1
367	роль играет	1	1
368	за собой	1	1
369	сливается с	1	1
370	та же	1	1
371	в которой	4	1
372	он усвоил	1	1
373	бы и	2	1
374	время это	1	1
375	он в	1	1
376	стремились показать	1	1
377	тому же	1	1
378	но ведь	1	1
379	жизнью и	1	1
380	вообще не	1	1
381	границ между	2	1
382	на различных	1	1
383	они совершенно	1	1
384	всех остальных	1	1
385	говорили в	1	1
386	понимания и	1	1
387	до конца	11	1
388	чем она	1	1
389	подобно тому	1	1
390	что ни	1	1
391	встречаются в	1	1
392	под воздействием	1	1
393	то ни	2	1
394	для всей	1	1
395	а затем	1	1
396	что все	4	1
397	всех этапах	1	1
398	связей в	2	1
399	мир единичных	1	1
400	и с	8	1
401	и обратно	1	1
402	и тем	1	1
403	этим именем	1	1
404	только одно	1	1
405	о которых	1	1
406	и вы	1	1
407	шаг вперед	1	1
408	в слове	2	1
409	которой он	1	1
410	несмотря на	2	1
411	связей как	1	1
412	очень сложное	1	1
413	чем в	1	1
414	ключ к	1	1
415	в приложении	1	1
416	такой же	5	1
417	мы стремились	1	1
418	и при	2	1
419	между людьми	2	1
420	что всякий	1	1
421	приложении к	1	1
422	вещи не	1	1
423	бы мы	1	1
424	сих пор	8	1
425	результате этого	1	1
426	слова уже	1	1
427	и более	4	1
428	общего и	1	1
429	том же	1	1
430	и почти	3	1
431	и вообще	1	1
432	даже в	4	1
433	степень его	1	1
434	с точки	2	1
435	на рубеже	3	1
436	связи кроме	1	1
437	далее что	1	1
438	и новых	1	1
439	дело не	2	1
440	не имеет	1	1
441	в сущности	8	1
442	не по	1	1
443	опираться на	1	1
444	только и	1	1
445	особенностей в	1	1
446	и речевой	1	1
447	можно видеть	3	1
448	явление в	1	1
449	слове и	1	1
450	и является	1	1
451	представляется невозможным	1	1
452	так называемый	1	1
453	тела и	1	1
454	и названий	1	1
455	не потому	2	1
456	или ином	1	1
457	процесс с	1	1
458	и оно	1	1
459	начиная с	2	1
460	же самое	1	1
461	числе и	2	1
462	с полной	1	1
463	для его	1	1
464	его значение	1	1
465	социальные и	1	1
466	и свое	1	1
467	т.е в	1	1
468	значение это	1	1
469	вещей в	1	1
470	речи мы	1	1
471	это вполне	1	1
472	в виду	1	1
473	но при	1	1
474	в ней	4	1
475	след в	2	1
476	отношения и	1	1
477	же не	1	1
478	в ее	6	1
479	данном случае	2	1
480	язык и	2	1
481	характер и	3	1
482	типа в	1	1
483	только не	2	1
484	на той	1	1
485	в пределах	5	1
486	роль в	5	1
487	мы наблюдаем	3	1
488	смысле но	1	1
489	и совершенно	2	1
490	в другом	3	1
491	ином виде	1	1
492	здесь как	2	1
493	особенно в	1	1
494	быть отнесена	1	1
495	здесь нет	3	1
496	до сих	8	1
497	она была	1	1
498	во многих	1	1
499	что дело	1	1
500	даны в	1	1
501	в некоторой	1	1
502	в эпоху	10	1
503	к другу	1	1
504	некоторой своей	1	1
505	все те	2	1
506	форме в	1	1
507	другом месте	3	1
508	на вопрос	1	1
509	нашей работы	2	1
510	слова как	1	1
511	но мы	1	1
512	утверждает что	1	1
513	все его	3	1
514	в значительной	2	1
515	связанной с	1	1
516	и мыслей	1	1
517	открытой и	1	1
518	что эта	1	1
519	от него	1	1
520	на всех	1	1
521	на отдельные	1	1
522	в которую	1	1
523	том или	1	1
524	которой мы	1	1
525	свое решение	1	1
526	ко всей	1	1
527	точке пересечения	1	1
528	на одном	2	1
529	для той	1	1
530	у другого	1	1
531	отметить что	2	1
532	во всей	2	1
533	существенную роль	3	1
534	в форме	3	1
535	впереди его	1	1
536	пользуется в	1	1
537	друг к	1	1
538	происходит в	1	1
539	указывает что	2	1
540	внутренней стороны	1	1
541	ибо в	1	1
542	и постепенно	2	1
543	том как	1	1
544	сомнению что	1	1
545	образов и	1	1
546	своей сущности	1	1
547	только под	1	1
548	но этим	1	1
549	видимой связи	2	1
550	т.д в	1	1
551	между этими	1	1
552	отношении в	1	1
553	что внутренняя	1	1
554	для всех	1	1
555	ничто не	2	1
556	так можно	1	1
557	как например	3	1
558	не исчерпывает	1	1
559	или даже	1	1
560	за ним	1	1
561	непосредственным влиянием	1	1
562	был бы	3	1
563	одно из	1	1
564	мы находим	3	1
565	вовсе не	6	1
566	свое отражение	2	1
567	как его	1	1
568	у него	7	1
569	самый характер	1	1
570	понятия не	1	1
571	с общим	1	1
572	и даже	8	1
573	выходит за	1	1
574	точек зрения	2	1
575	за пределы	4	1
576	здесь в	3	1
577	а именно	1	1
578	человека а	1	1
579	им из	1	1
580	значений и	1	1
581	такое же	1	1
582	в большинстве	7	1
583	могут иметь	1	1
584	что для	3	1
585	говорит о	2	1
586	отнесена к	1	1
587	превращается в	1	1
588	позже и	1	1
589	и самый	3	1
590	не на	3	1
591	самое слово	1	1
592	каждый предмет	2	1
593	а не	2	1
594	вещи ее	1	1
595	и непосредственно	1	1
596	он становится	2	1
597	на эту	3	1
598	бы оно	1	1
599	стадии своего	1	1
600	вещи как	1	1
601	исторического характера	1	1
602	и временных	1	1
603	именно для	1	1
604	типу и	1	1
605	в данном	2	1
606	либо словами	1	1
607	в той	6	1
608	и там	1	1
609	им с	1	1
610	которые по	1	1
611	изменений и	1	1
612	со всею	3	1
613	в тот	1	1
614	он начинает	1	1
615	мы сказали	1	1
616	дело идет	1	1
617	в условиях	5	1
618	понятий а	1	1
619	предметы и	1	1
620	в ряду	1	1
621	и действия	1	1
622	в одних	1	1
623	конкретной форме	1	1
624	как раз	2	1
625	к вопросу	1	1
626	это явление	1	1
627	этот образ	1	1
628	известной степени	1	1
629	и часто	1	1
630	лицо и	1	1
631	не подлежит	3	1
632	и слова	1	1
633	это как	1	1
634	и которое	1	1
635	вообще в	1	1
636	на более	1	1
637	есть уже	1	1
638	все элементы	1	1
639	всеми его	1	1
640	мог не	1	1
641	только тому	1	1
642	но если	1	1
643	материал и	1	1
644	но этот	1	1
645	самый признак	1	1
646	него в	1	1
647	самом начале	1	1
648	общее значение	1	1
649	это определение	1	1
650	по поводу	1	1
651	своей части	3	1
652	уже после	1	1
653	но в	6	1
654	наиболее чистый	1	1
655	каждое слово	1	1
656	том числе	3	1
