N	2gram	Potebnia_M_4	Mirosoze
112	всю жизнь	1	4
113	на пути	1	4
114	от него	2	4
115	не знает	1	4
116	вряд ли	1	3
117	его не	1	3
118	не была	1	3
119	из глубины	1	3
120	с этим	7	3
121	духа в	1	3
122	бы и	5	3
123	когда человек	4	3
124	вера в	1	3
125	и еще	1	3
126	на том	2	3
127	этот процесс	1	3
128	на этом	1	3
129	заключает в	8	3
130	и с	4	3
131	то есть	34	3
132	его в	4	3
133	только одно	1	3
134	не мог	1	3
135	том что	12	3
136	но если	1	3
137	не имеет	5	3
138	ничего не	1	3
139	природы в	1	3
140	к тому	3	3
141	в ее	2	3
142	все его	1	3
143	конечно не	2	3
144	одно из	1	3
145	не так	2	3
146	и их	3	3
147	так как	14	3
148	что человек	3	3
149	человека а	2	3
150	ко всем	3	3
151	это есть	3	3
152	для человека	4	3
153	это значит	1	3
154	должно быть	5	3
155	потому не	1	3
156	для нас	14	3
157	хотя бы	4	3
158	есть и	2	3
159	одним из	1	2
160	человек только	1	2
161	связана с	1	2
162	а как	2	2
163	вопрос о	2	2
164	основании что	1	2
165	в виду	3	2
166	или от	3	2
167	не все	1	2
168	по отношению	10	2
169	человеку и	1	2
170	относится к	1	2
171	в истории	4	2
172	как в	7	2
173	к новому	1	2
174	все же	1	2
175	и как	2	2
176	и к	6	2
177	и у	2	2
178	он в	1	2
179	все эти	3	2
180	бы не	3	2
181	тем он	1	2
182	только один	1	2
183	вообще не	1	2
184	если бы	13	2
185	он ни	1	2
186	раз когда	1	2
187	не значит	2	2
188	тому чтобы	1	2
189	входит в	1	2
190	который и	1	2
191	и мы	5	2
192	истории и	1	2
193	чем в	2	2
194	мысли и	7	2
195	от его	2	2
196	том основании	1	2
197	сих пор	4	2
198	с которой	1	2
199	в то	4	2
200	к этим	1	2
201	того чтобы	4	2
202	был прежде	1	2
203	и сама	2	2
204	не принадлежит	1	2
205	в каком	4	2
206	когда мы	6	2
207	есть только	5	2
208	могут быть	7	2
209	одно только	1	2
210	его с	1	2
211	мысли о	2	2
212	в наше	1	2
213	смысле в	1	2
214	необходимости и	1	2
215	то время	1	2
216	и что	7	2
217	и когда	2	2
218	есть также	1	2
219	с ним	5	2
220	о нем	1	2
221	о том	8	2
222	может не	1	2
223	ли человек	1	2
224	ли она	1	2
225	и во	1	2
226	и те	1	2
227	человека из	2	2
228	которой все	1	2
229	и мир	1	2
230	мы видим	2	2
231	философии но	1	2
232	жизни и	1	2
233	человека с	1	2
234	никто не	2	2
235	его мысль	1	2
236	отношению к	8	2
237	как будто	1	2
238	даже и	3	2
239	для того	6	2
240	до сих	4	2
241	света и	2	2
242	на этот	2	2
243	человеческой жизни	1	2
244	его как	1	2
245	с началом	1	2
246	по своему	2	2
247	с внутренней	1	2
248	в той	4	2
249	как бы	5	2
250	образ и	1	2
251	сам не	1	2
252	образ лишь	1	2
253	том смысле	2	2
254	быть не	2	2
255	и нет	1	2
256	душевной жизни	3	2
257	в более	2	2
258	и для	2	2
259	не существует	2	2
260	человека это	1	2
261	бы в	2	2
262	отношении к	1	2
263	в свою	2	2
264	сказать что	8	2
265	есть потому	1	2
266	эти слова	1	2
267	все что	2	2
268	это художественное	1	1
269	всем и	1	1
270	себя как	1	1
271	ту же	3	1
272	также что	1	1
273	и т	7	1
274	у гоголя	1	1
275	от самой	1	1
276	и то	5	1
277	есть очень	1	1
278	на самом	3	1
279	переход от	3	1
280	к другому	1	1
281	и до	3	1
282	разные стороны	1	1
283	бы уже	1	1
284	мы имеем	4	1
285	мы не	8	1
286	быть непосредственно	1	1
287	не во	1	1
288	уже более	1	1
289	имеет свою	2	1
290	начинается с	1	1
291	и новых	1	1
292	и через	1	1
293	что иное	2	1
294	не вполне	2	1
295	оно есть	2	1
296	я не	2	1
297	бы ни	2	1
298	ему в	1	1
299	то это	8	1
300	существует лишь	1	1
301	зависимости от	1	1
302	есть вместе	2	1
303	высшая математика	1	1
304	и состоит	3	1
305	стороны его	1	1
306	меньше чем	1	1
307	еще не	3	1
308	иное как	2	1
309	себя а	1	1
310	в последних	1	1
311	человек остался	1	1
312	во всех	1	1
313	тем как	2	1
314	не без	1	1
315	природы и	2	1
316	то мы	3	1
317	на высоте	1	1
318	самом деле	3	1
319	друг к	1	1
320	все человеческое	1	1
321	мира материального	1	1
322	с психологической	2	1
323	иногда и	1	1
324	отличие от	1	1
325	и речи	1	1
326	которые не	2	1
327	же мало	1	1
328	как говорит	1	1
329	более чем	3	1
330	стало быть	8	1
331	его на	1	1
332	что совершается	1	1
333	оторваться от	2	1
334	его к	2	1
335	человек со	1	1
336	жизни к	2	1
337	есть для	5	1
338	что же	5	1
339	в греции	1	1
340	человек то	1	1
341	роль в	1	1
342	чувств и	1	1
343	говорят о	1	1
344	имеем в	1	1
345	во многих	2	1
346	имеет для	5	1
347	можно лишь	2	1
348	он все	2	1
349	которые составляют	1	1
350	есть дело	1	1
351	есть переход	1	1
352	к одному	3	1
353	в силу	7	1
354	него есть	1	1
355	из него	2	1
356	ее жизни	1	1
357	ни был	3	1
358	значительной степени	2	1
359	в каждом	3	1
360	котором она	2	1
361	в состоянии	2	1
362	значение в	1	1
363	творчество есть	1	1
364	том случае	3	1
365	и чтобы	1	1
366	к другу	1	1
367	из самой	1	1
368	них не	1	1
369	на все	1	1
370	перестать быть	1	1
371	в душе	1	1
372	это было	2	1
373	не умеет	1	1
374	от одного	3	1
375	всего того	1	1
376	непосредственно примыкает	2	1
377	а что	2	1
378	жизни то	1	1
379	быть даны	1	1
380	одна и	2	1
381	когда я	7	1
382	и черта	1	1
383	хотя в	2	1
384	веры а	1	1
385	во время	2	1
386	к тем	1	1
387	от своего	1	1
388	что такое	7	1
389	этой связи	1	1
390	еще менее	1	1
391	в такой	1	1
392	и без	2	1
393	возможны только	1	1
394	человека до	1	1
395	что до	2	1
396	не от	3	1
397	стоит в	1	1
398	и ту	1	1
399	что я	11	1
400	ответить на	3	1
401	и этой	1	1
402	есть его	1	1
403	и более	4	1
404	и наоборот	1	1
405	бы быть	1	1
406	вовсе не	7	1
407	есть всегда	3	1
408	если и	2	1
409	в отношении	1	1
410	а от	1	1
411	единственная причина	1	1
412	и против	1	1
413	не менее	5	1
414	эта мысль	2	1
415	ничего кроме	1	1
416	еще до	3	1
417	мысли в	2	1
418	на два	1	1
419	них идет	1	1
420	что их	1	1
421	быть решен	1	1
422	или лучше	2	1
423	в самых	1	1
424	для кого	1	1
425	и слишком	1	1
426	есть положительное	1	1
427	не могло	1	1
428	человека если	1	1
429	казалось бы	1	1
430	том только	1	1
431	находятся в	1	1
432	такова что	1	1
433	с одним	1	1
434	во всем	1	1
435	и мысли	2	1
436	же он	1	1
437	за жизнью	1	1
438	века не	1	1
439	только с	1	1
440	в области	2	1
441	не потому	1	1
442	от того	4	1
443	у меня	1	1
444	только от	3	1
445	не заставляет	1	1
446	все то	1	1
447	он лишен	1	1
448	одну и	1	1
449	лишь один	2	1
450	как человек	3	1
451	бы это	1	1
452	оно не	2	1
453	которой она	1	1
454	быть назван	3	1
455	в самые	1	1
456	почему он	1	1
457	всегда в	1	1
458	и самое	1	1
459	и о	4	1
460	не могу	2	1
461	можно сделать	1	1
462	на той	2	1
463	лучше сказать	1	1
464	в пределах	1	1
465	так в	3	1
466	слова а	1	1
467	и сам	1	1
468	в образе	2	1
469	можно было	2	1
470	так и	6	1
471	было в	3	1
472	границы но	1	1
473	нужно было	1	1
474	когда его	1	1
475	и трудно	1	1
476	является в	1	1
477	из одного	3	1
478	и даже	2	1
479	об этом	2	1
480	с человеком	1	1
481	в разных	3	1
482	связанная с	3	1
483	находится в	5	1
484	каждый раз	4	1
485	и поэтому	1	1
486	и та	4	1
487	при котором	1	1
488	в глаза	1	1
489	этой мысли	1	1
490	это потому	2	1
491	не стоит	1	1
492	кроме человека	1	1
493	нас в	2	1
494	заключается в	1	1
495	извне а	1	1
496	доходит до	1	1
497	от них	1	1
498	как отрицание	1	1
499	лишен был	1	1
500	и всякая	1	1
501	внешней формы	1	1
502	примыкает к	5	1
503	и только	3	1
504	в другой	2	1
505	и можно	1	1
506	быть что	2	1
507	вообще и	3	1
508	которая и	1	1
509	отлично от	2	1
510	есть что	1	1
511	мы уже	3	1
512	быть и	2	1
513	на которой	1	1
514	мысли не	3	1
515	в сложном	2	1
516	одной из	1	1
517	этот вопрос	3	1
518	пришел к	1	1
519	и быть	2	1
520	в вопросе	1	1
521	то он	2	1
522	что как	4	1
523	между тем	9	1
524	в обществе	2	1
525	образа к	1	1
526	между этими	1	1
527	лишь бы	1	1
528	так что	5	1
529	же она	1	1
530	с нею	3	1
531	то и	4	1
532	ряду других	3	1
533	в нашей	1	1
534	состоит чтобы	1	1
535	участие в	1	1
536	себе в	3	1
537	но нет	2	1
538	всяком случае	3	1
539	что она	2	1
540	на одном	1	1
541	в первый	2	1
542	в одном	4	1
543	т п	4	1
544	это нужно	1	1
545	говорим что	3	1
546	ее не	3	1
547	к ним	2	1
548	и никогда	1	1
549	но из	1	1
550	уже совершенно	1	1
551	рядом с	1	1
552	бы из	1	1
553	от ее	2	1
554	не были	2	1
555	и из	3	1
556	влияние на	2	1
557	как у	1	1
558	о влиянии	1	1
559	каждый человек	1	1
560	души ее	1	1
561	а именно	4	1
562	будет ли	1	1
563	к которому	1	1
564	с той	1	1
565	мысли для	1	1
566	и др	2	1
567	что не	6	1
568	творчества мы	1	1
569	близко к	1	1
570	которой нет	1	1
571	нужно сказать	1	1
572	может ли	1	1
573	всех есть	1	1
574	как ни	2	1
575	было для	1	1
576	прошла через	1	1
577	в ряду	6	1
578	только случай	1	1
579	слова что	1	1
580	до сумасшествия	1	1
581	если не	1	1
582	и всякое	1	1
583	все более	3	1
584	в частности	1	1
585	из мира	1	1
586	к его	2	1
587	мы говорим	7	1
588	с умом	1	1
589	отношений между	2	1
590	влияния на	1	1
591	если так	2	1
592	человек хочет	1	1
593	в столь	1	1
594	она есть	1	1
595	знать что	1	1
596	в течение	2	1
597	нам образ	1	1
598	если человек	1	1
599	не видят	1	1
600	да и	4	1
601	для понимания	2	1
602	и менее	1	1
603	в это	2	1
604	про себя	1	1
605	многие другие	1	1
606	человек стал	1	1
607	более и	2	1
608	человеку как	1	1
609	что мы	10	1
610	было сказано	1	1
611	что сознание	1	1
612	только для	2	1
613	но это	3	1
614	от нас	1	1
615	в смысле	3	1
616	под влиянием	1	1
617	предположении что	1	1
618	перед собой	1	1
619	новое слово	4	1
620	совершается в	1	1
621	об отношении	2	1
622	сознания и	1	1
623	этой веры	1	1
624	что только	2	1
625	человечество стремится	1	1
626	она уже	1	1
627	два периода	1	1
628	то не	1	1
629	но когда	1	1
630	бы ответить	1	1
631	из себя	2	1
632	бы он	1	1
633	или нет	1	1
634	себе что	1	1
635	еще более	2	1
636	тем более	5	1
637	ни к	2	1
638	в недосягаемую	1	1
639	я в	2	1
640	лежит в	1	1
641	давно уже	3	1
642	система в	1	1
643	от всякого	1	1
644	своего народа	1	1
645	открывает себя	1	1
646	лишь по	1	1
647	не быть	1	1
648	от всех	1	1
649	понимается как	2	1
650	не что	2	1
651	та же	1	1
652	есть то	4	1
653	можно назвать	2	1
654	в искусстве	3	1
655	случае если	1	1
656	в своих	2	1
657	с первого	1	1
658	и эта	1	1
659	что раньше	1	1
660	так же	4	1
661	во всяком	5	1
662	смысле что	1	1
663	относится ко	1	1
664	слова это	1	1
