N	2gram	Nazirov_Tv_2	Problemy
290	приглушается до	1	2
291	вместе с	3	2
292	в духе	4	2
293	к жизни	2	2
294	в первой	2	2
295	человек с	1	2
296	главного героя	3	2
297	этого слова	1	2
298	остается в	1	2
299	романов достоевского	5	2
300	при всем	1	2
301	себя на	2	2
302	в результате	1	2
303	для нас	1	2
304	в литературной	2	2
305	не дает	1	2
306	сказать что	1	2
307	но автор	1	2
308	к другим	1	2
309	и наказании	10	2
310	значение в	1	2
311	во всяком	2	2
312	характер героя	1	1
313	относится и	2	1
314	изображенной действительности	1	1
315	сердце его	1	1
316	ивана карамазова	8	1
317	и есть	2	1
318	перед лицом	1	1
319	след смеха	1	1
320	по преимуществу	2	1
321	можно в	1	1
322	в какой-то	1	1
323	видеть в	1	1
324	в доме	1	1
325	из всех	1	1
326	не слышим	1	1
327	из подполья	6	1
328	это совершенно	1	1
329	входит в	1	1
330	с введением	1	1
331	в диалогическом	1	1
332	этом не	1	1
333	со смертью	1	1
334	видим след	1	1
335	достоевского мы	2	1
336	не вошел	1	1
337	и стиль	1	1
338	на себе	1	1
339	не вполне	1	1
340	какой-то другой	1	1
341	село степанчиково	1	1
342	с большим	3	1
343	в xix	2	1
344	литературы и	1	1
345	между собой	1	1
346	не учитывает	1	1
347	в сюжете	1	1
348	иного рода	1	1
349	то мы	1	1
350	создать образ	1	1
351	как правило	2	1
352	больших романах	1	1
353	мечтающий о	1	1
354	которую она	1	1
355	но самого	1	1
356	но как	1	1
357	а только	1	1
358	себе он	1	1
359	менее всего	1	1
360	характер и	1	1
361	ней в	1	1
362	однако не	1	1
363	наказании мы	1	1
364	нами в	1	1
365	не являются	1	1
366	всего возникает	1	1
367	с генералом	2	1
368	главных героев	1	1
369	себе не	1	1
370	самый тон	1	1
371	поэтому он	1	1
372	сливается с	1	1
373	времени как	1	1
374	точку зрения	2	1
375	из жизни	2	1
376	после убийства	1	1
377	что это	1	1
378	в целом	6	1
379	сказать о	1	1
380	что достоевский	3	1
381	бы с	1	1
382	его а	1	1
383	тоже не	2	1
384	что автор	1	1
385	с их	1	1
386	элементов в	1	1
387	романа но	1	1
388	смеха в	1	1
389	диалогическом общении	1	1
390	тому же	2	1
391	во многих	2	1
392	из его	1	1
393	героя к	1	1
394	развивается с	1	1
395	и если	2	1
396	но прежде	2	1
397	на его	4	1
398	что она	4	1
399	в ее	2	1
400	сказать в	1	1
401	к миру	2	1
402	и предосудительного	1	1
403	читателя в	5	1
404	высшей степени	1	1
405	и еще	2	1
406	первой части	4	1
407	эта последняя	1	1
408	первым и	1	1
409	внутри произведения	1	1
410	в силу	1	1
411	и вот	1	1
412	в первом	1	1
413	что у	4	1
414	характер в	2	1
415	другим персонажам	1	1
416	в плане	3	1
417	человек он	1	1
418	достоевского как	8	1
419	гораздо глубже	1	1
420	его романах	1	1
421	что все	1	1
422	же не	2	1
423	об этой	1	1
424	а по	1	1
425	его в	3	1
426	его личности	1	1
427	понять его	1	1
428	и мы	3	1
429	отождествляется с	1	1
430	и генерал	1	1
431	ведь в	1	1
432	мышкина и	1	1
433	самого смеха	1	1
434	земной поклон	1	1
435	наказании но	2	1
436	можно это	1	1
437	структуре изображенной	1	1
438	вводит в	1	1
439	в них	1	1
440	скандала и	2	1
441	в высшей	1	1
442	жизни то	1	1
443	но лишь	1	1
444	романы достоевского	2	1
445	всегда и	1	1
446	несмотря на	1	1
447	жизни но	1	1
448	мы знаем	1	1
449	духовной жизни	1	1
450	в один	1	1
451	и тогда	2	1
452	его обитатели	1	1
453	которые сами	1	1
454	мы как	1	1
455	во время	1	1
456	что если	1	1
457	во второй	1	1
458	от своего	1	1
459	прием в	1	1
460	и тут	1	1
461	я его	1	1
462	в такой	2	1
463	молодого человека	1	1
464	сам и	1	1
465	не должен	1	1
466	природа человека	1	1
467	место в	3	1
468	не столько	2	1
469	мышкина с	1	1
470	но эта	2	1
471	оно никогда	1	1
472	такую же	1	1
473	в прямом	1	1
474	тем самым	4	1
475	однако в	1	1
476	и делают	1	1
477	где нет	2	1
478	в устах	2	1
479	даже в	1	1
480	тому что	1	1
481	между людьми	2	1
482	так он	2	1
483	вплоть до	1	1
484	дня и	1	1
485	суждения о	1	1
486	влиянием и	1	1
487	виду что	1	1
488	самого начала	1	1
489	сделать и	1	1
490	мышления и	1	1
491	первая часть	4	1
492	как его	1	1
493	карамазова в	1	1
494	героев и	1	1
495	и имеет	1	1
496	весь роман	2	1
497	но только	1	1
498	и распространенный	1	1
499	одновременно к	1	1
500	только его	1	1
501	и без	2	1
502	действительности но	1	1
503	а во	2	1
504	и лишь	2	1
505	к аглае	1	1
506	у шекспира	1	1
507	то у	2	1
508	а лишь	1	1
509	ему тоже	1	1
510	xix веке	2	1
511	образа но	1	1
512	достоевского можно	3	1
513	связи с	1	1
514	в сознании	1	1
515	гани с	1	1
516	только с	2	1
517	не столь	1	1
518	как будто	1	1
519	героя а	1	1
520	отношение автора	1	1
521	что на	2	1
522	к читателю	1	1
523	в области	1	1
524	есть у	1	1
525	иван карамазов	7	1
526	начиная с	2	1
527	с исключительной	1	1
528	лежит в	1	1
529	человека в	3	1
530	только еще	1	1
531	глубокое и	1	1
532	одну и	1	1
533	смехом и	1	1
534	является одним	1	1
535	в окончательном	2	1
536	его с	1	1
537	важно было	1	1
538	бы он	1	1
539	и поэтому	2	1
540	жизни очень	1	1
541	не делает	1	1
542	у себя	1	1
543	а затем	3	1
544	братьев карамазовых	4	1
545	тургенев в	2	1
546	с самого	1	1
547	роль в	2	1
548	мы наблюдаем	1	1
549	миру а	1	1
550	и ту	1	1
551	в келье	1	1
552	не с	1	1
553	собой в	1	1
554	во многом	2	1
555	ничего я	1	1
556	еще в	1	1
557	известной мере	2	1
558	является в	1	1
559	поэтому в	1	1
560	образа князя	1	1
561	приводит его	1	1
562	и вообще	2	1
563	с человеком	1	1
564	форме в	1	1
565	говорят что	1	1
566	и соответственно	1	1
567	произведения как	1	1
568	сам приглушается	1	1
569	не был	1	1
570	это я	1	1
571	за пределами	1	1
572	дядюшкин сон	1	1
573	сцен и	1	1
574	и берет	1	1
575	в сфере	1	1
576	с ненавистью	1	1
577	же самая	1	1
578	может не	1	1
579	у гроба	1	1
580	от него	1	1
581	героев например	1	1
582	князя с	3	1
583	это сделать	1	1
584	а у	1	1
585	таинственного мещанина	1	1
586	и всякая	1	1
587	любил и	1	1
588	достоевского всегда	2	1
589	в художественной	1	1
590	века и	1	1
591	какой-то мере	1	1
592	говоря что	1	1
593	и она	1	1
594	в жизнь	1	1
595	в литературе	2	1
596	известно что	2	1
597	один из	3	1
598	князь мышкин	6	1
599	его собственная	1	1
600	не приходит	1	1
601	в драме	1	1
602	романа и	3	1
603	мы видим	4	1
604	не сказано	1	1
605	для себя	1	1
606	князя и	2	1
607	и рогожина	1	1
608	в стороне	2	1
609	должен был	1	1
610	в литературу	1	1
611	не про	1	1
612	приходит в	1	1
613	точка зрения	2	1
614	с одной	1	1
615	сильнее чем	1	1
616	конечно этот	1	1
617	переходит в	1	1
618	и у	2	1
619	отношений к	1	1
620	друг за	1	1
621	своим собственным	1	1
622	не знать	1	1
623	достоевский в	7	1
624	до предела	1	1
625	романе идиот	3	1
626	то этот	1	1
627	рассказывает о	3	1
628	его и	2	1
629	достоевский так	1	1
630	что герои	1	1
631	таким-то образом	1	1
632	в роман	2	1
633	в письме	1	1
634	всяком случае	2	1
635	достоевского его	1	1
636	человек так	1	1
637	у нее	3	1
638	в полифоническом	1	1
639	при всей	1	1
640	не о	1	1
641	может служить	2	1
642	в xx	1	1
643	идеологические построения	1	1
644	достоевского не	8	1
645	автора как	1	1
646	продолжает определять	1	1
647	жизни в	3	1
648	другое и	1	1
649	от ее	2	1
650	со стороны	1	1
651	раза в	1	1
652	даже не	1	1
653	и братьев	1	1
654	о своей	1	1
655	и сознание	1	1
656	он живет	1	1
657	с другим	2	1
658	для героев	1	1
659	и рогожин	1	1
660	именно в	6	1
661	к которому	2	1
662	уходит в	1	1
663	поэтики достоевского	1	1
664	структуру образа	1	1
665	а с	3	1
666	и др	3	1
667	в живых	1	1
668	он продолжает	1	1
669	что не	3	1
670	на ней	2	1
671	показано в	1	1
672	что для	1	1
673	и приносит	1	1
674	с преступления	1	1
675	минимума мы	1	1
676	в соответствии	4	1
677	связано с	1	1
678	определить его	1	1
679	в любой	1	1
680	достоевского с	5	1
681	а главное	1	1
682	не между	1	1
683	человек в	1	1
684	карамазову в	1	1
685	не лежит	1	1
686	оснований для	1	1
687	в связи	1	1
688	как ни	1	1
689	уже давно	1	1
690	определять структуру	1	1
691	он изображает	1	1
692	каждом из	1	1
693	и особенно	1	1
694	и потому	4	1
695	как это	1	1
696	играют в	1	1
697	мы говорим	1	1
698	за другом	1	1
699	достоевский был	1	1
700	автора в	1	1
701	бы видим	1	1
702	не знал	2	1
703	степанчиково и	1	1
704	что за	1	1
705	искусства но	1	1
706	встречается у	1	1
707	но сам	1	1
708	не умел	1	1
709	и двух	1	1
710	xx веке	1	1
711	время достоевский	1	1
712	романе достоевского	6	1
713	в карты	1	1
714	других романах	1	1
715	в бесах	6	1
716	все произведение	1	1
717	он постоял	1	1
718	достоевского более	1	1
719	письме к	1	1
720	образом как	1	1
721	с большой	1	1
722	в книге	1	1
723	этот образ	1	1
724	изменения в	1	1
725	более глубокая	1	1
726	своей собственной	1	1
727	а к	1	1
728	человека на	1	1
729	знал чем	1	1
730	себя самого	1	1
731	нет ничего	3	1
732	достоевского прежде	1	1
733	но зато	3	1
734	не есть	1	1
735	по поводу	1	1
736	смеха не	1	1
737	раз после	1	1
738	но нас	1	1
739	в свою	1	1
740	это все	2	1
741	с ней	1	1
742	в трагическом	5	1
743	была бы	1	1
744	в частности	2	1
745	от всех	1	1
746	но можно	1	1
747	в характере	1	1
748	в последнем	1	1
749	года достоевский	3	1
750	как некие	1	1
751	на это	1	1
752	а может	1	1
753	а я	2	1
754	в своих	3	1
755	к этому	3	1
756	как на	1	1
757	в таком	3	1
758	раскольникова мы	1	1
