N	2gram	Propp_Isto_6	Narrotol
382	время как	3	1
383	что иное	2	1
384	это еще	3	1
385	этого обряда	1	1
386	в противоречие	1	1
387	такая же	1	1
388	к мифу	1	1
389	эти три	3	1
390	только с	1	1
391	как будто	3	1
392	этом направлении	1	1
393	от ее	1	1
394	детей в	1	1
395	что можно	1	1
396	в городе	2	1
397	не могут	1	1
398	есть только	1	1
399	он бы	1	1
400	которая живет	1	1
401	и вполне	1	1
402	как только	3	1
403	и смертью	1	1
404	приобщения к	1	1
405	об одном	2	1
406	души человеческой	1	1
407	не встречается	1	1
408	мысли о	1	1
409	встречаются и	1	1
410	в полной	1	1
411	долго не	1	1
412	от которой	1	1
413	как мы	4	1
414	и о	1	1
415	с ее	1	1
416	что все	1	1
417	меня в	3	1
418	и сами	1	1
419	так на	2	1
420	то время	3	1
421	приводит к	1	1
422	в классической	1	1
423	его самого	1	1
424	если они	3	1
425	по аналогии	1	1
426	не с	1	1
427	ясно что	1	1
428	которая была	1	1
429	нет места	1	1
430	еще в	3	1
431	когда в	2	1
432	это только	1	1
433	жизнь и	1	1
434	не имели	4	1
435	всегда имеет	1	1
436	стране мертвых	2	1
437	его тело	1	1
438	не случайна	1	1
439	и смерть	1	1
440	деревья и	2	1
441	же было	1	1
442	тех кто	1	1
443	настолько что	1	1
444	вот и	1	1
445	другими словами	3	1
446	обычно они	1	1
447	означает что	1	1
448	или на	1	1
449	таким же	3	1
450	в которое	2	1
451	с того	1	1
452	теперь и	1	1
453	и по-видимому	1	1
454	более высокой	1	1
455	аналогии с	1	1
456	сам себя	1	1
457	это была	1	1
458	к нему	1	1
459	которого не	1	1
460	всегда может	1	1
461	он прямо	1	1
462	более широкий	1	1
463	это нужно	1	1
464	пути и	1	1
465	них в	1	1
466	наконец в	1	1
467	он обладает	1	1
468	выше в	1	1
469	также в	1	1
470	ее как	1	1
471	сложное и	1	1
472	все время	2	1
473	в лице	2	1
474	это всегда	1	1
475	по содержанию	1	1
476	я был	1	1
477	быть и	1	1
478	с той	1	1
479	людей а	2	1
480	что смерть	2	1
481	но с	1	1
482	здесь играют	1	1
483	связь и	1	1
484	время когда	1	1
485	одной из	1	1
486	этот вопрос	1	1
487	только сам	1	1
488	ли он	1	1
489	как нечто	1	1
490	очень много	1	1
491	это означает	2	1
492	и деревья	1	1
493	но то	1	1
494	именно на	2	1
495	так что	3	1
496	того же	2	1
497	обстоит дело	1	1
498	как кажется	1	1
499	него и	3	1
500	в ряд	1	1
501	на своего	1	1
502	мир в	1	1
503	не будут	2	1
504	искать в	1	1
505	в одном	3	1
506	никто не	2	1
507	но что	1	1
508	заметить что	1	1
509	тем что	5	1
510	есть выражение	1	1
511	для того	1	1
512	что голова	1	1
513	этом будет	1	1
514	где в	1	1
515	именно как	1	1
516	даже не	1	1
517	до сих	4	1
518	однако что	1	1
519	на противоположном	1	1
520	ли это	1	1
521	которые по	1	1
522	а именно	9	1
523	говорилось о	1	1
524	по всей	1	1
525	что не	2	1
526	связано с	4	1
527	это прежде	1	1
528	на этот	1	1
529	не исключает	1	1
530	не означает	2	1
531	у такого	1	1
532	однако и	1	1
533	его как	1	1
534	стороны и	2	1
535	и с	6	1
536	на эту	1	1
537	когда она	1	1
538	что мы	2	1
539	от солнца	2	1
540	мог быть	1	1
541	может иметь	2	1
542	уже давно	2	1
543	вместе с	8	1
544	нем своего	1	1
545	же с	1	1
546	что именно	1	1
547	и ничто	1	1
548	предположить что	3	1
549	он говорит	1	1
550	перехода от	1	1
551	не удалось	1	1
552	это так	1	1
553	что же	2	1
554	в мир	1	1
555	него есть	1	1
556	том смысле	1	1
557	этот не	1	1
558	много лет	1	1
559	и от	3	1
560	сих пор	4	1
561	в стране	1	1
562	о его	1	1
563	все это	1	1
564	и оно	1	1
565	повествования и	1	1
566	которых он	2	1
567	еще одна	1	1
568	этому миру	1	1
569	в связи	1	1
570	не существует	1	1
571	место для	1	1
572	или в	3	1
573	а все	1	1
574	только у	1	1
575	каждый год	3	1
576	в другое	1	1
577	когда он	3	1
578	одном тексте	1	1
579	к одной	1	1
580	но эти	2	1
581	солнца и	3	1
582	в этих	2	1
583	борьбы со	1	1
584	мы должны	2	1
585	будто бы	1	1
586	именно он	1	1
587	он предстал	1	1
588	может и	1	1
589	не знает	1	1
590	и сейчас	2	1
591	земли к	1	1
592	почему он	1	1
593	в последнем	2	1
594	с такой	1	1
595	не что	1	1
596	что при	2	1
597	изнутри но	1	1
598	из этого	3	1
599	перед нею	1	1
600	время не	1	1
601	где он	2	1
602	частности в	1	1
603	ее в	6	1
604	этой точки	1	1
605	см в	1	1
606	к этому	3	1
607	во всяком	2	1
608	небо и	3	1
