N	2gram	Losev_Vlad_1	StatiiOP
288	к биографии	1	2
289	то есть	3	2
290	а также	5	2
291	другом месте	1	2
292	и все	4	2
293	все в	1	2
294	этому поводу	1	2
295	и во	1	2
296	сказать еще	1	2
297	и можно	2	2
298	более что	2	2
299	говорит в	1	2
300	к нему	4	2
301	что здесь	1	2
302	на которой	1	2
303	по своей	4	2
304	и критика	1	2
305	со всеми	1	2
306	конечно не	2	2
307	и у	4	2
308	уже в	7	2
309	свидетельствует о	3	2
310	целого ряда	1	2
311	право и	1	2
312	этот раз	4	2
313	который как	1	2
314	одно из	1	2
315	а то	1	2
316	не для	1	2
317	у него	15	2
318	в других	1	2
319	даже и	9	2
320	никем не	1	2
321	самого же	1	2
322	или иначе	1	2
323	еще и	7	2
324	одной стороны	1	2
325	кто знает	1	2
326	о слиянии	1	2
327	однако и	1	2
328	не знаю	1	2
329	если не	3	2
330	нет никаких	1	2
331	на который	1	2
332	что во	1	2
333	и потому	6	2
334	нет ни	1	2
335	такого рода	4	2
336	по существу	2	2
337	я с	1	2
338	этого слова	1	2
339	в свое	5	2
340	между прочим	11	2
341	и тогда	1	2
342	о котором	2	2
343	и перед	1	2
344	ни одного	1	2
345	в этих	1	2
346	хотя в	1	2
347	г и	1	2
348	е в	7	2
349	гораздо больше	1	2
350	что этот	3	2
351	несмотря на	4	2
352	дело с	1	2
353	в своих	5	2
354	молодой человек	2	2
355	можно говорить	1	1
356	по адресу	1	1
357	увидим ниже	3	1
358	как известно	1	1
359	и есть	1	1
360	почти не	2	1
361	чего не	1	1
362	времени между	1	1
363	на две	1	1
364	из его	4	1
365	видеть в	1	1
366	едва ли	3	1
367	поэзии и	1	1
368	их и	1	1
369	лет и	2	1
370	если я	1	1
371	уже после	1	1
372	этом не	2	1
373	против чего	1	1
374	каком случае	1	1
375	который был	2	1
376	литературы о	1	1
377	но даже	2	1
378	это время	3	1
379	во мне	2	1
380	и самого	1	1
381	на нем	1	1
382	в принципиальном	1	1
383	и на	3	1
384	на них	1	1
385	бы то	1	1
386	с его	11	1
387	бы она	1	1
388	при жизни	2	1
389	но как	5	1
390	тех же	2	1
391	было вполне	2	1
392	этого последнего	2	1
393	не хотел	1	1
394	нет и	2	1
395	в свои	2	1
396	знакомства с	1	1
397	смотрел на	1	1
398	в настоящем	1	1
399	в одной	1	1
400	в одних	1	1
401	это был	5	1
402	кроме того	7	1
403	хотя и	4	1
404	что по	1	1
405	и к	6	1
406	писал что	1	1
407	не очень	5	1
408	еще на	2	1
409	не приходится	1	1
410	момент его	1	1
411	за это	2	1
412	он в	3	1
413	в нашем	4	1
414	то я	1	1
415	так в	1	1
416	им в	1	1
417	вообще а	1	1
418	вообще я	1	1
419	и до	2	1
420	как он	4	1
421	если он	1	1
422	всей его	2	1
423	выходя за	1	1
424	строгой и	1	1
425	методов в	1	1
426	больше всего	2	1
427	время и	2	1
428	не как	1	1
429	и вот	3	1
430	и философской	1	1
431	чтобы в	1	1
432	все с	1	1
433	такого же	1	1
434	том же	1	1
435	для всей	1	1
436	было время	1	1
437	почти каждый	1	1
438	содержит в	1	1
439	карамзина а	1	1
440	в таких	1	1
441	а по	2	1
442	слов о	1	1
443	на все	2	1
444	с целью	1	1
445	это было	6	1
446	на протяжении	1	1
447	известно что	2	1
448	которым он	1	1
449	по всему	1	1
450	только одно	1	1
451	говорить в	1	1
452	что лучше	1	1
453	для них	1	1
454	под ред	2	1
455	в них	2	1
456	о которых	1	1
457	далеко не	1	1
458	были в	2	1
459	на основании	2	1
460	с тем	2	1
461	всю жизнь	3	1
462	место и	1	1
463	целый день	1	1
464	утверждать только	1	1
465	которой он	5	1
466	только во	1	1
467	материалом для	1	1
468	можно считать	2	1
469	на себя	3	1
470	со всей	1	1
471	сближению с	1	1
472	которую он	2	1
473	бы на	1	1
474	от своего	1	1
475	а главное	1	1
476	что такое	2	1
477	интерес и	2	1
478	в №	1	1
479	нет возможности	2	1
480	место в	2	1
481	время своего	1	1
482	не столько	2	1
483	еще с	1	1
484	важнее всего	1	1
485	по душе	1	1
486	что я	2	1
487	мы теперь	1	1
488	значение для	2	1
489	том чтобы	2	1
490	том и	1	1
491	с такими	1	1
492	быть не	1	1
493	таких случаях	1	1
494	вполне естественно	1	1
495	не верил	2	1
496	она ни	1	1
497	одна из	1	1
498	что их	1	1
499	в науке	3	1
500	была по	1	1
501	и притом	3	1
502	он еще	1	1
503	но только	3	1
504	чем не	2	1
505	не могло	1	1
506	наука и	2	1
507	правда в	1	1
508	в разных	1	1
509	никому не	1	1
510	вывод который	1	1
511	совершенно неправильно	1	1
512	того в	2	1
513	где уже	1	1
514	с этих	1	1
515	общественные идеалы	1	1
516	целое в	1	1
517	за исключением	1	1
518	и после	1	1
519	вернее сказать	1	1
520	бы по	1	1
521	вместо этого	1	1
522	уже и	2	1
523	к изучению	2	1
524	больше того	1	1
525	ему не	1	1
526	не потому	1	1
527	и далее	1	1
528	в момент	2	1
529	которых он	2	1
530	не могут	1	1
531	великих и	1	1
532	него по	1	1
533	к тому	3	1
534	слова с	1	1
535	ознакомление с	1	1
536	правда не	1	1
537	то ни	1	1
538	очень не	1	1
539	например он	1	1
540	как мы	9	1
541	и о	2	1
542	говоря уже	1	1
543	по следующим	2	1
544	находилась в	1	1
545	к нам	1	1
546	мысль о	1	1
547	ли с	1	1
548	только то	1	1
549	с самого	1	1
550	виде так	1	1
551	и была	1	1
552	и когда	1	1
553	то как	2	1
554	он так	2	1
555	эти факты	1	1
556	было в	1	1
557	во многом	2	1
558	он писал	4	1
559	еще в	4	1
560	она была	2	1
561	можно только	1	1
562	ли и	1	1
563	разного рода	6	1
564	но у	1	1
565	он к	1	1
566	он говорил	1	1
567	он жил	1	1
568	против этого	1	1
569	образом в	2	1
570	о ней	1	1
571	потому чтобы	1	1
572	далекими и	1	1
573	о нем	7	1
574	до последних	1	1
575	не существовало	2	1
576	настаивать на	1	1
577	но к	1	1
578	верил в	1	1
579	настоящее время	1	1
580	что вызвало	1	1
581	отметить также	1	1
582	и просто	3	1
583	с того	2	1
584	что его	4	1
585	можно сказать	6	1
586	в харькове	1	1
587	и который	2	1
588	не просто	1	1
589	там же	13	1
590	времени в	2	1
591	это была	3	1
592	в приведенных	1	1
593	собрание сочинений	2	1
594	и всю	1	1
595	его личности	1	1
596	которые мы	1	1
597	которая должна	1	1
598	поводу того	1	1
599	при дворе	3	1
600	для той	1	1
601	во всей	1	1
602	в другой	1	1
603	что бы	1	1
604	стихи и	1	1
605	совсем в	1	1
606	что тот	1	1
607	судить по	2	1
608	еще несколько	1	1
609	сразу же	1	1
610	приведенных выше	1	1
611	убежден что	1	1
612	тот же	3	1
613	время когда	1	1
614	и кажется	2	1
615	как нечто	1	1
616	который в	1	1
617	самые разнообразные	1	1
618	и из	3	1
619	себя в	4	1
620	он считал	1	1
621	не имеют	1	1
622	уже не	3	1
623	я имею	1	1
624	и насколько	1	1
625	всем его	1	1
626	чтобы он	2	1
627	поэтому заслуживает	1	1
628	слова не	1	1
629	и других	2	1
630	разбирался в	1	1
631	то у	1	1
632	но вот	1	1
633	в одном	1	1
634	с этими	3	1
635	он именует	1	1
636	и никогда	2	1
637	почему это	1	1
638	не выходя	1	1
639	от того	1	1
640	пророк и	1	1
641	без того	1	1
642	не были	2	1
643	также имеют	1	1
644	в период	5	1
645	с известным	1	1
646	вообще так	1	1
647	не один	1	1
648	и против	1	1
649	иначе но	1	1
650	только совсем	1	1
651	в недостаточной	1	1
652	с той	1	1
653	того большого	1	1
654	или о	2	1
655	имеются некоторые	2	1
656	обратить внимание	2	1
657	притом не	1	1
658	которых мы	1	1
659	до конца	1	1
660	и своим	1	1
661	именно так	2	1
662	в руках	1	1
663	долго и	1	1
664	по тем	1	1
665	подобного рода	1	1
666	вопросе о	1	1
667	о чем	1	1
668	только несколько	1	1
669	него не	3	1
670	и вовсе	1	1
671	но что	3	1
672	не много	1	1
673	была ему	2	1
674	можно утверждать	1	1
675	вместе с	3	1
676	д в	1	1
677	и гораздо	1	1
678	в меру	2	1
679	п а	2	1
680	приводит в	1	1
681	из которых	1	1
682	поэзия и	1	1
683	к своему	3	1
684	с удовольствием	1	1
685	без труда	1	1
686	вызвать у	1	1
687	в течение	9	1
688	с некоторыми	1	1
689	пишет в	1	1
690	я никогда	2	1
691	то нужно	1	1
692	действительно было	1	1
693	грубо так	1	1
694	это его	1	1
695	этих случаев	1	1
696	и цитаты	1	1
697	в это	2	1
698	него в	2	1
699	несколько слов	2	1
700	времени вполне	1	1
701	писал и	1	1
702	этом и	2	1
703	самого и	1	1
704	протяжении всей	1	1
705	этом смысле	4	1
706	писал в	1	1
707	относиться к	1	1
708	указать на	2	1
709	факт что	1	1
710	и от	5	1
711	ответов на	1	1
712	котором он	1	1
713	или в	1	1
714	и самому	1	1
715	которая в	1	1
716	в настоящее	1	1
717	с н	2	1
718	т iii	11	1
719	у них	1	1
720	виде в	2	1
721	по одной	1	1
722	ответы на	1	1
723	бы в	1	1
724	вообще в	1	1
725	конце концов	3	1
726	но зато	2	1
727	до меня	1	1
728	уже давно	1	1
729	я в	1	1
730	петра i	1	1
731	еще очень	1	1
732	очень и	1	1
733	поводу с	1	1
734	отношении к	1	1
735	всеми его	1	1
736	одной из	2	1
737	но эта	1	1
738	с ней	1	1
739	не говоря	1	1
740	это делает	2	1
741	то здесь	1	1
742	к его	3	1
743	из этого	2	1
744	для большинства	1	1
745	время не	1	1
746	просто не	2	1
747	и другие	1	1
748	к этому	6	1
749	как на	2	1
