N	2gram	Vygotskiy__3	Dialekti
199	ни на	1	3
200	одной стороны	5	3
201	а если	1	3
202	он будет	1	3
203	как бы	14	3
204	на свете	1	3
205	если не	1	3
206	и ни	1	3
207	все что	1	3
208	в слове	1	3
209	например в	2	2
210	же как	1	2
211	в частности	1	2
212	в первом	1	2
213	не имеют	2	2
214	в зависимости	1	2
215	что если	4	2
216	так чтобы	1	2
217	оно есть	2	2
218	что можно	1	2
219	и он	1	2
220	в ней	15	2
221	еще не	1	2
222	всего этого	2	2
223	с его	1	2
224	но не	1	2
225	и где	1	2
226	в мысли	1	2
227	целый ряд	2	2
228	но в	3	2
229	то в	1	2
230	ни один	1	2
231	из этих	3	2
232	думать что	2	2
233	в себе	4	2
234	тому же	1	2
235	и если	6	2
236	при этом	4	2
237	и вот	2	2
238	что у	7	2
239	и по	2	2
240	на этом	5	2
241	а когда	1	2
242	есть конечно	1	2
243	но совершенно	1	2
244	чаще всего	1	2
245	только одно	1	2
246	из нее	2	2
247	она и	1	2
248	все равно	1	2
249	показывает что	2	2
250	на основании	1	2
251	и уже	2	2
252	несмотря на	5	2
253	же самый	2	2
254	она была	4	2
255	от своего	2	2
256	всяком случае	2	2
257	в их	1	2
258	и эти	2	2
259	их в	2	2
260	что этот	4	2
261	бы быть	1	2
262	с которой	1	2
263	но они	2	2
264	во-первых это	1	2
265	того и	1	2
266	или есть	1	2
267	как не	1	2
268	у меня	1	2
269	когда мы	2	2
270	истории не	1	2
271	все еще	1	2
272	из чего	1	2
273	как мы	7	2
274	и когда	5	2
275	то как	2	2
276	для этого	2	2
277	и вообще	1	2
278	нас к	1	2
279	и нужно	1	2
280	и здесь	6	2
281	никак не	7	2
282	нас в	1	2
283	и во	2	2
284	нет это	1	2
285	в его	5	2
286	природы и	1	2
287	хорошо но	1	2
288	и можно	1	2
289	на словах	3	2
290	и следовательно	2	2
291	и она	1	2
292	и тем	3	2
293	со всеми	2	2
294	не можем	4	2
295	и у	1	2
296	своим собственным	2	2
297	же в	2	2
298	она действительно	1	2
299	ведь это	1	2
300	не о	1	2
301	у него	4	2
302	со стороны	2	2
303	или иначе	1	2
304	именно в	1	2
305	а именно	1	2
306	еще и	2	2
307	души и	1	2
308	себя и	1	2
309	быть только	1	2
310	зависит от	1	2
311	но как	2	2
312	как именно	1	2
313	исходит от	1	2
314	и потому	1	2
315	мы говорим	1	2
316	в данном	2	2
317	по существу	2	2
318	быть не	2	2
319	она должна	3	2
320	и для	4	2
321	или в	5	2
322	для нас	8	2
323	бы в	3	2
324	я думаю	1	2
325	а в	7	2
326	другой стороны	5	2
327	совершенно не	5	2
328	по одному	1	2
329	о себе	1	2
330	от поэзии	1	2
331	вопреки всякой	1	2
332	или иного	1	2
333	из этого	8	2
334	тогда не	1	2
335	но еще	1	2
336	к этой	2	2
337	а я	3	2
338	ее в	4	2
339	в своих	4	2
340	они не	2	2
341	который не	4	2
342	во всяком	2	2
343	этой точки	1	2
344	от этой	2	1
345	скажет что	1	1
346	речь идет	4	1
347	в применении	1	1
348	отношения к	2	1
349	нами было	1	1
350	зависимость от	1	1
351	чтобы не	1	1
352	дело вовсе	1	1
353	этом отношении	1	1
354	на самом	2	1
355	он может	2	1
356	идет о	4	1
357	и так	1	1
358	по которым	1	1
359	по преимуществу	2	1
360	говорю о	1	1
361	что эти	4	1
362	она требует	2	1
363	высшей степени	1	1
364	едва ли	3	1
365	и этот	3	1
366	и которая	2	1
367	по его	3	1
368	радость и	1	1
369	часто бывает	1	1
370	из всего	2	1
371	тогда у	1	1
372	и момент	1	1
373	превратилась в	2	1
374	что уже	1	1
375	сущности это	1	1
376	продолжает существовать	1	1
377	отдельных частей	1	1
378	на свою	1	1
379	указал что	1	1
380	себе что	1	1
381	гибели и	5	1
382	из ее	1	1
383	которую можно	1	1
384	же мере	2	1
385	но этого	1	1
386	или все	1	1
387	во всех	4	1
388	говоря не	1	1
389	то мы	1	1
390	сказать и	1	1
391	не то	4	1
392	одном и	1	1
393	в общем	2	1
394	для всякой	1	1
395	более как	1	1
396	если действительно	1	1
397	тут же	1	1
398	при их	1	1
399	в свои	1	1
400	одним то	1	1
401	тоже суть	1	1
402	независимо от	1	1
403	как к	2	1
404	бы действительно	2	1
405	что как	3	1
406	очень трудно	2	1
407	и слова	1	1
408	бы я	1	1
409	так одна	1	1
410	и наконец	2	1
411	более или	1	1
412	живопись в	1	1
413	от этого	1	1
414	именно эта	1	1
415	образом ни	1	1
416	котором она	1	1
417	со своей	2	1
418	сказать по	1	1
419	к чему	6	1
420	животных и	2	1
421	та же	3	1
422	в которой	5	1
423	то я	1	1
424	если мы	6	1
425	только один	1	1
426	имеем в	1	1
427	если он	4	1
428	дальше и	1	1
429	то этим	1	1
430	что заставляет	1	1
431	по самому	2	1
432	д спрашивается	1	1
433	одно что	2	1
434	мы можем	7	1
435	на одну	1	1
436	всех этих	2	1
437	ничего специфически	1	1
438	никакому сомнению	1	1
439	них нет	1	1
440	не к	3	1
441	спрашивается почему	1	1
442	в корне	1	1
443	факт который	1	1
444	наших глазах	2	1
445	что тут	1	1
446	из него	4	1
447	что ни	1	1
448	ли от	1	1
449	именно это	3	1
450	что является	1	1
451	факт что	1	1
452	из-за этого	1	1
453	другой раз	1	1
454	как видите	1	1
455	и может	2	1
456	вывести из	1	1
457	в совершенно	2	1
458	есть все	1	1
459	они тоже	1	1
460	его в	3	1
461	знает что	1	1
462	это вовсе	1	1
463	и дает	2	1
464	всю свою	1	1
465	чувство и	1	1
466	в споре	1	1
467	не ясно	1	1
468	о характере	1	1
469	далеко не	3	1
470	мы имеем	1	1
471	о чем	1	1
472	происходит как	1	1
473	с такой	5	1
474	действительно не	3	1
475	такой же	2	1
476	и какая	1	1
477	нисколько не	1	1
478	он сказал	1	1
479	и ко	1	1
480	и становится	1	1
481	или менее	1	1
482	его нельзя	1	1
483	с нашим	1	1
484	просто и	1	1
485	нас не	1	1
486	со всяким	1	1
487	не зависит	1	1
488	в такой	3	1
489	почти не	1	1
490	в котором	6	1
491	то для	1	1
492	она в	3	1
493	что вся	1	1
494	место в	3	1
495	не уничтожает	1	1
496	оказывается что	1	1
497	не от	1	1
498	не как	1	1
499	бы мы	1	1
500	признать что	2	1
501	и той	2	1
502	но он	2	1
503	друг другу	2	1
504	движения на	1	1
505	этом ничего	1	1
506	без всяких	3	1
507	и более	2	1
508	тому чтобы	1	1
509	у читателя	3	1
510	для нее	1	1
511	даже в	1	1
512	же самого	2	1
513	то с	1	1
514	а иногда	1	1
515	что эта	4	1
516	что с	4	1
517	вместе и	2	1
518	считает что	1	1
519	дело не	2	1
520	того как	3	1
521	должен его	1	1
522	на него	1	1
523	мы все	4	1
524	и имеет	1	1
525	уж тем	1	1
526	в нас	4	1
527	одной и	2	1
528	совершенно правильно	1	1
529	казалось бы	5	1
530	возможно и	1	1
531	больше чем	4	1
532	в самой	4	1
533	этих двух	1	1
534	он хочет	2	1
535	эти три	1	1
536	и при	1	1
537	так то	1	1
538	что на	1	1
539	за ними	1	1
540	ли это	2	1
541	представлять себе	1	1
542	в стиле	1	1
543	которых он	1	1
544	все то	7	1
545	с нашими	1	1
546	но все	1	1
547	это конечно	1	1
548	я сам	1	1
549	как только	3	1
550	же самое	10	1
551	всего в	1	1
552	эти законы	1	1
553	понять что	1	1
554	смерти и	1	1
555	мы отнюдь	1	1
556	тот и	1	1
557	всегда в	1	1
558	в каждой	1	1
559	должен быть	3	1
560	на наших	2	1
561	аналогию с	1	1
562	с ее	2	1
563	если одна	1	1
564	не могу	2	1
565	в ее	7	1
566	данном случае	2	1
567	только при	1	1
568	были бы	3	1
569	совершенно ясно	13	1
570	уже там	1	1
571	он с	1	1
572	и говорит	1	1
573	уже с	1	1
574	только то	2	1
575	в себя	1	1
576	оно превращается	1	1
577	этих первых	1	1
578	имеет никакого	3	1
579	и совершенно	4	1
580	что существуют	1	1
581	ли это?	1	1
582	не с	1	1
583	и которые	3	1
584	мог бы	1	1
585	остается только	1	1
586	радости в	1	1
587	даны в	1	1
588	в словах	1	1
589	бывает в	1	1
590	с ним	2	1
591	будет уже	1	1
592	могут стать	1	1
593	то есть	15	1
594	надо говорить	1	1
595	впоследствии и	1	1
596	на вопрос	1	1
597	внимание на	2	1
598	и та	2	1
599	все прочие	2	1
600	ясным что	1	1
601	не имеем	1	1
602	еще дальше	1	1
603	требует для	1	1
604	можно сказать	1	1
605	и который	2	1
606	мы понимаем	1	1
607	все их	1	1
608	в конечном	1	1
609	быть сама	1	1
610	эти два	3	1
611	не более	2	1
612	в другой	1	1
613	он был	3	1
614	у всех	4	1
615	к ней	2	1
616	в лучшем	2	1
617	мы никогда	1	1
618	в другую	1	1
619	считают это	1	1
620	существует не	1	1
621	но с	1	1
622	я говорил	2	1
623	но тот	1	1
624	что только	2	1
625	всякого рода	1	1
626	здесь не	3	1
627	тот же	3	1
628	этот вопрос	1	1
629	сказали что	1	1
630	очень много	1	1
631	решительно ничего	1	1
632	во-вторых что	1	1
633	в качестве	2	1
634	в сторону	1	1
635	вот что	1	1
636	его или	1	1
637	когда говорил	1	1
638	каждый из	1	1
639	ни одного	1	1
640	эту самую	1	1
641	мы получим	1	1
642	чтобы он	2	1
643	то одним	1	1
644	был бы	3	1
645	не так	3	1
646	представить себе	1	1
647	представлений о	1	1
648	в одном	8	1
649	у нее	1	1
650	к ним	3	1
651	совершенно ясным	1	1
652	заметить что	2	1
653	сложнее и	1	1
654	явно не	1	1
655	образом что	1	1
656	в других	1	1
657	указание на	1	1
658	само собой	1	1
659	момент в	1	1
660	до самого	2	1
661	таком виде	2	1
662	пришли к	1	1
663	и точно	1	1
664	до сих	6	1
665	здесь заключено	1	1
666	будет ли	1	1
667	к которому	1	1
668	сам себя	2	1
669	с той	4	1
670	когда мир	1	1
671	такое же	3	1
672	и противоположная	1	1
673	между ними	1	1
674	обратиться к	4	1
675	больше и	3	1
676	не нужна	1	1
677	в некоторых	1	1
678	деле если	1	1
679	мир а	1	1
680	одно а	1	1
681	мы пришли	1	1
682	когда она	3	1
683	одна и	1	1
684	ближе к	1	1
685	когда я	1	1
686	этого одного	1	1
687	уже давно	2	1
688	этой одной	1	1
689	что поскольку	1	1
690	вместе с	5	1
691	что момент	1	1
692	от характера	1	1
693	если взять	1	1
694	то другим	1	1
695	от кого	1	1
696	относятся к	1	1
697	тот факт	1	1
698	надо было	2	1
699	самый этот	2	1
700	характера и	1	1
701	если так	2	1
702	по своему	4	1
703	в область	1	1
704	в течение	4	1
705	этого утверждения	1	1
706	применении к	1	1
707	что всякое	2	1
708	рассуждения и	1	1
709	утверждая что	1	1
710	совершенно одинаковой	1	1
711	мы сразу	1	1
712	не кажется	1	1
713	для понимания	1	1
714	том смысле	2	1
715	указанием на	1	1
716	и смерти	1	1
717	мы могли	4	1
718	что из	1	1
719	сих пор	5	1
720	оба они	1	1
721	лучшем случае	2	1
722	вещей что	1	1
723	о мире	2	1
724	не мог	4	1
725	здесь в	2	1
726	случае он	1	1
727	и часто	2	1
728	не знаем	2	1
729	указать на	3	1
730	это никакого	1	1
731	в точном	1	1
732	в результате	1	1
733	о котором	5	1
734	человек и	1	1
735	тот кто	1	1
736	бы ему	1	1
737	это часто	1	1
738	от него	1	1
739	в этих	2	1
740	вовсе нет	2	1
741	с таким	1	1
742	конечно нельзя	2	1
743	и очень	2	1
744	этом примере	2	1
745	только она	1	1
746	себе никакого	1	1
747	поэзии уже	1	1
748	нам не	2	1
749	это все	1	1
750	котором я	3	1
751	это на	1	1
752	имеет место	2	1
753	легко заметить	1	1
754	своего предмета	1	1
755	одновременно и	3	1
756	что под	3	1
757	которая бы	1	1
758	я здесь	1	1
759	просто не	1	1
760	же чувство	1	1
761	и эта	1	1
762	как результат	1	1
763	смысле что	1	1
