N	2gram	Ircho_Kome_1	Literetu
273	на то	3	1
274	над землей	1	1
275	оказывается на	1	1
276	не следует	2	1
277	первым из	1	1
278	в культурной	1	1
279	конце концов	4	1
280	и вот	4	1
281	в живых	1	1
282	заглядывали в	1	1
283	в городах	1	1
284	и по	6	1
285	свой творческий	1	1
286	обстоит дело	1	1
287	таким образом	8	1
288	здесь мы	3	1
289	то ни	2	1
290	им как	1	1
291	заботится о	1	1
292	единственное что	1	1
293	от земли	1	1
294	на протяжении	4	1
295	сфере художественного	1	1
296	этой силы	1	1
297	должен был	1	1
298	далеко не	1	1
299	поэтов и	1	1
300	всю жизнь	1	1
301	мы видели	2	1
302	далеком от	1	1
303	по той	1	1
304	со всей	1	1
305	которую он	2	1
306	в этих	1	1
307	и поскольку	1	1
308	всей массе	1	1
309	место в	3	1
310	в отличие	1	1
311	на три	1	1
312	несомненно что	1	1
313	военных лет	1	1
314	пока в	1	1
315	тому что	1	1
316	из огня	1	1
317	в отношении	6	1
318	не противоречит	1	1
319	быть с	1	1
320	но они	1	1
321	того как	3	1
322	и притом	2	1
323	к новым	1	1
324	предстает в	2	1
325	их будет	1	1
326	казалось бы	3	1
327	в форму	2	1
328	по своей	2	1
329	на себе	1	1
330	во всем	1	1
331	и теперь	2	1
332	со своим	5	1
333	в сознании	3	1
334	мы и	1	1
335	что на	1	1
336	за ними	1	1
337	а мы	2	1
338	не могут	1	1
339	сознания как	1	1
340	это конечно	1	1
341	в других	2	1
342	же самое	2	1
343	поэтической деятельности	1	1
344	к тому	6	1
345	которым в	1	1
346	и о	3	1
347	того чтобы	1	1
348	на нем	2	1
349	как по	2	1
350	в особенности	1	1
351	думаю что	1	1
352	культуры и	1	1
353	во главе	1	1
354	приводит к	1	1
355	на том	1	1
356	и когда	1	1
357	же касается	1	1
358	в образе	3	1
359	можно было	1	1
360	каждого из	1	1
361	отождествляется с	1	1
362	мог бы	2	1
363	во второй	3	1
364	жизнь и	1	1
365	и трудно	1	1
366	стих по	1	1
367	в таком	1	1
368	находится в	2	1
369	еще при	1	1
370	одного из	6	1
371	после того	3	1
372	под именем	2	1
373	состоит не	1	1
374	по случаю	1	1
375	ситуация в	1	1
376	бы в	1	1
377	индивидуальные черты	1	1
378	лица в	1	1
379	в литературе	1	1
380	тех пор	1	1
381	что только	1	1
382	идет по	1	1
383	но зато	1	1
384	дело с	1	1
385	писателей и	1	1
386	которое мы	1	1
387	в большом	2	1
388	за ней	1	1
389	в эти	2	1
390	только на	1	1
391	а напротив	1	1
392	таких же	1	1
393	красоты и	1	1
394	не все	1	1
395	так по	1	1
396	а то	2	1
397	где бы	1	1
398	ответ на	1	1
399	мир в	1	1
400	земли и	1	1
401	себе в	1	1
402	нас только	1	1
403	с единым	1	1
404	как было	1	1
405	по тем	1	1
406	ее на	1	1
407	десять лет	1	1
408	в финале	2	1
409	в исторической	1	1
410	в моменты	1	1
411	границу между	1	1
412	как у	1	1
413	именно в	4	1
414	к которому	3	1
415	войну а	1	1
416	и прежде	1	1
417	еще и	2	1
418	а с	1	1
419	к более	1	1
420	она предстает	1	1
421	под угрозой	1	1
422	к человеку	1	1
423	в соответствии	1	1
424	именно так	1	1
425	он становится	1	1
426	когда же	5	1
427	первые два	1	1
428	которой он	1	1
429	для этой	1	1
430	поэта в	1	1
431	все более	3	1
432	этой же	2	1
433	эти слова	1	1
434	так же	3	1
435	и потому	1	1
436	ненависть к	1	1
437	наряду с	2	1
438	одновременно с	1	1
439	что же	1	1
440	с тех	1	1
441	в тексте	1	1
442	в своем	1	1
443	в это	1	1
444	всем что	1	1
445	его в	3	1
446	в основном	1	1
447	искусства на	1	1
448	время не	1	1
449	положил конец	1	1
450	к управлению	1	1
451	не мог	3	1
452	всего в	3	1
453	годов в	1	1
454	за его	1	1
455	еще одна	1	1
456	и другим	1	1
457	на самом	1	1
458	мира и	1	1
459	поэт был	3	1
460	от него	1	1
461	и все	3	1
462	как теперь	2	1
463	этого рода	1	1
464	еще более	1	1
465	в ходе	1	1
466	отношении к	1	1
467	к ее	1	1
468	ты не	1	1
469	нам не	1	1
470	и представляет	1	1
471	начать с	1	1
472	в свою	2	1
473	к его	1	1
474	именно к	1	1
475	близким к	1	1
476	культуры в	1	1
477	который в	2	1
478	которой я	1	1
479	ее в	2	1
480	то оно	1	1
481	и эта	1	1
482	к этому	4	1
483	тенденции к	1	1
484	они не	1	1
485	гораздо более	1	1
