N	2gram	Bakhtin_Pr_2	Literetu
253	так я	3	1
254	вопрос о	2	1
255	этом не	1	1
256	не была	3	1
257	художественного произведения	1	1
258	его интенции	2	1
259	себя лишь	1	1
260	есть нечто	1	1
261	на чужое	14	1
262	и чужого	1	1
263	ему в	1	1
264	я живу	1	1
265	и он	5	1
266	того не	1	1
267	более глубокий	1	1
268	романтизма не	1	1
269	достоевского с	1	1
270	он был	3	1
271	он сам	3	1
272	быть в	2	1
273	бы то	1	1
274	в различных	3	1
275	тем как	1	1
276	достоевского или	1	1
277	но как	1	1
278	в сторону	2	1
279	отношение к	2	1
280	выразить себя	1	1
281	один и	1	1
282	в центре	1	1
283	в одной	3	1
284	без другого	1	1
285	чужого слова	24	1
286	как к	1	1
287	пределах одной	1	1
288	в различные	1	1
289	как нам	2	1
290	однако не	1	1
291	перед нами	7	1
292	мы можем	2	1
293	и слова	2	1
294	и как	2	1
295	и художественного	1	1
296	них он	1	1
297	то в	1	1
298	приносит в	1	1
299	себе как	2	1
300	собственное слово	1	1
301	в нашем	1	1
302	если мы	2	1
303	и двух	1	1
304	мы чувствуем	2	1
305	продолжением и	1	1
306	на то	5	1
307	так сказать	6	1
308	и лучше	1	1
309	а скорее	1	1
310	он не	9	1
311	в диалоге	3	1
312	свою собственную	1	1
313	к одному	6	1
314	в начале	1	1
315	у пушкина	1	1
316	в плане	1	1
317	и по	1	1
318	но дело	1	1
319	не бывает	1	1
320	но все	2	1
321	человека в	4	1
322	значительной степени	1	1
323	я вам	3	1
324	этом последнем	1	1
325	в каждом	11	1
326	оно и	1	1
327	то ни	1	1
328	а затем	2	1
329	а то	2	1
330	самого автора	1	1
331	об этой	1	1
332	и с	5	1
333	большинстве случаев	8	1
334	окружающий его	1	1
335	знает что	2	1
336	его личности	1	1
337	может стать	4	1
338	которая как	2	1
339	и мы	1	1
340	эту минуту	3	1
341	бы вне	1	1
342	литературы к	1	1
343	в них	4	1
344	и вы	2	1
345	их как	1	1
346	но лишь	1	1
347	в ее	1	1
348	а за	3	1
349	романы достоевского	1	1
350	не всегда	1	1
351	и уже	1	1
352	князя андрея	1	1
353	должно быть	4	1
354	все произведение	2	1
355	такой же	3	1
356	автора и	2	1
357	высказывание из	1	1
358	в эту	3	1
359	в этих	6	1
360	в г	1	1
361	места в	1	1
362	ему во	1	1
363	во второй	1	1
364	вот она	1	1
365	в отношении	3	1
366	не от	1	1
367	в которых	2	1
368	собою а	2	1
369	однако он	1	1
370	одном из	1	1
371	своим отражением	1	1
372	остается вне	1	1
373	превратиться в	1	1
374	по крайней	1	1
375	если бы	3	1
376	ни было	2	1
377	вовсе не	5	1
378	а вот	2	1
379	во внутреннем	2	1
380	героем и	1	1
381	что есть	1	1
382	весь в	1	1
383	а от	1	1
384	произведения как	2	1
385	она не	3	1
386	иной раз	2	1
387	он говорил	2	1
388	не имеет	1	1
389	даже отчасти	1	1
390	тогда когда	1	1
391	ее с	1	1
392	во время	4	1
393	и сама	1	1
394	на него	3	1
395	когда они	1	1
396	о них	1	1
397	что вы	1	1
398	иметь в	1	1
399	во всякой	1	1
400	но только	1	1
401	это еще	1	1
402	классицизма в	1	1
403	и всегда	2	1
404	от чужого	2	1
405	и соответственно	1	1
406	при наличии	1	1
407	показывает нам	1	1
408	а во	1	1
409	меня и	2	1
410	другой стороны	3	1
411	изнутри и	1	1
412	именно его	1	1
413	для нас	2	1
414	с новой	1	1
415	о нем	6	1
416	для осуществления	2	1
417	самой этой	2	1
418	только с	1	1
419	уже и	2	1
420	с другом	4	1
421	перед ним	2	1
422	стиля как	1	1
423	в стиле	4	1
424	своего я	1	1
425	все то	1	1
426	своего сознания	1	1
427	как другого	1	1
428	одного сознания	2	1
429	указание на	1	1
430	отличается от	2	1
431	с авторской	1	1
432	души человеческой	3	1
433	и говорит	1	1
434	ничего общего	1	1
435	на предмет	4	1
436	из их	1	1
437	глубоко в	1	1
438	как мы	10	1
439	но по	1	1
440	как один	1	1
441	и от	1	1
442	романтическая ирония	1	1
443	так в	1	1
444	в произведении	4	1
445	сознания с	1	1
446	что может	2	1
447	на нее	1	1
448	или в	8	1
449	он говорит	2	1
450	этого чужого	1	1
451	с самим	8	1
452	собой в	1	1
453	мог бы	1	1
454	участия в	1	1
455	таковы что	1	1
456	письмо как	1	1
457	ирония не	1	1
458	в диалог	1	1
459	в словах	4	1
460	в третьем	1	1
461	но может	1	1
462	спрашивает он	1	1
463	и здесь	3	1
464	не был	2	1
465	голоса в	1	1
466	никак не	5	1
467	и что	5	1
468	его жизни	2	1
469	можно сказать	1	1
470	в значительной	1	1
471	это творчество	1	1
472	становится лишь	1	1
473	достоевского всегда	1	1
474	автора на	1	1
475	не умеет	1	1
476	к нему	5	1
477	авторского высказывания	1	1
478	во всех	4	1
479	том или	3	1
480	от них	2	1
481	и во	1	1
482	и всякая	1	1
483	или иными	1	1
484	на одном	1	1
485	во всей	1	1
486	не исчерпывается	1	1
487	такими же	1	1
488	что же	7	1
489	крайней мере	1	1
490	этот последний	1	1
491	достоевского это	3	1
492	наконец в	3	1
493	внешнее и	1	1
494	и увидит	1	1
495	отражением в	1	1
496	к определенному	2	1
497	художественной манеры	1	1
498	сверх того	1	1
499	как объект	1	1
500	чужим сознанием	1	1
501	но наиболее	1	1
502	поэтому для	1	1
503	тот же	3	1
504	другого чужого	1	1
505	среди других	2	1
506	одной из	1	1
507	в какой	1	1
508	положение в	2	1
509	самом и	1	1
510	между этими	1	1
511	бы ни	2	1
512	не сказать	1	1
513	в единственном	1	1
514	с самой	1	1
515	этого рассказа	1	1
516	со всеми	3	1
517	своего собственного	1	1
518	и решения	1	1
519	прибегал к	1	1
520	со своим	1	1
521	он их	1	1
522	в большинстве	9	1
523	в поэзии	2	1
524	в виде	3	1
525	кажется что	3	1
526	чужое сознание	3	1
527	за ним	1	1
528	к мысли	1	1
529	равной степени	1	1
530	это место	2	1
531	слова в	12	1
532	в котором	6	1
533	в одном	12	1
534	о ты	1	1
535	слово как	4	1
536	каковы бы	1	1
537	среди которых	1	1
538	так как	4	1
539	не о	1	1
540	может служить	2	1
541	отношении к	2	1
542	человек как	1	1
543	или ином	1	1
544	этого он	1	1
545	герой и	3	1
546	автора как	2	1
547	я чем	1	1
548	и всякое	2	1
549	никого не	1	1
550	из двух	1	1
551	что и	3	1
552	другого и	2	1
553	до сих	7	1
554	хоть и	1	1
555	и сложнее	1	1
556	сюда же	1	1
557	нельзя сказать	2	1
558	человека а	1	1
559	чем он	1	1
560	а с	2	1
561	себя и	3	1
562	резко отличается	1	1
563	не делает	1	1
564	до конца	4	1
565	более того	4	1
566	в рассказе	3	1
567	однако и	1	1
568	человек в	1	1
569	другому а	1	1
570	художественном мире	1	1
571	мир объектов	1	1
572	есть лишь	1	1
573	и ты	1	1
574	душевной жизни	1	1
575	мы знаем	1	1
576	между собою	4	1
577	в творчестве	2	1
578	и если	1	1
579	в последней	1	1
580	чувствуем что	3	1
581	него в	3	1
582	третьем лице	1	1
583	нами как	1	1
584	эти слова	1	1
585	ни на	3	1
586	он уже	1	1
587	подхода к	1	1
588	себе самому	4	1
589	речь не	1	1
590	к своему	1	1
591	не знал	1	1
592	принципиальное значение	1	1
593	установкой на	1	1
594	в той	5	1
595	и на	10	1
596	в ответ	1	1
597	в мир	1	1
598	вокруг себя	1	1
599	в первой	2	1
600	романе достоевского	2	1
601	с тобой	2	1
602	по существу	3	1
603	как речь	1	1
604	на самое	1	1
605	человека или	1	1
606	в это	1	1
607	с ее	1	1
608	произведения или	1	1
609	не выходит	1	1
610	действительности не	1	1
611	как тут	1	1
612	и о	2	1
613	сих пор	7	1
614	при условии	1	1
615	о его	1	1
616	но для	3	1
617	как может	1	1
618	можно назвать	1	1
619	просто как	1	1
620	себя с	1	1
621	из которых	1	1
622	достоевского но	3	1
623	не имея	1	1
624	для автора	2	1
625	совершается в	1	1
626	не устанавливает	1	1
627	сознания и	3	1
628	слова у	1	1
629	а к	1	1
630	себя самого	1	1
631	к чужому	7	1
632	не подчиняется	1	1
633	от него	1	1
634	и все	6	1
635	это может	1	1
636	ну и	1	1
637	диалога но	1	1
638	необходимое для	1	1
639	но зато	3	1
640	из существеннейших	1	1
641	как человек	2	1
642	и развитием	1	1
643	в общем	1	1
644	целый ряд	2	1
645	я то	1	1
646	собственного сознания	2	1
647	с сыном	1	1
648	в романе	3	1
649	между ними	4	1
650	героя и	5	1
651	не знает	3	1
652	сказать что	2	1
653	была бы	2	1
654	лишь тогда	1	1
655	совершенно не	4	1
656	в кругу	1	1
657	из этого	1	1
658	время не	1	1
659	но эти	4	1
660	а я	1	1
661	языка если	1	1
662	вместе с	1	1
663	существенный момент	1	1
664	сущности не	1	1
665	к этому	1	1
666	значение в	2	1
667	такие эпохи	2	1
668	и особенно	2	1
669	все что	1	1
670	от ее	1	1
671	том числе	1	1
672	они не	1	1
