N	2gram	Vinokur_Ku_2	Narrotol
233	может служить	2	2
234	не случайно	1	2
235	в других	1	2
236	именно в	3	2
237	превращается в	2	2
238	и опять	1	2
239	если не	1	2
240	более чем	1	2
241	на фоне	3	2
242	так же	4	2
243	я уже	1	2
244	в него	1	2
245	по своему	1	2
246	которое не	1	2
247	думать о	1	2
248	той мере	1	2
249	но это	3	2
250	в результате	4	2
251	нас нет	1	2
252	своей собственной	3	2
253	но также	4	2
254	бы в	1	2
255	тем более	1	2
256	не должен	1	2
257	хотя бы	9	2
258	только что	1	2
259	о своем	1	2
260	в свою	2	2
261	точно так	3	2
262	в своих	2	2
263	по поводу	2	2
264	как на	1	2
265	они не	1	2
266	отношения к	2	1
267	также и	5	1
268	читателя или	1	1
269	предполагает что	1	1
270	ни тот	1	1
271	это и	3	1
272	думал о	1	1
273	тем же	2	1
274	противном случае	1	1
275	он уже	2	1
276	ведь и	1	1
277	в зависимости	4	1
278	и должен	1	1
279	в театре	1	1
280	его мнению	1	1
281	вопрос о	9	1
282	как во	1	1
283	о возможности	2	1
284	вместо того	1	1
285	мы и	1	1
286	а теперь	1	1
287	зависимости от	5	1
288	так называемые	2	1
289	первого и	1	1
290	жизни это	1	1
291	о роли	2	1
292	это время	1	1
293	и говорить	1	1
294	что теперь	1	1
295	в уста	1	1
296	иное как	1	1
297	это действительно	1	1
298	иначе как	1	1
299	одна за	1	1
300	могло быть	1	1
301	других писателей	1	1
302	свою жизнь	1	1
303	о слове	1	1
304	в общем	1	1
305	очевидно что	2	1
306	отношение к	1	1
307	не просто	2	1
308	определяется не	1	1
309	который однако	1	1
310	относится к	1	1
311	наряду с	1	1
312	данный момент	3	1
313	за этим	2	1
314	до его	1	1
315	что касается	2	1
316	в противном	1	1
317	кто не	1	1
318	и как	1	1
319	по пути	1	1
320	его к	2	1
321	себе не	2	1
322	то в	1	1
323	за собой	2	1
324	в которой	1	1
325	бы и	4	1
326	в литературном	1	1
327	так или	2	1
328	по преимуществу	2	1
329	возможен только	1	1
330	сказал я	1	1
331	п все	1	1
332	не могла	1	1
333	быть только	2	1
334	должен обратиться	1	1
335	этом своем	1	1
336	образом для	1	1
337	мы способны	1	1
338	не нуждаются	1	1
339	где о	1	1
340	силу своей	1	1
341	на жизнь	1	1
342	если хотим	1	1
343	какой бы	1	1
344	для данной	2	1
345	смысле как	1	1
346	на этом	3	1
347	лишь с	2	1
348	прежде чем	1	1
349	способен лишь	1	1
350	поскольку она	1	1
351	этом последнем	1	1
352	здесь мы	2	1
353	есть не	1	1
354	по природе	1	1
355	этом смысле	5	1
356	за другой	1	1
357	всю свою	1	1
358	здесь нет	1	1
359	в это	1	1
360	ни в	4	1
361	но уже	2	1
362	роли и	1	1
363	не понимают	1	1
364	не всегда	2	1
365	ровным счетом	1	1
366	становится и	1	1
367	должно быть	4	1
368	еще раз	1	1
369	не мог	1	1
370	ни другой	1	1
371	между ними	1	1
372	есть в	3	1
373	никаких оснований	2	1
374	в следующем	1	1
375	в такой	1	1
376	и без	1	1
377	всяком случае	5	1
378	вторая часть	1	1
379	в которых	2	1
380	от себя	1	1
381	действительно так	1	1
382	признать что	1	1
383	и уж	1	1
384	право говорить	2	1
385	имеет смысл	1	1
386	их в	1	1
387	для нее	1	1
388	вам в	1	1
389	связи с	3	1
390	что есть	1	1
391	в отношении	2	1
392	случае в	1	1
393	каждого отдельного	1	1
394	можно ли	4	1
395	как можно	2	1
396	она не	2	1
397	дело не	2	1
398	на котором	1	1
399	время как	1	1
400	иметь в	2	1
401	что иное	1	1
402	нам и	2	1
403	последние десятилетия	1	1
404	отнестись к	1	1
405	следует понимать	1	1
406	только с	1	1
407	как будто	2	1
408	в каком	4	1
409	например что	2	1
410	свое собственное	1	1
411	обоих этих	1	1
412	имеет право	1	1
413	что можно	3	1
414	не могут	5	1
415	ли не	2	1
416	как только	1	1
417	не хотел	1	1
418	не встречается	1	1
419	которым в	1	1
420	ли в	1	1
421	мысли о	1	1
422	не предполагает	1	1
423	если же	1	1
424	как мы	3	1
425	тем и	1	1
426	и о	4	1
427	воспринимается нашим	1	1
428	то она	1	1
429	с ее	1	1
430	что все	5	1
431	в виду	3	1
432	не легко	1	1
433	языка и	8	1
434	счетом ничего	1	1
435	то время	1	1
436	приводит к	5	1
437	природе своей	1	1
438	например о	1	1
439	не с	1	1
440	ясно что	5	1
441	и прочих	1	1
442	которая была	1	1
443	во многом	1	1
444	когда в	2	1
445	это только	2	1
446	по сравнению	2	1
447	собой и	1	1
448	всегда имеет	1	1
449	внимание к	1	1
450	выше не	1	1
451	не на	2	1
452	толстого как	1	1
453	тех кто	1	1
454	то они	1	1
455	в самой	2	1
456	время в	1	1
457	говорит об	1	1
458	единственный в	1	1
459	таким же	2	1
460	с того	1	1
461	теперь и	1	1
462	вследствие того	1	1
463	аналогии с	3	1
464	к нему	2	1
465	которого не	1	1
466	и смысловой	1	1
467	жизни для	1	1
468	том или	1	1
469	характерного и	1	1
470	более широкий	1	1
471	а потому	1	1
472	который и	1	1
473	лишь к	1	1
474	от этих	1	1
475	говорить и	2	1
476	следовало бы	2	1
477	по содержанию	1	1
478	я был	1	1
479	быть и	1	1
480	с той	2	1
481	но с	1	1
482	оно и	1	1
483	собеседника и	1	1
484	что только	1	1
485	большею частью	2	1
486	одной из	1	1
487	этот вопрос	6	1
488	сколь бы	2	1
489	к вам	1	1
490	очень много	1	1
491	по мнению	1	1
492	мы будем	2	1
493	именно на	1	1
494	так что	1	1
495	того же	3	1
496	указания на	2	1
497	в большинстве	1	1
498	ни одного	1	1
499	в нашей	4	1
500	которым не	1	1
501	большинстве случаев	2	1
502	на своего	1	1
503	этом в	1	1
504	и их	1	1
505	в одном	1	1
506	не для	1	1
507	установки и	1	1
508	но что	2	1
509	заметить что	1	1
510	не говорит	2	1
511	тем что	3	1
512	тогда в	1	1
513	на некоторые	1	1
514	в структуре	1	1
515	или ином	1	1
516	так легко	1	1
517	п не	1	1
518	для того	9	1
519	вопрос как	1	1
520	в последние	1	1
521	нужно было	1	1
522	в данный	1	1
523	до сих	1	1
524	хоть и	1	1
525	ли это	2	1
526	а именно	2	1
527	чем он	1	1
528	это все	1	1
529	другого что	1	1
530	по всей	1	1
531	или о	2	1
532	что не	6	1
533	пушкина как	1	1
534	выше я	1	1
535	о нашей	1	1
536	на этот	2	1
537	и составляет	1	1
538	более того	1	1
539	однако и	2	1
540	с которым	1	1
541	формируется в	1	1
542	и с	7	1
543	в пределы	1	1
544	что мы	6	1
545	в речи	6	1
546	с помощью	7	1
547	может иметь	1	1
548	позволяет нам	1	1
549	нет никаких	1	1
550	вместе с	5	1
551	и потому	2	1
552	что именно	1	1
553	как сказано	1	1
554	в разговоре	4	1
555	в плоскости	2	1
556	предположить что	1	1
557	он говорит	1	1
558	сравнению с	1	1
559	это так	3	1
560	что же	5	1
561	за рамки	2	1
562	поскольку он	1	1
563	том смысле	1	1
564	этот не	1	1
565	слова и	5	1
566	и от	2	1
567	сих пор	1	1
568	все это	5	1
569	какой он	1	1
570	случае он	1	1
571	является ли	2	1
572	слова но	1	1
573	в связи	4	1
574	речи как	1	1
575	или в	4	1
576	сознания и	2	1
577	а все	1	1
578	только у	1	1
579	когда он	1	1
580	но эти	1	1
581	в этих	1	1
582	и смысл	1	1
583	мы должны	2	1
584	же к	1	1
585	будто бы	2	1
586	или не	1	1
587	есть продукт	2	1
588	определяется его	1	1
589	но оно	2	1
590	нам не	2	1
591	может и	1	1
592	не своим	1	1
593	первый раз	1	1
594	говорящий и	1	1
595	не знает	3	1
596	отношением к	1	1
597	и сейчас	2	1
598	было показано	1	1
599	тот ни	1	1
600	не что	1	1
601	в кругу	2	1
602	который не	1	1
603	в действительности	1	1
604	где он	1	1
605	суждений о	1	1
606	этой точки	2	1
607	к этому	4	1
608	во всяком	5	1
609	гораздо более	3	1
