N	2gram	Propp_Isto_7	Problemy
309	эта форма	3	1
310	не вполне	3	1
311	что говорят	1	1
312	в некотором	1	1
313	какой-то другой	1	1
314	с большим	1	1
315	в ней	1	1
316	той роли	1	1
317	в брак	4	1
318	между собой	1	1
319	она носит	1	1
320	от своей	1	1
321	от себя	1	1
322	иного рода	1	1
323	ясным из	1	1
324	а только	1	1
325	же она	1	1
326	он пишет	1	1
327	один и	1	1
328	показалось что	1	1
329	под его	1	1
330	просто как	1	1
331	приводят к	1	1
332	на анализе	1	1
333	нами в	2	1
334	выражены в	1	1
335	духа и	1	1
336	приема в	3	1
337	он на	2	1
338	поэтому он	1	1
339	со своей	2	1
340	ситуации в	1	1
341	меняет дела	1	1
342	та же	2	1
343	что это	6	1
344	в целом	1	1
345	бы с	1	1
346	он там	1	1
347	тоже не	3	1
348	еще один	2	1
349	рассказ о	2	1
350	сюда относятся	1	1
351	важна не	3	1
352	во многих	2	1
353	из его	1	1
354	в наших	1	1
355	и если	3	1
356	на его	2	1
357	что она	5	1
358	в ее	2	1
359	она еще	1	1
360	наконец он	1	1
361	и задачи	1	1
362	друга у	1	1
363	станет ясным	1	1
364	в силу	2	1
365	и вот	1	1
366	некоторые важные	1	1
367	что у	4	1
368	характер в	1	1
369	они играют	1	1
370	это конечно	2	1
371	в одну	2	1
372	здесь мы	5	1
373	это сопоставление	1	1
374	же не	1	1
375	форма есть	1	1
376	об этой	2	1
377	а по	1	1
378	же позволяет	1	1
379	на ту	2	1
380	и иногда	1	1
381	его в	3	1
382	знает что	1	1
383	для нее	2	1
384	и соответствующие	1	1
385	я все	1	1
386	за ней	1	1
387	части тела	1	1
388	он является	1	1
389	в них	3	1
390	на которую	1	1
391	она и	1	1
392	ни одной	1	1
393	не всегда	4	1
394	и уже	1	1
395	там что	1	1
396	здесь можно	2	1
397	мы знаем	2	1
398	обратимся к	1	1
399	в один	2	1
400	мы как	1	1
401	можно только	1	1
402	во время	6	1
403	бы на	1	1
404	что если	1	1
405	во второй	1	1
406	от своего	1	1
407	прием в	1	1
408	при изучении	1	1
409	я его	1	1
410	именно и	1	1
411	знает и	1	1
412	условиях и	1	1
413	необходимо указать	1	1
414	не столько	3	1
415	которой они	2	1
416	но эта	2	1
417	такую же	1	1
418	друг другу	1	1
419	тем самым	1	1
420	тому что	2	1
421	то с	1	1
422	вплоть до	2	1
423	но они	3	1
424	он остается	1	1
425	дело не	5	1
426	дальше что	1	1
427	мышления и	1	1
428	тогда когда	3	1
429	что их	1	1
430	и остается	1	1
431	как его	1	1
432	что вы	2	1
433	для всего	1	1
434	и без	1	1
435	действительности но	1	1
436	и весь	1	1
437	в три	1	1
438	правда это	1	1
439	ему и	1	1
440	почти никогда	1	1
441	связи с	3	1
442	в сознании	1	1
443	как будто	1	1
444	героя а	2	1
445	начиная с	1	1
446	в мировой	1	1
447	лежит в	2	1
448	имеет своего	2	1
449	мере того	1	1
450	должны быть	3	1
451	всего в	1	1
452	и другим	1	1
453	он узнает	2	1
454	его с	1	1
455	для его	1	1
456	они и	1	1
457	все еще	1	1
458	что при	2	1
459	приведем еще	1	1
460	правильнее будет	1	1
461	и поэтому	1	1
462	им в	2	1
463	вне этого	1	1
464	как не	1	1
465	данном случае	3	1
466	здесь также	1	1
467	будет сказать	1	1
468	начал с	1	1
469	и стали	1	1
470	приведенное нами	1	1
471	если они	1	1
472	здесь происходит	1	1
473	на нее	1	1
474	в прямой	2	1
475	не с	1	1
476	собой в	1	1
477	в немецком	1	1
478	во многом	1	1
479	случаев и	1	1
480	с этого	1	1
481	связанная с	1	1
482	силы и	1	1
483	и живой	1	1
484	тому и	1	1
485	и герой	3	1
486	после того	4	1
487	все его	2	1
488	от него	3	1
489	три раза	1	1
490	он все	1	1
491	именно такое	2	1
492	это позволяет	1	1
493	перед тем	1	1
494	ее как	2	1
495	и она	3	1
496	приносит с	3	1
497	в литературе	2	1
498	известно что	2	1
499	но так	1	1
500	на которой	1	1
501	сюда же	2	1
502	один из	7	1
503	мы видим	10	1
504	до ее	1	1
505	шли в	1	1
506	не сказано	1	1
507	детали в	1	1
508	в какой	1	1
509	для себя	1	1
510	должен был	2	1
511	ад и	1	1
512	приходит в	1	1
513	в большом	1	1
514	с одной	5	1
515	из которого	1	1
516	и у	2	1
517	так можно	1	1
518	имеет еще	1	1
519	него и	3	1
520	то этот	1	1
521	они все	1	1
522	видит сон	1	1
523	игра на	1	1
524	характерно что	2	1
525	никто не	1	1
526	прикреплены к	1	1
527	и также	1	1
528	здесь перед	1	1
529	часто с	1	1
530	у нее	2	1
531	среди которых	1	1
532	не о	1	1
533	даже и	1	1
534	из двух	1	1
535	одной стороны	5	1
536	со стороны	2	1
537	с другим	1	1
538	именно в	1	1
539	по своим	3	1
540	а именно	6	1
541	в каких	2	1
542	случаев в	1	1
543	а с	1	1
544	по всей	1	1
545	и др	2	1
546	он продолжает	1	1
547	что не	2	1
548	на ней	3	1
549	в некоторых	1	1
550	связано с	3	1
551	что им	1	1
552	смысла и	1	1
553	и стал	3	1
554	опять к	1	1
555	различных формах	1	1
556	в любой	1	1
557	ничем не	2	1
558	и самый	1	1
559	увидим в	1	1
560	человек в	1	1
561	самый факт	1	1
562	из героев	1	1
563	него не	1	1
564	совершенно очевидно	2	1
565	но есть	3	1
566	здесь имеет	1	1
567	и ты	1	1
568	и ему	1	1
569	в связи	2	1
570	все более	1	1
571	поэтике и	1	1
572	до этого	1	1
573	роли которую	2	1
574	и потому	1	1
575	как это	2	1
576	играют в	1	1
577	он ее	1	1
578	не знал	2	1
579	что за	3	1
580	дело конечно	1	1
581	в тех	5	1
582	и там	2	1
583	в форме	2	1
584	вокруг себя	1	1
585	причем эти	1	1
586	два раза	1	1
587	довольно много	2	1
588	и смерти	1	1
589	и формы	1	1
590	этом случае	1	1
591	не меняет	1	1
592	проявляется и	1	1
593	силу и	1	1
594	о мире	1	1
595	в книге	1	1
596	для выражения	1	1
597	наблюдать что	1	1
598	и рождение	1	1
599	мира и	1	1
600	в другой	3	1
601	и перед	1	1
602	в другое	2	1
603	обращается к	3	1
604	можно согласиться	1	1
605	увидим дальше	1	1
606	к этой	1	1
607	но зато	1	1
608	все они	1	1
609	я в	1	1
610	ни было	1	1
611	здесь даже	1	1
612	от лица	1	1
613	с ней	3	1
614	в частности	1	1
615	от всех	2	1
616	же относится	1	1
617	к иному	1	1
618	можно назвать	1	1
619	а я	1	1
620	и эта	2	1
621	это в	1	1
622	часто встречается	1	1
623	значение они	1	1
624	к этому	2	1
625	им и	1	1
626	как на	1	1
627	в таком	1	1
