N	2gram	Tiupa_Hudo_2	Istorich
288	чем же	1	1
289	другой день	2	1
290	в одной	1	1
291	как к	1	1
292	с дочерью	1	1
293	боли и	1	1
294	как уже	2	1
295	к иному	1	1
296	дает себя	1	1
297	оказывается в	1	1
298	напомним что	1	1
299	и к	2	1
300	над собой	1	1
301	себе не	1	1
302	следующим образом	3	1
303	но в	2	1
304	и говорит	1	1
305	за собой	1	1
306	та же	2	1
307	мать или	1	1
308	он в	1	1
309	только на	5	1
310	остановиться на	1	1
311	нами в	1	1
312	и тот	1	1
313	быть объяснена	1	1
314	в себе	9	1
315	по имени	1	1
316	что она	7	1
317	его но	1	1
318	при этом	11	1
319	этом он	1	1
320	еще раньше	1	1
321	и еще	1	1
322	состоит в	7	1
323	пределах одного	1	1
324	в силу	1	1
325	уже говорилось	1	1
326	наших глазах	1	1
327	подобно тому	4	1
328	теперь с	1	1
329	него в	1	1
330	смысле в	1	1
331	он входит	1	1
332	а когда	1	1
333	и характер	1	1
334	с неба	1	1
335	было бы	3	1
336	как вдруг	1	1
337	что один	1	1
338	и деревья	1	1
339	выходя из	1	1
340	в жизни	8	1
341	она и	1	1
342	соответствии с	3	1
343	этого не	1	1
344	а за	2	1
345	и уже	4	1
346	живую и	1	1
347	для чего	1	1
348	характерно что	3	1
349	прорывается сквозь	1	1
350	то с	1	1
351	согласно которому	1	1
352	и тогда	2	1
353	же я	2	1
354	в саду	1	1
355	только тем	2	1
356	в ходе	1	1
357	на месте	1	1
358	в город	1	1
359	с точки	2	1
360	еще нет	1	1
361	она в	2	1
362	в своем	5	1
363	на свою	1	1
364	от его	1	1
365	в одном	3	1
366	пока еще	3	1
367	начнем с	2	1
368	на мысль	1	1
369	и более	1	1
370	в конце	1	1
371	с меня	1	1
372	он увидел	1	1
373	случае мы	1	1
374	эта картина	1	1
375	тем самым	2	1
376	а иногда	1	1
377	что с	1	1
378	виду что	1	1
379	она могла	1	1
380	и другое	1	1
381	самого начала	1	1
382	как о	3	1
383	дело не	2	1
384	по полю	2	1
385	например не	1	1
386	не по	2	1
387	о них	3	1
388	не могло	1	1
389	остановимся подробнее	1	1
390	найти в	1	1
391	и всегда	1	1
392	не видели	1	1
393	же время	4	1
394	этих двух	1	1
395	к ней	2	1
396	к мотиву	1	1
397	следует что	1	1
398	тогда в	2	1
399	не человека	1	1
400	однако это	1	1
401	в момент	1	1
402	к себе	3	1
403	это также	1	1
404	истории не	1	1
405	как только	3	1
406	вокруг него	1	1
407	числе и	1	1
408	к тому	7	1
409	его с	1	1
410	ним о	1	1
411	они и	2	1
412	оно не	2	1
413	возвращается домой	1	1
414	на это	1	1
415	время он	1	1
416	приезжают к	1	1
417	связывает его	1	1
418	приходит к	2	1
419	и о	4	1
420	здесь не	2	1
421	на другой	2	1
422	с каким	1	1
423	смерти в	1	1
424	с самого	1	1
425	то время	1	1
426	приводит к	2	1
427	на свой	2	1
428	с головой	1	1
429	с собой	2	1
430	он приносит	1	1
431	каждого из	1	1
432	как же	2	1
433	иногда в	1	1
434	это только	1	1
435	она тоже	1	1
436	мы в	1	1
437	он сам	2	1
438	один человек	2	1
439	сказывается и	1	1
440	же после	1	1
441	о ней	1	1
442	автор не	1	1
443	сводится к	6	1
444	спать и	1	1
445	что перед	1	1
446	вместе со	2	1
447	никак не	1	1
448	случай из	1	1
449	а также	2	1
450	нет у	1	1
451	его трудно	1	1
452	героя до	1	1
453	этот момент	1	1
454	во втором	2	1
455	эти два	1	1
456	что хотел	1	1
457	это нужно	1	1
458	и только	2	1
459	с матерью	2	1
460	вслед за	4	1
461	наконец в	1	1
462	следующий эпизод	1	1
463	тот момент	1	1
464	уходит в	1	1
465	но с	1	1
466	хотя бы	2	1
467	то он	1	1
468	идет по	2	1
469	одной из	3	1
470	за столом	1	1
471	она его	1	1
472	еще и	2	1
473	на своей	1	1
474	и так	1	1
475	он уже	2	1
476	по мнению	1	1
477	это означает	1	1
478	и ее	3	1
479	но то	1	1
480	не мешает	1	1
481	было так	2	1
482	же и	2	1
483	со своим	3	1
484	и у	2	1
485	мы получим	1	1
486	героя с	1	1
487	в нашей	1	1
488	что не	2	1
489	или даже	1	1
490	на две	1	1
491	одно из	5	1
492	искать в	1	1
493	для него	5	1
494	себе в	2	1
495	ведь это	1	1
496	в котором	6	1
497	ее на	2	1
498	и кроется	1	1
499	были бы	1	1
500	имели бы	1	1
501	что на	3	1
502	ней и	1	1
503	и даже	1	1
504	или иной	2	1
505	что человек	1	1
506	была большая	1	1
507	а с	3	1
508	героя о	1	1
509	уже забыл	1	1
510	возвращается в	1	1
511	по всей	1	1
512	можно назвать	1	1
513	в соответствии	3	1
514	только по	1	1
515	то и	4	1
516	не было	6	1
517	ей не	2	1
518	не знает	1	1
519	человек в	3	1
520	приобщение к	1	1
521	сложен и	1	1
522	и мотив	1	1
523	мы пока	1	1
524	говорит например	1	1
525	стороны в	1	1
526	уже давно	1	1
527	нет ничего	2	1
528	здесь кроется	1	1
529	ни на	1	1
530	как это	7	1
531	из форм	1	1
532	не удается	1	1
533	не сразу	1	1
534	власть над	1	1
535	что умерший	1	1
536	только как	1	1
537	такого рода	1	1
538	сердце мы	1	1
539	тому как	4	1
540	а потом	1	1
541	в тот	1	1
542	на свете	1	1
543	в состоянии	3	1
544	как будто	4	1
545	только о	1	1
546	он от	1	1
547	есть и	3	1
548	было ни	1	1
549	и видит	2	1
550	только для	2	1
551	не видно	1	1
552	этом свете	1	1
553	н я	2	1
554	видят в	1	1
555	легко можно	1	1
556	по дороге	1	1
557	которых он	1	1
558	именно этого	1	1
559	потому не	1	1
560	и от	2	1
561	к жене	1	1
562	и заставляют	1	1
563	мира и	1	1
564	обе эти	1	1
565	души в	1	1
566	в основе	2	1
567	из своего	1	1
568	бы в	1	1
569	к этой	1	1
570	природа этого	1	1
571	все они	3	1
572	неведомо куда	1	1
573	этот рассказ	1	1
574	на другие	1	1
575	немного погодя	1	1
576	того на	1	1
577	из этого	1	1
578	и жизнь	1	1
579	в самом	5	1
580	внешнего облика	1	1
581	проникнуть в	1	1
582	чего в	1	1
583	себе но	2	1
584	а я	1	1
585	в искусстве	1	1
586	и другие	5	1
587	в своих	1	1
588	как на	2	1
589	в таком	1	1
590	точно так	1	1
591	все что	3	1
592	том числе	1	1
