N	2gram	Vygotskiy__7	Literetu
100	в области	4	3
101	для его	1	3
102	еще в	1	3
103	в словах	1	3
104	прежде всего	7	3
105	между тем	1	3
106	все время	1	3
107	ни к	1	3
108	совершенно не	2	3
109	в самом	9	3
110	наконец в	2	3
111	в соответствии	1	3
112	о чем	4	3
113	как это	5	3
114	тому как	1	3
115	там где	1	3
116	как на	6	3
117	том числе	1	3
118	того же	1	2
119	которой она	2	2
120	в первом	3	2
121	поэзии и	2	2
122	как мы	14	2
123	вопрос о	6	2
124	я не	3	2
125	из того	3	2
126	мы и	2	2
127	время в	2	2
128	во всех	6	2
129	сказать и	1	2
130	отношение к	2	2
131	еще один	1	2
132	оказывается не	1	2
133	стороны и	4	2
134	все же	6	2
135	могли бы	5	2
136	еще на	1	2
137	представляет собой	19	2
138	раз в	2	2
139	на то	4	2
140	в случае	2	2
141	вследствие этого	1	2
142	все они	1	2
143	в нем	2	2
144	о которой	1	2
145	в первой	3	2
146	не как	1	2
147	подобно тому	1	2
148	в работе	1	2
149	в совершенно	1	2
150	и с	5	2
151	а по	2	2
152	его в	2	2
153	действительности в	2	2
154	было бы	6	2
155	той или	1	2
156	со своими	1	2
157	он и	1	2
158	несмотря на	2	2
159	мы с	1	2
160	и тогда	1	2
161	и при	2	2
162	и ее	2	2
163	не удивительно	2	2
164	и другого	2	2
165	быть может	1	2
166	в конце	4	2
167	по себе	3	2
168	нас к	6	2
169	между людьми	1	2
170	не менее	4	2
171	для меня	1	2
172	того чтобы	19	2
173	о природе	7	2
174	как раз	3	2
175	другой стороны	1	2
176	целом и	1	2
177	у нас	2	2
178	же самое	5	2
179	числе и	1	2
180	удивительно что	1	2
181	для себя	24	2
182	в ситуации	7	2
183	вещей в	1	2
184	что у	4	2
185	здесь как	2	2
186	во второй	5	2
187	если бы	5	2
188	о нем	1	2
189	одного из	2	2
190	можно сказать	5	2
191	во втором	3	2
192	что и	3	2
193	во всей	2	2
194	и только	4	2
195	что ему	3	2
196	но с	2	2
197	здесь не	1	2
198	со всеми	2	2
199	связи с	4	2
200	за ним	1	2
201	для него	3	2
202	других но	1	2
203	тем что	9	2
204	и вместе	2	2
205	для того	18	2
206	или иной	1	2
207	себя и	2	2
208	что не	2	2
209	в живом	3	2
210	с ней	2	2
211	выше и	1	2
212	не означает	3	2
213	если не	1	2
214	все более	1	2
215	так же	14	2
216	и потому	3	2
217	если это	1	2
218	никем не	2	2
219	быть не	1	2
220	с этой	5	2
221	один из	2	2
222	по аналогии	1	2
223	за его	1	2
224	что в	12	2
225	внимание на	2	2
226	известные нам	1	2
227	же в	1	2
228	начале своего	1	2
229	в свою	2	2
230	жизни а	1	2
231	ее в	8	2
232	в своих	2	2
233	к этому	2	2
234	и наиболее	2	1
235	как известно	2	1
236	была бы	1	1
237	и т	1	1
238	начинается с	1	1
239	объективной стороны	1	1
240	ему нужно	2	1
241	и то	7	1
242	на самом	3	1
243	исходя из	1	1
244	в стороне	1	1
245	того самого	1	1
246	это и	4	1
247	идет о	2	1
248	в среду	1	1
249	и есть	2	1
250	между двумя	3	1
251	и до	2	1
252	поскольку оба	1	1
253	оно было	1	1
254	все те	2	1
255	с таким	1	1
256	мы уже	3	1
257	который в	1	1
258	полагает что	1	1
259	одних и	1	1
260	приводят к	2	1
261	в каждый	1	1
262	толстого что	1	1
263	говорить о	1	1
264	что иное	1	1
265	само слово	1	1
266	хотел сказать	3	1
267	но напротив	2	1
268	этот как	1	1
269	и он	2	1
270	в ней	3	1
271	это наблюдение	1	1
272	и мысль	2	1
273	он сам	1	1
274	иное как	1	1
275	ответа на	1	1
276	мысли и	11	1
277	в чем	3	1
278	во внешнем	1	1
279	как правило	1	1
280	к которой	1	1
281	если в	4	1
282	конечном счете	2	1
283	очевидно что	3	1
284	друг от	2	1
285	нет и	3	1
286	за пределы	1	1
287	сама по	1	1
288	в центре	1	1
289	данный момент	1	1
290	с этим	2	1
291	слово позабыл	1	1
292	в своем	1	1
293	позабыл что	1	1
294	воззрений на	1	1
295	ней в	1	1
296	перед нами	2	1
297	что по	2	1
298	самом начале	3	1
299	рода благодаря	1	1
300	говорится в	4	1
301	в этот	3	1
302	и полностью	1	1
303	за собой	1	1
304	и переходит	1	1
305	ситуации в	4	1
306	состоит как	1	1
307	деятельность так	1	1
308	в нашем	4	1
309	бы не	1	1
310	не оставляет	1	1
311	что к	1	1
312	уже в	2	1
313	ее как	1	1
314	так сказать	1	1
315	что эти	3	1
316	в определенном	2	1
317	тем не	3	1
318	она становится	1	1
319	он не	3	1
320	при определенных	1	1
321	собой если	1	1
322	ключ к	1	1
323	при виде	1	1
324	собой не	1	1
325	в силу	5	1
326	силу своей	1	1
327	в акте	1	1
328	содержит в	3	1
329	в года	3	1
330	слово есть	1	1
331	прежде чем	2	1
332	таинственный и	1	1
333	особая форма	1	1
334	слова и	10	1
335	мы его	1	1
336	выражение и	1	1
337	двух основных	1	1
338	втором случае	3	1
339	значение в	2	1
340	нам остается	1	1
341	на все	1	1
342	от земли	1	1
343	первую очередь	1	1
344	с другими	3	1
345	обстоятельством что	1	1
346	всю свою	1	1
347	из первых	1	1
348	я хотел	1	1
349	только одно	2	1
350	в них	1	1
351	о которых	2	1
352	каждый данный	1	1
353	все равно	1	1
354	этого не	1	1
355	и уже	1	1
356	и вне	1	1
357	с музыкой	1	1
358	говорится о	1	1
359	как целого	1	1
360	чем в	4	1
361	на этот	1	1
362	в первую	1	1
363	во время	2	1
364	в понимании	1	1
365	в ходе	12	1
366	и одно	1	1
367	что такое	1	1
368	нас не	1	1
369	где мы	1	1
370	на месте	1	1
371	в их	2	1
372	не к	1	1
373	коммуникативной функции	1	1
374	но это	3	1
375	другом и	1	1
376	но он	2	1
377	друг другу	3	1
378	я слово	1	1
379	что было	2	1
380	и является	3	1
381	вовсе не	2	1
382	тому что	9	1
383	деятельности в	2	1
384	в отношении	2	1
385	она не	5	1
386	мысли в	9	1
387	тогда когда	5	1
388	в чертог	1	1
389	на два	1	1
390	чтобы в	1	1
391	и сама	1	1
392	в процессе	5	1
393	на ее	2	1
394	с и	1	1
395	и внутренней	1	1
396	в самых	1	1
397	в уме	2	1
398	для всего	1	1
399	только не	11	1
400	мышления и	9	1
401	не имеет	2	1
402	и объективной	1	1
403	бесплотная в	1	1
404	слова как	5	1
405	этом оказывается	1	1
406	во всем	3	1
407	как ни	1	1
408	не по	4	1
409	и делает	2	1
410	в действительности	2	1
411	к той	1	1
412	в образах	1	1
413	у меня	1	1
414	деятельности и	3	1
415	будущее в	2	1
416	как только	1	1
417	его с	3	1
418	раньше не	1	1
419	к истокам	1	1
420	и понятным	1	1
421	однако по	1	1
422	и о	3	1
423	но по	1	1
424	от друга	2	1
425	в виду	5	1
426	свою очередь	2	1
427	но при	1	1
428	остается в	1	1
429	земли до	1	1
430	если как	1	1
431	и от	4	1
432	языка и	1	1
433	по сути	1	1
434	котором мы	2	1
435	своей мысли	1	1
436	с собой	3	1
437	нельзя не	2	1
438	времени и	1	1
439	участия в	1	1
440	путь преодоления	1	1
441	для этого	3	1
442	по мере	7	1
443	и внешней	1	1
444	в коллективе	1	1
445	и т.д	1	1
446	на этой	1	1
447	на вопрос	5	1
448	столь же	2	1
449	но мы	3	1
450	этой мысли	1	1
451	означает не	1	1
452	аналогии с	1	1
453	нас в	2	1
454	несомненно и	1	1
455	в конечном	2	1
456	а во	1	1
457	видов деятельности	1	1
458	возникает и	1	1
459	природы в	1	1
460	чтобы обнаружить	1	1
461	эти два	1	1
462	ко всей	1	1
463	нуждается в	3	1
464	ним и	1	1
465	принадлежности к	1	1
466	бы в	5	1
467	них в	1	1
468	в середине	2	1
469	также в	1	1
470	по своим	2	1
471	если эта	1	1
472	и она	2	1
473	в литературе	1	1
474	тех пор	1	1
475	к нему	3	1
476	но так	1	1
477	в двух	1	1
478	всем своим	1	1
479	своей сущности	1	1
480	одной из	4	1
481	и представляет	1	1
482	к их	1	1
483	может оказаться	1	1
484	в самое	1	1
485	но между	1	1
486	эволюционный процесс	1	1
487	так что	4	1
488	мысль бесплотная	1	1
489	есть в	3	1
490	нами и	1	1
491	то и	4	1
492	в значении	1	1
493	ряду других	1	1
494	за счет	2	1
495	речь в	4	1
496	что развитие	1	1
497	по выражению	1	1
498	и других	2	1
499	но совершенно	1	1
500	слову а	1	1
501	и их	5	1
502	в прозе	1	1
503	в котором	4	1
504	так как	14	1
505	друг друга	4	1
506	бытия и	1	1
507	у него	1	1
508	случае не	2	1
509	связано с	1	1
510	процесса и	2	1
511	момент в	3	1
512	только на	3	1
513	из двух	3	1
514	нужно было	4	1
515	не были	1	1
516	есть не	3	1
517	что они	10	1
518	в психологии	2	1
519	в эгоцентрической	4	1
520	совпадает с	3	1
521	а с	1	1
522	следовало ожидать	1	1
523	двух ее	1	1
524	что для	2	1
525	к более	1	1
526	ничем не	1	1
527	только по	3	1
528	не было	1	1
529	с тем	5	1
530	что несмотря	1	1
531	было сказано	3	1
532	в свете	4	1
533	в ряду	1	1
534	в связи	1	1
535	из тупика	1	1
536	вопроса не	1	1
537	которого не	2	1
538	именно поэтому	2	1
539	ко всем	2	1
540	подобного рода	2	1
541	речь не	5	1
542	рода и	1	1
543	со словом	1	1
544	и самой	1	1
545	конечно не	1	1
546	в той	4	1
547	есть только	2	1
548	самого себя	1	1
549	содержат в	3	1
550	этого феномена	1	1
551	теней вернется	1	1
552	это значит	1	1
553	и там	1	1
554	ли не	2	1
555	что здесь	1	1
556	все это	3	1
557	общественной жизни	1	1
558	этом и	2	1
559	к другим	1	1
560	слова с	4	1
561	чем дело	3	1
562	не случайным	1	1
563	совершается в	3	1
564	с торжеством	1	1
565	о котором	1	1
566	не другой	1	1
567	для нас	2	1
568	и все	1	1
569	говорилось в	1	1
570	в этих	2	1
571	еще более	1	1
572	не должен	1	1
573	как без	1	1
574	до ее	1	1
575	человека не	1	1
576	отношении к	1	1
577	не есть	4	1
578	к ее	1	1
579	отталкиваясь от	1	1
580	может и	2	1
581	в период	2	1
582	из тех	1	1
583	сказать что	8	1
584	для каждой	1	1
585	к его	2	1
586	не что	1	1
587	и привести	1	1
588	из этого	2	1
589	из своей	1	1
590	нисхождение по	1	1
591	два момента	1	1
592	себе но	1	1
593	и состоит	3	1
594	в таком	1	1
595	к этой	2	1
596	чертог теней	1	1
597	у людей	1	1
598	линий в	1	1
599	этой точки	4	1
600	они не	1	1
601	которая не	1	1
